,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,class
1853,-0.69590175,-0.29884785,0.5958036,-1.0208485,-0.059699394,1.4789038,0.36234322,-1.091503,-0.54173404,-1.6795436,-0.5686108,False
1854,-0.958246,1.4311997,-0.84128857,0.3385671,0.74738836,0.18288687,-0.41197747,-0.07948598,-0.7702194,-0.0189341,1.41011,True
1855,-0.04105083,-0.35229206,-0.9174735,-0.9647873,-0.17174107,0.27078733,1.5359612,-0.91380167,-0.17889279,0.32172653,-0.4443648,False
1856,1.0256755,0.24637052,0.06324127,-1.9509178,1.4410784,-1.0959965,-0.4779849,1.8217145,1.7539048,-0.11989024,-0.45727414,False
1857,1.404989,1.6230742,-1.0766382,0.95049465,-0.04822945,-1.4479105,-1.4032742,0.7202055,-1.1394604,0.8008956,0.47956306,True
1858,-0.37091163,0.6931479,-0.5034312,-0.35864434,-0.36636168,-1.5138118,0.37015185,-0.09335902,1.0784159,2.3596826,-0.43592972,False
1859,0.3866771,-0.7582998,0.19645175,1.1518573,-0.48578423,-0.15260851,0.2172131,-0.80800724,1.251851,-0.7067158,0.50794345,False
1860,-0.106848575,0.25889897,0.91080034,0.3347118,0.88169897,0.64588034,-0.04482013,1.2825058,-0.16572331,-0.8539498,1.0664176,True
1861,1.5188631,-0.7783034,-1.1169056,2.2860703,0.66040725,-0.4917252,-0.8836414,0.1950702,1.1311334,-0.24173215,-0.47365043,False
1862,0.76082754,-1.5704061,0.59436727,-0.2972866,0.19806398,-0.30830514,0.7725072,0.61026853,-0.7959219,-1.2557985,-0.855878,False
1863,0.63772243,0.25170478,0.11000657,0.13853234,0.45684418,-0.53808993,0.22619182,0.34052816,0.7750034,-0.0073913634,-1.3515012,False
1864,1.0010288,0.4187839,0.5762694,-1.6138225,0.6275263,-0.13156822,0.37164053,-0.78583837,1.2239889,1.236608,0.5368573,False
1865,-0.15823394,-0.90962046,0.5926184,0.46383086,-0.8256901,0.63779163,0.72617674,-1.4050103,-0.410963,-0.7628746,0.8493831,False
1866,-0.14526875,1.5232575,-2.9583147,0.25255653,2.7217584,-0.64271265,-1.105956,-0.08483586,-0.68017405,-0.27665037,-0.6310835,True
1867,-0.14436719,-0.14034474,-0.22269888,-0.030099079,0.19419834,0.8770826,0.59734416,0.123013645,0.12328297,-0.47977862,1.2343478,False
1868,-3.8370273,-0.29621774,-0.6629367,-1.8702799,0.5681265,-0.8741885,-0.5059698,-1.2687123,-1.0020397,-1.4722435,0.030560851,False
1869,-0.5996312,-0.2321619,2.0490372,-1.3978355,0.5508106,-0.29107925,-1.222735,0.23310974,-1.0574601,-1.0293279,0.21028435,True
1870,-3.2772045,0.94345784,2.0745146,-1.3202431,-1.0620394,-0.8159313,-0.68882114,-0.34844983,0.589547,-0.19810316,0.14213967,False
1871,1.8864508,-0.2432685,0.8858643,-0.9415896,-1.0693426,-0.55518043,-1.5380268,-0.08368516,-0.21266998,-1.0653944,0.02847892,False
1872,-0.3441139,-0.74375904,0.23109825,0.7022481,0.18833408,-1.0485711,1.1790601,-0.7660263,2.8176022,-1.0918955,0.7332451,True
1873,-0.70272595,0.832346,1.3746027,-1.2156523,-1.5293763,-1.2047925,-1.0118204,0.011931002,-0.5856785,1.8687644,-0.62342,True
1874,-0.5992817,-1.5470315,-0.5111076,-0.78280437,-0.8537484,-0.2586818,0.06882733,0.41156685,1.689323,-1.9484106,0.70946884,True
1875,-0.93152905,1.6125286,-0.29855,-0.25512555,-0.41119415,0.46552908,-0.10506028,0.020860076,0.07252252,0.13988662,0.28950965,True
1876,-0.051915653,0.6375743,-0.35373333,-0.63610536,-0.08180177,-1.6889322,-0.26043648,-0.83908546,-0.12026515,-1.7375652,-0.25949228,False
1877,-0.77734494,-1.2738615,0.114681326,1.4124166,0.066928506,1.6787068,1.2040361,0.22103636,-0.9810762,0.2666993,1.3162733,True
1878,0.5932828,0.3863157,-0.49045408,0.59972185,-1.0962387,1.0277982,0.46274483,1.6805508,-0.09258878,-1.5272804,-0.17993847,True
1879,1.8353893,-0.30521023,0.09742505,-0.9676709,-0.30229512,-0.074606605,-0.5853273,-0.31512985,0.23729832,0.50374997,0.7051061,False
1880,0.9200224,-0.020888299,0.067225225,-0.53155917,-0.42026004,0.3613099,-0.82845956,1.1922115,-0.6405924,-0.67766374,1.0146344,False
1881,-0.33976918,0.738757,0.81936604,-0.9367003,1.2017,1.8601066,0.29554027,0.7699292,0.83490956,-0.60286963,-0.9999743,True
1882,-0.30580294,0.6621435,-0.7782569,-1.4716477,0.25395316,0.80569565,0.019834429,-0.25211248,0.045800865,1.1451975,-0.5078866,False
1883,1.2799637,-1.1546503,0.9814308,-0.6795939,-0.0015523583,-0.034092307,-0.260646,-0.067074,1.1573737,0.009584978,0.72098655,True
1884,-0.6890553,-0.7837808,-0.7984659,0.40123692,0.48199865,-0.28272542,0.34897637,0.39875787,0.8360069,-1.9271755,0.58438927,False
1885,0.18349256,-1.8152001,-1.4235471,-2.010374,-0.6641054,1.6210053,0.5882906,-0.39263126,1.6540767,-1.0411752,0.44394326,True
1886,0.08664253,-0.16568111,0.88073987,1.3377048,-0.46793473,-0.49326417,0.26959765,0.09444952,0.2624783,0.91344005,0.442549,True
1887,-0.52911216,0.4538327,-0.36027008,-0.3072704,0.6434965,-1.093656,-0.02444911,-1.057552,-0.3470236,0.11823872,0.29309112,True
1888,0.754593,-0.5674238,0.43774477,-1.061909,-2.0345085,0.2636013,0.44088086,-0.060808986,-0.49481964,0.12252051,0.16554946,False
1889,1.1784756,0.6627947,-2.2802927,-0.4667847,-0.5242208,-0.7624712,-1.1020914,0.42300108,-1.1283758,1.6570204,0.45246744,False
1890,0.1030451,0.25031355,0.9718279,2.4935343,-0.444428,-0.52711385,0.7361672,0.21509485,-2.1222188,-0.4833788,-1.5138872,True
1891,0.4507765,-0.63725,0.40733463,0.6251091,1.315417,1.8146636,0.6739827,0.3376646,-0.022822242,-0.06817716,1.243473,False
1892,0.27338082,-0.24671246,0.5388588,0.2628955,0.50912374,0.20293212,1.3703122,0.9810978,0.33612734,0.3275177,-0.79194665,False
1893,0.40751132,1.0003399,-1.1499646,-1.0145222,1.3762627,-0.8838992,-0.43694898,0.4557474,0.1965435,1.1465437,0.9481167,False
1894,0.8981873,-0.4368835,0.16113508,0.14636649,2.09065,-0.0420428,1.0149636,0.289713,1.0638251,-0.28812873,0.42719293,False
1895,0.91418624,0.02585636,-0.9624322,-0.8757934,0.24082658,1.3923814,0.11638823,1.6916482,0.96646374,0.7138556,-1.2594848,False
1896,-0.4270586,-1.0883019,0.48880023,1.1466037,1.0711648,0.897433,1.1219138,-0.7318478,-1.3077536,0.5127565,-2.0270605,True
1897,-0.9228414,0.42737556,-0.23650023,-0.47364935,-0.62417215,0.32863462,-0.7875862,-0.07801911,0.32786363,-0.05033225,-0.47793847,True
1898,-0.6189034,-0.21346821,0.55957425,0.08560717,-1.3877901,1.0455208,-0.033402264,-1.1350871,-0.26117072,-0.5042452,-0.9067532,False
1899,0.99142635,1.1461388,-1.0534904,0.701256,0.2712399,-0.5975936,0.37482333,-1.1408105,-0.52030605,-0.19402635,0.82409143,False
1900,0.31769305,-0.055677384,0.84246147,1.5726228,0.76321465,-0.7117926,1.780302,0.3390237,1.4134378,-0.8003559,-0.26637375,False
1901,1.0913604,0.48525697,-1.268137,-0.21642108,-1.4362775,0.25498816,1.0162618,-0.08075744,1.225584,1.9756373,0.1431787,False
1902,-0.06014049,0.42139715,-0.8240283,-0.13132256,0.5428257,2.035956,1.0024683,0.2541127,-0.24401137,0.38329476,0.4817924,True
1903,-0.2173958,0.29931784,-0.14765438,0.25150993,-1.3031563,0.02293279,1.654393,-0.3895946,-0.06895187,0.94035584,-0.991124,False
1904,-0.39727098,-0.43666396,-0.77497584,-0.7758802,0.08689141,1.3510138,1.7270826,0.06575203,-0.8886158,2.273932,0.87084115,True
1905,-0.72318983,1.8184317,-2.5190837,-0.79836047,-0.19014508,-0.74900657,-0.72412753,0.33651084,0.3416105,1.1757648,0.49271375,False
1906,-0.5708178,-0.27761722,-1.2175652,-0.4206324,-1.0426356,-0.041305423,-0.4844053,-0.4428467,-0.46876317,0.24392149,0.1255709,False
1907,-0.7248012,0.875988,-0.3622332,-0.69335914,0.90226555,0.14691949,0.7557916,-0.027495563,-0.9377828,-0.57924974,-0.4538291,True
1908,-0.4671123,0.38030803,1.6796373,-0.23891613,-0.40738952,0.27991617,0.20820938,-1.1339033,-0.015304698,-0.4464335,1.4850304,True
1909,-0.86986893,0.48836094,-0.68512183,-0.43270332,0.82661057,-0.08119877,0.27578968,0.11607635,0.50231695,-0.16443205,0.7393705,True
1910,-0.31804016,-1.620547,0.14243081,-0.2880333,-1.1343532,1.4751489,1.1481738,-0.5264797,0.25123763,-0.7178785,0.7390484,True
1911,-0.9134653,0.82590944,0.2321531,-0.8544176,1.7497076,-1.3783892,-0.42846262,1.2930176,0.21344917,-0.46752578,2.0974276,True
1912,0.4875809,0.7579729,2.2121012,-1.0632302,-0.6139461,-0.5501847,-0.9148414,-0.20178187,0.9195856,1.0654743,-1.2501675,False
1913,-1.127081,-1.2946959,0.544506,0.44154605,0.18428911,0.82462835,-0.3703526,-0.65899664,-1.0889225,0.69937766,0.7191826,True
1914,2.5434115,-0.50450766,1.0868,0.7559683,0.88784736,-1.3342313,-0.32114738,-0.4336702,-1.644484,-0.09899542,0.43455786,True
1915,0.31080306,0.99598116,-0.69510543,-1.5777516,-0.21309274,-0.07614845,-0.42743725,0.22313002,0.6970667,-0.77378225,2.240058,True
1916,1.3259846,0.3078596,-0.36420906,-0.20622641,-1.3974781,0.26963335,0.31101716,2.09316,-1.0694909,-0.79506207,0.48171276,False
1917,0.21031386,-0.5395267,2.1083648,-0.5036984,1.4673085,0.8644367,0.79064035,0.38906914,-0.46378648,1.541089,-0.35056666,False
1918,0.36158788,-0.54025495,0.4096056,-1.0339999,0.49821073,-0.86524695,0.38552558,0.642182,2.7080452,-0.80643094,-0.100924015,False
1919,0.52142835,-1.2480255,0.3502838,-0.99167013,0.47198382,1.5167418,1.5673225,2.3857877,0.31344008,-1.549299,-0.505029,True
1920,0.10460475,-1.2797359,0.23524654,-0.58081424,-0.7643353,-0.26683438,0.8500675,-0.60306394,-0.46848577,-0.8151273,-0.11096102,False
1921,-1.5019273,2.2310648,-1.6456757,1.8329313,1.4575292,0.50247556,0.5831757,-2.3843985,-1.0473821,-0.031969965,-0.56923205,True
1922,-1.4562255,1.4901407,0.69532245,1.2529818,0.87463313,-1.1312851,-0.9383675,-0.25842646,0.0665804,0.2690505,-1.5634257,False
1923,0.57295954,0.4363801,-1.5077682,-0.44466963,0.057709582,0.55439126,0.23247093,-0.19085547,1.2414702,-1.1493328,-0.0850907,False
1924,1.4787889,0.24713403,-0.66812336,2.0851595,-0.122519515,-0.46287835,0.70522684,-0.6760096,-0.36722973,1.8446342,-0.036863565,True
1925,0.1849123,1.6011069,-1.7526886,1.2799041,1.0604502,-0.9997033,0.7927153,-3.802791,0.0065839775,0.004529029,-2.498589,False
1926,-2.29278,1.5816132,0.15491591,-0.79805493,-1.1090865,-1.0041969,-1.387108,-0.23861888,1.3060482,0.8979429,-0.8915883,True
1927,0.38661873,-1.1405888,-0.050136045,-0.6364126,-0.05808738,1.008434,-0.675355,-0.24966487,-0.9783284,0.17641833,0.5538488,True
1928,-0.937238,-0.46805817,0.68964875,0.8774168,0.15167639,0.54983515,-0.21318918,0.77055204,0.62212276,-1.6126387,-0.7132635,True
1929,0.19745585,-0.06920105,-0.5964516,0.80881345,-0.16263139,-1.7211258,-1.0952386,2.0775478,-0.2399037,0.02547066,0.07472569,False
1930,-0.1579347,-1.5147504,1.3339949,1.1718726,0.45293766,1.0716211,0.2297299,-1.2341676,-0.40505546,0.8187891,-1.079455,True
1931,-1.5574044,1.7903345,-0.14640826,-0.21631065,-0.8657094,-0.07863598,-1.5346223,-0.76692414,-0.10740286,1.4739805,-1.5666693,False
1932,0.02320227,-1.5343385,0.7483485,2.5039155,0.26104853,0.9721209,-0.041814446,1.320343,-0.5642247,-0.025756732,-0.8795818,True
1933,-0.23279968,-1.2670089,1.5645593,1.0699455,0.98199797,1.3176737,0.06292692,-0.6013057,0.9842083,-1.4380964,-0.8639843,False
1934,2.060928,-0.6725327,0.00029107928,-0.15571603,0.14934652,-0.49036855,-0.6157305,-0.3901326,-0.55519617,0.599415,0.65621287,False
1935,-0.90250796,0.9907942,-2.4372883,-0.856062,0.78151727,0.009308115,0.27639794,0.121401936,1.6390104,0.32208374,-0.022047222,False
1936,0.23758803,-0.46373683,0.44073427,0.16260064,1.1001036,-0.7833708,0.10848099,0.47473323,-1.4453317,-0.5918312,0.37673295,True
1937,0.0718901,-0.3680724,-1.3341078,0.43883982,0.37420908,-0.090298265,0.20410907,-0.0923484,-0.4006103,-0.91456074,-0.6503071,True
1938,0.8570167,1.1054279,0.19929527,-0.31912595,-0.8329264,-0.3015105,-1.5191227,0.1301535,-0.100719154,-1.0939114,0.82608837,True
1939,0.23352875,0.8571583,0.2403689,-0.1410878,-0.42627758,0.93431836,0.7149855,0.4287439,0.5936684,0.41402024,0.30809593,True
1940,-0.7127787,-1.515484,-1.1501378,0.15929756,2.2336247,1.5383534,0.52455586,0.5548972,0.04554087,-0.09770515,-0.51745653,False
1941,1.9322532,0.038210273,-1.0931492,0.38034752,-0.30019483,-2.2786605,0.15757021,-0.11188844,0.81010294,0.104007006,-0.48381224,False
1942,-0.16837835,-0.5065097,-0.5235536,-0.16958697,1.5824349,-0.55968785,-0.08655566,0.42187986,-2.0258925,-1.6942366,0.42829013,False
1943,0.15817364,-0.3527841,2.0016236,-0.4505517,1.2161722,-0.050845183,-0.5796597,0.5237442,1.5453966,-0.8466445,0.42949104,False
1944,-0.40473858,0.436862,-1.4345917,0.61793923,-1.2746474,1.3917067,1.2727793,0.85661584,1.0372311,-0.48615488,1.3434827,False
1945,-0.74006313,-1.4387494,-1.2773199,-0.010554582,-0.92636895,-0.62149495,-0.07865462,-0.21300644,-1.119586,-0.7409065,0.10710287,False
1946,-2.1582987,-1.2491598,0.1796354,-1.6562737,0.58833146,-0.6150508,0.2949673,1.2029119,0.8437049,-1.6101286,0.82891333,True
1947,-0.6168217,0.034773305,-0.6889088,1.5273144,0.25134242,0.75548977,0.27930182,-0.8967879,0.56670547,-0.7386287,0.72288334,False
1948,1.1975241,0.34849188,0.81954974,-1.1516387,-1.1989454,1.2488945,1.0896869,-1.7116374,0.26188892,0.1931692,0.36454707,True
1949,0.088276714,0.48457867,-0.9426084,0.7042509,1.8565851,1.151092,0.2410892,-0.9074526,-0.28120825,-0.15282339,0.49942386,False
1950,-0.58108073,1.264844,-0.41955298,-1.5048401,-1.0384427,-0.2465334,-1.9580919,0.42451054,0.69191754,0.4681087,3.03152,True
1951,-1.3579473,-0.1378756,1.6577985,0.005974643,-1.0335814,2.7248397,0.5731802,-0.17409585,-0.6463243,-0.19938457,-0.528094,False
1952,-0.18576042,-0.2176862,-0.48350817,-0.32506004,0.99349934,0.78443015,0.1527291,-0.42830312,0.9238945,-1.3194753,0.0525164,False
1953,-0.90384066,0.53316534,-2.3597972,-0.5906993,0.023895223,0.7740638,0.51950663,-0.9567956,-0.13856968,-0.87888014,0.4915328,True
1954,-0.54692566,0.41408172,0.20449054,-1.1647707,-1.3761129,-0.03669916,0.61318755,1.6248891,0.32276502,-0.37683213,-0.6898224,False
1955,-0.5805149,-0.26001406,-0.25503457,0.4792365,-0.676626,1.3943864,0.557733,1.5742635,-1.4329791,-1.0086801,-0.900231,True
1956,0.25239527,-0.598439,-0.7594539,1.5629084,-0.939596,0.26059118,-0.34074232,-0.5556574,1.3274916,0.38251686,0.15616399,False
1957,0.63131607,-0.08758811,0.23897932,-0.20166953,1.5826874,-0.42228243,1.0217154,1.2123219,1.7638228,-1.8103923,-0.17521325,True
1958,-0.16676535,-0.47552603,-0.52980465,1.4992471,2.778509,1.5115973,0.4610751,0.18885158,-1.4656223,0.62379354,-0.11837381,False
1959,0.4332528,-0.7495943,0.16619667,0.14789435,0.4053204,-0.9815818,-0.33376452,0.4041416,0.40588593,-3.5528848,-0.12358278,True
1960,1.2478791,-1.1858416,-0.04108025,-0.22731195,-1.5893564,1.1872323,0.31466967,0.66088784,-0.49476498,-1.4591116,0.42758012,True
1961,0.49965718,-1.1089696,-0.34199005,1.3725493,0.055469766,0.13901561,-0.36067975,-0.1626774,0.8207699,0.38048965,1.6483793,True
1962,0.3900489,1.8795894,0.15268424,-1.1568682,0.022307515,-0.73969835,-1.2067727,1.4901088,1.0079019,0.7209726,1.8501909,False
1963,-0.11855835,-0.3671496,-0.62579054,-2.3995678,0.31415662,0.7046386,1.2433786,0.35668838,-0.41632187,0.5554844,-0.8720115,False
1964,-1.0503255,-0.46966678,-0.061555326,-0.20924589,-0.9576898,0.13226771,1.0535761,1.7680855,-0.12782842,-2.0260026,0.2740938,True
1965,0.2857678,-0.6611977,0.032880276,-0.8417491,1.0966306,-0.85241914,-0.3354128,1.125031,-0.6096354,-0.2319365,0.3867756,True
1966,0.08039951,0.23555048,1.2745261,0.20314048,0.17314252,1.0259668,1.1696141,-0.008516997,-0.07582096,-0.3748103,-0.3539744,False
1967,-2.0135806,0.30819768,-0.35816753,-2.1028764,0.6728586,0.41952503,0.7588798,0.041737676,0.051649295,-1.7699916,0.9111432,False
1968,0.721731,-0.36151624,1.1642416,-0.6539394,1.450034,1.4076165,1.0491008,0.23948507,0.4338842,-0.3348262,-0.47409457,True
1969,0.11472821,-0.8289709,-0.5024369,0.40927547,0.8924911,-0.7146213,-0.11915648,-1.1528504,-0.79107016,1.4717851,0.19248164,True
1970,1.5616972,-0.5912579,-0.75626314,-2.2513638,0.5443754,0.03057,-0.70313656,-0.50340104,1.3406632,-1.0234754,0.99186414,True
1971,-0.19442438,-1.5612532,-1.4011744,0.25691384,1.2068886,0.2522324,1.1678882,-0.9340743,-1.3847178,0.536047,0.990167,True
1972,-0.7119887,-1.9556807,-0.82677585,-1.509996,-2.5857818,-0.2286621,-0.0091353655,-0.8288394,3.166966,-2.4980733,-0.20091361,False
1973,-0.09245697,-0.10149121,-0.2889539,-1.046815,-1.4000874,0.9464004,-0.25033236,0.025854796,-0.64680964,-0.780157,0.20561671,True
1974,-1.0450711,-0.8174628,-0.64158976,-0.24776381,0.55773914,0.66263855,0.13496673,1.9273393,-1.2082201,0.8271302,1.8688331,True
1975,-0.2543726,-1.3806446,1.0339584,-1.2201637,-0.30758765,0.036328852,0.29680073,-0.23487312,0.40536588,-0.87828267,0.23004705,True
1976,-0.5669123,1.0882933,-0.11781818,0.46878648,-0.87617505,-0.9685808,-0.04658842,-0.60315275,0.42232496,-0.50981474,0.5394487,True
1977,-0.10948102,-1.5041068,0.5785609,0.3914227,-1.1882695,-0.64440227,-0.9508244,-1.4537686,0.19782954,1.5112112,-0.037097394,False
1978,-1.033182,-0.28608286,0.103817,0.39045364,-3.1034865,-1.0756263,0.080854684,-0.97732925,0.529624,-0.18108422,0.22315115,True
1979,-0.110693716,-0.3885824,2.2727873,-0.81924784,-1.4772729,0.7082208,-0.0052248836,1.5253943,0.49493432,-0.10441995,0.7718673,True
1980,0.044300407,1.3188734,-0.20782709,-1.0858011,-0.67593825,-0.09608582,-1.2134682,-1.0578951,-0.85831594,0.652431,3.2140534,True
1981,-0.28404346,1.2962875,0.020386003,0.13599408,-0.27361926,0.27856576,0.50440365,-0.0004849434,-0.3481742,-1.0011035,-0.345357,False
1982,1.3351638,0.47680238,-0.5068789,0.6477193,-0.52961767,0.5175946,0.36373568,-1.7023073,0.21901838,0.49586222,0.95383257,True
1983,-0.39645094,-1.314747,0.5238561,0.40384412,0.521066,0.3472117,0.108275354,-1.741561,-0.7271923,-0.25866315,0.21642584,True
1984,0.6282433,0.89123064,-1.1461129,1.5102242,0.4487498,1.7187788,0.8397008,-0.4236307,-0.97679037,-0.72080517,0.10140753,True
1985,3.1559365,1.1592236,-0.19235063,-0.72830075,0.9676938,-0.18586212,0.14335245,1.6263964,0.31752267,-0.17801595,-1.6287003,False
1986,0.5694406,-1.2518953,1.1015583,-0.383183,0.14310092,2.0741985,0.9095994,-0.32944232,0.8711029,-0.7060125,-0.84802943,True
1987,-0.276646,-0.6617963,0.6625784,-1.2331957,-1.4694296,-1.300035,0.18679631,-0.22643292,1.2852561,0.65802324,-0.31880674,True
1988,-0.007831663,-1.3027729,1.214552,-1.2462107,-1.6307857,-0.09629536,1.3394237,1.9893363,-1.533531,0.26010087,-0.008561492,True
1989,0.3682184,1.2691641,-0.19938788,0.46270758,1.2985036,-0.4060962,0.1344114,0.20224264,1.0090963,0.06188512,-2.3041666,True
1990,-0.5725919,-0.17336705,-1.3253473,-0.39154497,-0.8931332,0.85338205,0.32004702,0.098303914,0.45942754,0.20805594,0.6423805,False
1991,-1.1915206,-0.88527787,1.4856174,-0.36467153,0.6009732,-0.57002527,-0.7176865,0.583004,-0.8651935,0.2892588,-1.1902976,False
1992,-1.2375406,0.80410105,1.3175987,-1.4999777,-0.25608948,-0.37165296,0.4774444,-0.28204882,0.52284133,-0.66913563,-1.4327227,False
1993,-1.201899,-0.2703163,-0.096297294,-0.44792062,1.3831018,1.2679914,0.41127333,-1.7417943,-0.11198604,-0.41975236,1.0043448,False
1994,-0.17505114,-1.2303094,0.4925592,0.6933514,-1.55724,-0.7210665,-0.16555431,-0.20922938,0.1956302,1.1705238,1.8810577,True
1995,-0.597203,0.13867669,-1.0412647,0.75526834,0.50834733,0.7382712,-0.22260135,0.54554784,0.8697228,0.3715414,0.32181054,False
1996,0.87040544,-1.6034365,-0.0023622364,0.5169933,0.21479112,-0.08572559,1.494903,-0.6205083,0.34066272,0.81831527,-0.9649546,True
1997,0.16098353,-1.3465545,1.2822399,-0.9428941,-0.21325722,-0.2011433,0.68522096,0.16288498,-0.6954857,-1.1620948,-0.6806451,True
1998,-0.8595607,-1.0925742,0.80350244,0.56200063,1.0693285,-0.24574678,0.05164206,1.5753179,-0.4978577,1.0204256,0.3544433,True
1999,-0.15924768,1.3024676,-0.6073976,-0.118362784,1.5811793,-0.3524603,1.0524383,0.24373677,-0.7660429,0.8183515,1.6428363,True
2000,-0.08079441,-0.28591663,0.08584596,0.015235901,0.42502433,0.16726872,1.2081969,-0.9907911,-0.120582074,-0.52257943,1.2155559,False
2001,0.8965981,0.9235093,-3.2980087,0.0809333,1.0492479,0.64148766,-0.28723478,1.9359351,0.3655182,-0.6261751,0.70371723,False
2002,0.55598736,-0.3286519,-0.07650727,-0.52082586,0.60870266,-0.69129336,-1.2679749,2.1257684,0.22803918,0.009240031,1.6555586,True
2003,-1.9767549,1.1876112,-0.19701985,-0.45265248,-1.5413634,-1.411068,-1.9375895,-1.4367588,-1.6079724,0.42122287,-0.047954023,False
2004,0.15682492,1.8743972,0.6380643,-1.0791171,0.5858785,-0.15423372,0.3648823,-0.66738236,-0.48470682,-0.4017393,-1.1343668,True
2005,-2.2227185,-1.5303946,0.40428245,-1.2172992,-0.03377755,-0.7219914,-1.7387257,0.3243084,-0.6356175,-2.6298547,1.961056,True
2006,0.6072141,1.9150616,-0.64248633,-1.4401942,2.6053739,-0.054302923,0.7887324,0.051831484,0.49934748,-0.104670435,-0.30561677,False
2007,3.9619663,0.27658087,0.15689799,-0.7991524,-1.684231,-0.6015045,-0.29297167,1.3200626,-0.20379734,-0.1826362,0.055246413,True
2008,-0.47500318,-0.83006865,-0.6129725,-1.6204724,-0.8704793,0.8082415,0.6452047,-0.17763901,-0.43020076,-0.6698809,-1.9861093,True
2009,0.5483405,0.8834288,-0.5936238,-0.18801996,-0.94468415,1.0693779,0.6723367,-1.0772526,0.073420346,0.6855654,0.5885497,True
2010,0.6080415,-1.5384235,-0.30443633,-0.9387903,0.69678694,1.2786542,0.833685,0.55310524,-0.83948666,1.1032157,-1.3034357,False
2011,-1.635149,-1.5949516,-1.3159201,0.46243855,-1.1915352,0.29058415,-0.05038765,1.238394,-2.3925202,-0.5222527,-0.43678197,True
2012,3.718267,-0.59584653,1.3153291,-0.7993114,-0.09335279,-0.84864646,-1.9904163,-0.2391688,0.37274098,-0.25373307,-0.1681186,True
2013,-0.34172106,0.7469373,0.49920386,-0.7135627,-0.09059863,0.5779793,0.782036,1.8709797,1.3590086,1.842245,0.092592895,False
2014,0.56886125,-0.29470748,0.888207,-0.11226685,-0.78196454,1.468656,0.9630182,1.1677719,0.11784362,-1.4051931,0.1771791,False
2015,-0.5041573,-1.1066519,0.9571878,-1.1505141,0.824805,-0.72460127,1.5563604,1.0769124,-0.9692806,0.11931301,0.07975203,True
2016,-0.3407844,-0.39589596,0.7173425,0.36940598,-0.077746615,-0.85947865,0.10609114,0.0040655136,1.9271815,-0.20475051,0.22488314,True
2017,0.4113057,0.75941855,-2.329404,-0.1836291,-1.065345,0.3997548,-1.451525,0.091769755,-0.48166016,-0.64999074,0.6652073,True
2018,1.163951,2.6651752,1.575657,0.65159875,0.023098662,-0.44001582,-1.2623005,-0.85867715,0.7171267,-0.58037806,0.56856924,True
2019,-1.2268903,0.89282334,0.7227125,-1.0015326,0.48678142,-1.5350759,-1.0758386,-0.75907487,-0.06923665,-0.09349197,1.247741,True
2020,-1.0228804,0.45024535,0.73608536,0.3527313,-0.7041923,-1.9274353,-1.1301923,-0.4486255,-1.9566399,1.4285824,-2.244753,False
2021,-0.43994826,0.7377918,-1.2735789,-0.5472679,0.5483396,0.44865912,1.6131856,-1.8351017,-0.28371245,-0.751825,0.23608112,False
2022,-0.65915585,0.4797591,0.055954307,0.03966035,-0.24071828,2.7183785,0.44559953,0.031800598,1.0039034,0.74781203,-0.10428476,True
2023,-1.6689755,-0.013123214,-1.5699838,1.7549773,0.28969,-1.8410349,-0.79848313,-2.8449793,-1.3633739,-0.6086846,-0.8266015,False
2024,-1.5998802,-1.4496127,0.6571671,-1.4371084,-0.8808652,0.066979766,0.95032287,0.56813556,0.028313532,0.7368932,0.30077052,False
2025,0.87675273,0.43561167,-0.3017417,-0.5034174,-1.5015371,-0.013846893,0.48248586,1.4849459,-0.020228995,0.061784536,-0.4027784,True
2026,-0.6926242,0.54648674,-0.12443823,0.24988735,-1.0785401,0.3612025,-0.5260669,-0.7806307,-0.13174886,-1.999962,-0.81652033,False
2027,-0.18969814,-0.9478511,0.25614354,0.08839977,-0.23439443,-0.22924544,1.1467814,-0.65518296,1.7256535,-1.1411637,0.39754856,False
2028,-0.8029372,1.2246344,-0.9443416,0.17254055,-0.041959807,0.91487294,0.9417339,0.1986842,1.1420405,-1.4943626,0.038524926,True
2029,0.89531827,-1.0143671,-1.361795,-0.55130434,0.2064939,0.35529506,-0.2684647,1.8650094,0.55986625,-1.7572109,-0.14030594,False
2030,0.95575273,0.5488176,-0.27634376,-1.708247,0.20301682,0.830736,-0.31103933,0.10324943,0.52168715,0.115276545,0.70949775,True
2031,0.60621065,-0.060804524,0.08048881,0.9056823,1.5855329,0.01696295,0.61459225,0.18886054,-0.30104196,0.6377239,-1.313617,False
2032,-1.3825009,-0.21455422,0.34671926,0.031098172,0.5635511,3.3302054,0.49587938,0.69608057,0.64682305,0.49940035,-1.9859434,False
2033,0.49376732,0.17170541,-1.4672993,1.6143074,-0.4056066,-0.71492374,0.099307775,0.26325554,2.3489048,1.6548165,-0.036008596,False
2034,-0.60869884,0.8256937,-2.736736,0.8867245,0.035697788,0.12684336,0.28937113,0.40502205,0.6826547,-0.72297806,0.36844075,False
2035,0.8595121,1.7094198,-0.4619794,-0.490033,-1.4804169,-0.7126606,-1.6358923,0.5857932,1.0569695,1.8902981,-0.8514482,True
