,P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,class
6951,-0.21098498,-0.78823084,-0.08430166,1.4202197,-0.48951358,-1.858872,-1.7338728,-1.7232705,0.5192152,0.30117667,-0.3109253,0.09459178,0.74096286,0.26440245,-0.2707287,0.879928,P
6952,-0.79429173,0.27967876,1.4965694,-0.89976126,-0.37912136,-0.5705147,1.5386626,-0.22994219,1.3311696,-0.7476146,-0.40988803,1.1068078,1.1075807,-0.30750632,-1.3824201,0.24267174,P
6953,-0.7660044,0.030498177,0.4237982,-1.1013405,1.1199867,-0.30483833,0.36331537,0.13936552,-0.76229393,-0.059439708,0.6043827,-0.13330428,0.598757,0.2840149,-0.4536308,-1.1766754,P
6954,0.17676696,1.0091321,0.1970826,0.33982408,1.2515453,1.093128,-0.81119126,1.3574914,0.8472244,-1.268748,-0.46686313,-0.90222234,1.4053202,0.060858384,2.5521903,-1.2977433,P
6955,-0.533451,-0.60996747,-0.7393199,-0.55061173,1.5671922,0.8398119,0.49569058,-1.3080357,-0.856325,1.2010214,-0.5703936,-0.543578,0.41033912,-0.4204408,-1.338725,-0.45337933,P
6956,-0.008263528,-0.19400157,0.079976425,-0.8484429,0.6763152,1.5400422,-1.5101116,-1.3120568,0.656933,-0.84205174,-0.6774997,-0.012397662,-1.0112982,0.14865226,0.98076886,0.25605193,P
6957,-2.0007296,0.61388755,-0.7006276,-0.052586153,-0.045812912,-0.20331885,-0.653022,0.25193766,0.11382902,-0.47504622,0.48775774,-1.5794513,-0.30822235,-0.37867934,0.4030563,-0.16240066,P
6958,0.86313164,0.16960782,0.21595716,-2.4775114,0.35731584,-0.8657794,1.661982,-0.15309079,1.9535736,0.64208376,-0.6515386,0.9943435,2.0677462,-0.51987904,-0.9989337,-0.35275227,N
6959,0.9763246,-0.19222334,0.07032678,-1.1636041,-0.16354147,-0.3080964,-0.4505923,-0.5884919,1.5878726,1.0028086,-0.037850052,0.41302794,0.23437952,1.5187154,0.6449473,1.9263207,N
6960,-1.8932148,0.51383305,1.908287,-0.49725845,0.4606189,-2.2550955,1.6589735,-1.0965842,-0.54879296,0.037156135,0.028555304,-0.20997164,0.66084826,0.855427,-0.23719868,-1.6813248,P
6961,0.18989767,0.1498762,-0.58094954,-1.0849614,-2.1919236,-1.0878618,0.26595777,0.32574478,-0.27377003,0.25647172,-0.46757656,-0.9865572,2.2728574,-0.84332895,-0.0670224,0.07859703,N
6962,3.5301542,-0.54741156,-1.2678435,1.8111397,2.316332,-0.91795385,1.3458095,-1.4349161,-0.76827383,1.0636387,-0.9805796,0.72648036,-2.7276332,1.7456424,-0.4769109,-0.7547243,P
6963,1.2233931,0.8063051,0.74027425,-0.5848524,0.24687985,-1.9956999,1.6219975,-0.6962399,0.5352441,-0.5039073,0.80431783,0.6954406,-0.57438517,0.8110614,0.087859124,0.5476128,N
6964,-0.42294735,-1.1596595,-0.59907085,-0.75618035,0.35026222,0.9449251,0.05481011,0.00575234,-0.54733354,0.33070308,0.15515152,-0.058570504,-0.2009288,-0.083335534,-0.5099099,0.5881163,P
6965,0.04585513,0.25561935,-0.9396681,0.72002923,0.02448672,0.86102945,0.944749,0.29322454,1.149717,-1.0298858,-0.6556754,-0.54286563,-0.13608783,0.32754225,0.819805,0.19228154,N
6966,-0.863373,-0.2801286,0.09137462,0.60115886,0.9429598,-0.19192989,-0.42675397,2.2852836,-0.7887359,0.4410926,-0.9568521,-1.4331096,-1.040273,1.6099346,-0.039619416,-1.5546873,P
6967,0.31898248,-1.5278633,0.6981444,1.5390352,0.6238283,-0.93626124,-0.2608374,-1.344244,-0.1563544,0.048823625,0.3839746,-0.2019081,0.48151273,0.16839086,0.511867,0.3812831,N
6968,-0.289378,1.0139287,-1.0340407,-0.22490421,-1.2661366,-0.07632932,0.9901896,1.141652,1.6382942,-1.6719184,-1.6803092,2.3408694,1.2527964,-0.5126283,-0.18567225,1.2812806,N
6969,-1.4092435,-0.13692008,0.6379319,-0.3354319,0.13023351,0.64903927,-1.6303381,0.0717811,0.98152065,0.94130874,-0.5426452,-0.3890165,0.5218924,-1.3751698,0.43274468,-0.76642156,N
6970,-0.89264697,-0.54692656,0.2997042,0.050798014,0.029110707,-0.71986103,0.9172476,0.23602763,0.35056743,1.2110084,0.36863938,-0.5676373,-0.2801959,-0.30411574,0.9072706,0.05175188,N
6971,1.2517574,-0.027411997,0.019920215,1.1395886,1.3606871,-1.6116436,-0.20341362,0.06440097,-1.2538292,-0.69461924,0.84347636,0.023200769,0.24872878,-0.68888587,0.109482676,0.57297254,N
6972,1.1157649,-0.33933696,-0.048457384,0.16272819,-1.2534198,-0.18676308,0.35605112,0.35209888,-1.2070475,0.0032941103,-0.5716952,2.001163,0.4996462,-0.03481531,1.2747012,-1.011504,N
6973,-0.16230658,1.1983981,0.79442996,0.36215454,-0.05055424,-0.86791253,1.3460237,-1.1537458,0.22572118,-0.1993367,-0.07532886,0.5327455,1.2864225,-1.4412656,0.16730085,-2.918691,N
6974,0.6842355,-0.13479248,0.6158748,0.17424893,-1.0182949,-0.11975709,-0.67925924,-0.38153476,-1.193058,0.10685967,-1.1685567,-0.80281645,0.8389052,-0.056711532,-0.8345976,1.9124751,N
6975,0.6039821,2.110989,-0.78590035,-1.4810479,0.93346655,0.17140587,0.48736435,-1.3397858,0.37008578,-0.8568631,-0.6678836,-1.2987843,-0.8313208,1.1853362,-0.88438004,0.18706772,N
6976,0.1857875,1.4631798,-0.17664552,-1.460649,-0.49570405,1.208229,-1.4684416,0.78564554,-0.36246648,-1.4865184,-0.2118597,0.37494949,-1.0633773,-0.8746433,1.3221103,1.2361932,N
6977,1.1228864,-0.9567231,1.1607282,-1.0413663,0.91371477,0.12495626,0.81973404,0.42491215,0.3542642,1.3946033,-0.10839823,0.9942828,-0.33004007,-0.44188246,0.6848574,-0.092394605,N
6978,-0.6127739,1.0671382,1.727791,1.6634727,-0.20668226,-0.19169284,0.32363108,0.49376547,-1.7688675,0.49736157,0.468863,0.59478796,0.5175272,-0.6177069,-1.2937771,1.2082344,P
6979,0.10812006,-0.27955854,0.6020458,-0.37774062,-1.2698379,0.88825744,-0.94306284,2.1168032,-0.21535239,0.993897,-1.0562308,1.9758776,-0.592621,-2.1334703,1.1378704,-1.2993599,P
6980,-2.0702007,-1.761266,-1.2543024,0.2870177,1.0089326,-0.29284418,2.4009712,-0.7533978,0.37854135,0.009602286,0.02335687,0.31175762,0.34627903,-0.40467197,0.1475702,0.3569259,N
6981,-0.35425943,-0.79842407,-0.8045055,-0.63820255,0.70713437,-1.1062562,-1.352372,-1.3395377,0.3244609,0.019916445,0.39853936,0.93660444,0.14293462,-0.40833616,1.6166021,0.27125955,P
6982,-0.91283303,2.6555018,-0.35172206,-0.19224066,0.5257211,-0.37605134,-0.72039235,0.32243505,-1.2208308,-2.9633455,1.1117429,0.2706054,2.902073,1.2007724,-1.7814752,1.8164686,N
6983,-0.7507329,-0.57675755,-1.3430271,-1.0561453,1.0698421,-0.96698874,-0.15509059,-0.14320108,-0.20845176,-0.18501312,0.12604922,0.0049715787,1.3466933,-0.161497,1.12444,1.4084795,P
6984,-0.81420016,-0.11493063,-0.4021803,0.39205372,0.039535016,0.5264013,-1.1951215,-0.64063805,-0.81022626,-0.7904911,0.484837,-1.6753974,0.73242116,-0.43129623,-0.2325843,-1.0960548,P
6985,0.21832234,0.1351291,-0.7655497,0.47421196,0.08431895,0.07299443,0.6691966,-0.18106604,0.06899476,-0.3061464,-0.55146796,1.4358232,0.12975593,-1.3580681,1.9967918,-2.0911012,N
6986,0.7049347,0.59096867,-1.3796328,0.7147033,-0.687899,-0.038519323,0.48543036,0.42578733,-0.1719363,0.88863826,-0.03675188,-0.4145138,0.25083065,-1.6504713,-0.50892663,-1.2863424,P
6987,1.2999595,-0.41627857,0.156439,0.18828371,-2.6995995,0.98832804,0.21989274,1.1095066,-1.2623367,-1.2533026,-0.32061118,-0.5321686,0.5709857,-0.96962774,-0.29577866,-0.050167415,N
6988,-0.2729181,1.0037327,0.8698519,0.26771352,0.2945953,0.7618208,0.5318804,-0.3152212,1.2933328,0.04809528,0.29268634,-0.8879451,-0.8229114,-0.51159114,0.1889877,2.637473,N
6989,0.18954885,0.041667372,-0.7141812,1.2211477,1.3335878,-0.034859043,-0.38787118,-0.70362204,1.0466784,0.67296445,1.0425466,-0.92587286,-0.7976701,1.2084799,0.45490167,-1.0413435,N
6990,-0.5745946,0.19105822,0.49232578,-0.098826535,0.6558901,0.32518727,-0.19713059,-0.31311625,-0.9290244,1.8158964,-1.1938701,-0.19051743,-1.7002937,1.0850775,2.2779431,0.31840193,N
6991,0.8009281,0.81237376,-0.55827314,-0.32847738,1.1365896,0.3655602,0.31545892,0.40601292,-0.7059406,-0.14029667,0.3794344,-0.45083487,0.73857516,-0.85661316,-1.0521772,-0.7106868,N
6992,-1.5615449,0.48119804,-0.9401862,0.9944764,-0.07689285,0.81992614,0.043420203,-0.03519613,-0.42559773,-0.44429088,-0.66654015,0.6988836,0.0028583407,-1.08974,0.97006285,-0.33259645,N
6993,0.5763852,-0.71891475,-0.14755079,0.18734367,-0.32559386,0.09790314,0.6228984,-0.8479591,1.1655934,0.364573,0.922582,-0.20072442,0.8842182,0.57446843,-0.38025057,-0.4132606,N
6994,-0.047656562,-0.72489715,0.85296655,-0.514651,0.114000246,-0.79047465,-1.2050087,-1.098357,0.40757313,0.8127872,-0.115265936,-0.1479398,0.6768201,0.52686775,0.31279054,0.09104137,P
6995,-1.0401131,0.7935387,1.6848304,0.29084432,-0.3775836,0.0028056756,-0.5547488,0.9091344,1.6271639,-0.70276064,-0.047471344,1.353094,0.57350785,0.0022374243,0.4561629,-2.5664062,P
6996,-1.2169129,-1.5818961,1.384796,-1.8631628,0.9716344,-1.283583,0.20715138,-0.43251583,-0.6790738,0.39957637,0.17766634,0.41683215,-0.79463476,1.3447273,0.1802206,-1.712578,P
6997,-0.52979165,0.029003978,-0.031864673,0.111731976,-0.28854302,-0.96918917,-0.20417416,-1.0516348,-0.27845126,-0.7396806,3.9308903,-2.0164092,0.37302977,1.4148754,0.80004287,-0.81365705,N
6998,0.044099152,1.2042797,-0.9027641,0.39627096,-1.0460683,-0.7711973,-0.31596434,0.86386806,0.70105964,0.13224912,-2.1505525,-1.9023058,-0.88777304,-0.15686388,0.009017572,-0.3115011,P
6999,-0.30810946,-0.06542039,-1.5266342,-0.061966665,-1.1399564,0.531874,-0.062468804,0.5541545,-0.7450026,-0.73894805,-0.53448796,1.2576826,0.027261047,-0.08796932,0.26869962,0.47985184,N
7000,-0.8400798,1.0301973,0.46126202,-0.290744,-0.19450875,0.66192544,-0.4439793,0.92250514,-0.7998487,1.4548485,-0.29293668,0.110375464,1.4857069,-0.7154611,2.3254595,0.51600707,N
7001,0.70827496,0.19038835,1.1627785,-0.16080034,-1.2308747,-0.50294775,-0.6095187,-1.3162854,0.73871577,0.22121179,0.6847091,0.6803019,0.34388196,0.6327325,0.17288554,0.21074645,N
7002,-0.2883404,-0.47648287,-0.46605474,0.5617806,-0.69111615,1.6834294,0.47185105,0.59085643,-0.848897,0.1568653,0.2987278,0.22979797,0.08960245,-0.98461545,1.125986,0.45384136,N
7003,0.06828211,0.57565856,0.29544318,-0.8573301,1.7360811,-0.35986575,-0.4168613,0.44827014,0.53454673,-1.7803669,0.6736234,0.5713863,-0.5529325,0.37673974,0.28590432,0.22051366,P
7004,1.3505542,0.26447102,0.4691587,-0.28338742,-0.90117633,-0.07008361,0.14426732,-0.59379107,0.05599174,0.23311147,0.5217147,1.598318,-0.6055984,-2.4212167,-0.13910003,0.20439202,N
7005,0.055931002,1.060014,-0.5874454,-0.6233132,-2.5504143,1.0954548,0.5794989,1.1062676,0.57143456,0.86461353,-0.585485,-0.9852625,0.046815105,-1.6221362,1.1610235,-0.8346773,P
7006,-0.41177517,2.795452,-0.67732173,1.610408,-1.3928471,-1.4652749,0.5654971,-0.31683606,-0.24385434,0.81078875,-1.7600378,-0.80201447,-0.022166774,0.49057344,-0.5341586,0.40171027,P
7007,-1.4285737,0.18589005,1.4158033,-0.31798637,-1.382901,0.25109783,-0.6329723,0.77709484,0.6826155,0.0051792264,-0.10430066,0.7373895,-0.21489123,0.4810693,0.35538614,-0.8945647,N
7008,-1.2077491,-0.34774444,0.5859655,-1.6997466,-0.78733164,0.6991632,-0.56690615,1.0688,2.1247447,-0.4597635,-1.2635117,1.2385118,-0.91107655,-1.4064119,-0.686299,-0.34396368,P
7009,-0.08311737,-1.0267528,0.7540162,-1.0555868,-0.3324674,-1.5637308,-0.76880634,0.6781904,0.42749822,-0.046850346,-1.5669194,-1.2233943,-1.6588233,0.6109644,-0.19956332,1.0359449,N
7010,-0.34568438,0.7816415,-0.9062213,0.6261388,0.57125354,-0.43004778,-1.1511198,-0.58707434,-3.2511349,-1.5708176,2.4979424,0.48532075,-0.005429864,1.1857398,1.6959319,0.8050635,P
7011,-0.8223157,-1.395256,-0.5005587,-1.2545828,1.4786239,0.4858734,-0.17630832,-0.9194222,0.8704908,0.70636415,-0.3904639,0.32040033,0.31590995,0.3644237,-0.47277445,0.4009502,N
7012,0.30799687,0.35717744,-0.62819767,0.3359643,-0.8619009,-0.67299306,0.90916955,-0.19632506,1.9426224,1.4143215,0.04394181,1.2102801,1.2669505,-0.8432383,0.4996313,1.1238515,N
7013,-0.17772305,0.677754,-0.011435969,1.7540612,-0.7041426,-1.5215197,3.3221488,-0.69953746,0.5598302,1.3839293,-1.0167488,0.6771021,0.2225978,-0.48878506,0.81035554,-0.55009955,P
7014,-1.3244088,0.208731,1.6961983,-0.478263,-0.5630992,1.0647945,-0.8116516,-0.013929889,-1.6365557,-1.0789846,-0.113083065,1.3108371,-0.05663006,-1.0866404,-1.4699744,0.19192156,P
7015,0.76724637,-1.6002462,0.2958715,0.3504088,-1.337469,-1.4974595,-1.0262278,-0.99180317,0.8952105,0.3807264,0.66897,-0.47905317,-1.0886245,1.164979,-0.349011,-0.6169002,P
7016,-0.71388817,-3.3939712,-0.53280383,0.69693846,0.052042294,0.97146237,-2.5753157,0.24043801,0.35724318,0.35313314,0.39764398,1.4197054,-3.4131522,1.1172452,1.4569645,-0.70708257,P
7017,-0.56839323,0.2736352,0.31341746,0.14755252,-2.0540957,0.46670443,0.010275601,0.791747,0.20280957,1.3763824,-1.5979433,-0.8172795,0.6348312,-0.8254491,1.9743646,0.6965058,P
7018,1.9126428,-1.243871,-0.44873825,0.8233065,-0.69745034,-1.330036,0.99614036,-0.42215112,0.8860713,1.2403951,0.036324926,1.5647428,-1.180807,-0.2539364,-0.3957234,-0.8683195,P
7019,-1.1136314,0.2961538,-0.4871192,-0.23530753,-1.5643132,0.11668431,0.09279855,0.40124968,-0.818073,-0.39379245,-1.1103382,-0.22461927,0.3043256,-0.8071658,1.6840038,-0.5879742,P
7020,-0.4286821,-2.3585935,-0.42830417,-1.2918019,-0.26568517,-1.4132285,0.16972099,-0.032830387,0.01700157,-0.16049406,-0.56896156,1.6106551,0.08883354,0.215525,-1.2206994,0.13484558,P
7021,0.7255585,0.45077747,0.14631762,-0.5401475,-1.4254545,0.686817,0.3172694,0.9968735,-1.6686435,0.39574927,-0.72524166,0.062353548,0.51477456,-0.18426579,1.4545242,-1.7710688,P
7022,-0.28736016,0.04012856,0.28882605,0.51183677,0.8772228,1.3055274,-1.4230293,1.1822064,-1.1460989,0.72428095,0.354346,0.4844411,0.4058813,-1.2267292,0.10243678,-0.873942,N
7023,1.0435181,-0.14221704,-0.7887469,-0.11239372,-1.3456352,-0.89279693,1.8942617,-0.83886266,1.0935876,2.9125051,0.22577229,-0.61400694,0.92241555,-0.35080484,-1.3371296,-0.18287417,P
7024,-1.4146556,-0.5193471,-0.20474502,-0.11799267,0.35569522,0.24797691,-1.1989702,0.06692581,-0.31552988,-1.1407126,-0.08334528,0.42487735,-0.3642003,0.7227157,-0.58955896,1.5665543,P
7025,0.4333477,0.6482164,-0.30005294,-0.07779196,0.41136068,-0.24991626,-1.2461709,0.88980967,-1.9865925,-0.08786403,-0.14596216,-1.0666741,0.15700763,0.8925462,0.16443229,-0.7930262,N
7026,0.3562242,-0.76028883,-0.14362887,0.4924619,-0.5119001,-0.8285668,-0.7040342,0.154674,0.42549902,1.5686703,-0.18651612,-0.42227182,0.59857744,-0.8515024,-0.715696,2.3003867,P
7027,0.20569927,-0.58667827,-0.80268574,0.08812299,-0.5322701,1.3715153,0.37591946,-0.83714855,-0.52801204,0.20882429,-0.62144864,-0.34417182,-0.013136528,-0.456323,-1.7217175,-0.49388725,P
7028,-0.2558645,0.46198666,0.37803033,-0.4069754,1.4397793,0.46645162,-0.1738391,-0.55412626,2.6919522,-0.17260848,-0.35251188,-0.16839273,0.782533,-1.131362,0.29727867,0.8469845,N
7029,-0.29160285,0.6427245,-0.49294698,-0.6707993,-0.8791678,1.1373396,0.6052854,0.110840686,-0.24447334,0.34403884,-1.5627105,-0.62529993,-1.9001445,-0.26125473,-0.9387936,-0.4161529,P
7030,-1.2068772,-0.48282796,0.29834926,-2.0278206,-0.77455723,-0.3346253,1.0390316,-0.5311874,0.8768992,-0.91361254,0.5228837,1.1982261,2.1946654,-0.64029145,-1.6349744,0.73695546,N
7031,-1.3723176,-0.030125141,-0.13539377,0.37721708,-0.1498844,1.5151074,0.77241284,-1.7776083,0.92708904,-2.3829875,-0.67680156,-0.3207345,1.1343465,-0.36539036,-0.5811796,0.13690905,P
7032,-0.4561966,-0.664353,1.8964002,-0.22731882,0.24118827,1.9382617,1.3314661,-0.3112968,-0.93153113,0.39618856,-1.7007685,1.6806453,-1.3425782,-0.681877,-1.1162553,-0.99421674,P
7033,-1.2877656,-0.14412165,0.017548695,-0.44848722,0.10977054,0.06601533,0.13786659,-0.048444554,1.1210119,-0.30866018,-1.9446683,-0.61330754,0.3366245,-1.14718,-0.5117386,1.4135685,P
7034,-0.03463439,0.050605953,0.4676748,0.28944242,0.50368255,0.23405756,-0.31611168,-0.3453026,-0.16641967,-1.6179771,-0.34969628,-0.204631,-0.20619835,-0.15152265,0.0038021281,0.56802547,N
7035,0.28855878,-1.1221938,-0.07434867,0.7616571,1.2344031,0.10692061,1.3685473,-1.3957757,-0.7212465,-0.34467918,2.5843086,0.16991605,-0.5038738,0.72220796,0.7497852,-0.14808466,N
7036,-0.8136513,1.4265455,0.33393192,-1.4024774,0.0063340217,1.1614517,0.27433327,0.8162081,-0.041668475,-0.086095296,-0.12099528,-0.116968215,1.4087975,-0.23031089,-1.5850813,1.3631382,P
7037,0.82886505,0.34167075,-0.3805685,0.14104713,0.7696356,1.2723489,0.25522992,1.4439712,-0.6169652,2.632471,-0.4066335,-0.5817268,-0.25628,0.25326213,2.748404,-0.114915326,N
7038,0.70486236,-2.2397943,0.26772577,1.0707828,2.714069,-0.9176246,-1.1530294,0.07739198,1.4224485,0.7613225,-1.2316674,0.59153414,0.10399747,-0.7314515,-0.10220835,-1.0973084,N
7039,0.6472814,-1.0793653,1.0383685,-0.9215536,-0.49698225,-0.36077237,-1.8779539,0.2933719,0.21450111,-0.4180477,0.45156437,0.82997936,2.0081215,1.3382269,0.23452014,-0.47736856,N
7040,-1.6992784,0.7170886,0.43719432,-0.29320556,-0.057409298,0.09456372,1.0791533,0.5456847,-0.81588054,-1.2719816,0.12920764,-0.28067935,0.3382522,-0.6537813,-1.4527026,-0.42144197,N
7041,-0.34859952,0.7295398,-0.545656,0.82575715,-1.4864373,0.9347369,-0.8363809,1.4946624,-0.988225,-1.0366004,-0.11244258,0.14353581,-0.36583224,-0.6117353,2.0642679,0.7944259,N
7042,-0.3509497,1.7548681,-0.16498572,-0.30741408,2.0873272,2.2879155,-0.26402742,0.85610795,-0.29296058,-0.59501934,-0.40944785,0.455527,-1.1219329,-0.32328123,-0.7745321,-0.4614578,P
7043,-0.963511,-0.8695438,-1.4870555,-0.15967877,0.44928354,-0.13512553,0.3635825,-0.010600656,-0.022812277,-0.21678486,0.59050936,-0.37453043,0.87652606,-0.3346789,-0.72065794,-0.21506226,N
7044,0.046535507,-1.119572,-0.017305413,0.79152244,0.40508693,0.5815104,1.6876944,0.45965552,1.3379419,-1.2433459,-0.021544442,-0.8055218,0.8657323,-0.022714466,1.3949635,0.78483796,N
7045,-0.40909478,0.5479722,0.35391682,-1.0756863,0.11498858,3.407359,0.3343105,-0.24690875,0.16522598,-0.2778492,0.071112275,-0.34264278,1.0122205,-1.5162685,2.621127,0.78699017,N
7046,0.29614094,0.3680265,0.88371783,-0.13721476,-1.6340358,0.86460716,-0.17429672,0.29926467,-0.37661833,0.1868348,0.9930912,0.8004244,0.5023169,1.3194048,-0.37249523,0.23422727,N
7047,0.2824096,-2.1209047,-1.4961218,-0.25168216,0.18972133,0.26683357,-1.9198121,0.4584937,-1.0696352,-0.7462355,0.3172732,0.8841679,-1.4375194,0.54623914,1.4093869,-0.0016385764,N
7048,0.306868,0.7287934,-0.20131813,0.3607077,0.938698,-0.6067926,-0.50938827,-1.102878,1.3011985,-0.65861565,0.027346805,0.38053578,0.9159175,-0.04335609,0.039501756,-2.831771,P
7049,2.2413032,0.019590676,-0.51514864,-0.049794957,-1.0115012,-0.15684946,0.013356082,-0.56281364,-0.6186337,1.3406782,-0.27134097,1.1337602,0.8469616,0.08257824,0.030872934,-0.58022636,N
7050,0.99330443,-0.45703155,-0.27791458,1.6428126,-1.1882694,0.2516112,0.0946052,-2.1436138,1.4561385,2.4334135,1.273052,0.28359324,-1.4683142,1.2433062,-0.8674711,-0.6401021,N
7051,0.16039097,1.9802105,0.91101,-1.7564594,1.3974571,1.4766618,0.14000456,2.1918116,-1.030442,0.44551823,-0.51752293,0.12891433,0.45725173,1.3916785,-1.7516237,0.94223076,N
7052,-0.96005917,-1.9504333,0.91516244,2.4113376,0.812201,-0.5892312,-1.1430264,-0.9689646,-1.5357788,1.6540705,-0.7983281,1.0777879,-0.0236478,0.42574918,-0.54537356,0.68895817,N
7053,-0.852622,1.1316594,0.36597565,-0.60260504,-0.31028026,0.9042111,-0.16443239,0.36627442,0.2111572,1.017972,-0.43658343,0.23528217,0.6967151,0.28812706,0.60747176,-1.7873214,P
7054,-0.89908594,0.43583876,-0.45289585,-0.96082103,0.962033,0.5140861,-0.119639516,-1.0458969,0.5599447,0.38994947,-0.5723075,0.12789422,0.50164586,-0.078927144,-0.88666815,0.0036070198,N
7055,-0.64264977,-0.17054862,-1.2292999,0.8033123,1.2296356,-1.0488582,1.0285901,-0.15770763,0.7259004,-2.1365545,-0.22802714,0.20056742,0.7495326,-0.16816682,-1.4316169,0.35999203,P
7056,-0.68025565,-2.4455848,-0.41127542,-1.9112861,0.15649907,0.21532144,-0.14348431,1.7045028,0.73001826,0.05429049,-0.11991499,-0.25176734,0.7946319,0.44692877,-0.6535665,0.13019627,N
7057,-1.3250008,0.9880972,-0.7508817,-0.6846088,1.1300728,-0.20005466,0.075989746,0.9765337,-0.37957945,0.43760562,-0.031129673,-1.2597451,-0.1357079,-0.09655836,-0.83891904,-0.54751295,N
7058,2.2604942,-1.409102,-0.9113754,0.6192862,0.2626747,-0.24141882,-0.81989795,-0.09960657,-0.8461274,-0.8513493,-0.59906447,0.5718175,-0.4414364,-0.021232516,0.9013408,-0.29347056,P
7059,0.29413047,0.039796352,0.5133604,0.43973875,-0.41978827,0.42480156,-0.78248507,0.3589936,0.2374706,1.0641516,-0.55385476,-0.27380383,0.045389093,0.5200889,-1.1187887,0.21956244,P
7060,-0.8081385,1.1840951,-1.2124914,0.11118142,0.58099496,-0.93565696,0.12550774,-0.57395065,-0.91524667,0.20500793,-1.1227863,-1.158277,-0.46002796,-0.48772734,0.07278451,0.76482576,N
7061,0.5708597,-0.66798633,-0.7721169,-0.4125179,1.0698107,0.8645778,0.09709272,1.6371242,1.5285621,-0.8866694,-0.26639503,-0.03330438,0.9307023,-0.19163139,0.51600075,0.4360556,P
7062,-0.44527906,-2.3034668,0.60734755,-1.062742,-1.3166475,0.72998595,0.45790055,0.58497643,-0.7823119,2.7417984,-0.07687034,-0.085488245,-1.1232338,0.84309995,-0.11538017,0.37357637,P
7063,-0.18017958,0.58957124,-0.82498646,0.8854993,-0.06163462,1.0529332,-0.14507355,0.30134165,-2.1567097,-1.8869984,0.20144042,-0.9761564,-1.1611483,-0.09652448,0.729028,0.79921305,N
7064,0.45390528,-1.2520186,-0.065841705,-0.85034573,-1.053944,0.7852501,-0.2759444,0.7260045,0.4029749,0.038484544,-1.3277726,-0.44381583,0.4243424,-0.9568479,0.18141952,0.99020964,N
7065,0.4347631,0.18230957,-0.18562189,-1.6356313,0.96272874,-1.6175435,0.40314904,-0.16285782,0.2948022,2.0161934,-0.9669849,0.51415455,-0.21758881,0.051193893,-1.5731024,0.8035256,P
7066,-3.2765262,-0.3259053,0.3438574,-0.21639195,-1.255346,-0.66206604,0.56643355,0.4395052,-0.40873465,1.4872892,1.246305,0.18920718,1.699376,0.36028856,1.3803251,0.75686973,P
7067,0.15673354,-0.48135665,-0.7022181,-0.25212103,0.041143596,-0.3609687,-0.35286996,-0.07327698,2.1103215,0.44450128,0.4919018,0.90245754,-0.0527521,0.31973565,0.0342082,-1.426812,P
7068,0.78924954,-0.29475576,-0.11202441,0.16837685,-0.29593518,0.79083776,0.37293917,0.17390695,0.32078028,1.4580977,-0.32722282,0.19132221,0.57764566,-0.98413014,0.25585082,0.53571653,N
7069,0.60274845,-0.83681655,-0.9943508,0.59996796,0.8802279,-0.012670046,1.2709373,0.13789973,-1.2297158,1.8843055,-1.7390355,-0.40095264,-0.00024615973,-0.2450224,-0.3661806,-0.10095742,P
7070,0.58623344,-0.11294052,-0.019193172,-0.9916462,0.02271831,0.88661057,2.3532724,-0.88212395,-0.66290754,0.8581185,0.5620959,1.4610941,-3.2330902,0.943485,0.8382613,-0.036662444,P
7071,0.89338183,-0.59885955,-0.004371397,0.4794395,-1.0425501,0.1283677,0.80278903,1.1872346,-0.54099196,1.1046841,0.23877467,-0.75838953,-0.0652585,-1.7163794,0.046063602,0.16864367,N
7072,-0.40459776,-1.0167072,2.495576,-0.61018515,-0.56279296,-0.19174312,0.77364266,0.4409051,-0.8533987,-1.2881641,1.5323031,1.5856918,1.3364575,0.04672647,-0.7169984,0.15793087,N
7073,1.0124755,-0.31845078,0.08584636,1.0648165,1.0397773,0.04841901,0.58424425,-0.94290614,-1.1351216,0.641706,0.32083786,-1.2341788,0.33788487,-0.33306286,0.6199459,0.6338037,P
7074,-0.87022096,-1.7999257,-1.0758346,-1.5280125,-1.2058218,0.9027063,0.7250117,-0.1291323,0.0493412,0.6107614,-0.41005015,0.94907343,1.4549648,-0.2961478,0.14478481,-1.1059979,N
7075,0.10287517,-0.4751392,-0.45105416,-0.883191,-2.9987807,0.57701695,-0.85789335,0.1048972,0.070836306,0.72951007,2.0866873,1.260974,0.59164023,0.41144598,-2.578041,1.2165853,P
7076,0.6750136,1.7056193,2.5284476,-0.48671186,0.07816017,-1.2078254,1.7245302,-0.01928538,0.28402573,-0.8603738,1.4369025,2.1389608,3.465963,1.3432106,-0.52043986,-0.22945493,N
7077,-0.73389137,-2.162591,0.44303083,-0.56072205,0.6020721,-0.38692215,-0.68893254,-0.7211597,-0.47637802,1.2648463,-1.4005734,0.9261588,-0.060310744,-0.27394888,0.39388227,0.8202491,P
7078,-0.43086618,1.0320753,0.06818182,-0.43497217,0.16083154,1.4869119,0.5765089,-0.2592603,-0.1409435,-0.6839385,-1.0398619,1.1732992,-0.7125947,-1.8558745,0.40873814,-0.61240005,N
