fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
-0.11220927,-0.16123521,-0.52042836,-0.15908644,-0.39100012,-1.2030241,1.1151847,0.3402689,-0.9904313,1.1560606,g
0.93051,1.0837206,1.1968976,-1.1687429,-1.4136958,1.2528638,0.97860974,-2.1451833,-0.37197036,0.6157716,h
-0.22705826,-0.5759282,0.16098408,-0.26480055,-0.13193741,0.81966335,0.402373,-0.76420176,-0.97317004,0.42911828,g
0.34434402,-0.28961027,-0.57360834,0.2275805,-0.08765389,0.956452,1.212694,0.09042761,-1.2678791,-0.71608263,g
0.6595473,0.97420305,1.8002884,-0.95155466,-0.7924282,-0.35876644,0.7321149,1.1876249,-0.028639376,1.713116,h
-0.5773586,-0.87408817,-0.7779471,1.3572805,0.8313494,-0.2518777,-0.36385012,0.4886797,-0.13742831,0.2975018,h
-0.502866,-0.6518639,-0.5097451,0.31740868,-0.48432255,-0.57056504,-0.5336347,-0.5686616,-1.1299983,1.2172475,g
0.78635013,0.36037186,0.7839339,-0.60180897,-0.5582056,0.109343275,0.28209424,-0.66616666,-1.3450981,1.7842557,g
-1.1410462,-0.737215,-0.60673577,1.4390675,0.8829266,-0.67257184,-0.5454604,0.15725839,1.7081546,-0.37463373,h
-0.44163388,-0.98677325,-0.68024266,0.68993986,1.2004994,0.823883,0.22359993,-0.25107387,1.0416247,0.09814375,h
2.0313902,2.508408,1.993,-1.2534418,-1.258934,1.219048,1.5614543,-4.0823684,-0.89454466,-0.5267823,h
0.5483034,-0.6828151,0.3412883,-0.6313198,-0.35016423,0.4410097,0.2698096,0.74247384,-1.2316186,-0.47652543,g
-0.39706194,-0.1640597,-0.0024095178,0.26134384,0.017261898,0.092425615,0.08119565,0.54380375,-0.6085386,0.35591978,g
-0.6461872,-0.7905975,-0.7275516,0.9655564,1.2348869,-0.1933618,-0.522721,-0.19561264,-0.28787217,-0.62841874,g
-1.0904037,-0.733985,-0.910933,1.7046533,0.39199376,0.4980977,0.37729713,0.14494371,1.6875116,-0.31556308,h
-0.5474742,-0.6037681,-0.5112879,-0.22675021,0.3319889,0.11496999,-0.6211261,0.12164208,1.3709841,0.72576034,h
-0.69187427,-0.14951283,-1.2332351,2.3284786,2.5209432,0.573369,-0.15195486,-0.30545688,1.8326441,0.46180433,h
2.2687638,0.939514,1.2317342,-0.7305169,-0.93550664,-2.7822206,-1.5911691,-2.0644245,-1.683133,1.3994062,h
0.6154699,0.18838166,0.8909009,-0.9372035,-0.47027564,0.13747884,1.302339,-0.78183717,-1.0535202,2.101964,g
-0.13055035,-0.17650564,-1.1050167,-0.12966587,-0.009451464,-0.41600412,-0.09703995,-0.30600786,-0.7931833,-0.6273392,g
0.26835987,0.42165625,1.1143745,-0.5937425,-0.85335124,-0.37414387,1.0797596,-0.9569355,0.7663758,1.2976534,h
-0.5348115,-0.042387605,-0.3495007,0.40624186,0.68728185,0.15522724,0.4092031,0.43673658,1.0255427,-0.6614707,h
-0.5944877,-1.1335607,-0.9452964,0.047999963,-0.36445695,0.83052766,-0.08953945,0.46724233,-0.95308834,-0.12790534,g
-0.53046066,-1.0399961,-1.0802882,0.6417755,0.21002144,-0.25399664,-0.12463114,-0.5905975,-1.3000293,-0.009552835,g
1.1692824,0.91707087,0.41704887,-1.1166677,-1.2754328,-0.4173577,-0.7592895,-0.25813827,1.6342877,0.699703,h
-0.38694322,-0.96835154,0.10572681,-0.23176706,-0.20229673,1.0122643,-0.73145354,0.1237559,-0.4421807,0.22261366,g
-0.4972017,-0.5558229,0.44417158,-0.3784012,-0.4510374,0.4982175,-1.0590917,-0.14851421,-1.6133044,0.41178188,g
-0.289714,-0.32304072,-1.0956652,0.74663126,0.591931,-0.15004589,-0.18376613,-0.58934224,1.494142,-0.009467602,h
-0.523701,0.30774572,0.81336904,-0.5754062,-1.1009351,0.8414236,-0.53243226,-0.40981606,-0.18671024,0.4936308,h
-0.92546934,-0.9083731,-0.63122135,1.4357104,0.7164099,0.3278805,0.44896948,-0.5862229,0.2608825,-0.14294943,h
0.69703424,0.3861823,0.10063178,-0.74815935,-0.873061,-0.07605466,-1.3744264,0.8162595,-1.264868,-0.37388617,h
-1.2537178,-0.18814692,-1.0164809,2.1763895,1.4905968,-0.50223833,-0.14576295,-0.44177878,-0.5653576,-0.7521393,h
-0.5550635,-0.65157753,-1.6816925,1.6384375,1.7604645,-0.4829244,-0.4592561,-0.0020793676,2.0905373,1.4542699,g
-0.9072359,-0.26607275,-0.31592643,0.73870045,0.042069912,0.4919932,-0.22001258,0.0108113885,-0.2864285,-0.09515396,g
-0.5429506,-0.8570763,-0.6075576,0.015941828,-0.26053086,0.8898674,0.7230407,0.08367981,-0.27018556,-0.29573748,g
-1.0380934,-0.67523223,-1.0413935,1.2576683,2.044535,0.036355607,-0.26201928,-0.15560561,1.8502488,-0.48306426,h
-0.8369342,-0.9332781,-1.6314228,1.1364456,0.8396065,-0.076328725,-0.25540504,0.53077894,1.1992589,0.3333074,h
-0.7911359,0.35201138,0.13707672,0.04501106,0.28689292,0.3014054,-0.1058113,1.5098755,0.23229343,0.05492781,g
0.20599677,-0.70191705,-0.1620665,-0.8845417,-0.88194096,-0.19896105,-0.9424089,0.24750662,0.008658469,-2.5348072,h
0.95955634,0.83035755,1.6697354,-0.81268156,-1.0185744,-1.0396821,-1.3411332,1.5319998,-0.9806325,1.4055939,g
-0.64655155,-0.5686014,-1.390651,1.3852303,1.0779858,0.41976315,0.13673416,0.24672143,-0.1383545,-0.21976279,g
0.27978474,2.2981453,1.2743349,-0.8992582,-0.7119391,0.44269636,1.5028591,1.4959548,2.2312973,2.0681882,h
-0.8741398,-0.14266005,-0.9843766,-0.17207256,-0.3443584,0.7453109,-0.107396886,-0.62841094,-0.27194557,-0.26366913,g
-0.77764386,-0.6685748,-1.7134842,1.7613167,1.6369605,0.12312302,0.28712285,0.7297708,1.4112433,-0.82880574,g
0.27979088,-0.5195421,0.24061812,-0.90269154,-1.1838871,-1.1551753,0.37913573,1.2793047,-0.48915115,1.1098379,g
-0.6264901,0.34885,-0.17493796,-0.8511689,-0.7288072,0.99293655,0.5077303,0.9266955,0.27627292,0.1353528,g
0.8139795,0.49264336,1.950464,-1.8021421,-1.0808135,-0.44043392,1.4505818,0.49069774,-1.5020418,1.3660016,g
2.6947043,1.7035321,1.7631053,-1.690891,-1.1710635,-3.3868227,-2.0699103,1.7495342,-0.53124976,0.8130131,h
4.8124504,2.0394053,0.46838832,-0.72782356,-1.0422645,-5.065533,-3.8649297,2.2357242,-0.0011252314,-0.06588161,h
-0.11018914,-0.5574627,-1.2518665,1.2714605,1.1670115,-0.012542143,-0.3863398,0.55323696,1.204867,-0.75147194,h
0.7582265,-0.046208367,1.256095,-0.67534965,-0.63123775,-0.28208104,0.7786771,0.6648251,-1.1948991,2.0423253,g
-0.2914776,-0.76539,0.13585635,0.63332075,0.8233236,0.44616145,0.31681898,0.114366286,0.19690156,-0.0012642518,h
1.7129862,-0.06484099,1.5126383,-0.7615341,-0.98325455,-1.25222,-2.707252,-0.49424112,-1.1570406,1.0697325,h
-0.67789686,-0.5583875,-1.7979015,1.7177019,1.6612079,1.0282216,-0.10397133,0.7923837,-0.40999305,-1.3490814,g
0.70835054,1.1578821,0.5193498,-1.1165602,-0.7359405,1.2070694,1.445773,-1.370987,0.07151161,-1.0003242,h
-0.47563025,-0.65134025,-0.05244524,-0.52136004,-0.59468436,-0.23030797,0.8727678,0.20366794,-0.17172344,1.2819989,g
-1.1092294,-1.0202425,-1.6864187,1.5150875,2.914942,0.054647066,0.033820286,-0.5198083,1.8397375,0.5440852,g
-0.76083577,-0.19037953,0.4974873,-0.53701234,-0.29882342,0.07892288,-0.58931404,0.47500822,-0.22203955,0.07511935,g
-0.55846775,-0.41921163,-1.3937469,-0.031297788,-0.35623643,-0.83275014,0.22124906,0.39767718,-0.82712483,0.41287297,g
-0.95449626,-0.29505715,-1.1807729,2.063228,2.3962893,-0.0031122118,-0.27325553,-0.006598145,-0.7887812,-1.1733456,g
-0.7065373,-0.37834436,0.8314746,-0.13732705,-0.44004184,-0.31577438,0.11357062,-0.45815155,-0.22215074,-1.1580651,g
-0.6603839,0.29524475,-0.8179107,0.2747306,0.11144048,-0.32405418,0.4000699,0.1762253,-1.0168326,-1.2002916,g
1.1597947,0.3915042,1.7418841,-1.5883733,-1.2911357,-1.5194689,0.993859,-0.4114784,-1.0504744,0.20263278,g
-0.80256516,-0.61329716,-0.3958922,-0.16409145,-0.40762776,-0.6391869,0.2942517,-0.43306258,-0.8876494,1.0506405,g
0.88814384,0.4392371,2.2037916,-1.9428687,-1.6297542,1.3898871,0.97587454,1.0421264,-0.936306,1.0631766,g
3.1235206,0.6809317,0.40813833,0.11693902,-0.17720523,-3.316305,2.4167302,-1.1177824,0.12299171,0.48724174,h
0.064797714,-0.07001478,-0.38184482,-0.32601058,-0.5354714,-0.16401908,0.89689285,-0.83247066,-0.02002468,-1.1989393,g
-0.16967055,-0.4086012,-0.3578589,0.84953266,0.6645004,0.5512529,0.13077837,-0.3865426,1.204542,-0.77447826,h
1.0275189,1.2155058,0.964617,-1.1143154,-1.1246507,-0.28421554,0.7622657,-1.771612,1.0817077,1.7695796,h
0.5757602,-0.20696487,-0.24935153,-0.54684275,-0.40133217,-1.5767115,0.39154208,0.067596614,0.722106,-0.91407824,h
-1.0188409,-1.1842347,-1.6938635,1.7351196,1.5058523,0.16085815,0.16355842,0.44465414,1.8617846,0.42257017,g
-0.78951555,-0.71731347,-0.8152681,2.1771958,1.888336,0.022739947,-0.5446143,-0.13410246,1.8887256,0.5393935,h
2.4206703,2.704221,1.2751591,-1.2544965,-0.84749967,-3.2422748,-2.9788656,1.7638931,2.1093445,1.863183,h
-1.3301787,-0.6464304,-0.7417138,1.317418,2.0926404,0.370475,-0.4154892,0.19928169,1.3699596,-0.77538925,h
-0.6632261,-0.09820316,0.27173907,-0.5704718,-0.627924,0.70247716,0.116730034,1.4084272,-0.39561188,-0.22591855,g
-0.3422885,0.8291701,1.1739718,-0.83351016,-0.33301777,-0.8095172,0.76514935,-0.62339073,-1.379499,0.843515,g
-0.8140377,-1.3381578,-0.5211191,1.6573682,1.4223181,0.5117324,0.08787069,-0.7883412,1.760648,0.6458294,h
-0.65837836,0.031928077,0.19998796,-0.7901039,-0.5294532,0.6087794,0.25830144,0.2616765,-1.2579507,-0.5053729,g
0.88548553,0.4729749,1.695442,-1.0333817,-0.9806207,0.019434355,0.7032417,0.8473426,-1.0653187,2.0185225,g
0.48420602,0.13899384,-0.084118776,0.08013867,-0.20697889,1.4644622,-0.8647579,1.0900294,-0.92361176,-0.6393048,h
1.7061193,0.75811785,0.6600531,-0.5689081,-0.7083803,-2.0153656,-1.9538842,-1.607342,0.48680478,1.2012024,h
1.0100281,-0.16992515,0.8708298,-0.4579486,-0.8256745,1.9797903,1.2381718,0.57552624,-0.9818723,1.6089635,g
0.2087988,-0.18947774,0.3539785,-0.35005942,-0.42890537,-1.6199147,0.28057948,-0.22146857,1.0194335,-0.2547575,h
-0.06221482,-0.63489187,-0.88414246,0.9778273,0.1601033,0.076500565,0.32586482,0.19996999,-0.96694875,-1.4250401,g
-0.006631064,-0.15627275,0.051234066,-0.22301032,-0.26836747,-0.9130568,-0.66445404,-0.109340966,-1.2473686,1.0880104,g
-0.85176826,-0.16929182,0.8646125,-0.64415556,-1.0672679,0.1516634,0.8567028,-0.28646374,-1.1688302,-0.5945066,g
-0.82116365,-0.13811424,0.04863052,-0.094329864,0.6266694,0.4352424,0.28252512,0.028677404,1.6380798,-0.58944476,h
0.21277249,-0.61017424,-0.22336537,0.16254956,-0.8385453,-1.9079385,1.4092214,-0.28590116,0.03883796,0.38761306,g
-0.43786174,-0.3013971,-0.8049335,1.953112,1.9937793,0.2647098,-0.1590362,0.09401253,1.5962458,0.65549207,h
-0.87054145,-0.7187563,-1.0555979,0.50764275,1.2459064,1.1747742,-0.13340373,-0.51255107,-0.005156666,-0.5739533,g
0.36805442,0.6656571,0.6785107,-0.80631906,-0.6179833,-0.5298538,0.39479193,0.37203777,-0.6561911,1.2172405,g
2.1680112,1.9738725,1.500319,-1.1001931,-1.5973716,2.3449519,2.9541588,2.1127536,-0.73643696,0.50937647,h
0.19782767,-0.06857301,0.13468286,-0.87449133,-1.0045063,0.9326513,-0.78309864,0.46797356,-0.88217723,-0.7013259,h
-0.58466387,-0.06285335,1.2365742,-0.65987283,-0.6352544,0.5405005,0.4410579,-0.22956383,-0.8568379,-1.0126959,g
-0.5215716,0.04763958,-0.18526605,0.36133838,0.83120215,-0.28346545,-0.13797812,-0.23559535,0.96551675,-2.2698102,g
0.2980042,-0.58802134,-0.6899166,1.61806,1.5659115,0.44517863,1.0738341,0.38704407,0.9426234,2.5606308,g
-0.8629188,-0.7949625,-1.7228659,1.6230627,2.0534518,0.3175484,-0.1970995,0.15822577,-0.57595026,0.7844776,g
-0.026962757,-0.4370802,-0.5437458,0.2787546,-0.033429876,-0.61786866,-0.42872256,0.0944027,2.7613258,0.5204139,h
0.5346457,-0.027485713,1.9297656,-1.290274,-0.5454784,0.052712075,1.4089991,0.7419838,-0.81477696,1.2307647,g
-0.77585787,-0.6690607,-0.57909024,0.30503127,0.73644215,-0.08867991,0.3738615,-0.17809421,0.39635003,0.16024417,h
-0.06417903,0.24362075,0.82363963,-0.9142891,-0.82921034,0.96570116,0.60256624,-0.96376073,-1.2976916,-1.5749682,g
-0.34865043,-0.8163949,-0.27603835,1.2101719,1.3378077,0.53949755,0.14273728,-0.74744725,-0.7502738,0.7474337,h
-1.0643601,-0.83197194,-1.3787774,1.615569,1.4562246,-0.06525481,-0.33684868,0.6117354,-0.9653312,-0.05658536,g
-0.42485675,-0.35708845,-0.7055951,0.36315417,1.2202555,-0.13047156,0.19020215,0.32642663,-0.43888363,1.4009144,h
2.0109007,1.9642758,0.7108592,-1.2094845,-0.50670576,-2.1688073,-1.917855,1.2460334,1.4344293,-0.57275736,h
4.133462,2.41154,1.2094929,-0.6481083,-0.47564378,-2.9192386,-3.2484171,-1.966975,0.29949367,1.3870811,h
2.0249095,1.7621266,0.16812342,-0.6091534,-0.28151548,-3.1036785,2.3522143,-1.2184713,0.4473703,-0.07008551,h
-0.6382699,-0.17393106,0.040822357,0.4692881,-0.19243148,0.6240351,0.24317904,-0.20204857,-1.0116718,0.03789504,g
-0.5130046,-0.5887521,-1.026673,0.32344875,0.21364939,0.03736514,0.55631495,0.39546514,2.1566927,0.049460858,h
0.06628591,-0.82178795,0.4895019,-0.97439826,-0.7887377,0.17218624,-0.7499272,0.051735163,1.4248431,-2.0066788,h
-0.12232584,-0.1897031,-0.2585103,0.2396086,-0.21083078,0.52115506,-0.1081315,0.8409923,1.0598699,-1.5797076,h
-0.5087929,-0.073195994,0.22336851,-0.43562844,0.08837026,0.46040082,0.29597354,-0.24682388,-0.47247714,1.0592375,h
-0.16331334,0.44114554,0.58917224,-0.6679424,-0.7977806,1.1226153,0.23420495,-1.6755002,0.84798807,-0.03741181,h
-0.19276291,-0.34275797,-0.80058825,1.2448756,1.413684,-0.15979287,-0.11754568,-0.44813302,-0.28633574,-0.977499,h
-0.17108774,-0.03586054,-0.121836334,0.7767253,1.6313955,0.612534,0.7911871,-0.54513335,-0.25924665,0.2992595,h
1.6744518,2.117639,1.6211647,-1.3420295,-1.1052462,-0.2623819,2.2912316,-1.2291504,-0.6609224,-1.9626734,h
-0.73489696,-0.70252097,-1.0150617,2.1761324,3.4674282,0.9235768,0.3638208,0.49290144,0.35666376,0.15420774,h
-0.5539264,-0.32752335,-0.77529156,0.15406851,-0.17338614,0.51122,0.056953616,0.15395033,0.34697497,-1.9214785,h
-0.37895808,-0.7693691,-0.98286015,0.70903265,0.97771996,0.09324871,-0.56177175,-0.28442654,0.87737596,-1.4414194,h
-0.19292074,-0.5467757,0.18118998,-0.64465773,-0.27700567,-0.8237927,-0.605686,-0.6806038,-0.687448,-0.74555266,h
-0.042616844,0.021637022,-0.115301065,-0.13848561,-0.096436284,-0.0593144,0.4023254,0.2359662,0.33720705,0.20595035,h
0.4795967,-0.08346334,0.4453489,-0.60377026,0.13802305,-0.99299806,0.6368847,-0.37037906,1.2679505,1.3256755,h
0.60101837,1.3393056,0.9039816,-1.3794217,-1.1777602,1.0446194,0.9604974,1.7602499,-0.06978709,0.4849838,g
-0.39945963,-0.60113585,-0.9384674,0.81661415,0.85313,0.18400869,-0.09875283,0.10253639,0.60621786,-0.7864176,h
-0.6674535,-0.4942459,-0.7374713,0.78470594,1.6622157,0.29577258,0.23978421,0.20083952,1.9897742,-1.0798182,h
0.81030875,3.063957,1.2946675,-0.95697016,-1.5253001,-1.3558314,0.75638545,3.983369,0.08949747,1.7259382,h
-0.48956946,-0.3834715,-0.029381752,-0.1522936,0.059040725,0.6596478,0.3823461,0.59238,-0.12240234,0.17623518,g
0.6881492,-0.07035181,0.59545106,-0.2311511,-0.54250324,-0.8202232,1.5998375,-0.5707045,-1.3598659,1.654862,h
-0.1766896,-0.18853311,-0.43846643,0.03323179,0.27353498,0.6608858,0.28321525,-0.5020464,-1.0971967,1.0183045,g
-0.84391475,-0.9794253,-0.74214685,1.5306997,0.765567,0.19423223,-0.07597299,-0.17242299,-1.3390223,-0.6877959,g
-0.874303,-1.0721053,-0.19418293,0.27236056,0.6171219,0.120040886,0.013559625,0.78177565,-0.5111145,-1.0169293,g
-0.87429124,-0.44591787,-0.5422812,1.1674912,1.2038857,0.16094129,-0.41205716,-0.22651061,1.4780049,-0.6499114,h
0.23153462,0.62926066,-1.4678203,0.10595459,0.87034243,-1.0751932,-0.8319005,-0.8833922,0.22115387,3.5330257,g
0.62608814,-0.00469926,1.640833,-1.4699599,-1.1842232,0.67350423,0.7037232,0.7908199,-1.3951987,1.0115864,g
-0.08923617,1.330329,1.5361419,-1.1904511,-0.9261684,0.9730289,1.2793427,1.611306,-0.7925544,0.057552993,g
-0.040383965,0.29905242,1.5583024,-0.8058893,-1.4751533,0.019619107,1.1416252,1.5908271,-1.0559996,0.9385736,g
0.85582113,-0.49076396,0.45786527,-0.72472656,-1.3817154,-2.453096,1.0778421,1.0120271,-0.9665964,-0.095346555,h
2.6393156,0.46313208,0.38823608,-0.38670743,-1.2478359,1.492163,2.3994746,0.82569265,1.5388842,0.46881932,h
-0.02176051,-0.24067615,0.53940004,-0.9409208,-0.68510646,-0.79967546,0.12347013,0.8132313,-1.3226761,1.3440422,g
-0.79558337,-0.6647299,-0.9800954,1.9200492,3.755677,0.7940881,0.026935667,-0.29697326,-0.1462824,0.7516931,h
-0.66883385,-0.30604386,-0.015572548,0.37981242,-0.5746034,0.5217318,0.6006292,-0.08153206,-0.7540029,0.26662132,g
-0.87942636,0.43891573,0.3948175,-1.0389346,-0.77161086,-0.2084673,0.3448934,1.0731906,0.08522719,0.97439194,h
-0.41341022,-1.377443,-1.9348365,1.3988543,1.3462647,0.3094205,0.32261318,0.079480775,-0.07210982,-0.45998892,g
-0.47187608,-0.17672926,-0.24533662,0.014899105,-0.75007635,-0.24637508,-0.10252919,-0.7489178,-0.69035983,0.84480894,g
-0.82024544,-0.5091209,-0.90278643,1.6754656,1.4868984,0.25388783,0.13154732,-0.39976084,2.2420182,0.65540546,h
-0.2135238,-0.5254399,0.33563906,0.086866125,-0.36452526,-0.2946756,0.13305348,0.27003,0.30638978,-0.6046719,h
-0.57196087,-0.643705,-0.671462,0.34648257,-0.22372921,0.2500118,-0.5325756,-0.49846482,-1.2130095,1.3031719,g
0.65872663,-0.20806357,0.39466882,-0.84611875,-0.4668266,1.6952837,0.5126578,0.9913008,-1.2251939,0.29594734,g
-0.053079665,-0.6741941,-0.68785614,0.3960126,0.4637413,0.32212222,0.6252518,-0.14253208,-1.30482,-0.40044838,g
-0.6649719,0.10756272,-0.3472758,-1.1861252,-1.1919736,-0.93746084,-0.21808898,0.9283445,-1.3247033,1.1979386,h
1.3607091,1.5596802,1.5480142,-0.46628737,-0.24201065,-0.67115355,-1.4505908,2.2228158,0.5500231,2.2058914,h
1.3690996,3.508858,1.2918379,-0.23048747,-1.2014052,-0.5200185,-2.975616,-3.7335207,0.46414956,2.5582008,h
0.044502586,-0.71227306,0.49203774,0.44735005,-0.74991083,-0.37675095,0.6902449,-0.5807302,1.3174782,0.39742446,h
-0.6596298,-0.42551413,-0.18908755,-0.38209382,-0.14466292,0.2265429,-0.6971541,0.32547638,-1.0881685,0.13902228,g
-0.31220812,1.0277848,0.8151925,-1.4643769,-0.8641169,-1.0030917,-1.2029811,0.75315,-0.28308225,-0.9127418,h
-0.99125755,-0.17468819,-0.7888815,0.17194006,-0.25791654,0.7971026,-0.083489716,-0.83608854,-0.9601855,0.14465353,g
2.0617027,0.3086721,-0.27537495,0.18174642,1.0618106,-1.4668595,-1.434963,0.5245787,-0.69662875,2.3737695,h
-0.6229335,-0.9035896,0.09115127,-0.28822982,0.16156119,-1.209282,-0.03699982,-0.28127244,0.4347391,0.68005294,h
0.28784287,1.5625159,0.59969616,-0.70534056,-0.2146053,0.68287474,1.7395151,-2.5582747,1.6439189,-0.35528427,h
2.5863197,0.51903486,1.3782978,-1.0173826,-0.47391164,-2.6272058,-2.36131,1.7730491,-0.11249904,0.77429116,h
0.22321165,-0.049096864,1.3704636,-0.98865384,-1.2337029,0.99994373,0.5322412,-0.669238,-0.7787957,0.5796451,g
-0.09481059,-0.46767655,1.0906198,-0.32213825,-0.2988289,0.55260515,0.67347544,0.17720297,-1.249603,0.5175998,g
-0.7871895,0.10392642,-0.74148893,0.8126075,-0.061886102,-0.06938309,0.6409685,0.49631917,0.5150051,-1.5903696,g
1.4171815,-0.35909563,0.6819709,-1.5781764,-1.4403172,0.53594834,1.2283465,-0.75097555,-1.4244993,0.010589339,g
0.36619815,0.00013974309,0.4236743,-0.3988385,-0.5581935,-0.10622625,1.3446517,-0.16879648,-1.186672,1.9242738,g
-0.32845888,0.20824961,1.1880728,-0.65292597,-1.2029209,0.8475602,0.15520555,0.7094976,-0.8476726,0.043326586,g
-0.7149273,-0.42178205,-0.6998267,0.73916334,0.8747444,-0.12044904,0.36454368,-0.7137353,-0.052843668,-0.921251,g
-0.6775615,-0.7797448,-0.42417642,1.4478426,1.2389448,0.08859852,0.43247327,0.4510803,2.127493,-0.28395468,h
0.29872322,-0.3835066,1.1398909,-0.80528265,-1.1487973,-0.8132436,-1.2815934,0.6778051,0.47912803,0.49262556,h
-1.1967825,-1.0126138,-1.2192162,1.2777311,1.0844607,0.49430734,0.11553374,-0.26694572,-0.02065587,-1.9860946,g
4.2816224,4.899575,1.7727609,-0.4041082,-0.45319778,-3.1974072,-4.819978,-2.7975233,0.54306936,1.682339,h
1.9844965,0.82220113,0.5261557,-1.7885188,-1.5981697,2.212696,2.5460248,-0.90893877,0.9764746,-0.3191198,h
-0.15112029,-0.23955089,1.3808016,-1.4025998,-1.1078148,-0.001162827,0.4758753,-0.4070489,-0.39960483,0.07804912,g
-0.5431875,-0.792331,-0.73291004,0.59526825,1.5843008,0.2484636,-0.11784251,0.47491175,-0.42771992,-1.1783569,g
0.31265917,-0.32479218,0.44397342,-0.24976069,-0.19506977,0.67450464,0.79259807,-0.11290215,-1.1684222,0.97168833,g
-0.05977139,0.34793738,-0.22085863,-0.3069218,-0.01554808,1.3051221,-0.22299463,-0.33721,0.18097007,0.45116708,h
-1.2845112,-0.32416072,0.104132086,1.1375009,0.773837,0.6502718,0.105950646,0.22284344,0.66185397,-0.449201,h
-0.70426834,-0.36035797,0.025966495,-0.27751327,-0.510481,1.1444165,-0.68266046,0.9376085,-1.0195088,0.45418274,g
-0.700156,-0.83725303,-0.92557967,1.8195397,2.110065,0.3918441,0.005617112,0.24178585,1.2961329,-1.5957309,h
0.55522084,-0.10330487,0.79236597,-0.13771224,-0.5086882,0.6656775,1.7217166,-0.45464474,-1.0169698,1.2071542,g
-0.54556257,-0.86471653,-0.6175597,0.29041633,0.30340192,0.5139749,0.4014182,-0.93566686,-0.962729,-0.40590006,g
-0.85410935,-0.37125587,-0.41569817,-0.35050684,-0.12599388,-0.29332295,0.4753915,-0.50382364,-0.012007669,0.04908204,h
-0.2815892,-0.27607852,-0.5239073,0.06879918,0.2963902,-0.08511236,0.1854597,0.7318749,1.8083321,-1.0027013,h
-0.8459508,-0.22707579,-0.35561466,0.48667878,-0.18193892,0.06515791,-0.6706042,-0.5627336,-0.5308782,-1.506598,g
-0.8750614,-0.9718524,-0.8093755,1.7689437,2.6608934,0.51553994,0.62771666,0.037366733,-0.61518335,-0.49604487,h
-0.4675406,-0.48515433,-0.056622773,-0.41422,-0.5042746,0.60269433,0.48631424,-0.09876302,1.9320064,-0.2435396,h
-0.65500057,-0.13216582,-0.9991612,0.36074442,0.023209294,0.5359243,0.051521134,-0.29288235,0.58725905,-0.5803622,g
0.5758983,-0.37402865,0.15151253,-0.42919332,-1.006482,-1.6904674,-1.1736329,-0.83048797,-0.8859695,0.11922552,g
-0.56147546,0.01976984,0.21068813,0.45857665,-0.5284542,0.25205624,-0.22970623,0.6478398,0.06872908,-0.31825227,h
-0.119620316,0.29464355,2.0091853,-0.7477606,-1.2073183,0.5874408,0.7810973,1.8341655,0.70868415,0.3083508,h
0.098131076,-1.1054049,-0.24053362,0.19159867,0.8403262,-0.8581302,-1.8903198,0.18886462,2.3079472,-0.7936355,h
3.2593782,4.7913737,3.9565346,-1.6512405,-1.0895076,-4.44359,-2.8091362,-6.542875,1.8306706,1.8674567,h
-0.08294588,-0.64898413,-1.2999978,0.77169716,0.33591703,0.4622442,0.25890023,-0.3608778,-0.4284764,-0.13245869,g
-0.92896646,-0.17439604,-0.7701879,1.756136,1.7733696,0.32167703,-0.12718053,-0.19313219,-0.91917,-0.6639794,g
-0.85037786,-0.4284536,-0.5758962,1.1635749,0.18539369,0.72724515,-0.46112108,0.61839706,1.7241607,-1.1634208,g
-0.8155642,-0.43689904,-0.46144062,0.8823037,0.34492764,0.5880518,0.07474739,-0.44039267,-1.0004959,0.9732383,h
-0.16286495,0.33763492,2.1910858,-1.3627737,-0.39646637,-0.28371227,0.47998938,0.7965559,-0.7351995,-0.75195336,g
-0.2500788,-1.0360984,-1.5691893,1.7046341,1.9818169,-0.28754026,-0.4813559,-0.22866693,-0.46706957,-1.1442218,g
0.057886183,-0.06237848,0.30667067,-0.42672917,-0.504166,0.31099945,0.49214542,-1.3900964,-1.1115417,2.2027771,g
-0.21624959,0.300022,0.5640687,-1.2186924,-0.8985673,0.7479732,0.7556893,0.22534549,0.20622218,0.5040772,h
0.4816445,-0.0039407313,0.52273685,-0.6078075,-0.6561414,0.8913368,0.5267794,-1.8943162,-0.68426037,1.0469118,h
1.6123466,2.3823233,1.448035,-0.89858806,-1.2262226,-0.012064762,-0.85143656,-1.9881123,0.23776668,2.561124,h
-0.77711433,-0.9457146,-0.4641738,2.05209,2.2294524,0.06454094,-0.064217865,0.6469657,-0.33300042,0.01386115,h
-0.7584008,0.13642403,-0.30556765,-0.73846924,-0.6333688,0.85022587,0.07278073,-0.1544189,-0.1471656,0.41315904,g
1.853968,0.2109283,0.76125604,-0.5456383,-1.0970538,-4.057589,2.2323453,1.643858,1.867681,0.77365476,h
-0.93444675,-0.79082376,-1.3027005,1.9434301,1.0864797,0.23140326,-0.46790123,-0.15563355,0.08967242,-0.7596729,g
1.3166262,1.3010254,0.5854018,-0.7258651,-0.04554473,-2.470605,-3.1138008,1.9685712,-0.96496457,1.7777941,h
0.090356894,-0.04057528,1.1568364,-1.4013748,-1.2338734,-0.65962744,0.533512,0.38001052,-1.2421582,0.40996227,g
1.7794436,1.1664728,0.24789089,-1.0645777,-0.61007684,0.5925554,3.2286296,-0.6384036,-0.87766826,-0.28107014,h
