V1,V6,V10,V12,V13,V14,V15,Class
-0.7079806,-0.5169715,-1.1651092,-0.043911885,-0.73283017,1.5395119,0.42285007,2
2.217471,0.042159885,-0.56401885,1.4331676,0.12553872,-0.047577113,-0.03779328,1
-0.19694851,-0.3553696,1.4200575,-0.87201005,-0.3404048,0.41950738,0.27140418,1
-1.1876711,0.3376736,0.8368022,0.10755262,-0.4260338,-0.30514702,-0.5946381,1
-0.33695218,-0.9786314,0.29686472,-0.7996187,-0.31645477,-0.24435417,-0.32166094,1
0.65527844,0.5496055,0.23736033,0.79180956,0.33736855,-0.5805826,-0.31876174,1
-0.03696391,-1.0527434,-0.06078825,1.8742893,0.09683261,-0.17437387,-0.55122983,2
0.127195,-0.00826931,-0.35741055,1.3797904,0.0007054359,-0.9445127,-0.5613665,2
0.72272724,-0.23914,0.9170972,-0.5046685,0.29152015,1.332299,1.5326358,1
-0.39889735,-0.70474976,-1.6034659,4.7647405,0.2955889,-0.29180545,-0.50761116,1
1.9473522,0.7262976,-1.5351428,1.3252648,0.077213764,-0.23979631,-0.6454426,2
1.2983811,-0.13514388,-0.9405007,-0.42756525,-0.23364101,0.14859165,-0.19496414,2
-0.12689584,-0.28991017,-0.33809143,-0.24982385,-0.1263288,-0.4507865,-0.2192447,1
-0.54559284,0.16017517,-0.2975068,3.0206678,1.8328193,-0.34888104,0.07128683,1
0.4879322,-0.308975,-0.005502194,-0.35014457,-0.20794396,-0.6987711,0.27074918,1
-0.39750728,-0.18525551,0.3292955,-1.1014742,1.0498639,2.2902753,0.5575329,1
0.4468686,-0.19289665,-1.5624783,0.579267,-0.77363604,0.42098978,1.4838378,2
1.6658909,-0.10960426,0.36101317,-1.0574478,2.3456814,-0.8652247,-0.94170856,1
-1.0040629,-0.4703986,0.58610564,2.4988637,0.33571035,1.3658202,2.5909066,2
-1.6835806,1.1808962,-0.4688368,-0.36031654,-0.61818296,-0.7393157,-0.38377023,2
-0.8841375,-0.43550873,-0.90844005,-1.0612383,-0.4738546,0.34187704,1.1704175,2
-1.1111455,-0.096437715,0.81898737,-0.26245806,-0.23927961,-0.788813,-0.5677466,1
-0.458395,-0.64808464,1.0055606,-1.1370155,-0.52096236,0.61540264,0.48824364,1
0.13147774,-0.6891358,1.7043971,0.80490226,-0.55669224,-0.40705532,-0.8526572,2
-1.2995178,0.08306992,2.0598712,-0.58727074,-0.5105659,0.36496648,0.558878,2
0.47158298,-0.5363586,-0.6667584,-0.23323235,0.09204544,2.8559387,0.8056284,1
0.70441866,-0.37659094,1.8988322,-0.2552911,0.8622052,-0.4479675,-0.31165418,1
0.19442351,1.3941374,0.87763,-0.2141147,-0.20171705,-0.65874386,-0.3175727,1
-1.0920725,-0.49188697,1.6765358,-0.7377114,0.5256327,-0.46219486,-0.92599964,1
-0.77439463,0.4881475,1.4391813,0.534262,-0.42712286,-0.32911748,-0.63810754,2
0.24360403,-0.64578605,1.9566896,-0.5394753,-0.81818366,2.0285318,0.49348482,1
-0.92989385,-0.38724566,-0.28224298,-0.7404527,-0.3315218,-0.2683206,-0.63523877,2
-0.020106345,-0.07498962,-1.8775798,-0.7273841,0.049186885,1.773746,0.010576002,1
1.0853292,0.89175296,-0.923688,-0.3597051,0.10611789,-0.32131627,-0.3807921,1
1.3809015,0.6370626,-1.4660286,-0.49252087,-0.09303203,-0.7409079,-0.2217262,1
-1.3723564,0.14547339,-1.4326088,-0.5565523,-0.09341279,-0.80598116,-0.69542605,1
-0.19322067,-0.048376113,-0.9750034,-0.24986202,-0.44195768,-0.20090741,-0.7274362,1
-0.7698585,0.77180696,-1.2240826,0.022202194,-0.26332095,0.31053868,1.0098819,2
-1.1105756,-0.80764526,0.7946632,-0.39945826,-0.29044002,-0.20295498,-0.02179411,1
0.060548857,-0.3510781,0.7113845,-1.2904707,-0.058594495,0.660275,0.37096554,2
0.27196485,0.45602524,0.32615843,0.4802839,-0.07631576,-0.009611249,-0.5731919,2
-0.6153897,-0.2272264,0.33936125,0.84948194,-0.9150002,-0.65336895,-0.49929366,2
-0.11078314,-0.26929072,-0.46428555,0.7175577,-0.47040376,-0.7046511,-0.004339993,1
0.55031645,-0.4454947,2.0447078,3.882967,0.21867411,0.09794763,-0.14040281,2
-1.9155635,-0.025050849,0.37334028,-0.32199037,-0.18361527,-0.52330667,-0.44536746,2
0.021067865,-0.32112196,-0.30385515,-0.8128172,-0.55130297,4.5388117,0.40491918,2
0.102927,-0.1443482,-1.0836828,1.5123913,-0.07921762,-0.716485,-0.5676162,2
-0.56971836,-0.5638046,-1.6396772,0.1442802,-0.11554552,-0.31899396,-0.06294006,2
0.02878955,-0.20373675,0.37375453,-0.2808571,-0.026818693,-0.57790875,-0.22064656,1
1.1013216,1.1187016,0.93358743,0.86683244,-0.30319595,-0.56616974,-0.20366527,2
-1.0413603,-0.90984666,0.37463403,-0.45576328,-0.81834185,2.8096142,0.4797592,1
0.34043938,2.588398,0.21663943,-0.21334676,5.4675584,-0.33417973,-0.7300366,1
-1.8834522,-0.2729851,1.4069551,-0.44318536,-0.70995367,-0.3588836,-0.60673463,2
-1.1154344,-0.46816844,-0.98963726,-0.85930747,-0.23945966,-0.49988207,-0.37939143,1
-1.0951438,-0.20332286,-0.1417672,0.40092874,-0.60860556,-0.3342206,0.067163706,1
-1.2647183,0.25895876,-0.7644562,0.15168336,-0.17348057,-0.31723103,-0.28142524,1
-0.2901427,0.59703654,0.89264107,-0.72781324,0.8499069,-0.6320946,-0.9352367,1
-1.1336445,-0.06999484,0.8472501,-0.4988938,-0.23795898,1.3316343,-0.34548378,2
-0.7889731,-0.15907449,-0.18024597,-1.04798,1.4647986,2.653574,3.637068,1
1.1023301,0.31473932,-1.1087143,-1.0314006,-0.35180318,-0.1939883,0.014075577,1
-0.7218576,-0.5899117,2.2395272,-0.77235377,-0.2212885,-0.45075452,-0.57249403,2
-1.0815506,-0.13692886,0.81590885,-0.4005602,-0.57343996,1.1428795,0.19348928,2
-0.49404657,-0.3466314,0.66018414,0.21302435,-0.3428052,0.9051105,0.5828694,2
0.9147494,0.38705027,0.7930799,0.32150188,-0.434215,0.30579138,0.53228015,2
0.025082387,-0.15918098,-0.3606509,-0.751802,-0.6386498,-0.79163873,-0.19011126,1
0.871842,0.8668637,-0.6717311,-0.6169704,0.8187235,-0.12924209,-0.03301686,1
0.086800516,0.6402513,0.7364631,-0.2747258,-0.7404957,-0.65872645,-0.1767318,1
0.33584073,3.1899316,0.19165647,-0.37473005,6.2108693,-0.10444665,0.16052619,1
1.427076,-0.18025103,-1.4327061,-0.65354216,-0.7492061,2.5348902,1.1458832,2
-0.16551226,-0.43297234,-1.3717542,-0.47637576,-0.09604791,-0.10977164,0.03693081,2
0.9452586,0.73063105,0.75262123,-1.033872,-0.52631176,-0.5159477,-0.03128299,2
-0.7226761,0.7940727,-0.090002306,-0.3269156,-0.7036542,0.7090032,4.4397707,1
1.0252055,0.40212572,-0.78998816,2.0541315,-0.102311,-0.48520917,-0.30535346,2
0.6178361,-0.5619439,-1.0241004,-0.7002062,-0.43623722,1.2547479,2.2877638,1
-0.62746423,0.040024877,0.47657436,0.08467232,0.17925078,-0.20205924,-0.033423662,2
0.029946387,0.37276268,-1.4555745,-0.78850543,-0.5675446,0.04770592,-0.25891697,1
-0.36784926,-0.3803438,-1.1831379,-0.8814773,0.1684859,2.5142837,0.56200236,1
-0.23819178,-0.11009705,1.3825443,-0.45333883,2.8834264,-0.67338943,-0.2659768,1
0.58406204,5.394505,-1.9002814,-0.97799814,-0.67806405,-0.16920105,2.018024,2
-1.0202982,1.1872218,1.3191234,0.20290598,0.9537308,-0.6901025,-0.5763384,2
-0.60403574,-0.29374334,-0.3327098,2.0977142,-0.8521824,-0.44393486,0.017053485,2
0.18531062,-0.7841959,-0.713583,0.43750772,-0.05558127,-0.2991717,-0.30917436,1
-0.2414256,-0.0079962015,-0.0982974,-0.8672646,-0.010287762,0.17370233,-0.49992394,1
-1.2239289,-0.05803078,-0.3350777,0.07433949,0.33673322,-0.11820826,-0.44432998,2
-0.743728,-0.7551546,-1.1649643,1.830824,-0.0022009313,-0.51631695,-0.25453833,2
0.46460637,0.75301677,0.782795,-0.7741138,0.73503363,-0.48728752,0.12784114,1
1.6682782,1.832597,0.077412456,1.0411854,0.5685513,0.73241043,2.8247437,2
0.7948969,-0.4877586,0.77226853,-0.5363994,-0.8112235,-0.91296005,-0.23870434,1
-0.68347263,-0.8304088,0.5239908,1.8708649,0.039654076,-0.6702774,-0.0672386,1
0.23440324,-0.8025172,1.8731829,1.2854731,0.38229513,-0.84533143,-0.17612374,2
-0.6510743,-0.445462,-0.4888937,-1.1505522,1.094296,2.9339738,0.5876611,1
-0.44400033,0.230738,-1.3969401,0.34755784,0.0118723065,0.42584863,0.6693878,2
-0.95103955,-0.69010794,0.3022957,0.32580137,1.4594945,-0.17675963,-0.4652589,1
-0.47768423,-0.45532966,-1.0178505,0.9255541,-1.249598,1.1995319,-0.45084983,2
0.06095311,-0.9982964,1.0300945,0.123257905,-0.81076014,-0.47937748,-0.36275002,1
-0.15521622,1.5979851,0.93726915,0.48420677,-0.36595607,-0.6893449,-0.21743076,2
-0.54136485,-0.5576398,0.2340138,-0.7269517,-0.18811134,0.6828026,1.6410624,1
-1.2182041,-0.53790814,0.5822278,-0.956551,1.0820439,3.3268237,-0.34847817,1
-0.53350747,1.1113323,-0.856217,-0.27902153,-0.8477611,-0.49367243,-0.29646528,1
-1.7184094,-0.92399204,-1.5987227,-0.9954913,0.62121165,-0.41490322,-0.4309508,1
1.0942974,-0.6507957,-0.8338564,0.010970131,-0.507066,-0.22797748,-0.03229344,1
1.0675482,-0.7818628,0.34382075,-1.3267561,-0.40605485,0.34701902,-0.28705484,1
0.06838335,-0.6169698,-0.7609656,-0.76488173,-0.7284652,0.3854178,0.48555744,2
-0.7938738,-0.17951371,-1.0865196,-0.652217,0.09810008,0.5276408,1.3005278,2
-1.018918,-0.68471426,1.1328783,-0.2617427,1.0018463,-0.060295016,0.1899381,1
-1.1953678,-0.66563725,-1.672832,-0.26263934,0.05705248,1.9464632,3.4774823,1
-0.5007311,-0.3855965,-0.8581421,-0.123250395,-0.030467331,-0.6813086,-0.49511912,2
-0.71390367,-0.22258952,0.075990856,1.7199856,0.26602125,-0.60864526,-0.29371595,2
-0.35929865,-0.3005448,0.08043474,0.6760067,0.43872005,-0.5569489,-0.25429028,2
-0.29247496,0.06151352,0.16627187,-1.0925474,4.891671,-0.83807814,-0.41906145,1
-0.4227444,-0.35168588,-0.041991383,1.1298274,-0.61347836,-0.5032333,-0.45490268,2
-0.38897216,-0.76630914,-0.27331215,-0.14297034,-0.2505508,2.5177414,0.9821913,1
-1.4603014,-0.419129,-0.694956,0.63449484,-1.1568224,-0.7627243,-0.34664008,1
-0.26863763,0.21818095,0.11373292,0.020492377,-0.4593081,-0.7515776,-0.5384096,1
0.50428283,-0.21847606,0.2375926,0.024881538,0.02854985,1.431746,2.0159142,2
-1.1836988,0.12271745,-0.98886704,-0.05265058,-0.051086828,0.6911708,1.5886698,2
-1.7913449,0.8679029,-0.42012864,-1.2042388,-0.22846617,-0.050844252,-0.5251606,1
-0.32244003,-0.41445968,1.7944199,-0.4429422,3.0814574,-0.66770387,-0.33707958,1
-0.058303773,-0.5221475,0.47982275,2.0469775,-0.6245558,-0.65340143,-0.6229958,2
-0.5429783,0.0085230805,-0.77624136,3.8099916,-1.0084281,2.9258797,0.88309455,2
-1.168924,-0.32331103,-0.21204768,-0.96386826,0.32078105,-0.26802573,-0.6594837,1
-0.13702226,7.559162,1.222679,-0.18539439,-0.53373003,-0.8376815,-0.43887225,2
-0.1583182,-0.3600876,1.938866,0.080076486,-0.48153377,-0.21457446,-0.6249435,1
-0.73533094,-0.30564702,1.258429,0.8696188,2.329298,-0.990083,-0.35110548,2
-1.0217727,-0.32443708,0.5693544,1.6975265,0.7016973,-0.3439901,-0.3268589,2
-0.24549143,2.4099216,-0.2865987,-1.1692836,-0.031403273,-0.85588515,-0.34791046,1
-0.88498616,-0.627375,1.0587523,-0.80716914,-0.34212,-0.99553716,-0.4801581,1
2.510857,0.48193854,1.7309477,0.94780964,0.80627775,1.1970721,3.8741245,2
-0.21087496,-0.20987597,-0.14905617,-0.8353144,-0.2809729,-0.18144292,-0.34474027,1
-0.122298315,-0.3796128,0.54797786,-1.1977997,-0.3929026,2.466802,0.15018797,1
-0.69951046,-0.43154287,0.9934044,0.1351187,-0.48536146,-0.43407717,-0.33787382,2
-0.3294054,0.6483801,-0.7850028,2.1518588,-0.25295866,0.67140096,0.13709721,2
0.72552204,0.2219473,0.30907452,3.8669937,0.567372,-0.17452428,-0.08095184,1
-0.47060394,-0.595835,-0.007884979,-0.52634096,-0.69329756,-0.15986735,0.019546658,1
0.95403445,-0.35522178,-1.3731723,1.538688,-0.27627337,2.3543632,0.0745488,2
1.6896641,-0.016856492,0.70250344,-0.89199716,0.59337485,-0.53028035,-0.7077974,1
0.28463653,-0.03588198,0.33191055,-0.5193456,-0.014119118,-0.4738515,-0.5793925,1
-0.73505414,-1.0825454,-0.9146332,-0.92363745,0.6634527,0.039081424,0.15153435,1
1.01423,-0.02730574,1.3056457,-0.731293,0.24709591,-0.36539614,-0.25411752,1
0.25762177,0.2938511,-0.16486205,-0.40815362,0.75506175,-0.7948814,-0.75864303,1
-0.82291996,-0.34632528,0.08434573,-0.8879933,-0.4743532,-0.3336107,-0.7039244,2
1.0540181,2.8024304,-0.43340915,-0.49178052,-0.28610998,0.64983296,-0.0802675,2
0.44555125,-0.70631194,0.8186912,-0.6295059,-0.44091293,-0.99404776,-0.57652473,1
-0.7305039,0.02394855,0.3528337,-0.1790219,0.06818865,-0.3222798,-0.13381207,2
0.17985383,-0.5394032,1.4508847,-1.2770693,0.19526987,-1.2130214,-0.38951695,1
-0.5468919,-0.084222876,0.6589965,-0.3055618,0.038545296,-0.37062898,-0.81664175,1
0.23245221,-0.5799228,-0.3296716,-0.64451635,1.595036,-0.04675296,-0.5162926,1
-0.11820905,-0.09660107,-1.2508082,-0.15578848,0.21542424,-0.60384,-0.7066224,1
-0.43640518,-0.06775278,-1.1230388,-0.04221046,-0.6030425,-0.3600642,-0.2706499,2
-0.5103656,-0.24385384,0.8498509,-0.59772646,-0.35649794,-0.10115221,0.22277227,1
-0.5102953,-0.7073681,-1.3468857,-0.44945532,0.27769893,-1.0032257,-0.7165967,1
-0.4680981,-0.22831884,-1.1088936,-0.8249643,-0.69106764,-0.93101525,-0.50478554,1
-0.041998476,-0.34145588,-0.50158346,0.5980177,2.9788237,-0.8212989,-0.74736845,2
-0.8611729,0.66034085,0.81864166,-0.056550965,-0.3449383,-0.39564157,-0.20820583,1
-1.1793377,-0.49644464,1.0369147,0.3296178,-0.17542514,-0.56978774,-0.2381184,2
-0.26212963,-0.22040875,-1.2314348,-0.5178893,-0.29720077,0.41132572,1.2643427,2
3.2261143,-0.13306205,0.12265298,-0.50708944,-0.19509904,-0.12019035,-0.31764522,2
-0.914379,0.5933261,1.47522,-1.0734982,-0.5373289,0.34120592,0.8699243,1
-1.39843,-0.5444266,-0.96974957,0.12229869,-0.43678606,-0.60852385,0.241003,2
0.8946588,-0.70901436,-1.211301,-0.79384494,-0.4616452,1.3679074,0.32960993,2
-0.41533738,-0.23864014,2.2093046,1.4843616,-0.36739695,-0.29113424,-0.4583041,1
-0.7799679,0.32958868,-1.2617873,-0.8310844,-0.43286264,-0.47403488,-0.6450155,1
-1.8518034,-0.0458225,-0.64655215,-1.0086148,-0.50178576,-0.69508344,-0.16062386,1
-0.9954195,-0.83312714,1.1340771,-0.40339518,0.15569223,1.6533443,1.7786059,1
-0.34592384,-0.40183136,0.029076293,-1.3458815,-0.65564907,-1.3394158,-0.5990123,1
0.4357713,-0.38228434,1.2963204,1.1458861,-0.36239704,3.2014294,3.9652162,2
-0.33423617,-0.25740787,1.4013267,0.22078963,-0.861,0.8971927,0.19166246,2
0.3691016,-0.24735077,1.8830558,-0.92174673,-0.24301657,-0.430361,-0.8737309,1
-1.1424537,-0.28298506,-0.79905874,-0.95505595,0.048589826,-0.60250056,-0.39430708,1
-0.27963614,-0.29725683,-0.2795968,-0.53998786,-0.8467668,-0.41628116,-0.20653094,1
-1.1447618,-0.17178637,0.2882469,2.3237107,1.1811537,-0.96830785,0.08263138,2
-0.90783197,-0.39282188,0.9600859,3.0233853,-0.72763675,-0.4711671,-0.77460337,2
-0.35226303,0.60564303,0.87448156,-0.3016966,-0.25630033,-0.792883,0.18664017,1
1.6542084,-0.40703064,2.100017,0.6420939,0.9129325,-0.32355037,-0.61075217,2
-1.3575127,-0.05317314,1.0734769,1.5132165,-0.553972,-0.74041384,-0.37780994,2
1.807123,-0.6570765,1.6449324,-0.99847656,-0.9143288,-0.9281463,0.25920764,1
-0.79363054,1.3855511,-0.3353005,0.20063354,-0.7067119,2.1693668,0.046582114,2
0.6010337,-0.25244862,0.0887377,-0.22109805,-0.38894624,2.6355531,0.72932583,1
-0.22059952,-0.3958347,1.6274625,1.0555856,-0.40168273,-0.7028646,-0.52994925,1
0.53656924,-0.43309864,0.2376158,-1.291563,0.46387538,-1.084329,-0.009952694,1
1.0997072,-0.78952414,1.5813864,-0.23870891,0.6411472,4.955999,1.2351393,2
-0.40828407,-0.5348735,-0.6815838,-0.4753579,-0.4739461,-0.78236806,-0.14285551,1
-1.0287253,0.23427284,1.206046,1.4626002,-0.24903744,-0.34180194,-0.5208975,2
-0.5574619,-0.8318218,-0.9263547,-0.54718673,-0.31035137,-0.615787,-0.19223374,1
-0.63784724,-0.22518054,-0.9374691,0.15477961,0.11814511,-0.8294046,-0.21522985,2
0.68610173,-0.19073352,0.8357961,-0.2644937,0.40724486,-0.7218391,-0.2267611,1
0.2690925,-0.97746253,-1.442955,-0.5909529,-0.58614445,-0.30091017,-0.43105137,1
0.9032275,-0.32211995,1.9254915,0.8114161,0.7602549,-0.41158566,-0.214775,1
-1.0187935,-0.2519275,1.6888697,-0.57299644,0.6802366,-0.29967487,-0.38118753,1
0.91734856,-0.50459135,-2.2506182,-0.20381391,-0.12984118,0.09657636,-0.29323894,1
1.983305,-0.11115816,1.8205065,-0.31108496,0.3663112,-0.7795888,-1.1345168,2
-0.2311307,1.7899003,-1.0119877,-0.7793202,2.1885467,-0.38441086,-0.5590166,1
1.0356845,-0.09355368,-0.021622568,-0.6837839,-0.046805725,0.2835812,0.0895307,1
0.7872815,10.14078,-0.96456254,-0.502133,-0.3706938,2.2896082,3.0347612,1
0.5335937,-0.37329322,-1.6026301,-1.5138645,-0.56322753,-0.27191895,-0.0494498,1
1.262445,0.91660094,0.47396407,0.3164294,0.5835712,-0.6539337,0.14519456,1
-0.15180516,-0.4807001,0.45522124,-0.88171554,-0.39524254,-0.5862957,-0.24027376,2
0.7989672,-0.52043104,-0.43967304,-0.6497586,-0.28883165,-0.54169446,-0.6823398,1
-0.19815019,0.22241221,-0.33533043,0.9322542,-0.57855487,-0.076772094,-0.5057067,2
0.75837827,-0.3155493,-1.6701882,-0.17570692,0.4606796,1.2995045,0.93621635,1
0.092948064,0.39286137,0.8321944,-1.0843993,-0.550368,-0.17083338,-0.23708358,1
2.1233153,0.8840526,-0.30933207,-0.3212173,-0.94939727,-1.0686711,-0.5336074,2
0.7749252,-0.17556,1.7739171,0.09257063,-0.053916514,-0.2904915,-0.15130346,2
0.8217714,-0.17871618,0.019857168,-1.4177009,-0.82595545,-1.247303,-0.51412374,1
0.9073275,1.326938,1.2026039,-0.712394,0.04466538,-0.5901258,-0.4521432,1
1.1362789,1.6204042,-1.5815306,0.9800115,0.5725881,-0.19978121,0.24318686,2
0.11560236,-0.79573345,0.3396489,-0.37876904,0.1026331,-0.117450655,0.13658223,2
0.6027833,-1.1566794,0.0640018,-1.1647906,-0.061281838,-0.13908514,-0.5769247,1
0.66360295,-0.4313416,0.7454905,-0.52498233,-0.034313634,-0.4083345,-0.12226161,1
-1.7149551,-0.53709227,2.0389826,0.048327137,4.2388926,-0.19485658,-0.41195095,1
-0.079415545,-0.13604255,-0.1686977,-0.029869601,-0.84151024,-0.17995134,-0.26788306,2
1.3321089,-0.539164,0.47007346,-0.31893688,-0.30761108,2.5948668,2.7477474,2
-1.3370615,-0.28362924,-0.67788684,0.2718404,-0.59560204,0.7444836,0.52822053,2
0.02243054,-0.9847102,1.0682102,-0.698153,-0.15994728,-0.8964187,-0.9494059,1
-0.55560243,-0.059749424,0.60864985,0.56190145,-0.18063827,-0.37546012,0.122446895,2
0.59644496,-0.5308092,0.16780518,-0.328737,-0.29534084,-0.82929486,-0.36281392,1
-0.7424691,-0.32406908,-1.0637685,-0.9539701,2.14353,1.8839568,-0.33038667,1
-0.9362146,-0.28991,-1.6292337,-0.14380814,-0.65601194,-0.5426088,-0.3086164,1
1.7962836,2.578727,-1.1810402,-0.9215604,-0.20897068,-0.25338024,-0.59644264,1
-1.081963,0.6828625,-1.184566,-0.2710212,-0.007865906,0.19182321,-0.35316506,2
0.29290482,-0.9945089,1.3305335,0.7043916,-0.6858989,-0.5124388,-0.23749375,1
-1.1918195,0.6216718,1.5940143,0.34866804,-0.7312947,0.24201068,2.1000476,2
-0.5264104,-0.3096274,-1.1527425,-0.5849806,1.7546399,-0.65847427,-0.194116,2
-0.11013335,-1.2445873,0.5168326,2.5398912,0.47863102,-0.5640227,-0.045410722,2
0.101753056,-1.0105222,1.5671833,-0.86505014,0.4614938,-0.19354638,-0.3124112,1
-0.91605544,0.6397997,-1.6248019,-0.36516288,0.24535987,1.2754858,0.7641425,1
-0.2609834,-0.6484082,-0.87703377,1.093938,-0.39387268,2.917419,0.19438782,2
0.5112718,-0.55533135,-0.28748187,-0.47260043,-0.94430196,-0.58890104,-0.14591037,1
-0.61491543,-0.14133298,0.90322727,-0.8660663,-0.071989045,-0.49451625,-0.67328894,1
0.4502898,-0.1987088,1.5813736,-0.02763635,-0.24275017,-0.33229983,-0.3708755,1
-0.5335802,0.068259925,1.5484887,-0.9157679,-0.008285448,-0.43642917,-0.5023135,1
0.77252066,-0.11938512,-1.2875122,0.03217852,-0.34253013,-0.5138562,-0.61762345,2
0.1941374,-0.43925235,-1.2197499,-0.86122596,-0.19439611,-0.43801048,0.08847523,2
0.042166203,0.20938592,0.25727046,0.35711384,-0.48849168,-0.7579761,-0.656602,2
1.3162621,-0.44848496,0.008811206,-0.90195256,-0.2630332,-0.5438639,0.17244509,1
0.33316737,0.04351721,2.2291427,-0.9810039,-0.27796566,0.7740936,0.36604622,2
-0.27376634,-0.50339496,-0.050276354,-1.559316,0.34552455,-0.42710847,-0.7060556,1
-0.048808504,-0.14701661,-1.087037,0.6713904,-0.72786343,-0.5554257,-0.41054213,2
-1.4813178,-0.4743013,1.1291376,-0.7510102,0.4841022,-0.53300107,-0.62397516,1
-0.72368664,-0.12142682,0.33082896,0.23144883,0.16958244,-0.7991364,-0.6187078,2
-0.6371798,-0.16958247,0.42589355,0.1112935,-0.672282,-0.19704056,-0.24127956,2
1.3442146,-0.32360572,0.123527855,0.5115086,0.890093,-0.5728216,-0.5132716,2
-0.8013629,-0.3636391,1.9629047,-1.5939994,-0.16281949,-0.48236018,-0.45148656,1
1.1833568,-0.25011787,-0.27348152,-0.07063459,-0.48216528,0.04150477,-0.3299553,1
-1.099846,-0.47895932,0.37197518,-0.1472379,-0.14917916,-0.7675046,-0.7264917,1
2.1997104,-0.13492471,-1.2822341,0.29300535,-0.8439161,-0.28346765,0.04459527,2
1.1606977,-0.12650873,0.65098166,-0.4923959,0.87370634,-0.010264277,-0.6838614,1
-0.55788636,-0.67694163,0.8979976,0.7147691,-0.8748754,-0.7637836,-0.36244822,2
-1.754628,-0.34598973,-1.5075284,-0.18845132,-0.03985992,0.299422,0.9737543,2
0.9090215,0.2405176,1.4475447,1.9900439,5.9675946,-0.6652068,-0.21906567,2
-0.5139903,-0.4244361,1.4042157,-0.5284565,-0.75490594,0.8705762,1.4706963,2
0.95687926,0.63698304,-0.24081221,1.094615,-0.30442983,1.0541263,0.5745602,2
-1.0648166,-0.8543415,-1.2724618,-0.49504775,-0.39395392,0.53602666,0.20968917,2
1.4737624,-0.4418753,1.9469762,-0.6991904,1.8466617,-0.7151636,-0.4470983,1
-0.00032514334,-0.49233946,0.2496343,-0.10497454,-0.046636403,1.4346993,0.4198333,2
-0.63938975,0.11548227,0.8455765,-0.07424013,-0.5225402,-0.6313523,-0.51793,2
0.92621017,-0.13607946,0.36691788,1.4591837,-0.10405978,-0.71516186,-0.10621023,1
-1.4366769,-0.22592466,1.131597,1.1180397,-0.21272196,-0.62185186,-0.31984004,2
0.61787474,-0.4817676,-0.54767877,0.9780032,0.13770182,-0.4435851,-0.8486971,2
-0.2687881,0.026978344,1.6642995,-0.60695755,7.2402925,-0.7309394,0.2812219,1
-0.9353366,-0.37669793,-1.8243184,2.5562265,-0.38726127,-0.7312255,-0.2038156,2
2.75918,0.19563708,1.6333678,-0.10880221,-0.922073,1.7002206,0.6443075,2
0.5007316,-0.14588377,0.37787116,-0.39738008,-0.48171574,-0.94579726,-0.76179665,1
0.016020581,-0.5202681,-1.195862,2.698994,-0.48667675,-0.37611002,-0.26455128,2
-0.2242581,0.09906486,0.4679981,2.6069534,-0.63340044,-0.47426373,-0.5733093,2
0.15848981,-0.8725848,-0.4023646,1.5792843,-0.8950702,-0.69970834,-0.48723316,1
-0.90631175,-0.55794203,-0.86570793,3.1460764,-0.42959175,-0.60322,-0.5582241,1
1.4526509,-0.5425197,-0.46085286,0.21375716,0.15845647,0.33998495,2.3810663,2
-0.70264226,0.2018938,0.6265649,-0.9019838,-0.3424825,-0.04555431,-0.2097561,1
0.4972813,-0.45793265,1.3943876,-0.36425388,1.3069468,-0.29009148,-0.42439112,1
-1.0374388,-0.35247406,1.0880426,-0.7160113,-0.75308466,-0.6629958,-0.44190124,1
2.6777697,0.09677383,-0.059111282,-0.53696764,-0.2216694,0.6938745,0.44330117,2
0.5840647,0.41911906,-0.3755085,-0.2463943,-0.960157,1.2257018,3.415171,2
-0.19011684,-0.5083571,0.6017281,-0.8075091,-0.37344426,-0.0031705499,-0.65516245,1
-1.8597553,0.0633409,-0.27323863,-0.30935407,-0.5372113,-0.2950638,-0.3198126,1
-0.82418656,0.47450864,2.2473192,-0.74604714,-0.6172495,-1.0939448,-0.53388995,2
-0.37101614,-0.2204806,1.3931804,-0.11546147,0.2463134,0.8507659,0.85829306,2
0.50412947,-0.5433522,-1.2166324,-0.64159524,0.62983465,-0.2823069,-0.13013491,1
-0.7741944,-0.43871605,-1.701754,-0.30420417,-0.06841946,2.3303165,-0.18078193,2
1.6171613,-0.35243624,1.1616658,-0.46989602,1.2341933,1.4214793,0.82091177,1
-0.8088739,0.011215985,-0.09066464,-0.08988866,-0.67264336,-0.75382984,-0.12071654,1
0.752487,-0.21737805,1.3253615,0.049732342,-0.7610413,-0.404213,-0.21614116,2
-0.04972812,-0.15346012,-0.38821238,-0.46041775,0.7873991,-0.37246084,-0.59429204,1
3.2668786,-0.3082747,-1.5277116,-0.43536824,-0.63479346,-0.10421258,0.90869343,2
-0.49051386,-0.112639695,-0.23472023,0.02626796,-0.13944432,0.82214177,0.22080919,2
-0.17603576,-0.98081094,1.5376444,0.110838786,-0.43482333,-0.59955466,-0.69029844,1
1.410125,4.940296,0.30958164,0.24472144,0.09249621,-0.6557313,-0.510213,1
1.1128811,-0.021584347,-0.9389088,2.3004122,-0.4595204,-0.40604663,-1.0910096,2
-0.5431424,0.071899995,0.57614267,-0.16560297,-0.35888174,-0.48740435,-0.6333919,1
-1.2593427,0.13836065,0.65166104,1.3619587,-0.955442,-0.4991539,-0.30485305,1
0.56031746,-0.60376513,0.56369424,-0.63808817,-0.57979566,-0.1436005,-0.23947972,1
