f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,binaryClass
-0.67410034,2.3150644,-0.6996714,7.774319,-0.3830609,-0.5430394,0.06668842,0.58015716,-0.55272126,-0.59514064,-0.39069894,-0.100370824,5.287488,1.5785737,-0.17906317,-0.37446713,-0.7910814,-0.28063747,N
-0.7121467,-0.62281966,2.768497,1.8576591,5.3276,-0.5012139,-0.6022281,0.6135281,0.8936728,-0.61484045,-0.25166115,-0.5342228,-0.16679916,-0.008206397,-0.6149367,-0.17825559,-0.30338913,4.182838,N
0.8453851,-0.8336307,-0.47886625,-0.28329605,-0.1059613,-0.62060326,-0.4641658,-0.87151355,2.9487681,0.08039868,-0.69000894,0.008236915,0.078152895,-0.2866296,-0.3960144,-0.1539313,-0.23542108,-0.26697403,P
-2.1031914,2.7767754,-0.7856301,0.45397156,3.631481,-0.33787495,-0.29728562,-0.6143138,-0.5986207,-0.65446705,-0.77593166,-0.46398833,1.328929,5.590463,-0.32186022,-0.29090834,-0.29742426,-0.28217828,N
0.14457545,-0.20400077,-0.38327447,-0.030544102,0.34998542,-0.24863836,0.22936702,1.8972603,-0.61467767,-0.61674166,-0.90330356,-0.48049498,-0.14376892,-0.31605774,-0.029108137,0.32061708,-0.31460133,0.09105599,P
0.8191814,0.09438219,-0.17868248,0.00031012297,-0.3144942,-0.40688443,-0.67353404,-0.8789456,1.1522946,0.8246403,0.6537035,0.6222186,-0.13823152,-0.6487484,-0.4167181,-0.09759477,-0.1869151,-0.5248959,P
0.34812778,0.40005141,-0.4808608,-0.18568292,0.18511909,1.2368113,2.2440033,-1.0443597,-0.56324303,-0.34294054,-0.010241985,2.2900062,-0.26743788,-0.37805125,-0.5534928,-0.34785354,-0.41681278,0.1515454,N
-0.28358623,-0.13479915,-0.54944134,-0.109015495,0.48238105,3.5904806,-0.58650553,-0.7055899,-1.0042305,-0.9200888,-0.46346542,-0.19004405,-0.09678361,-0.107666165,-0.13333106,-0.106468886,-0.29173136,-0.3661344,P
-1.9232717,1.8734201,0.10618272,-0.37014493,-0.105069354,-0.39290616,-0.65759695,-0.10067817,-0.20397931,-0.41944915,-0.6724689,-0.15034065,-0.15203694,3.3696723,1.6926813,-0.18162434,-0.08319193,-0.14950013,N
-0.07090774,-0.69613767,-0.5826409,-0.3562786,-0.090249084,-0.51229113,-0.37088603,2.1770592,-0.23415387,0.04861176,-0.4737227,-0.6267342,-0.2856937,-0.39438707,-0.55801773,-0.2276339,-0.23134357,-0.24669383,P
-0.25954208,-0.44573814,-0.50321937,-0.16706558,-0.12125038,-0.40123338,-0.5783833,-0.74130046,-0.6778794,1.3217938,0.31919593,-0.49273247,-0.13758053,-0.32458633,-0.10237907,-0.2518365,-0.23232244,-0.2761013,P
-0.37052178,-0.93809694,-0.687245,-0.3332116,-0.14257556,-0.38468885,0.696987,0.6362868,-0.8378622,-0.45615175,-0.7027874,-0.1980499,-0.21375772,-0.38834155,-0.09594315,-0.2682826,-0.27429706,0.24018607,P
2.0975828,-0.8210837,-0.4853029,-0.34674364,-0.18872656,0.09164779,2.5468366,2.2244332,-0.41506374,0.5876782,-0.6044092,-0.4966038,-0.4843927,-0.3765971,-0.6978315,-0.26493514,-0.16273388,-0.2781225,N
-0.37933493,-0.8745743,-0.6829538,-0.58755374,-0.27846348,-0.38959742,-1.0229459,-0.4109865,1.6142741,-0.25846338,-0.9364554,-0.293532,-0.55071574,-0.45528695,-0.40967768,0.06447366,-0.053845406,-0.4443511,P
1.821776,0.7229364,-0.67128223,-0.22975728,-0.3211755,-0.7526049,-0.3965893,-0.8187186,-0.42909843,3.42835,1.174999,2.8274922,-0.2510857,-0.30354342,-0.5976924,-0.2461282,-0.51302814,0.27625057,N
0.7702913,-0.37677515,-0.51032984,-0.12999016,-0.08401545,0.08598155,-0.95249546,0.72148824,2.063865,-0.724026,-0.2959691,-0.27953386,0.095407695,-0.007336557,-0.17289028,0.065997064,-0.072499365,-0.28667572,P
-0.35431892,0.39812148,-0.45733392,0.36252663,-0.108485304,-0.67983234,-0.2534861,-0.31242123,-0.46555912,-0.7710676,1.6611509,0.20511481,-0.3939135,-0.5621013,-0.7155168,0.08048704,-0.26518565,-0.13350032,P
1.8589019,-0.526879,-0.44904903,-0.43059286,0.22961397,-0.15294388,-0.44598663,2.81998,0.64662534,1.7126251,-0.16955364,-0.8519642,-0.29214352,-0.2267237,-0.3967273,-0.05061628,-0.059321314,-0.8748464,N
-0.29990143,0.86231077,-0.6619114,-0.64227295,-0.14076331,-0.34800786,-0.5070765,-1.0712552,-0.6043397,-0.976248,0.5198624,2.2282803,-0.13822341,-0.507749,-0.053922534,-0.38995838,-0.23333299,0.04271932,N
2.108123,-0.58970255,-0.30864036,-0.016627878,-0.2229917,-0.2468225,-0.83823746,2.279875,0.82904184,1.9702089,-0.73837876,-0.6513739,-0.3121789,-0.48343265,-0.28539586,-0.1974738,-0.4373598,-0.059169404,N
-0.35502428,-0.8634093,-0.34536272,-0.6513247,0.15462475,-0.5231207,0.64528936,0.38201755,-0.5713584,-0.50946146,-0.44854522,-0.1937849,-0.14063764,-0.46463794,-0.18419553,-0.09511492,-0.35738504,0.20435587,P
-1.6410093,1.2685995,0.4605298,-0.123769015,-0.0693323,0.115329504,-0.5856159,-0.25764254,-0.5529834,-0.40270072,-0.8892606,-0.054107457,-0.27286458,1.1968229,2.706901,-0.16453364,-0.34008306,-0.12634277,N
0.4582641,-0.4709947,-0.49832875,-0.37611002,0.01862058,1.6108328,0.6871089,1.1922963,0.1676032,-0.536164,-0.660033,-0.56586134,-0.24033937,-0.2847346,-0.2813078,-0.21266389,-0.27305955,-0.361639,N
-0.4961356,-1.0269618,-0.74659777,0.5233341,0.4893005,-0.49297518,-0.5908862,-0.54900986,0.28954422,1.0144237,-0.5267611,-0.47624058,-0.43606684,-0.34751928,-0.44354975,-0.17981878,-0.09188521,-0.29347098,P
-0.39450556,1.5166571,0.9982103,-0.49740145,0.14203821,-0.09903389,-0.7934933,0.54726,0.5844467,-0.68603814,-0.70532227,-0.5220197,-0.20141646,-0.33097696,4.6214213,0.72348917,-0.052657053,-0.29998338,N
0.8201321,-0.17878708,-0.26721367,-0.62924683,-0.49075574,-0.77245927,-0.8931049,-0.5413587,-0.7492096,2.4972029,1.7308581,-0.54418176,-0.29996294,-0.35358363,-0.44047558,-0.3685354,-0.25389785,-0.14403598,N
-0.47934258,-0.9151119,-0.2855069,-0.14795806,-0.09137826,-0.19419031,-0.25087255,1.3287345,-0.6545407,-0.8821657,-0.65799403,-0.3398288,-0.5081121,-0.47660136,-0.39687026,-0.5565455,0.7139291,0.28175038,P
-0.54951024,-0.3168605,-0.7504836,-0.21697809,-0.20677808,-0.27163994,-0.034088016,-0.77894837,-0.52107525,-0.63420355,1.5143591,-0.47181964,-0.20107341,0.20292479,-0.54826844,-0.08460963,0.01789634,-0.24849644,P
0.32554516,0.5411372,-0.43040016,-0.3397898,-0.35283238,-0.5026052,0.3771739,1.575387,-0.4711349,-0.61751205,-0.62038875,0.38671818,2.452688,-0.6901003,-0.29740915,-0.39913356,-0.5448352,-0.13334303,P
-1.7015624,-0.89234716,1.7187946,2.0026023,-0.37358984,-0.29090488,-0.9696752,-0.6287139,-0.2052125,-0.38974762,-0.36777902,-0.3668572,-0.20125598,-0.11469622,-0.42398104,0.06449905,-0.14922732,-0.08680349,N
-1.6911138,1.9489672,5.1741443,-0.51330185,0.12312578,-0.4385738,-0.5008053,-0.53698397,-0.7882393,-0.43770555,-0.7605454,-0.45030358,-0.3465103,-0.51158,3.2191138,4.2889223,1.0672406,5.5615144,N
-1.9389426,0.8577051,1.1384231,-0.38501942,-0.24652097,-0.4502774,-0.72244334,-0.1709531,-1.0407732,-0.38470793,-0.4128547,-0.32120094,-0.39947802,-0.026667327,3.2211127,2.1920211,-0.07578403,-0.24128395,N
-1.4718897,0.3199946,-0.4744762,-0.63937163,-0.3205949,-0.43046948,-0.506581,-0.8055309,-0.69502985,-0.3328326,0.029520422,2.1105971,-0.111426726,-0.10815132,-0.06286661,-0.008477867,-0.0701803,-0.33832163,P
0.069052055,-0.7412684,-0.19500406,-0.16168158,-0.17643794,-0.6084823,-0.5261233,-0.5898276,1.0996,1.2288296,-0.5570309,-0.5343823,-0.07015167,-0.44290942,0.71009207,-0.0136280805,-0.39164048,-0.459613,P
-0.68913424,-0.7917641,-0.7412621,-0.007617295,-0.3436041,-0.31348193,-0.8139714,-0.3774076,-0.8517647,1.6701149,-0.71443874,-0.40751964,-0.5141733,-0.35843688,-0.3174941,-0.47850716,-0.28479856,-0.20794119,P
-1.1007552,-0.08450019,-0.59667814,-0.20085154,1.656673,-0.016847402,-0.7732463,-0.67782474,-0.5048685,-0.1800566,1.397098,-0.8756088,0.25595984,-0.22979301,-0.66790277,0.035505712,0.16312692,-0.08211509,P
-0.005109787,1.1888276,-0.51797366,0.102815986,-0.29478538,-0.28946823,-0.32852665,-0.5289334,-0.16427276,-0.35390568,-0.0032717157,3.1245959,0.08358635,-0.20729196,-0.48170358,-0.28824326,-0.24346042,-0.21697798,N
0.45056078,-0.5307842,-0.48816285,0.030827489,-0.36749193,-0.63322544,-0.66157174,0.92994183,1.5281639,-0.4940885,-0.28068477,-0.35344613,-0.33131492,-0.49583474,-0.3940776,-0.008634329,0.08254826,-0.17130397,P
2.2169805,0.0862822,-0.7877302,-0.7292876,-0.12283936,1.4266632,2.5921545,-0.3733399,-0.5414649,-0.4879172,3.5476272,-0.5952976,-0.3151769,-0.5528536,-0.18863237,-0.15867807,-0.16896975,-0.075907394,N
-0.13147846,0.66675735,-0.3096779,0.14735413,-0.019124568,2.3247087,-0.032839738,-0.5788109,-0.6776201,-0.8897802,0.12139641,2.6650412,-0.058424056,-0.6726326,-0.34057808,-0.16331397,-0.26897475,0.044616774,P
-0.8034311,-0.35750353,-0.30749297,-0.5189027,-0.27342263,-0.07837817,1.7222213,-0.19790721,-0.1661798,-0.6735119,-0.56263787,-0.67496806,-0.39958352,-0.11451599,-0.3921627,-0.46179783,0.41732967,-0.2469605,P
-1.6317233,1.9810871,-0.75632906,-0.26295298,0.0766394,-0.33708984,-0.6017284,-0.7881606,-0.53473276,-0.6865098,-0.64014786,-0.6564287,0.86485666,4.6810465,0.27692062,-0.39949566,0.01945223,-0.09430802,N
-2.0146925,1.3071111,0.18988219,6.775317,-0.3624484,-0.44631612,-0.6293032,-0.7471592,-0.7187487,-0.6795905,-0.40553856,-0.39865565,-0.22624722,2.6479375,0.6472275,-0.32140046,-0.1385216,-0.0072291642,N
-0.29498824,-0.4608227,-0.24688318,-0.38651714,-0.12527552,-0.16622399,-0.65787405,-0.5855813,-0.4475706,-0.6736787,2.3336413,-0.7233695,-0.42327446,0.12393692,-0.022272825,-0.34541205,-0.3346585,-0.25851017,P
-0.56875527,0.70453286,-0.31231984,0.05772084,-0.18876447,-0.339308,-0.5948581,-0.7120195,-0.6411283,-0.5721902,1.2635508,1.2537372,-0.3308159,-0.3795709,-0.3070424,-0.33647454,-0.45757937,-0.3205272,P
0.21776034,-0.7917496,0.5377989,3.391877,0.48854935,-0.8374234,-0.94488573,-0.74045825,-0.51288253,2.3688889,-0.45251423,-0.4695517,-0.34571272,-0.29956302,-0.42605138,-0.15591173,-0.09959432,-0.3052255,N
-0.7055929,-0.0015663654,2.8264806,-0.26835102,-0.2678075,-0.44338694,-0.736247,-0.7383327,-0.37862927,-0.42817804,1.6393687,0.13534808,-0.1111829,-0.25444186,-0.54766667,-0.23841289,4.3334055,2.1944788,N
-0.33146635,-0.98863965,-0.42805383,-0.49817318,0.7910228,-0.12914982,-0.72700715,-0.88468707,-0.022265464,2.5231905,-0.4374987,-0.0938991,-0.43643183,-0.37073722,-0.2817326,-0.27560303,-0.1529723,-0.20750733,P
4.067832,-0.7983537,-0.7799802,-0.42111823,-0.13537711,-0.27222717,2.7156503,-0.78538567,-0.93542504,5.222959,1.2363719,-0.4158287,-0.3623824,-0.33450997,-0.2107078,-0.10102072,-0.03175713,-0.2846336,N
-1.2780395,0.65358275,-0.21977636,4.54432,0.1573276,-0.5364427,-1.0434577,-0.42767566,-0.037883162,-0.5714272,-0.5642952,2.7926097,-0.37094802,0.08873084,-0.09055625,-0.53627324,-0.39505345,-0.2397047,N
1.115009,1.2865477,-0.059577912,0.047509253,-0.25841263,1.4254982,2.995415,-0.4330944,-0.5437565,-0.67970514,-0.62417936,-0.3923029,-0.34940922,3.7007725,0.08166902,0.22315204,0.22111157,-0.3442009,N
-0.36444935,-0.7122246,0.025334656,-0.40319064,-0.17877243,3.325774,-0.25242004,-0.3270507,-0.5006844,-0.95892096,-0.72217274,-0.53860813,-0.31277084,-0.14278442,-0.60814255,-0.21402061,-0.17623459,-0.37809765,P
-0.80234253,-0.9127356,2.1840708,5.194,-0.25921965,-0.5306229,0.7025765,0.2719083,-0.66862094,-0.21396652,-0.35206282,-0.52937824,-0.42006022,-0.3392716,-0.6037816,-0.11324203,-0.22310592,-0.18889654,N
1.92887,-0.4238955,-0.8062377,-0.24768336,-0.11063955,-0.4790352,3.6335359,-0.50994176,1.5576764,-0.6793202,-0.5509137,-0.6245391,-0.5702559,-0.12530094,-0.47229198,-0.32444882,-0.76164466,-0.3684783,N
-0.16130967,-0.7572576,0.23040223,0.18446542,-0.2794545,-0.5719847,0.08997236,1.3402644,-0.5724034,-0.55949277,-0.60409945,0.00062409043,-0.31008062,-0.23262462,-0.24832115,-0.144995,-0.2896844,-0.44680163,P
-0.15387304,-0.5956234,-0.70097125,-0.40615034,-0.15993422,-0.3214092,-0.64357346,-0.20418522,0.0016084313,2.0243273,-0.28948665,-0.6341393,-0.12192467,-0.5305418,0.084707886,-0.4428478,-0.12921669,-0.06143439,P
2.2145903,-0.57135993,0.21579076,1.236654,-0.5548341,1.0809389,4.200969,0.7617642,-0.45161298,-0.40897685,-0.6293706,-0.56442934,-0.5827943,-0.4419365,-0.26418805,0.16871575,-0.24530527,-0.31801572,N
-0.56905216,-0.24052253,-0.5193679,-0.035016388,-0.10236607,-0.20105936,-0.58341837,-0.6287368,-0.3203926,-0.47911745,1.8181322,-0.5796015,-0.026808113,-0.04506606,0.4077564,-0.10977471,-0.20940374,-0.3990195,P
-0.97698635,1.1948233,-0.25841588,-0.580784,-0.19486639,-0.26081005,-0.5223442,-0.64249355,-0.492451,-0.58606434,-0.38295692,3.19759,-0.31702185,-0.49078268,-0.33969873,-0.19651756,-0.23731393,-0.113279514,N
1.279159,-1.0827625,-0.2093961,-0.3089579,-0.08460597,-0.60143876,-0.0020731688,2.1973903,1.1798385,-0.8341843,-0.8280604,-0.5731376,-0.55535746,-0.6162648,-0.11831309,-0.3288431,-0.2660434,-0.18998113,N
-0.9456874,1.8816116,-0.45230305,-0.2451855,-0.2007546,-0.13678461,-0.56885755,-0.7741,-0.7251248,-0.1748845,-0.08079782,0.9425367,4.8074474,0.2416599,-0.25840905,-0.020183906,-0.31982538,-0.7805758,N
-0.1923397,0.60668707,-0.62796247,-0.053367585,-0.16220172,-0.49427322,-0.66021425,-0.039637566,0.024176717,-0.7597064,2.5077953,1.2995636,-0.30437133,-0.5070964,-0.0846701,-0.09231885,0.19211033,0.10600376,N
-2.0638852,-0.4079482,0.124335706,-0.25515482,0.8136039,-0.6000163,-0.36358532,-0.41473252,-0.49115187,-0.7150525,-0.7505877,-0.43628448,-0.46478444,-0.2651992,1.0791309,0.1757958,-0.0842759,-0.2318813,P
-0.2094583,-0.60785526,-0.531693,-0.22501966,0.055631295,-0.092189655,-0.5179658,1.3488216,-0.5303867,-0.9438114,-0.51874757,-0.12046465,-0.31711772,-0.28865117,0.030336857,-0.22330843,-0.011050239,-0.32042533,P
2.1457193,1.7117229,-0.36127853,-0.15480818,-0.1675998,1.1090131,5.574838,-0.6588756,-0.32955545,-0.5490376,-0.8952081,-0.71015346,0.088940464,3.7523134,-0.4228595,-0.28660327,-0.030050874,-0.36270368,N
-1.7464048,4.4910836,4.229426,-0.37369657,-0.19281687,-0.26261526,-0.7569895,-0.831182,-0.23552892,-0.4612267,-0.5271134,-0.69799054,-0.21386892,2.5905008,6.8704844,1.7502931,6.602344,-0.092764966,N
0.80900013,-0.9173341,-0.5369382,-0.038528264,0.23315842,3.0447612,1.1741818,0.45136845,-0.78459626,-0.59181446,-0.39409882,-0.44898766,-0.05442056,-0.5375633,-0.48579213,-0.25810975,-0.25070176,0.19985649,N
2.7937603,-0.5059198,-0.73881674,-0.45088965,-0.25068498,-0.2849763,0.43452722,0.96556824,5.364945,-0.34098747,-0.98360527,-0.09264016,-0.4609286,-0.23792325,-0.95495844,0.04568526,-0.22482885,-0.4036914,N
-0.47522974,-0.72020453,-0.32438898,1.0611876,-0.16868481,1.5108784,0.98476577,-0.6048696,-0.5737843,-0.45755482,-0.3882615,-0.6312739,-0.12626505,-0.1521343,-0.23852731,-0.3515698,-0.47189987,-0.15149555,P
-0.99904317,-0.52499145,0.6310576,6.3435707,0.202657,-0.35622454,-0.52824813,-0.3196572,-0.24081811,1.1625059,0.41118014,-0.35306382,-0.5131813,-1.0177577,-0.011014938,-0.56874275,-0.045135543,0.089609236,N
-0.08477092,-0.30575687,-0.31590605,0.18045056,-0.1395216,-0.2857799,-0.7178833,-0.32531956,-0.5097324,1.0153868,0.29711118,-0.49581757,-0.6765467,-0.17090957,-0.5523293,-0.115460545,-0.13214955,0.059965953,P
-0.5969378,0.96483064,-0.14371592,0.038090765,-0.5043864,-0.5407759,0.48137003,1.0816433,-0.8894421,-0.7443608,-0.717643,-0.59173864,-0.14291923,0.9913698,2.525462,-0.28399673,-0.4354856,0.014491737,P
-0.39876476,-0.81959516,-0.29858917,-0.39222813,1.4147111,-0.21874246,-0.48341504,-0.55714524,-0.4843644,-0.07987276,1.1341002,-0.6077945,-0.4155833,-0.38497373,-0.30115515,-0.13654354,-0.14388597,-0.4609142,P
-0.8350791,0.78542846,1.9271853,-0.5721916,0.014494866,-0.64026344,-0.79413646,-0.040560886,0.8282732,-0.3929282,-0.50301176,-0.24378349,0.021236151,-0.50001824,1.9816887,4.2455444,-0.03754361,-0.43544877,N
-2.0113504,-0.67898774,6.8711157,3.3293817,-0.18999761,-0.46881503,-0.53701687,-0.45674914,-0.35611528,-0.97270226,-0.78878564,-0.70345455,-0.29491436,-0.14614075,-0.13171206,-0.09633057,-0.2380802,6.283081,N
1.6130859,-1.0533134,-0.5630631,-0.17083114,0.24453388,-0.22141263,0.3024216,4.7779036,-0.63626236,-0.2856478,-0.7920537,-0.3975413,-0.26291966,-0.096435905,-0.58480096,-0.41439712,-0.30981213,-0.19457725,N
1.2270321,-0.8974984,-0.25785083,-0.413822,-0.36596787,2.0726507,2.6545181,0.23962948,-0.43541983,-0.55464697,-0.73542374,-0.19882777,-0.46177334,-0.23148218,-0.44830465,-0.44734544,-0.03339465,-0.31407785,N
-1.6472056,-0.4171648,2.5276632,2.1743631,-0.0037224889,-0.6019596,-0.24485332,-0.5919418,-0.7163263,-0.5330803,-0.51089674,-0.68960965,-0.32730564,-0.3481331,-0.2850063,-0.2960627,-0.36076662,0.36248562,N
-0.21853212,0.29441965,0.2034024,0.158129,-0.17754672,0.035571247,-0.41709486,-0.5459235,-0.14437437,-0.64753956,2.7365587,0.46032247,-0.37492865,0.032544225,-0.3623009,-0.10037127,-0.2522719,-0.21142215,N
0.5175483,1.5476725,-0.16195756,-0.64555395,-0.5274736,-0.7859298,-0.7004637,-0.8227043,-0.69093066,-0.22892359,3.138953,2.762622,-0.5549161,-0.13123813,0.77109563,-0.21400091,-0.1621361,0.088694066,N
0.30547976,1.039699,-0.25925797,-0.17286897,-0.24533187,-0.1179837,-0.3613374,-0.46149632,-0.28196722,1.0205321,1.1488256,2.5276103,-0.23278445,-0.14113125,-0.56124014,-0.21047358,-0.4561027,-0.059661657,N
-1.0635157,3.8102462,0.6789262,-0.059892997,-0.33607087,-0.33901304,-0.74175256,-0.46564066,-0.37024096,-0.64660865,-1.0161381,1.7868178,2.2418425,1.0027932,3.9162712,-0.068095595,0.16169375,-0.117285036,N
-0.6325897,-0.21322995,-0.4382077,-0.14935687,-0.26802653,-0.21871494,-0.5582886,-0.49603313,-0.55659103,0.46737963,1.3235892,-0.57999635,-0.405805,-0.383206,-0.19684008,-0.13572773,-0.2063541,-0.5548206,P
0.412078,-0.8521908,-0.010495633,-0.18084753,-0.078371465,2.9029255,0.9275913,-0.5272728,-0.94060755,-0.49081013,-0.95636076,-0.51305604,-0.16845334,-0.29268816,-0.0024347603,-0.626544,-0.48735255,0.017175213,P
-1.763613,3.6832054,2.212892,-0.476901,-0.25419223,-0.81205904,-0.49447435,-0.95081145,-1.0027994,-0.6614965,-0.44668075,-0.46609163,-0.4525655,2.112374,4.142605,5.347564,-0.45840773,-0.15041131,N
-1.3814147,0.80658686,-0.29098007,-0.05427578,-0.16090065,-0.3928233,-0.62760234,-0.9867264,-1.1133015,-0.1351031,-0.42922685,-0.3977367,3.6964262,0.41660038,-0.5078505,0.23994216,0.14129245,-0.11535387,N
-0.292869,-0.5241759,-0.5456024,-0.5663435,-0.086748086,-0.386639,0.2478777,1.503642,-0.37754786,-0.62404084,-0.839718,-0.45738816,0.0012275875,-0.21476683,-0.2989324,-0.02380836,-0.29806948,0.120449185,P
-1.7097679,1.9650296,2.1472597,-0.3708672,-0.12970567,-0.44187832,-0.26518434,-0.8604774,-0.35905778,-0.3097444,-0.7848177,-0.18468608,3.4508395,-0.104896605,-0.0870484,5.932179,0.7802963,-0.47714382,N
0.61963207,3.5605552,0.56608963,-0.37375826,0.29723054,-0.979362,-0.64130855,1.2794114,-0.2507308,-0.6202129,1.7030841,0.4287438,-0.45546412,4.0235415,2.867834,-0.19900784,-0.42225748,-0.26589417,N
0.1410908,-0.6186361,3.0314884,-0.63051313,-0.41326398,3.8446004,-0.18933977,-0.7386806,-0.56982344,-0.5238025,-0.31246892,-0.46524373,-0.3032523,-0.33906156,-0.12157473,-0.24103121,-0.7648514,5.7630467,N
0.14747465,0.859311,-0.38565037,-0.30201572,0.028879672,-0.5862936,-0.89704746,-0.64305305,-0.4648729,0.87422436,1.1535801,1.8349122,-0.5841991,-0.4528763,-0.20311248,0.12924382,-0.7234446,-0.4312839,N
-1.6988057,-0.14458928,2.0242262,0.6917932,-0.005258575,-0.72051764,-0.6672004,-0.33057663,-0.4835408,-0.3996461,-0.63415295,-0.4559998,-0.58238363,-0.21863428,-0.5258809,1.285009,4.7802305,-0.4518688,N
-1.7258396,1.1881405,-0.17070302,-0.22000977,-0.09262895,-0.5402657,-0.6781466,-0.6608096,-0.3210612,-0.66462153,-0.27567592,-0.33582884,2.311955,1.3299068,-0.014504731,-0.069506705,0.22024834,-0.3874055,N
-0.88926953,1.7188494,0.24834764,-0.6809415,-0.21655895,-0.43817204,-0.121591985,0.4493981,0.77250314,-0.9907475,-0.48863125,-0.6978339,-0.106912985,0.912014,3.9949257,0.15780711,0.14571631,-0.28257912,N
0.77146626,-0.4641784,-0.59775025,-0.6268202,-0.2137396,0.36485517,-0.12534815,-0.61024547,1.2535435,1.8256997,-0.99545777,-0.83435094,-0.6306385,-0.2140339,-0.5399624,-0.3816014,-0.65616673,0.16545177,P
-0.35916913,-1.2288251,2.59349,0.26043364,-0.039682478,-0.11622733,-0.6261067,-0.63872904,1.7583916,-0.42659247,-0.8293948,-0.5452218,-0.0034002066,-0.12434006,-0.5556387,-0.45116234,-0.10294774,3.5448031,N
-0.31972858,-0.9603207,-0.55039966,-0.3984259,0.015899867,-0.6954105,-0.5793666,1.0892266,0.837645,-0.39502472,-0.15885544,-0.1862086,-0.62814605,0.0041012764,-0.62260544,-0.38874006,-0.19005089,-0.22468713,P
-0.012178212,-0.26387477,-0.2827202,0.3005376,0.034347057,-0.16660216,-0.30081084,-0.7216765,0.54790926,1.1234877,-0.40240115,-0.23462696,0.30032265,-0.29848242,-0.31371772,-0.20613909,0.036938876,-0.63380265,P
-0.39399487,-0.44701478,4.1903853,-0.17135002,-0.2960569,2.9868321,-0.27575606,-0.45744944,-0.6578757,-0.9059055,-0.2519924,-0.6264935,-0.79864013,-0.4395462,-0.33316302,-0.4610311,0.62910914,8.747888,N
-1.5593802,1.1331003,-0.52008045,3.704592,0.55406964,-0.9198053,-0.7643813,-0.2373153,-0.74873906,-1.0415121,-0.5739884,-0.65079266,3.559386,-0.096128896,-0.6965021,-0.24213131,-0.45470193,-0.23478982,N
-0.5696194,0.25861287,-0.44817412,-0.005484838,0.022483721,-0.6028054,-0.6272934,-0.7938752,-0.8223575,-0.7086646,2.0527127,0.33182994,-0.19149292,-0.19651899,-0.5159266,-0.41546345,0.11912769,-0.18342595,P
-0.10816274,-0.75940573,-0.08852175,-0.36456257,-0.02983239,-0.4809814,-0.43500623,-0.9120141,-0.6184612,3.192482,-0.3035987,-0.33454815,-0.5584725,-0.032348424,-0.17805591,-0.36150664,-0.35428184,-0.031721607,P
-1.2184371,-0.97981286,-0.69547224,-0.5145644,-0.17131402,-0.12326956,0.5105415,-0.29665855,-0.7483362,-0.8231832,-0.27894536,-0.4110253,0.125864,-0.66108966,-0.20669484,-0.68088806,-0.24932772,-0.35048556,P
-0.24707636,1.1168534,-0.47913927,-0.57451206,-0.29219842,0.11152756,-0.41644907,-0.55520034,-0.4558474,0.14000443,1.0313364,1.6212198,1.0122286,0.11591689,-0.37279975,-0.30261803,-0.060785264,-0.110605456,N
1.2688172,-0.28965652,-0.5306854,-0.26991457,-0.4208457,-0.15541372,-0.7012342,-0.5343058,0.16513775,3.2122288,1.3493642,0.2561768,-0.39457098,-0.5176797,0.03837219,-0.48930115,-0.16502325,-0.10635818,N
0.32775652,-0.23459119,-0.33917412,-0.7370796,-0.22576967,-0.44990894,-0.5568216,1.066799,1.0361224,-0.78756124,-0.25074163,-0.5676493,-0.1709498,-0.34885642,-0.15832835,-0.08433807,0.3421023,-0.40761527,P
1.4662821,0.34071267,-0.7555469,-0.5911583,-0.22393666,4.792335,-0.49559757,-0.45874566,-0.5030337,-0.40814435,0.5094845,1.2500359,-0.21297851,-0.37326032,-0.33011082,-0.14507622,-0.09486624,-0.5440483,N
-2.063015,-0.6433563,1.2584946,5.1905336,-0.35370612,-0.55041957,-0.6889895,-0.6006871,-0.90906405,-0.9494686,-0.2124568,0.031347916,-0.005432578,-0.35887778,-0.7212708,-0.38536698,-0.02228941,-0.08881375,N
-1.5468863,0.24272758,-0.23962076,-0.4253659,-0.1314069,-0.42891347,-0.3244535,0.14932436,-1.0082079,-0.42168823,-0.95716643,-0.42243373,2.4055758,-0.13743201,-0.38464174,-0.27569532,-0.40746224,-0.04454957,P
0.30471057,-0.6538524,-0.54389256,-0.15155122,0.050079003,0.18756962,0.076771125,-1.0194881,2.954557,-0.634216,-0.24090269,-0.44119963,-0.6191058,-0.082899585,-0.37543035,-0.1645765,-0.006508827,0.006191343,P
-0.41333595,-0.81016916,-0.3205795,0.044960387,-0.044857368,-0.27960384,-0.7650269,0.7257491,0.47768104,-0.4626854,-0.5073896,-0.2934744,-0.2928556,-0.6979706,-0.32813925,-0.5880338,-0.21152446,-0.28377792,P
0.35797063,-1.0100154,0.65762913,2.760051,-0.1850245,0.4810532,1.7127053,-0.19132105,-0.73865527,-0.80166745,-0.3230117,-0.30031365,-0.22214818,-0.5140184,-0.42350212,-0.064088896,-0.0011024028,-0.029154494,N
2.5009942,-0.5661496,-0.16741523,-0.5037719,0.06274961,-0.1464066,3.9016457,1.9007074,-0.6029476,-0.44774693,-0.789728,-0.40339124,-0.32007882,-0.054684892,-0.36530185,-0.36162436,-0.23496208,-0.14502135,N
