,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,class
8324,-0.7248677,-0.37752414,-1.4062846,-2.345218,0.79537404,0.78499025,-0.18074036,-0.6943861,0.30269167,-1.5739117,-0.7039319,0.27305925,0.7695844,-0.9792304,1.6010207,0.70858693,-0.10643461,-0.2657105,-0.67205894,-0.9138328,1.2583023,-1.3675047,-0.1601832,-0.92396915,-1.1844817,2.2719767,P
8325,0.31044626,0.52941084,1.9741192,-2.7105381,-0.27550697,-0.4368579,0.42174625,-0.56803703,-0.24474561,-0.33929256,0.6191033,0.48775268,-0.17383064,0.4330365,1.669118,0.36682612,0.7148315,0.064744234,0.9626319,-0.2232733,0.019052535,2.0283208,0.34323427,-0.053933926,0.8786694,0.26648745,P
8326,0.39286935,0.11715895,1.5643315,-0.55717885,0.22330648,0.6598318,-0.5344551,0.20280716,0.4872721,-1.6138446,2.3797464,-0.7003065,0.7641061,0.35991305,0.08812913,-0.055020437,-0.072185606,-0.4303912,-1.7796614,-1.0870737,0.45438552,-0.09524479,-0.3267175,-0.36771607,-0.36255908,-0.40327317,N
8327,-0.56817067,-0.8958421,2.0475454,2.3190098,0.26049834,0.60489863,0.30132228,-1.0612595,0.3145151,0.032475334,-0.1742158,-0.6329244,-0.6756792,-0.86668146,-0.36194235,-0.64553595,-1.5646311,-0.47765705,-1.1863464,-0.26207075,-1.6325344,-0.19874837,0.16638547,-0.81471163,-0.19960201,-0.07172023,N
8328,1.4812572,-0.15198275,-1.6465809,-2.4646769,1.2676647,0.4240026,0.33426076,0.5526503,1.6830812,-0.49226385,0.68066454,2.1631417,0.12922132,-1.5199747,-0.18762696,-0.4010589,-1.5419493,-0.5337472,0.40466216,0.66796273,-0.424143,-1.1762351,0.25109375,-0.50744504,0.24477887,0.6032428,P
8329,2.3677979,-0.5465239,0.21262728,0.3014118,-0.041308165,-0.70037526,0.45704865,0.58368045,2.3934395,0.27398366,-1.7116884,-0.44127738,-1.384508,-0.93652415,1.2616111,0.35348558,-1.353219,-0.618219,-2.750103,-1.2298152,-1.4762319,-0.6635507,0.8021078,0.5949881,1.4750607,-0.15201472,N
8330,-2.135913,-0.70980036,0.11687985,0.6093843,0.30127776,0.6456266,0.8004158,0.84126604,-0.044565503,0.7737976,0.11043042,0.2840488,0.0684658,-0.05414374,1.216207,-0.08169456,1.1613946,-0.8322722,0.5899483,-1.0389025,1.3971808,-0.40762815,0.32193863,-0.12883137,0.47336522,-0.74504757,P
8331,2.2303,-1.3757286,-0.9051735,3.3763394,-0.61880344,-0.18688542,-1.2695105,-0.18177193,-2.5240693,0.2650947,-1.8015057,-0.6464962,0.78335005,0.3820239,2.645343,-0.08494167,1.2348922,-0.8515877,-2.4001565,-0.123942256,0.43261135,-0.93002844,0.08828366,-0.09651428,-1.5146983,0.5132123,N
8332,-1.0137403,1.7861898,0.07485588,0.11299944,-0.62759143,-0.2558139,-0.4034344,-0.08228357,-1.2547897,-0.25084785,-0.5843978,-0.6293265,0.10321325,1.2114549,2.5991325,0.01269719,0.09326643,0.1524396,-5.4682646,-0.38612592,1.4088856,0.9850985,-0.39033818,-0.37673616,-1.2426958,0.49642754,N
8333,-0.19203055,-1.0551738,1.5562842,2.9705133,-0.054171324,-2.6118412,0.44412416,0.6201761,-1.5500317,-1.8883879,1.4173479,0.54889816,-1.7767222,0.44717324,0.62974954,-0.4073952,-0.90006244,-0.27391827,0.07022241,0.9662717,1.4230566,-0.15766189,-1.1553729,0.5623012,0.04136467,0.045380294,N
8334,-0.34314498,-0.84683007,1.8107402,0.1714497,0.3249129,2.1530771,1.9013071,1.8858107,0.8990872,0.33104908,0.27979028,2.0928698,0.76040983,0.20583051,2.191391,0.22856519,0.52028894,-1.1615337,3.7372975,-0.79730856,0.50962025,-1.509102,0.1474617,0.12609579,-0.39716446,0.5838281,N
8335,-1.1233118,-0.0016610622,0.07602489,0.7400936,0.24325305,0.81534785,-1.4738517,-1.5058967,0.75608283,-1.2323229,2.1604166,-0.58328307,-0.33715358,-0.4823428,-0.69372356,-0.08299656,-0.3564353,-0.00081551075,0.5697015,-1.8566482,-0.4968193,2.2894568,0.31355923,1.541657,1.1665925,-1.3403314,P
8336,-0.80537367,0.56795555,-0.76562244,-0.5353404,0.23968007,0.18110567,-0.85306615,-0.25177106,-0.82812935,0.91685325,1.659003,2.7036839,-1.1667137,0.6949049,1.6925361,0.05395748,-0.023229301,0.40577394,-1.2774594,0.04539621,-0.67245936,-0.44368082,0.28687233,-0.4389903,1.9096596,-1.3154458,P
8337,-2.234852,0.41400385,-1.3755481,3.1650624,-0.54079217,-1.936003,-0.10524614,0.9757993,0.96052533,-0.069248766,-1.0409814,-0.8428965,0.818354,0.7014228,0.54560125,0.3777956,0.74164665,-0.824909,-1.5694206,-1.6875961,0.4782067,1.1387459,-0.08646466,0.06435491,-0.12915856,0.002052486,N
8338,-1.6092482,-0.62198114,-0.3788771,0.8617691,1.9954855,-0.0782392,-0.5509306,-0.11259358,1.048507,0.16275372,1.3271523,0.7150183,0.22964105,-2.147078,-0.37679136,-0.22503364,1.5295987,-0.7555474,2.990012,0.8132532,0.6200906,-0.55214286,0.16083315,0.38463235,0.8782012,2.1309307,P
8339,-0.14536323,0.29447734,2.8923182,1.312785,0.4528286,-1.1117038,0.19882901,0.64496255,-1.69998,-0.94201607,0.7874428,-2.4526634,-1.7901218,-0.20525444,2.106947,0.43906173,-0.03888911,-0.012956381,-4.7501473,0.9736697,0.28718388,-0.56930214,-0.17483027,1.3330095,0.117700785,1.0892292,N
8340,-0.16889621,0.26056272,0.040545404,-0.94633794,0.049140394,0.18210703,-0.09983105,1.5823,-0.0545509,1.0439625,-0.8717562,0.86429596,0.8509986,-0.3403207,0.99769473,0.33319497,-0.027082026,-0.13952768,-0.5055677,0.9992209,-1.0111582,-0.4080124,-1.409518,-1.2149245,-0.07478422,-0.4216531,N
8341,-0.072152585,0.20047814,-0.56581724,0.24059853,0.90122736,0.54168075,-0.30033278,-0.49560627,-1.5368255,-0.78502226,1.2347778,0.37935662,0.57971025,-1.1019377,-0.93568325,0.336464,0.05196941,-1.1313044,-3.6599007,-0.22101083,0.18439491,1.8062063,0.69398105,-0.25453538,-1.5106244,0.048479035,N
8342,0.63322115,0.3347388,0.2590467,-0.9740958,0.7722503,2.1480231,-1.5967654,0.45706752,1.1167442,1.4284406,1.2071537,1.9281849,1.7679652,-0.13481788,0.5146674,0.042093284,-0.57998335,-0.9969293,0.5679799,-1.5047197,0.7158953,-0.19085357,0.3540153,-0.23218302,0.55506814,-0.2856691,N
8343,-0.38366938,-0.5688993,-2.3675637,-2.7727418,0.8137679,-1.7972231,-1.0785924,2.2325227,-0.66716063,-0.6484806,2.1296535,0.08995524,-0.87313515,0.31169638,0.18147877,0.6067996,0.90578794,-1.2648182,0.90394527,-0.6875105,0.730845,1.2741054,1.2143972,-0.85105294,0.27153277,-1.0777868,P
8344,1.5508957,-1.3462027,1.1651936,-2.1734014,0.902763,-1.0772954,0.3483436,0.8582573,-0.48029757,-0.29144314,0.29144657,0.56749225,0.24552831,0.74964166,3.810079,0.42587408,0.9318168,-1.06297,1.4578915,0.35139817,-0.64990366,-2.0272698,0.30085248,0.86266685,1.6171783,0.17288533,P
8345,-1.9792066,-0.6818444,1.1885512,0.07044347,-0.17480731,1.6611826,0.075056195,-0.28799382,1.4829334,-0.44840863,-0.17776752,-0.5405882,-0.46116877,0.7265179,-0.033467114,-0.5677109,0.2563396,0.37753958,2.9716532,0.47898573,1.3417275,1.1783243,0.012984753,0.34206757,0.10125196,0.7713236,P
8346,1.9719031,0.4431094,0.25784037,-1.9993596,1.0264517,0.5383659,-1.043953,0.49508968,-0.42250288,-0.28549367,1.6490841,0.9442413,0.5531823,1.3993018,0.6939633,0.92825806,-1.0151427,0.18055171,-3.0683615,1.5039248,1.5761266,-1.5703375,0.29994595,0.8052845,0.61160743,-1.31655,N
8347,2.7958872,-0.5389969,0.7056616,1.7993507,0.76299965,-0.48499978,0.13320352,-0.11903998,-0.6352196,0.11213331,1.5697992,1.2704831,0.045823053,0.47412026,1.44332,-0.17997657,0.31991076,-0.24054742,0.031028122,0.4144866,0.24522746,1.8649646,-0.6949628,1.1251224,-1.3713492,0.34365135,N
8348,-0.33295742,0.12538207,2.0772002,-0.084831566,0.44425702,0.3480143,-1.800191,0.77429426,1.2641597,0.81446594,-0.7630055,-0.791614,0.05436933,0.14481658,0.5105516,0.8390275,1.0444891,-0.48651248,0.249674,-0.5382107,1.8417127,2.1043096,-0.2762639,0.08934937,1.013035,-1.0821959,P
8349,0.7380527,0.12253225,-0.6791166,1.0850288,1.7811625,0.60501283,-1.6525985,0.26670367,-1.3305026,-0.3458752,-0.95748615,-0.28577542,0.29096723,0.8202684,1.8579144,0.30527595,-0.86737317,0.14941758,-0.49301296,0.5532072,-0.6403558,1.6780027,0.1594146,1.0363224,0.019310623,-0.30655563,N
8350,-0.78700244,-0.8299171,-0.56898826,0.49740046,0.30333507,1.9911411,-0.4386115,-1.0396373,1.1859683,-0.7693167,1.181876,-1.0719805,-1.304951,-0.30737698,2.6524675,0.38577443,1.1429225,-0.918767,-0.42783087,-0.13371247,-0.36085102,-0.04966846,0.20627457,-0.86075747,-0.3406412,-0.92680913,N
8351,0.5008276,-1.0174627,-1.170908,-2.8427005,0.3306085,1.0670662,-0.2142531,-1.2974501,1.1907873,1.2222388,0.47817397,0.30863702,-0.3057783,0.4692001,0.46161088,-0.04823237,0.08094674,-0.6029199,0.89824086,1.2516894,-1.3573339,1.1596246,0.15253474,-0.4385241,-0.07117611,-0.14201687,P
8352,0.9411652,-0.8403304,-0.97604686,1.9328616,0.005536169,-1.9723663,0.9470059,-1.0063632,0.75532013,-1.1192017,0.23501909,0.8768667,0.1633787,1.7090938,0.16668656,0.08299741,0.60162175,-0.033022344,3.2400851,0.4106694,-0.8135892,0.9123335,-0.15459357,0.25457433,0.21400398,-3.7452242,N
8353,-0.055177897,0.28165168,0.73118925,-1.5457203,0.50128734,0.4429111,-1.1743436,0.047319725,1.6841359,0.79062027,0.65305746,1.7744824,0.5596278,0.5700238,0.9001981,-0.28900024,-0.5376616,-0.57039154,0.87321323,0.89711577,-0.6441711,-0.8562993,0.960153,-0.18956412,-0.04108107,-1.4734279,N
8354,-0.6284274,-1.6071784,0.7891686,-3.5799446,0.18540779,2.3109832,0.8757103,-1.7341954,-0.627435,-0.56277597,0.030444324,-1.3296494,-0.43811867,1.0066245,-2.740636,-0.19293219,-1.5324979,-0.41886583,0.6021957,0.10629076,-0.35717735,1.1182853,1.0186313,-0.08488325,-1.0103728,0.049893335,N
8355,-0.48717436,-0.016970783,-1.7742331,0.32123306,-0.7716947,1.6794231,0.79436535,-0.026826024,0.22662526,-1.0870461,-0.050634563,0.17435402,0.18553033,-0.20416987,0.023109406,-0.019758962,-0.4576155,-0.62798613,0.3704999,0.19894165,1.2672685,0.16035193,1.0588801,-0.33839384,-1.0876536,2.0484636,N
8356,-1.2425742,-0.18130791,-0.48638487,2.3507605,1.7229178,0.6808438,-0.7106039,0.096144855,1.6115847,0.74138445,-0.28008735,-0.306569,1.2469262,0.74831665,3.1993077,1.1140554,1.696181,-0.55927926,3.3231726,-0.7517721,0.90626514,-1.2279617,0.8431499,-0.7932835,0.047807693,-0.7338295,P
8357,1.1963847,-0.54325485,-0.27771074,1.1998618,0.74354875,-2.0330834,1.038373,-0.65702605,1.3231922,-1.401726,-1.043123,0.14162529,-1.1576722,0.49247706,1.7397683,0.27806902,-0.31972796,0.48497528,0.04308456,0.38571697,-0.001870662,-0.5153191,0.07326556,0.27027592,-0.11592054,0.5141727,P
8358,0.86309385,0.26630187,0.18684335,-2.4124105,1.4311404,0.19052404,0.5841375,1.3390245,0.7269535,0.042643744,-0.5198399,1.5092351,0.79841983,1.0600957,-0.35415334,0.82433236,-0.59569204,0.11522567,-0.42124826,-0.6442194,0.7283095,0.5546719,0.07614644,0.3438041,-0.20750177,1.5478213,N
8359,2.6292431,-1.1734643,1.6917248,0.26417226,1.355313,0.8313853,0.5055992,-1.136686,-0.05785709,0.3532573,0.8767127,-2.0680194,1.2842358,-1.5913111,0.93333733,-0.5834633,-1.0880637,0.25995994,1.7455834,0.109714806,-0.008686572,-1.576601,-0.67136264,1.0840209,1.9436933,-0.17069604,N
8360,1.0391192,-0.45281577,0.38625032,3.5168252,0.7636091,-1.615531,0.7843288,-1.9912916,1.6472193,-1.3583391,0.19602472,-0.9051541,-2.0032237,0.96609414,1.4399786,-0.6290648,0.5172795,0.37008506,0.80106044,2.0093,1.7083327,-1.0786221,-0.7641798,-0.11308615,0.7682061,-0.20578401,N
8361,-0.77447593,-1.42821,0.18700935,1.7036334,0.2508642,-0.37889117,-0.0188194,1.3403171,-0.79390216,-1.742847,0.42756492,0.61638916,-1.5721811,-0.0641994,-1.8503025,-0.59148526,-0.11391556,-0.29248482,-0.65885895,-0.8540308,1.2063677,1.9940106,-0.3835882,0.475436,1.4860814,-1.539265,P
8362,0.95219564,-1.1106849,-0.057231963,-4.489171,0.8124753,1.337179,2.6720188,-1.549837,0.27057308,-0.34185064,-0.06132096,0.4954049,0.9407942,0.13550195,-0.444802,0.140486,0.34118325,0.55412966,-0.122849524,-1.3504646,0.99848056,-0.05580283,-0.9710716,0.805239,0.8611903,-1.1028516,N
8363,-0.92926013,-0.9427398,-0.2524855,-3.690144,-0.23150188,1.1609426,-1.2388202,2.2185647,-0.7584614,0.11733671,-1.7960244,1.5723351,0.6125318,0.77333224,0.9054612,0.12988421,0.5702845,-0.92452884,-1.0476322,0.76707953,-0.29939917,-0.748283,-0.30710804,0.7081915,-0.11999929,0.19681104,N
8364,-0.014207125,0.24081188,-0.9190368,-0.18432611,0.8184706,0.11504573,1.0405499,-0.9753711,-1.0361165,0.6503518,0.83469236,1.4188845,0.83351576,0.33531725,-0.45626444,0.7088852,-0.16092426,0.18901348,2.815672,1.6536126,-0.8895006,0.55499804,0.08505664,-0.038965017,-0.5118197,-1.8721495,P
8365,-0.63044536,-0.047932506,0.33340597,-0.19205108,0.3575393,1.057775,-0.81203204,-3.4116054,-0.6199282,0.17518209,1.6697512,-1.7266455,0.3972217,0.71145916,-1.8499633,-0.29043278,1.0517031,-1.450867,5.6545677,-1.0901862,1.2080113,1.3908848,0.5047434,0.7571645,-0.7221767,0.050033033,N
8366,-0.54264754,0.36472154,1.2620931,-1.2240424,1.025758,0.0045084953,0.078989595,-0.13316832,0.013359118,0.89636683,0.42132843,2.1907458,0.2917018,0.31996673,-2.5428414,-0.27236193,-0.5535492,-0.4925591,-2.6567097,2.0226505,0.42486894,1.4972922,-0.82532895,0.7769053,-1.3209639,1.1661724,P
8367,-0.13430473,-0.3960146,-1.5905104,0.08754721,0.100197256,1.0614095,2.05518,-0.26554188,-0.36320752,-1.2096193,0.91095346,1.1829948,0.44597703,0.03783448,0.37702742,-0.22963181,-0.08630264,-0.7597464,-0.68258345,0.16678756,1.0105032,2.727004,0.7125607,0.73260885,-0.72421205,-0.7053881,P
8368,0.5614893,-0.066274464,-0.53634936,5.0975156,1.6744413,0.47448963,0.54027426,-1.1661587,2.5244267,0.23914912,-0.5798087,0.5818322,-0.3211164,0.47884664,-0.7410172,-0.41685373,1.4333797,-0.57953346,2.5293703,-0.6766847,0.25826368,1.7177056,-0.5814941,-0.073281415,-0.45872498,-0.40223765,N
8369,0.9286971,0.4097107,-2.723037,-1.9710877,0.6180363,0.61793536,-0.64207566,-0.7675034,0.38614476,-0.22222611,-0.7069738,1.6405181,-0.42986432,-0.18207127,0.95556617,-0.44853973,1.7225254,-0.13646895,2.3208463,-1.3184258,-0.23897293,0.47541156,0.7584376,0.21490236,1.0893483,-0.4274029,P
8370,-2.9753182,-0.64618826,0.04279709,-0.8904966,0.7163267,-0.0015967488,0.048970312,0.16036782,-0.24743608,-0.16172938,-1.9789993,-0.8253167,-1.2771047,-1.4308863,1.0325804,-0.40732494,-1.6801474,-0.55729675,0.6298721,-0.7104294,0.12843554,0.46014264,-0.13004883,0.5045633,0.4477224,1.4033555,P
8371,0.5500428,-0.9835691,-0.5719187,2.137212,1.3942528,0.027642429,-0.6866576,1.6853777,0.2162598,-0.23177382,-0.5294589,3.442947,1.1410449,-0.2891111,0.42032388,1.1730765,-1.1547573,-0.7576971,2.7917888,-1.4142385,0.6212167,-1.0391829,1.0588224,0.49576735,0.73640126,0.041842476,N
8372,0.35540742,0.102098346,1.5961871,2.5624707,0.019340485,0.4323879,-1.5127647,-0.8347901,-0.29496643,0.74225855,0.0898723,1.2433007,0.4436338,-1.0455537,-0.8677989,-0.47592393,-0.6148968,-0.24497208,-1.6569536,0.76984423,0.84226084,0.4819657,-2.4063768,-0.10847229,0.14951465,0.37591833,P
8373,2.1914098,-0.14196816,1.4295216,4.750496,0.15787703,0.34071046,0.7497036,0.07005614,0.079805516,1.007757,0.31786484,0.79837,0.8335252,0.669363,1.0351745,0.46838966,-1.3398331,-0.79694396,1.4219347,0.53344935,-0.618675,1.3292115,0.19196132,-2.2184104e-05,-2.1976194,-0.69065124,N
8374,1.990443,-0.100366145,2.4515932,0.2243039,1.7432895,1.0043969,-0.80974305,-0.54521406,-0.33211893,-0.52064174,0.4496643,0.5890421,0.56057876,-1.1806014,1.4894036,-0.33097947,-0.14896011,-0.31198713,1.4502499,0.87527794,0.009001881,-1.5151453,0.895232,-0.24346243,-0.069432795,-0.71269965,N
8375,0.5168241,-0.96675223,-1.9708087,-2.2374215,-0.57988185,0.44810122,0.07566437,0.5784559,-1.431992,0.34813958,0.22365683,0.32889992,-1.0881891,0.6131015,-1.0496243,-0.027167588,-1.2708409,-0.45730892,0.4276501,0.32834637,-0.25442478,2.3141901,0.10315966,0.30843014,-0.2543314,-0.56746167,P
8376,-1.9482197,1.257215,-1.040663,-0.39898458,1.1378852,0.66857296,-0.6956053,1.1539457,-0.85829425,-0.8825899,0.7916037,0.49765795,-1.6642574,1.568372,4.297918,-0.88949144,0.12911588,0.41891593,0.018000633,-0.90495366,0.47243917,-2.4629397,0.9373531,-0.6249515,0.216218,-0.69306254,P
8377,2.4038906,-0.83765686,0.081986815,-1.6790353,-0.9893456,2.8753629,-3.1063867,-0.80438423,0.8379324,-1.4577413,0.56318176,1.6237887,0.44338137,-1.1448269,2.1153393,0.5658268,0.8751241,0.18812895,0.67481107,-0.94350135,1.3074864,1.125153,0.04515697,0.55026966,1.8963287,0.12899084,N
8378,-0.3562502,-0.38386902,0.12669691,-1.7182319,0.6481284,-0.6504677,1.1878597,1.0178406,-1.1050284,-1.4490371,0.5230272,-0.107245624,-0.2887388,-0.34415704,-0.58643126,-0.5477984,-0.9255352,-1.1259289,-1.7384529,0.302019,0.8886442,1.3023767,0.18447329,0.08650922,2.0584955,-0.5900297,P
8379,-1.3848191,0.61110884,0.27401933,0.9435266,0.06577113,0.9691691,-1.3978096,-0.10586481,0.9280309,0.4075102,-0.23815596,1.9954151,0.14342247,0.24795665,1.364426,-0.04202465,0.22276539,-0.9510868,-4.0651345,0.019558072,-0.573431,1.6383768,-0.17008038,0.8774451,-0.9251627,2.037348,P
8380,1.5041499,-0.61206776,0.3693313,-3.2219384,0.3144328,-0.9202536,-2.8884687,1.6835617,-1.7565253,-1.8078101,0.73352903,1.8418986,0.93212044,0.9426503,-1.5723157,1.0650141,-1.1868575,-0.6324512,0.6751488,-0.2589995,0.28773984,-0.58557236,-0.60396063,-0.669837,0.024953604,0.12020701,N
8381,1.7568092,0.04733932,-2.0618074,-1.9317088,0.36313972,1.5352154,-0.32188138,0.6420921,0.2326999,0.12388488,-0.32994413,2.2761045,0.5431669,-0.7436912,-1.7471728,-0.00052148476,-0.70778596,-1.180979,2.135429,-2.4265103,0.37720722,-0.40676543,0.83947337,0.58571327,0.42901102,0.31442168,P
8382,0.023724705,0.53221464,0.5597819,-0.5051353,1.1121365,-1.5352871,-0.40544903,-1.1306627,1.3712609,0.46302742,-0.10776496,1.2919391,0.5580393,-0.76160336,-1.0593696,0.2442268,0.25611973,-0.49730664,-4.798392,-0.6078967,0.20925842,0.12574744,-0.15500803,-1.5732559,0.2622762,0.28336424,N
8383,2.325399,0.19804513,3.092096,-1.6600502,1.8328202,1.0566394,9.166449e-05,-0.96654403,1.8341668,0.96189195,0.9009049,0.7973652,0.8670334,-0.23735708,-0.97656536,0.23841208,-0.8585079,0.13365483,-1.674385,0.24187809,0.3964242,-1.8191067,-0.057553753,-0.4317399,-0.29634285,0.9009341,N
8384,0.105896324,0.37726146,2.1829834,-0.27987847,-0.9290331,0.29884964,0.75604737,0.28177184,-0.35442597,0.4656955,1.7965075,0.5358371,0.77224493,-0.47830555,1.3527366,-0.53977895,0.07316297,-0.17234421,1.8941666,-1.3275988,-0.41577485,1.2195443,-0.11071749,0.40625784,-0.9649296,0.042902008,P
8385,-0.35456765,-0.45382115,1.3932927,0.8250402,-0.98715395,-1.1655405,1.7147298,1.7688388,-0.5902467,0.25954264,-0.73607695,1.029053,-1.5342064,-1.6167545,-1.8334073,0.6255052,1.0961488,0.21247202,2.129828,-0.84525144,-0.38145146,0.36236045,0.82071394,0.500537,0.3045407,-0.3602494,N
8386,-1.7019527,0.4283936,1.8912065,2.993936,-0.21831399,1.9240689,-1.4666736,0.053600304,0.3734203,-0.35908914,0.930225,-0.3719628,-0.2940334,-1.0677543,2.8201299,0.8978547,0.4870566,-0.12665975,4.486293,0.12156397,1.2800385,-0.6688533,-0.73269135,-0.9144075,0.35732868,1.291583,P
8387,1.5425966,0.118145704,-1.0126331,2.68685,1.5348701,0.53285664,-1.4614686,-0.1275342,0.030538917,-0.050345078,1.2365352,0.8856082,1.0875986,-0.13881731,0.9255825,-0.7374625,0.8187841,0.5919481,0.85754347,-1.888438,-1.82051,1.2762959,0.39694673,0.7905828,1.5181267,-0.45867616,P
8388,0.34101093,-0.33926752,-0.51636463,1.4237778,-0.41783094,-0.14923495,-1.0305442,-1.8535655,0.15908334,0.28956443,-1.2716333,-1.720876,1.0536114,0.3856676,-0.41899413,0.15924193,0.37809116,-0.5385545,5.773179,1.2091439,-0.58844864,-0.5955677,1.4930992,-0.16129677,0.94498384,-0.18847974,N
8389,-1.5896086,0.69262975,-1.7712634,1.7578362,-0.058494866,-0.379169,0.6333655,-1.177357,0.8189012,-1.3009267,1.9062581,0.0637714,-0.13327332,-1.767409,-0.37288636,-0.35646522,0.29974234,-0.32368907,-4.6267643,-0.44292578,1.403785,1.2695743,0.87778693,-1.1908624,0.7829244,-1.472441,P
8390,-0.4410748,-0.6078997,-1.1260009,0.30426395,0.44484437,0.9814313,1.450301,1.1949658,0.8481314,-0.0068496317,1.047631,-1.0827262,-0.16911924,-1.1611875,2.839089,-0.15800466,-0.580331,0.41982502,0.73646283,0.11066389,0.14601122,0.35023555,-1.121696,-0.45812514,-0.11977571,0.38079098,P
8391,-0.5297807,-0.36549973,0.75395083,-1.0374424,0.5424325,0.32006127,1.7058152,-0.28564492,0.7642512,1.3778753,0.1809172,-0.18250921,0.1800395,-1.7679154,-0.135372,0.23984309,1.4674432,-0.27005816,1.8895596,1.8549743,0.18092701,1.0411237,0.25139973,0.80888605,0.6322993,0.65843093,P
8392,-0.57931644,0.3452227,0.7558585,2.86456,0.106280774,-1.3955789,1.4821596,0.81825733,0.2004838,-0.9764257,0.7929417,0.09757167,1.0291157,0.32632977,0.053378314,-0.569201,0.31882435,-0.4653906,0.40203267,-0.230025,-0.4045953,-1.0268502,0.24191186,0.16463771,-1.0677879,-1.4129015,N
8393,0.5032856,-0.39955428,-0.8045626,-2.2476056,0.15978843,-0.7780329,-1.8017907,-1.5876255,-0.69861305,-0.305707,1.0676503,2.8950849,0.20431629,1.5488454,1.1965072,1.2343105,-0.0022528172,-0.65369666,2.1017597,-2.6131303,0.57317203,-1.128646,0.3765629,0.14572687,-0.9984745,0.58535933,N
8394,1.2462242,0.7409404,1.0877011,-1.7496085,-0.57330817,-0.46732238,-2.1447268,-1.2041705,1.1104748,1.117284,-1.897921,1.5607903,0.24307206,0.35498297,-0.23588166,1.0782003,0.5905986,-0.33518606,-2.8150587,0.40970474,0.56656176,1.8304173,-0.6992216,0.8685796,0.549404,0.17023551,P
8395,1.4767158,0.30752355,0.9142552,1.8136085,0.3693826,-1.7287946,-0.9995677,-1.0991826,-0.081321254,0.3350161,0.5316568,1.7747611,0.21522951,0.5878066,-0.5981817,1.1599209,1.0461851,-1.0427735,1.551727,1.2383382,-0.7738651,-1.0287013,-1.1487325,-0.16758397,0.05301243,-0.6596003,P
8396,-0.5554844,-0.43490332,0.80143553,1.5750179,0.80034363,0.68887585,-0.8359563,-0.41830227,-2.7890692,-1.2526743,-0.32384157,-0.960941,-0.9251202,0.4656486,-2.519416,-0.13309185,-1.6173822,-0.84338355,1.404283,1.0097425,0.80171573,-1.1648048,-0.19896512,-0.2585356,-0.26632112,0.24381605,N
8397,-0.9636937,-0.16858542,1.0088791,-2.3067813,0.54438585,-0.188667,1.3749454,2.5531566,1.2210783,0.02504937,2.0914602,0.46423388,0.5238068,-1.287861,-1.3412805,0.051048234,-0.21580353,-1.1804628,3.0479674,0.38557857,0.6290984,-0.23289712,-0.49249333,-0.6640409,-0.67991066,-0.19165371,P
8398,-1.0137315,0.13033432,-0.12258053,-5.402779,1.2634301,0.25984627,1.5768303,1.2678251,0.81546396,-0.626411,0.1721068,2.9727268,-0.16394491,-0.17603019,-0.4271407,-0.24024078,-0.1841014,-1.3185136,-1.4356995,-1.1967425,-0.008366823,0.8409165,0.96361244,-0.6635142,2.1466923,0.15280883,N
8399,-0.81560725,-0.8291282,-2.508509,-0.60212874,0.8090154,-0.99812466,-1.437641,-1.234878,-0.06757176,-1.2276058,0.055823267,-0.06290513,0.34380525,0.020159945,1.5993311,0.08761478,-0.23850292,-0.5527263,0.4945153,0.040398836,0.3835681,2.395734,0.26707488,0.7237836,0.8810104,0.16868323,N
8400,-1.0948393,-0.71742105,-0.258344,-1.6671113,0.7728635,1.6869912,-0.3397804,0.06415969,2.0211973,-1.1314309,1.2684996,-0.19192772,-0.29662615,0.96061945,1.8933074,-0.028835475,-0.5802178,-1.2874235,0.30906785,0.058891714,2.298578,-1.335513,1.272784,-0.09884067,-0.42839348,0.39666945,N
8401,0.34991223,-0.4710185,3.322896,1.9558674,0.36961493,-0.55089283,0.82580125,-0.37677822,2.3637133,-0.69862103,0.2990248,2.4033551,-0.7977332,-0.07390697,0.45822755,0.38651735,-0.3444663,0.049219906,2.279788,-1.3890579,-0.4537463,1.9296345,-1.6805869,0.15627664,0.95056015,0.9863287,P
8402,-0.16499269,0.03602156,-0.20102382,1.8915954,0.35630238,-1.1506186,2.7012966,1.4462851,-0.5156745,1.329864,0.65025365,0.82715034,-0.8759199,-0.056839958,-0.04203552,-0.06929922,1.6268835,-0.37581164,0.8961604,-1.83723,-0.03711751,1.89742,1.7212781,-0.715181,-0.016778886,0.077708036,P
8403,0.4349751,-0.60140824,-0.10087812,-2.9647803,1.1451197,1.687243,-1.5673307,0.9332526,0.46012828,-0.45218605,0.4856976,-1.3145486,-0.7505437,-0.47264394,-0.13501006,0.44886813,-1.2341962,-0.16956282,-1.1679006,-0.7032855,0.36605355,0.40358534,-0.8581537,0.15257515,0.08037999,1.0869087,N
8404,1.1201849,0.5367724,1.8329947,0.39957777,0.839,0.12577134,-0.34047145,-2.053122,-0.100498736,1.648164,0.8628392,1.4316363,0.42739773,0.9947009,1.2028431,0.54418266,-0.51132566,-0.25636414,-0.8273618,-0.4224503,-1.7138451,-3.1044946,-1.0360651,-0.4094836,0.9885525,-0.38273948,P
