date,period,nswprice,nswdemand,vicdemand,transfer,class
-0.21703568,1.096643,0.09979841,-0.15284859,0.12801185,-0.5154019,DOWN
1.0115466,1.1985282,-0.7241996,0.65075415,0.6651007,-0.35713318,DOWN
-1.3534669,0.8571435,0.22823477,-0.07931793,-0.18983641,-0.5459551,UP
1.0871029,-1.5311325,-0.19309005,0.41669342,1.001773,0.7666485,DOWN
0.9992546,1.7625289,0.31864196,0.7995213,0.415971,1.2007909,UP
-1.54982,1.164683,0.86211246,0.32357994,-0.16218887,-0.711357,UP
0.94882774,-1.6506277,0.14572881,0.06803702,0.17100057,0.63044363,DOWN
0.8714508,-1.2342302,-0.2975133,-1.6909897,-0.98907465,0.095989,DOWN
-1.6097823,1.6713507,0.46022278,0.59361947,0.02417327,-0.6717388,UP
-0.21821932,-0.60075647,1.0030215,0.9292923,0.13597381,-0.34471333,UP
-1.6850592,-0.7751981,-0.4010719,0.2706967,-0.028611459,-0.5389624,DOWN
-1.3236,0.9420339,0.36865053,-0.6930021,-0.2097881,-0.18923351,UP
-0.11545965,1.4096885,-0.7877155,0.1681805,-0.5660111,1.7259758,DOWN
-0.15222651,0.6059737,-0.6993965,0.32919165,1.4571187,-0.17422652,DOWN
-1.2942867,-1.4943202,0.32160705,-0.37315294,-0.011117179,-0.3266483,UP
-0.073433,1.6215438,-0.416507,-0.06700336,-0.08234896,-0.5270391,DOWN
-1.3455247,0.85819554,-0.110404536,0.047999904,0.06730573,-0.5653423,DOWN
1.108205,1.7310506,-0.578049,0.07642296,-0.1276074,1.4780217,UP
0.01321961,1.0309455,0.26193666,0.014608597,-0.1621412,-0.389197,DOWN
-0.20032667,1.6112174,-0.35108727,1.0827931,0.11353799,1.3832328,DOWN
1.0477684,-0.76159406,-0.823304,-1.6289313,-1.5417353,1.6994307,DOWN
-1.435728,1.8008584,0.087197825,-0.24509847,-0.10803905,-0.45641223,DOWN
-0.025596,-0.11641552,0.0456691,0.41661134,0.64339775,-2.0880926,UP
1.295053,-1.1699861,-0.6176942,-0.9803738,-0.38450056,1.4251462,DOWN
0.98812205,1.7844534,0.61816394,0.20263892,0.35057795,-0.061750084,UP
-0.09884566,1.6734859,-0.57664424,0.8588104,-0.16877615,1.323123,DOWN
1.2484131,-0.948845,0.7209082,0.42962283,1.0906616,-1.2776593,UP
1.1441073,-0.30462986,-0.95980036,-0.7535147,-1.8491575,2.5468218,UP
1.1612724,1.1031258,-0.1790341,0.5008117,-0.06775265,0.35590085,DOWN
1.0555211,-1.4668329,-0.6854079,-0.98158586,-0.14214817,0.8555223,DOWN
1.1307569,-0.741697,-0.34643027,0.12851489,0.9637275,-0.13485555,UP
-0.25277475,0.7027754,-0.13307945,2.164357,1.9115355,-0.9588011,DOWN
-0.1292541,-0.20980552,-0.6403426,-0.038944237,-0.8343888,-0.2375132,UP
1.2562482,0.9035464,-0.2126674,-0.10218558,-0.29230505,-0.73977315,DOWN
1.0195227,1.5899637,-0.56607723,-0.5279901,-1.0684351,1.0826063,UP
-0.18125921,0.49510393,0.16028394,0.19322821,0.12821645,-0.55723655,DOWN
0.8945967,1.4377507,-0.644447,-0.19349426,-1.267415,0.2985146,UP
-1.4404536,0.012376308,0.38017288,0.7502822,-0.09974086,-0.6912739,UP
1.1977502,-1.5668899,-0.63373864,-1.1071521,-0.8183659,1.390878,DOWN
1.2964351,-1.7225876,0.68330765,0.18919499,0.4080881,0.37568876,UP
1.0765281,-0.9888661,-0.065461606,-1.0832645,-2.031445,2.0321043,DOWN
-0.22078216,1.6242478,-0.40535602,-0.050737023,0.17038918,-0.56276757,DOWN
1.284255,-0.22868589,0.55581754,1.2037188,2.2192733,-0.17297114,UP
1.1787837,0.14496875,-0.5958912,1.5138727,1.8059336,0.4081116,DOWN
-1.3444278,0.35292304,-0.032936916,0.40273905,0.018668905,-0.35289145,UP
-0.1790388,-0.13289014,-0.1997998,0.45614827,-1.1700759,-0.3775857,UP
1.2081058,0.24407376,0.109452814,2.207604,1.8957629,0.61431974,UP
1.361534,-0.049723953,1.1028417,1.7352245,1.8790576,0.7925401,UP
0.09801279,1.8048365,-0.36489484,0.34824866,-0.008212235,1.1543384,UP
0.0024985522,1.1359138,-0.242644,1.9265218,1.1746057,0.35220078,UP
1.3854989,0.9997786,-0.5131228,-0.563263,-0.85777503,1.720273,DOWN
-1.4661193,1.5074118,-0.22953431,-0.16413695,-0.1529949,-0.6688045,DOWN
-1.5870183,1.5291003,0.868987,1.1449108,0.13123177,-0.5109225,UP
0.8572731,-0.51476645,-0.78480405,-0.7842263,-1.9376514,2.0310547,UP
-1.4018832,0.580837,-0.44556153,-0.2835384,-0.15636364,-0.45906866,DOWN
1.3651288,-0.037003554,-0.5783123,-0.47126245,-1.597127,2.2092915,UP
1.0811944,0.7752649,-0.61442137,0.75989836,1.2890341,-0.3593678,DOWN
-0.04096475,1.4976571,-0.42913392,-0.17760119,-0.7426633,-0.60799766,DOWN
1.2850959,-0.42744488,0.04410828,0.51215273,0.022342116,0.17991215,DOWN
-0.16806073,0.9277271,-0.4763319,1.3588576,0.630264,-0.011453524,DOWN
-1.385085,-0.30065235,-0.3888431,1.1223819,0.09234865,-0.37706172,DOWN
0.055536084,0.4439704,0.6850901,1.0130703,0.43038347,-0.24956283,UP
1.1917332,0.47181505,-0.23760432,0.31771594,1.1082256,-1.0940895,DOWN
1.1058122,-1.6946203,-0.81429553,-1.9150078,-1.0561329,1.182303,DOWN
1.1166079,0.50186056,-0.15947725,0.72301435,0.97509396,0.069152646,DOWN
0.05892559,-1.4081913,-0.70080835,-0.5367861,-0.29342502,-0.39376783,UP
1.1469239,-1.4810934,-0.20923996,-0.91991127,-0.025690038,0.5271617,UP
-0.11943078,0.14219677,-0.68008506,0.23239958,-0.34905392,0.14320728,UP
-0.19467562,1.158064,-0.2624551,0.27646118,0.12929434,-1.8420242,UP
1.0861825,1.254381,-0.8511063,-0.4880938,-1.6504276,1.7130747,UP
-0.25626293,0.69127685,0.79648376,0.69847536,-0.87106013,0.16394861,UP
0.96297896,1.6970111,0.5669344,0.5894318,0.82249784,0.73599315,UP
1.1262383,0.9919034,-0.32669896,1.0543106,1.7091467,-0.91188806,DOWN
-1.3787009,-0.18911052,-0.35288358,0.6004627,-0.17609012,-0.58007437,DOWN
1.1824093,0.9094491,-0.45410347,-0.9958303,-1.1618164,0.22613052,DOWN
-1.6489866,-0.83624053,0.88419443,-0.5562115,0.055000704,-0.606833,UP
-1.4608184,0.6471418,3.992681,0.71942276,0.21239053,-0.5454784,UP
-0.19768223,1.119981,-0.5029933,0.45079556,0.38774246,1.0299678,UP
-0.26107693,1.7490027,-0.46849936,-0.046073303,-1.3086288,0.2038169,DOWN
0.006474346,-0.29096723,1.0229205,0.6476795,0.72936106,0.09761992,UP
-1.4193543,1.5652575,-0.32847407,0.20183837,-0.19601436,-0.39834854,UP
-0.19626044,0.011798441,1.2201428,0.91441756,0.5418242,-1.1996126,UP
-1.468849,1.2240216,0.2281638,0.12937655,-0.13944098,-0.6732834,DOWN
-0.11770905,1.6588979,-0.3488419,1.4478873,-0.38217747,0.52543527,DOWN
-0.12325473,-1.638449,0.3486907,0.3508477,-0.2545134,0.018788688,UP
1.3099333,1.4130096,-0.7790266,-0.7539471,-1.6585124,2.1917405,UP
0.96342695,0.39148822,-0.8358119,-0.58388203,-0.42559084,1.3533802,DOWN
-1.4326469,0.40145501,0.1527689,0.5308096,-0.17359583,-0.3912152,DOWN
-0.31806546,0.3136739,0.5825994,-0.81570065,-0.168789,-0.5009513,UP
-0.29750115,1.2051724,-0.52011436,0.28538153,0.21351004,0.687409,DOWN
1.2238742,-1.3237088,-0.44562563,-1.3769401,-1.5623004,1.2575163,DOWN
-0.014700368,-0.2654736,-0.30427116,-0.09617405,-0.97728944,0.40240318,UP
1.1610838,-1.3884109,-0.82302874,-1.6361238,-1.3060702,2.0633292,DOWN
-1.3935317,1.7346485,0.2928263,-0.657611,-0.4681045,-0.5098793,DOWN
-1.2603027,0.42021686,1.3087742,0.79076517,-0.072520226,-0.5518959,UP
-0.08288337,1.2011254,-0.9248304,-1.3461201,-2.7680914,2.3676753,UP
-1.6354659,0.44274765,-0.028631303,-0.119830295,-0.09172316,-0.7342848,DOWN
-1.395765,0.2945424,-0.32294834,-0.7180482,-0.06490781,-0.41018546,DOWN
1.0973256,0.09620989,0.74700135,0.4483324,-0.2481818,2.185038,UP
-1.7040318,1.7692834,0.19517922,0.09221711,0.063807756,-0.5503447,UP
1.1790524,1.1175245,0.56572276,1.6265303,0.95112,-0.37043273,UP
1.196497,1.1330768,0.9149921,0.030251099,1.2281517,-0.20418152,UP
1.1280563,-0.52712417,3.2264328,2.0807517,3.1236384,-1.2101333,UP
-0.23432337,1.4509746,-0.3467898,1.1306661,0.3494031,0.2777456,DOWN
1.3419403,1.6135966,-0.919819,-0.14942716,-0.043007076,0.26279572,DOWN
-1.378784,-0.7150459,-0.65839064,0.3475555,0.02973647,-0.47583538,DOWN
-0.057847098,-0.3289033,-0.59417474,1.2633985,1.8451262,0.19449095,UP
-1.2628038,-0.25791478,0.18117735,0.0119681815,-0.18731777,-0.6306853,UP
-0.052040502,-0.68216753,-0.80312884,-0.19342737,-0.21426232,0.6545431,UP
-1.4540956,0.7440737,0.39276493,0.13858676,-0.15408453,-0.42795473,UP
-0.05557421,-1.2388638,-0.051624678,-2.2437117,0.08311774,-0.6641659,DOWN
1.0441662,-0.1046654,0.43397748,1.1283357,2.0795684,-0.43736812,DOWN
1.2419623,-0.17833582,1.8996794,2.032475,1.8999808,1.2741714,UP
1.3180864,-1.4689618,-0.50670046,-1.325005,-0.9548305,0.97834295,DOWN
-1.6560602,1.6160856,0.36670044,0.07188622,0.17730762,-0.7209565,UP
1.6590823,0.38936937,0.16292635,0.10522843,0.7825363,-0.3779561,UP
-0.18231872,0.87769806,-0.5446665,0.8502932,-1.1423677,-1.3850788,UP
-0.018844485,-1.2857789,0.10729973,-1.7669613,-0.22095586,-0.41635796,UP
-0.17134948,1.0973573,-0.30738088,-0.17545067,0.07715842,-0.5842754,DOWN
1.4283862,-0.21412985,-0.4019171,-0.3800814,-1.4814471,1.6261342,UP
-1.4105076,-0.4659906,0.15475018,0.715002,-0.0624957,-0.5228025,DOWN
1.1374075,1.3802832,-0.5425328,-0.019533418,-0.6593851,1.9483328,DOWN
0.09973037,1.108957,-0.23627383,-1.1912776,-0.019908663,-0.6578112,DOWN
-0.36535144,-0.1238565,0.2712845,0.85710764,0.048485268,-0.60052776,DOWN
1.207339,0.5287919,0.6024618,1.7299937,2.0483584,1.2921427,UP
-0.07614972,1.2027432,-0.44009864,1.8472604,1.3995924,-0.27947927,UP
-1.4713862,0.41435575,0.4657523,0.18340701,-0.057368267,-0.6605171,DOWN
1.0006194,0.88152635,0.52923363,0.64658976,0.73609924,-0.8346535,UP
1.1569148,1.6822648,-0.5844743,-0.9815348,-1.8722513,0.22425763,DOWN
-1.5466163,1.2793095,-0.21582194,0.36143762,0.055156138,-0.69596857,UP
-0.23156145,0.8630763,-0.042062506,0.41451526,-0.15868211,-0.37529823,UP
1.1400988,-0.8546031,-0.77132803,0.0751508,1.2627648,0.47708353,DOWN
-0.38152233,-1.4656802,0.13038462,-1.6888149,0.12339112,-0.5504094,DOWN
0.14137895,0.46580803,1.3890978,0.55942774,1.315589,0.03553142,UP
-1.4798803,1.791267,0.29691768,-0.7534581,-0.07582886,-0.6135397,UP
1.4548905,-1.4221522,-0.42047173,-0.54916453,-0.8809459,1.8251864,DOWN
1.043321,-1.3880799,-0.7270829,-1.5139557,-0.6245973,0.43915018,DOWN
-0.31698954,0.5098683,0.31956422,0.7675051,-0.049180098,-0.49118686,UP
-0.09720881,1.4879729,-0.47781312,1.0283883,0.56184226,1.0108132,DOWN
1.1057549,1.743064,-0.08049327,0.13507125,-0.5119999,0.5984805,DOWN
-0.28100008,0.15136817,-0.56729114,0.21219523,0.7255953,-0.64897424,DOWN
1.218447,1.00739,0.3592878,1.244527,0.6877095,0.073530674,UP
-1.4883728,-1.5109307,0.34253615,1.0176158,-0.0036130808,-0.5002472,DOWN
1.195549,-1.7041305,-0.82812,-0.50725543,-0.85721886,1.6491376,DOWN
-1.2625594,-0.44047755,0.3599743,0.6643378,0.07805848,-0.67286456,UP
1.2214772,0.6165048,0.9424548,0.5656198,0.95827276,-0.0053183213,UP
-0.23101696,-0.71350384,-0.27912536,0.21712533,-0.28634897,-1.1816171,DOWN
1.1384754,0.2214235,-0.34809217,-0.7191692,0.3192277,-1.3806435,UP
1.0747341,-1.6184479,-0.6085605,-0.6472422,-1.0961764,1.009639,DOWN
-1.3630846,-1.8447566,0.49365515,1.2222306,-0.0253116,-0.35359865,DOWN
1.2595654,0.56676847,-0.48198766,1.1216202,0.93252873,-0.8170122,DOWN
-1.1483854,-0.05945958,1.5706333,0.80539155,0.019001476,-0.40762094,UP
1.3080213,-1.1003685,-0.8431261,-1.5163537,-0.92130965,1.0253248,DOWN
-1.5343902,-0.32108113,0.55282104,1.1686189,0.046328474,-0.6060263,DOWN
-1.6316533,1.3519821,0.59090286,0.79320186,-0.1292359,-0.43815613,UP
-1.2721432,-1.0520034,0.31997606,0.771274,-0.059739113,-0.47019148,UP
1.3693419,-1.610407,-0.1513059,0.37863132,0.1864566,0.83331513,DOWN
-0.18859026,-0.2819104,-0.5050926,0.43226695,0.6276222,-0.041567817,UP
-1.3111849,0.5763173,1.6443434,1.0558805,0.02869774,-0.48339388,UP
-1.2805722,-1.2831589,0.56461847,-1.8078052,-0.10460529,-0.6655165,DOWN
-0.2779934,-1.7709671,-0.44199675,0.56430244,0.21037413,-0.08698689,DOWN
-0.20140707,1.0730709,0.24360445,-0.88661027,-0.19004817,-0.55916065,UP
1.1081983,-1.088652,-0.67385256,-1.2451106,-0.7203435,1.6454954,DOWN
-0.30257946,0.042831853,1.1406455,1.0917784,0.942038,-0.616581,UP
-1.4637519,-0.8316151,1.0217897,0.36876327,-0.18203162,-0.40945035,UP
1.3736639,-0.57757175,1.140953,2.1117654,3.1841605,-0.385703,UP
1.0987236,1.5288004,-0.76240855,-0.3336786,-0.76625735,1.9550555,DOWN
0.12258816,-0.23274906,-0.28159946,-0.4274462,-0.24762791,-0.64715457,DOWN
-0.15908334,-0.5052931,-0.30023754,-0.3967587,-1.5609556,1.2285439,UP
-0.23637691,-1.7375863,-0.032370523,-1.7420248,-0.096156836,-0.45507738,DOWN
-1.259023,-1.0731974,-0.21864375,-1.7938405,-0.23596938,-0.41761863,DOWN
0.2082951,-1.439761,-0.6588441,-1.2745961,-1.4240102,-0.2700743,DOWN
-0.5308156,-0.5957813,-0.38738036,0.045947578,0.0971261,-0.6043635,UP
1.0135534,1.3274944,-0.9199149,-0.49073765,-0.52174324,1.5260011,DOWN
0.9803522,1.2650584,0.35429874,1.4889413,1.5779296,-0.32736626,UP
1.0981771,1.5019213,-0.10438644,-0.16688111,-0.8244446,0.1992788,UP
1.2140026,0.23507701,-0.7662984,0.82277846,1.5319923,-0.7279434,DOWN
-1.512075,1.6746941,1.0766814,-0.47276694,0.12957835,-0.4505001,DOWN
-1.3254975,1.6736248,0.19570549,-1.1559753,-0.1709231,-0.57834744,UP
-0.024357036,1.4843469,-0.23058784,0.54216945,0.07045269,-0.78582424,UP
-0.037782744,-1.673516,-0.29951066,-0.8681841,0.038125042,-0.5314165,DOWN
0.9912252,0.62900925,0.52431756,-0.51001495,-1.6564467,1.7807894,UP
-0.9971149,-1.2406166,-0.085445516,-1.8809092,0.029367138,-0.57513237,DOWN
-0.38659012,0.8920281,0.3620473,0.90235895,0.122593895,-0.41562462,DOWN
1.6070693,-0.96369576,-0.7260366,-1.4859754,-1.1781876,2.067913,DOWN
0.097051494,0.16994418,-0.7050215,-0.68829143,-2.0849442,1.3719656,UP
-1.2461486,-1.2397568,0.19378467,-2.0177217,-0.04598774,-0.39419967,UP
-0.024421066,-1.5251355,-0.28955048,0.0338396,0.58429945,-0.9890608,DOWN
-0.060190838,-0.81348705,-0.87978,-1.5761058,-1.9211286,1.1939075,DOWN
-0.07570938,-0.6944789,-0.5084556,-0.05787322,-1.9045223,2.9243536,UP
-0.19300267,-1.651175,-0.13692977,-0.7060524,-0.108288705,-0.4167068,DOWN
1.5026692,1.680256,-0.14867754,-0.12036074,-0.08720224,-0.08247806,UP
-1.4650722,-1.4978876,0.27519754,-0.3025962,-0.017904824,-0.16432819,DOWN
-0.16338009,-0.51450133,0.70718765,0.9109906,0.066483796,-0.5062284,UP
-0.08099021,1.3048203,-0.14226514,1.0488709,0.055523973,1.4060438,UP
0.97806454,-1.448601,-0.4023325,-1.2165662,-1.2080231,1.4472411,DOWN
-0.20486104,-1.6065719,-0.16997375,-2.033012,0.12882325,-0.5344767,DOWN
-0.24470568,-0.2506432,0.5859387,1.7040179,1.8167651,-0.5834187,UP
-0.11672605,-0.94028664,-0.69702315,-1.566019,-1.4561611,2.4095848,UP
0.95281965,1.549001,-0.7761011,0.24257502,0.29016992,0.20671427,DOWN
1.2696873,0.012827608,0.34853357,0.40265766,2.0789394,-1.5650275,DOWN
-1.510256,0.22975473,1.2259532,0.29029986,0.03593992,-0.48690578,UP
1.0815282,0.09991498,0.66961795,0.5545838,1.5409669,-0.89454615,UP
-0.15074736,-0.34246105,-0.14121187,0.7359007,0.21727294,-0.13660946,UP
-1.5135279,-1.0424658,0.4555278,-1.4108824,-0.14649609,-0.48912984,UP
1.1283884,-1.4456631,-0.44230235,-0.98379457,-0.5257393,0.95754117,DOWN
1.0662214,1.1875193,-0.106507644,0.68748105,0.49395865,0.35372555,DOWN
-1.2688282,-0.8675561,0.12099591,-1.4543866,0.079655975,-0.38030612,UP
1.0359595,0.527507,-1.0006615,0.5048692,0.7742696,-0.110311404,DOWN
-0.20550004,1.28779,-0.42850295,0.8973597,0.007277012,0.4797868,UP
1.0912299,0.46741998,0.22382674,0.23371477,-0.80255985,1.4756347,DOWN
-0.21979603,-0.70835614,-0.8357134,-0.9621496,-1.4213104,0.9205544,DOWN
-0.12937707,-0.69959193,-0.062065788,-2.413203,0.021151647,-0.93668973,DOWN
-0.2538664,-0.15439719,0.53982073,-0.63662213,0.038190644,-0.5713399,UP
1.042307,0.94996774,1.2535579,1.5002489,1.0556164,0.30002785,UP
1.1378284,0.77828914,0.55382526,0.7872305,0.5065931,0.8171997,UP
-1.256511,0.96906316,0.36909324,0.23423226,-0.07539892,-0.5003582,UP
1.2065611,-0.92431766,-0.6928599,0.4379773,1.2613487,0.3614353,DOWN
-0.122320086,-0.07411322,0.2666226,1.770689,1.8450631,-1.4766741,UP
-0.061180033,1.5459199,-0.16217314,-0.83830583,0.12754364,-0.4941947,UP
-0.20115277,-0.15085599,-0.6780338,-0.34591588,-0.61447453,0.95865977,UP
-1.3757106,-0.544374,1.2873092,0.62300366,0.17426896,-0.4114495,UP
-1.4298273,1.5108405,2.3550854,0.52334833,-0.01691408,-0.3670097,UP
-1.389108,0.9876683,0.83896816,-0.17443661,-0.3373216,-0.5763488,UP
-0.07617413,-1.5561993,-0.80679953,-2.2708545,-2.0265484,0.022881635,DOWN
-1.3866102,-0.8650188,0.5504327,-1.1182938,-0.17542674,-0.58546716,UP
1.3300484,1.3530855,0.4688546,1.7904971,1.2359841,0.45149228,UP
-0.19789596,0.96315724,0.475124,0.32942304,-0.012890846,-0.44503003,UP
1.0630449,0.42135885,-0.77223206,-0.26018205,-0.30577707,2.0856416,DOWN
-0.05750574,0.80423915,-0.54729396,0.13357385,-1.2370572,1.8848759,DOWN
-1.3818369,1.1585327,0.6272407,-0.94086516,0.036783505,-0.7058128,UP
-1.4525393,-1.3934102,-0.43264616,-2.4019027,0.115023926,-0.34840316,DOWN
-1.3520826,0.38934523,0.27295205,0.65904665,-0.09551754,-0.42129093,DOWN
1.2972349,-0.8499114,1.2833648,0.24373823,0.32192406,0.97837144,UP
-0.15231255,1.0132414,-0.7176985,0.0029695034,-0.43860033,-0.2431133,UP
-1.4375561,0.8091568,0.6455586,-0.11875269,0.071868554,-0.41282296,DOWN
-0.09894072,-0.8488307,-0.35493284,0.054692067,-0.45044014,1.0989981,DOWN
1.1521981,-0.31897882,-0.6380161,-0.047786027,0.14376989,1.3889995,UP
1.095061,-0.0274643,-0.6314341,-0.743594,-1.8453751,2.5584965,UP
1.0910445,-0.9048841,-0.7375174,0.33764508,1.4066203,-0.4024401,UP
1.191517,1.4923025,-0.9080087,0.16252895,-1.2236286,1.956283,DOWN
-0.17644826,-1.2560498,-0.68846315,-1.9297206,-2.3222425,0.09733014,DOWN
-0.30311897,0.096103415,-0.0323302,0.15402201,-0.060816184,-0.6228434,DOWN
-1.6577638,-1.6299701,-0.1388383,-1.4145962,0.0038910098,-0.47854012,DOWN
0.9543185,0.101123214,0.049711324,1.9051418,1.4868482,-0.06897463,UP
-0.11059036,-1.0898312,-0.8793195,-1.178804,-1.2604022,0.58586955,DOWN
-1.2703621,0.44721335,-0.32377112,-0.30878812,0.059495036,-0.612442,DOWN
-1.3760889,1.5813291,-0.53304356,0.01554586,0.077039346,-0.47584003,DOWN
0.86870337,-0.86015004,-0.7886066,0.033914328,0.6811567,1.6495655,DOWN
1.0458047,0.8539902,-0.7575325,1.378117,1.0365142,-0.9068071,UP
1.1437224,-0.15529197,-0.02771426,0.64273614,0.057754442,0.064905524,UP
0.19702843,-0.44832402,-0.122679874,1.5091687,2.0841172,0.095261365,UP
-0.12115691,0.6450612,0.39110032,0.4220522,-0.12687875,-0.581175,UP
-0.20051457,0.82696486,0.12013593,-0.14069764,-0.01585339,-0.7452821,UP
1.0108398,-0.9114292,-0.5863378,-0.5134914,-0.12818865,1.802684,UP
-1.543817,1.5618341,-0.122647986,-0.02614023,0.021901429,-0.33428785,DOWN
1.3298599,-1.2148981,-0.393974,-1.6903958,-1.0384207,0.8265971,DOWN
-1.3653964,-0.9040853,0.39877003,-0.5867055,0.07392472,-0.61918426,DOWN
0.1730628,-1.3813837,-0.81090736,-1.7595378,-1.2804441,1.769981,DOWN
-0.094307214,-0.976248,-0.7570918,-2.5194457,-0.034528665,-0.5670083,DOWN
-1.5062605,-0.6640625,0.33541828,-0.06601827,-0.28602532,-0.45419842,UP
1.247053,-0.5754831,0.85748607,0.8805451,0.46262503,1.3615656,UP
1.3206788,-1.4484212,0.36463517,-1.2720752,-0.4626822,0.98297626,UP
1.1083752,1.1597147,-0.76484394,0.3702054,-0.30719224,1.8004918,DOWN
1.0912143,-1.529965,-0.94841516,-1.5901726,-1.0707463,1.8097751,DOWN
0.0090579735,0.04010679,-0.039961576,0.32038692,0.33694255,-1.6112033,UP
1.2208828,1.248944,1.2374415,1.5656283,1.5775521,1.2175789,UP
-0.17996816,-0.38808128,-0.4243872,-0.7370707,-0.08458942,-0.4562636,DOWN
-0.22979298,-1.6413386,-0.6623471,0.27559993,0.48131853,0.56504756,DOWN
1.1045526,0.3640015,-0.396677,0.3723892,1.0271492,-1.4491786,DOWN
1.0265837,0.14382148,-0.78141636,0.80841625,2.124479,0.60747373,UP
-1.5283349,0.36203754,-0.60103035,0.751434,-0.18968292,-0.5004939,DOWN
-1.4848856,0.17994101,-0.05587478,0.344769,-0.024143066,-0.85147685,DOWN
1.2290381,-1.2523577,-0.72973627,-1.6688646,-1.4603399,1.7167444,DOWN
1.1365358,0.28958943,0.74048495,1.6946166,2.5322645,-0.7325691,UP
1.0215257,1.2589985,0.0038149208,1.4024402,0.6192124,0.14548068,DOWN
1.2415409,0.7719464,0.11754597,0.27167845,-0.58359784,1.2332525,UP
-0.10096969,0.54236364,-0.73453283,0.29374176,0.5744759,0.6327712,UP
1.0221374,0.661504,-0.58595574,0.94982815,0.9435968,-0.26468602,UP
1.0789195,-1.131895,-0.81564003,-1.4374514,-1.5883476,1.9710295,DOWN
-0.07276814,-0.8323933,-0.32533014,-1.304277,-1.7458138,1.0836366,DOWN
1.475741,0.68158937,-0.27481857,0.52879566,-0.24593478,0.2529964,DOWN
-0.08512643,-0.7034908,-0.2344394,-1.1386111,-1.1551793,-0.6063044,UP
-0.2663376,0.6802309,-0.5866031,-0.090923496,-0.969305,2.0427926,DOWN
1.0680883,0.61023575,0.13905405,1.3485911,1.4410888,0.27947867,DOWN
-0.3098952,0.7418409,0.34769723,0.48548812,-0.07273043,-0.49080762,UP
-1.3606452,-0.29161176,0.5600446,0.67001855,-0.109844685,-0.44029546,DOWN
1.2997537,-1.4336257,-0.13111445,-0.7133984,0.43231294,-0.608778,DOWN
-0.28394282,-1.0754879,0.36945915,-2.2207584,0.025887553,-0.5055624,DOWN
1.36557,-1.8434976,-0.82167274,-0.4040895,-1.0073487,2.1614237,UP
1.1060654,-0.2228548,-0.52602565,-0.6165099,-2.3238451,0.98298335,UP
-0.20165002,0.10293923,0.49381754,0.34279084,0.30373558,-1.2693363,UP
1.2340263,-0.5691209,-0.30701095,0.5211095,0.7201386,-0.40204933,DOWN
1.0700908,-0.6307566,-0.8161894,0.8181823,0.82985705,1.4144745,DOWN
1.2042221,-1.1828892,-0.89755124,-2.2017906,-2.4596672,1.1141853,DOWN
-0.0970517,-0.56225425,0.78079337,0.744782,0.90514153,-0.31173155,UP
-0.2312467,-0.67160964,0.18768728,-1.1128091,0.24491854,-0.70874083,UP
-0.09815977,0.24867901,-0.22483546,0.10379171,0.003356699,-0.7823521,DOWN
1.0207641,-1.1765298,-0.629731,-1.382184,-1.3931028,2.0538247,UP
1.4043972,-0.30588293,-0.4164716,-0.3104553,-1.5309757,1.7915606,DOWN
-1.4112897,-1.4677868,0.22728516,-0.61268896,-0.013960285,-0.72146076,UP
1.2553133,-0.80163574,-0.1313844,0.03818153,0.12805416,0.0005026534,UP
-1.4487329,1.6656265,-0.1994125,0.9430217,-0.17498761,-0.6275198,DOWN
1.1646913,-1.5989544,-0.9208997,-1.4213629,-1.406549,0.52505124,DOWN
-1.7153131,0.57422316,-0.4309638,-0.94316494,0.22000106,-0.79152787,DOWN
-1.6559081,1.4154464,0.47054258,-0.34465495,-0.048812162,-0.6485219,UP
1.0757985,-0.879007,-0.7212521,-0.034004904,1.4217863,0.47691244,DOWN
-0.17033911,1.2203622,-0.9854891,-0.958026,-2.2566192,2.5152287,UP
-1.2711632,-1.9742706,-0.064257376,-0.1829726,-0.14652047,-0.4531759,UP
-1.3920511,-0.72136855,0.49889082,-0.124589324,0.020099975,-0.26074362,DOWN
-0.31401917,1.3757502,-0.29626802,-0.34831154,0.031723734,-0.4529358,DOWN
1.2813219,0.012441863,0.9747331,1.5808648,1.8106695,1.064309,UP
-0.24984911,-0.68143153,-0.20464781,1.0514143,0.9648581,-1.0857885,UP
1.3192835,-0.870301,-0.7733948,0.02869612,0.48980245,1.6098626,DOWN
-0.14186838,-1.6838497,-0.68291247,-0.6377912,-0.09985987,1.0463158,UP
-1.2227268,-1.6721878,-0.16466781,-1.003275,0.031409804,-0.59734046,DOWN
-1.3396434,0.109580435,0.40381446,-0.15594208,-0.080481246,-0.52959925,UP
-1.3525618,-1.0478008,-0.2529244,-1.9061935,-0.0038989782,-0.6191257,DOWN
1.138869,0.45015603,-0.8396162,-0.21249908,-2.0207226,2.0145032,DOWN
-0.08350183,1.045973,-0.2745865,0.17943525,0.058036625,-2.0887175,DOWN
-1.4458407,-1.0198082,0.27500463,-1.1833163,0.08550368,-0.40783298,DOWN
-1.425371,-0.28561,0.7946794,0.60715985,-0.0914188,-0.5441239,UP
1.351666,0.9476522,-0.5758214,-0.18998627,-0.8764911,-0.6958333,UP
1.1474564,1.5592109,-0.497069,-0.1342955,-1.3315841,1.5923315,UP
0.9657118,1.106525,0.22244199,-0.7190614,-0.7744458,-0.14288172,DOWN
1.3492914,-0.33646047,0.7361264,0.9328097,1.7335228,-0.96728224,UP
