fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.33084875,-0.9032526,-0.45115,1.6831528,0.15674655,1.4153585,0.7617617,0.7266433,-1.1634758,-0.7072016,-1.583772,True
0.026484758,0.31683993,-0.03310071,-0.44735652,-0.3617283,-0.06326638,-0.20324138,-1.5516847,-0.21378702,-0.91524273,1.9352888,True
1.0603987,1.244519,0.4896133,-0.57949615,1.2799102,-1.7403119,-1.0794512,0.4103328,0.8723582,0.84415936,-0.21740532,False
-0.23204699,1.1209,-2.30307,-0.26686943,0.55002373,-0.5554876,-1.8859836,0.6241052,1.5766721,0.88163865,0.32492474,False
-1.4446554,-0.0052324384,-0.8748286,-0.12250972,-0.5953525,-0.35415882,-0.3048273,-0.8625017,-1.569467,-0.49769625,-0.74623036,False
0.20433319,1.5365695,-1.4852996,-0.5504966,0.719008,-1.7246991,-1.0704292,1.242847,1.2303715,0.8071463,-0.6255342,False
0.40600753,-0.49434513,1.0515895,-1.166272,0.2669851,-1.2605363,-0.2912617,-0.61921597,0.9249885,-0.30104643,0.34921584,False
-0.9585546,2.2180421,-1.8338627,-0.5215252,1.1858492,-1.8416971,-2.017265,0.30439058,3.1564004,0.5459809,1.827537,True
0.4009911,-0.3696633,-0.11051671,1.4376991,-0.6999401,-0.42579263,-0.29067692,-0.45475197,-1.1305187,0.3778522,0.44688824,False
-0.34914443,-0.903331,-0.3047697,-0.64963496,-0.113551795,-0.25762182,0.32386738,0.27007335,-0.10088064,-0.52591074,-0.6999971,False
-0.7364383,3.1765363,-2.3017542,-0.41733155,1.5103468,-0.8310733,-1.554316,1.2108768,1.8205745,0.22379959,-0.6052146,False
-0.20961702,-0.43078512,-0.06478694,-0.207594,0.052253067,-0.8373039,1.5070385,0.85085624,1.7112799,0.28092396,-0.07533288,False
0.23679268,-0.90119284,-0.23374858,-0.27992138,-1.2193062,-0.36685336,-0.15745693,-1.0720854,-0.3934917,-0.89489996,0.9241607,False
0.088948265,2.7845109,-1.6592295,-0.7198331,0.6753076,-0.6383625,-1.5277543,0.0076402426,1.8222314,0.8644718,0.68666846,True
0.37411347,0.5271677,0.19737561,0.19065423,-0.91144776,0.09399627,-0.53181803,-0.51548254,-0.5921939,0.69388,1.7332437,True
-0.8585595,-1.4057322,0.058548555,-0.5305117,-0.2571324,-1.4043672,-0.79642856,0.20427547,1.4983821,-1.0222309,-0.692955,False
0.5003287,3.8192096,1.2171497,-0.15261507,11.923674,-1.5154746,-0.87887555,0.7770021,-1.2337433,4.1336055,-1.4097705,False
-1.4103805,0.2558934,0.4793689,0.21320164,-0.8101086,-0.5767073,0.020795345,-1.2180848,0.65659356,-0.69302195,0.8280319,True
-1.0626615,-0.24170323,-0.74609786,-1.0073038,-0.8263397,-1.7760885,-0.047418773,-0.746022,0.49247563,0.6452291,-0.92327774,True
-1.1088071,-0.22877723,-0.8654654,1.9331841,0.42544276,-0.5174846,0.95759416,0.8389858,-0.7094829,-0.3964665,-1.3613601,False
-1.1125661,-0.20103368,-0.16474344,-0.45239085,-0.7135486,0.8647498,0.94235915,-1.0974374,1.0010282,-0.71962583,0.4181955,True
-0.65152746,0.29085103,0.008874163,-1.0317035,-0.3702746,0.15455562,-0.0870902,-1.2210376,1.8830694,0.11956087,-0.82147837,False
1.7318816,2.3795629,-1.4472656,-0.4160569,1.6597201,-0.58836246,-1.6785313,1.6607014,0.5024538,-0.08802427,-1.3758774,False
-0.5569286,-0.15476985,1.2944689,0.4105065,0.41558522,0.41295445,1.6381751,0.45189342,-0.31545293,-0.11642874,-0.70638406,False
-0.012889475,1.1356581,-1.1869826,-1.1943882,0.21057937,-1.0332656,-1.3748002,0.0068059415,1.1719968,0.2713059,0.54135567,True
1.1298717,-0.9337162,0.7895627,-0.052481353,0.5280347,-0.75142777,-1.5543725,0.023766518,1.0364108,1.5397143,0.5932959,True
-1.4289649,-0.92221385,0.48770842,-0.77289045,-0.820186,-1.0962064,-0.86346227,-0.9950217,1.6871804,0.5081024,-0.2349458,True
0.29875642,-0.4005385,2.3137631,0.08259827,-0.6051653,-0.4278528,-0.40786195,-0.7590531,0.06300609,0.19240934,-0.042087168,False
-0.39315444,-0.6078845,0.7712637,2.9141574,0.2630796,0.5455617,1.6037136,1.0138063,-0.07149192,-0.9301864,-0.72168064,False
1.1215473,-0.071145885,-0.016762108,-0.94265854,0.76015556,-0.45849013,-2.4005594,0.21473867,0.6667335,0.8268446,0.32798547,False
-0.98634005,-1.2381849,-0.18783025,-0.8088518,-0.12988406,-0.14890349,-0.15461642,-0.60557055,1.1995181,0.76353353,0.078176364,True
-1.220002,-0.75265163,-0.25283468,-1.7770404,-0.36343157,0.42304552,-0.03332366,-1.1994863,0.8959061,-1.2608236,0.48826966,False
-0.65741843,-0.88569915,0.88048905,-0.6298201,0.09407555,0.17161229,-0.2990851,-0.9510075,-1.0307105,1.7778682,0.80194753,True
-1.4670975,-1.5742967,-0.56269634,-1.077776,-0.5678933,-2.0045633,-0.7879745,-0.8460644,-0.13460639,0.108463705,0.012193754,False
-0.64571464,-0.046569765,-0.47351468,0.74034774,-0.41031063,0.30554926,-1.4835595,-0.8288868,-1.1311405,-1.1772429,1.4371237,False
0.30199975,0.035580933,1.1570758,0.7322465,-0.096279025,1.0491798,1.6395566,-0.11778045,-0.78543836,0.121942565,-0.24817237,False
0.18086225,-1.4074898,0.46284184,-1.264517,-0.2129737,2.2365894,0.236662,-0.80640066,-0.62475085,1.231197,-0.2895952,True
-0.014994781,3.1984935,-0.9111837,-0.44915715,1.8254794,-0.5627779,-0.2694132,0.556653,0.34454986,0.21107301,-1.4391763,False
0.20597905,0.9715638,-0.37495202,-0.57025886,1.8912654,0.54325473,-0.69664025,0.8686411,1.317684,0.19721013,-1.3428644,False
-0.63596165,-0.90333563,-0.15979941,1.686181,-0.3560579,1.3555124,0.5008738,1.1456563,0.62602365,-0.19115919,-0.77964807,False
0.36054572,-0.43806154,0.87998295,-0.35946038,-1.0991075,-0.28929666,0.018412367,-0.48069692,-0.6073781,-0.81422114,1.2228264,True
0.06298198,-0.47217974,-0.14093298,0.63154143,-0.28548118,0.10661739,1.6898298,1.1439414,0.31303322,0.2375644,-0.7031299,False
-0.95458144,-0.5185549,-0.71472186,-0.6598665,0.69449043,-0.010644864,1.9527932,0.30501485,3.1085277,1.5685717,-0.84736943,False
-0.27528375,-0.15966028,-0.38950694,-0.8406824,-0.36003414,-0.2717411,0.38654527,-1.5634716,-0.7481691,-1.4377074,1.3195214,True
1.7230968,1.6745353,0.6788933,-0.48468012,1.4779063,0.14169824,-0.34008327,2.3391619,0.5855013,0.8902751,-0.6160822,False
-1.8535919,0.14399052,-0.9318901,-0.25020024,-0.3341489,1.1193295,0.5501589,-0.8791103,0.316568,-0.32943603,0.555161,True
0.81487554,0.88725585,1.153405,3.1480298,0.005106164,-0.26067293,2.0741343,2.462583,-1.1099735,2.1260529,-1.4274061,False
2.35869,1.6640488,-0.5142824,-0.97945726,1.310005,-0.46054682,-1.5855552,1.4611508,-0.8751503,0.5324429,0.20034492,False
0.9801744,-0.041991234,0.80158246,-0.29536027,2.5206869,-0.8826448,-1.2003399,0.30685312,-0.2455315,0.5496535,0.65409416,True
-0.095679805,-0.7206365,0.5050012,-1.062771,-0.043077726,0.19714472,0.5368542,-1.4601103,-0.23130998,-0.027566869,-0.3256005,False
0.13711627,-0.33677846,-1.1389108,-1.7667743,0.10302321,-1.5153754,0.25156406,-0.6052964,-0.97026,-1.8297913,-0.8916798,False
-1.3752725,-0.24805564,-0.7920898,0.17256188,-0.015689075,-0.5578646,-1.0027206,-0.064670965,1.3018615,-1.3294013,-0.5118438,False
-0.68949604,0.6301342,-1.5402104,-0.5175324,-0.68139255,-0.8981382,0.29569054,-1.4129937,0.90289366,-0.101939306,2.1959982,True
0.67956054,-0.7587455,0.054828852,1.5694581,0.37126645,0.9753976,1.796675,1.6874475,-0.12593156,-0.38714457,-1.5885209,True
0.45600572,-1.0022546,1.1083984,0.16157183,0.32385266,0.1561237,0.61842555,0.47005624,0.032210715,0.11870714,-0.3449372,False
-0.31471452,-0.5643035,-0.1649544,1.5844501,-0.0014312267,0.57695925,-0.7047064,0.62700856,-0.07730943,-0.07352419,-1.2012342,False
-0.85691833,-0.80195403,-0.3890311,1.155103,-0.17355368,1.2981604,0.69335014,1.2541525,0.57032055,-1.3610537,-0.7049772,False
1.0875993,-0.26848257,-0.07242872,1.5018697,-0.27568543,-0.5775864,1.9611112,1.2709546,-1.7910686,0.24301694,-1.2705792,False
-0.076266706,2.2290072,-2.8551397,-0.96701,0.94599336,-0.7716994,-1.2859825,2.2853715,1.4672629,0.46931943,-1.1991708,False
0.13392928,0.18954453,0.10250798,0.7031988,0.24872437,0.26001412,0.40173796,-0.4426285,-1.2176398,-1.948285,0.4101938,True
0.014719725,0.34284225,-0.3123326,-0.20630446,-0.48631084,0.30595505,0.39081895,-1.3586956,0.3567605,-1.1305058,1.9851623,True
0.50359046,-1.0887135,1.7209761,0.43134478,-0.20746742,0.92501485,1.6328824,0.5536414,0.023116827,-0.17149523,0.8815701,False
-2.042095,-0.17676058,-0.30430764,0.7424654,0.19833775,-0.4470932,0.42039528,0.3379017,0.5484107,0.020857185,-0.5167277,False
-1.2674978,-0.46666843,0.83436245,-0.3865364,-0.2213454,1.3647535,1.8243611,-1.0408216,0.42885023,-0.43187827,0.42922217,False
0.02129367,-0.5887177,0.40535128,-0.61437964,-0.7022012,0.32052824,0.08613905,-1.4348122,0.39777738,-0.065321416,1.0541143,False
0.32099763,-0.46210837,1.4060967,-0.8875816,-0.7376447,-0.41402638,-0.7008132,-0.63211954,-0.08078675,-0.20195177,-0.19818911,False
-1.5979633,-0.010286838,-1.599627,-0.80693656,-0.9103988,-0.8347961,0.029232647,-0.17674476,1.2201645,-1.0156116,0.24590768,True
0.49063542,-0.6587389,0.23007837,1.5904446,0.12656426,-0.3006739,0.72186065,1.7401223,-2.0758555,-0.3103865,-1.5138865,True
0.0045083463,-1.2699144,0.20860082,3.0713985,-0.29081595,1.6474068,1.1139517,2.1885886,1.2616765,0.46410617,-2.2025516,False
0.23480606,-0.7589126,0.25276926,0.5461548,-0.47736403,-0.8654506,-0.20108505,-0.9858748,-1.1944407,-0.8542178,0.6857717,True
-0.0067001134,-0.97271943,0.15988326,-0.3856852,-0.103129566,0.19215134,1.5100677,-0.6437068,1.9576496,-0.508564,-0.47758272,True
-0.34048277,-0.29355454,-0.7051907,1.8130374,-0.07446449,0.7535911,1.8535134,1.7347358,1.3825079,0.6458008,-0.83376616,False
0.011379443,-0.043963015,0.17782515,1.7139907,-0.046986446,0.8688747,-0.11464007,0.9258507,-0.67158717,-0.25462347,-0.46052542,False
-0.78923297,-0.7730173,0.25686204,0.36366123,0.56346536,0.28226626,1.9384261,0.46325213,-0.11718093,-0.003207177,-0.15094455,False
-0.014845535,0.34449202,0.4593723,2.3310633,-0.29582468,-0.23177546,0.53925747,0.57521796,-1.2901292,0.0029010028,-1.0286243,False
0.19257917,0.5155769,-0.9454902,2.545524,0.19963847,0.88949984,1.6670415,1.5122226,-0.8920863,0.34923744,-0.7967665,False
-1.6296895,-1.1712114,-0.2538393,0.18880337,-0.6168161,1.4913592,0.98411965,-0.8686545,0.23704194,1.9393913,0.24165654,True
-1.2909262,0.05932367,-0.40043563,-0.8683046,-0.39164573,-0.6809408,-0.73514473,-0.5759841,0.93418556,-1.9943613,-0.51148015,False
-0.5585419,-0.7831099,-1.0588012,0.37526685,-0.094273865,0.11127058,0.11610584,-0.71028495,-1.2321936,-1.0774676,1.3767502,True
1.0177178,1.0368805,1.5474268,-0.73132384,1.4976635,-1.894336,-1.8978132,0.49874878,-0.18066558,-0.1793369,1.0632944,True
-0.7180459,-0.16108753,-0.76715934,2.0342083,-0.035396844,0.25532055,0.66017735,1.8569037,0.44152832,-0.47602326,-1.4188275,False
0.50763595,-0.825284,0.90962756,-0.75724363,-0.5110912,1.0314374,-0.2979216,-1.057492,0.39911246,-0.6248709,-0.094508484,True
-0.5220863,-0.1882392,0.03869965,-0.085514516,-0.4230009,0.3721402,-0.3041565,-1.244137,0.059495203,-0.9033483,1.393846,False
-0.5190002,0.0198026,-1.6758524,-0.64949703,-0.29529303,1.1643701,1.3135692,-0.34093112,-0.66378117,-0.75220317,-0.6785966,False
-0.68421245,-0.5936874,-0.27391922,-0.12378821,-0.5153227,0.47612667,0.32479283,-0.57314014,1.0057923,0.48334298,1.1528624,True
0.84486985,0.94620204,0.99021286,-0.34592494,-0.70033604,0.33001393,0.16434883,-0.3205194,-0.7316376,-0.18288782,1.6536443,True
-1.1326972,-0.30472988,-0.3583924,-0.8086646,-1.4346249,0.8009286,0.12799521,-1.2423241,-2.120388,-0.61759424,0.48093557,True
-0.90564656,-0.19742325,0.042464856,1.8014258,-0.23080763,0.47045487,0.86389905,1.0669581,1.215618,0.021101594,0.026473612,False
-0.34284824,2.0032048,-2.3128085,-0.61035544,1.4151391,0.36294568,-1.3465508,0.33027315,2.3799994,-0.34908292,-0.4402378,False
0.22623539,-0.41080022,0.21846744,-0.7439977,-0.58964705,1.6822925,0.6428395,-1.4537978,0.728946,-1.0538318,0.7372091,True
1.1739498,-1.0527594,0.4913428,-0.48575857,0.7368167,1.0346235,-0.93180054,0.2788405,1.3135566,1.7041078,0.62045825,True
-0.53594804,1.0902607,0.13983005,-0.654155,-0.93973947,-0.74827075,-0.53253675,-0.4020497,-0.19552279,0.20718265,0.7019659,True
0.06583437,0.7024391,-0.9969636,-0.6100681,-0.64063287,-0.14893769,-0.643927,-1.2100301,-0.29468313,0.6335566,1.2076706,True
0.08824351,0.3770515,-0.84450686,1.2968775,-0.06006181,-0.06725198,0.28940654,1.099205,-0.59654695,-0.67619413,-0.25736037,False
-0.4367629,0.48385048,-0.31584013,-1.4279292,-0.64678454,-0.14335388,-0.76165605,-0.7398995,0.5985396,0.31431612,0.3995278,True
0.8643666,-0.7292101,1.0482683,-0.7927123,-0.056630615,-0.024572372,-0.17663774,-1.0093359,-0.3645921,0.122744285,0.6966052,False
-0.43104482,-0.2600478,-0.23324624,1.1147512,-0.9240173,-0.18055803,0.78225994,-1.1687564,-0.026418447,0.104770124,1.2347165,True
0.27317685,-0.9012046,1.2866713,-1.1892585,-0.57170486,-0.69302714,-0.746066,-1.4274731,-0.74257517,-1.3965455,0.59221506,True
-0.49041662,-0.12959418,-1.438129,2.3098252,-0.7952741,-0.70333046,0.27832767,1.2643908,-0.7142217,-0.3791486,-0.951722,False
-0.7957173,-1.5820509,-0.23278672,-1.209201,-0.19315848,-0.006545037,-1.2116066,-0.65865153,1.8772643,0.14374635,0.31219506,False
0.38309577,-1.4815339,-0.17707069,-0.49188158,-0.6811895,-1.0196269,-0.979547,-1.092556,-1.4313123,0.63392323,0.82960737,True
-0.26304027,0.73812616,-0.0021749958,0.4289184,-0.41405293,-0.5843359,0.42570055,-1.2305472,-0.2318123,-0.17248745,2.2339091,True
-0.96362597,0.24030615,2.699166,0.8042506,-0.24727853,1.3765608,0.82340294,0.9756466,-0.69411445,-0.6504491,-1.0511239,False
-0.5669204,0.36935544,-0.54893243,-0.37339258,-0.21163973,0.7795447,-0.49258462,-1.1027762,0.049693987,-0.29245877,0.11079635,True
0.89516056,1.8791378,-0.7596105,-0.69869256,1.2387241,-0.9911705,-0.34431934,1.034525,-0.23508352,-0.8613512,-1.5799024,False
0.00460656,1.3781018,-2.320403,0.9808147,-1.1601641,-0.2419183,1.192439,-0.0257096,0.8083388,-0.79143655,1.2489129,False
-0.09092431,2.2141266,-0.56885374,-1.2558806,0.17781055,-1.1185598,-0.43600544,1.0178356,-0.06409654,1.0288292,-0.88658416,False
0.29895592,-1.3796245,0.18845287,2.456233,0.9286644,0.14923112,0.107351065,1.2670792,-1.2555957,-1.0239648,-1.0032028,True
-0.6044432,0.3760452,0.024688266,-0.58668673,-1.1703179,-1.1463639,-1.3855267,-0.49447653,1.3209211,0.18791859,0.9428343,True
-1.0505519,0.3845386,-0.20140386,-0.7235394,-0.981941,-0.9240687,-0.16103365,-0.99805033,1.0415161,1.2730021,1.3643801,True
0.0017944947,-0.53574604,1.188435,-0.45179576,1.3224397,-2.010237,-1.7871754,0.168188,1.0330849,-0.54590267,-0.33971763,False
-0.25358745,0.32826373,-0.0018021762,1.628217,-0.19073549,-0.4794807,0.5904064,-0.13551982,-1.6528289,2.5957487,0.7429748,False
-0.23820442,1.3596396,0.03759651,0.8572967,0.16138864,0.1894734,1.1720517,-0.15896565,-1.0077904,-1.0569112,1.5348048,True
-0.23627084,-0.9842501,0.33565983,0.10564057,-0.6841011,0.58820975,0.30134863,0.07880324,-1.0251195,-0.028182492,0.26514024,False
-0.7049099,-0.73444766,-0.37657496,-0.72725683,-0.30469888,0.5166095,-0.8110796,-2.28409,-0.8594522,-1.5605947,2.4221053,True
0.9934915,0.62172633,1.105419,-0.50942755,-0.022409916,-0.4562286,-0.90996414,0.93277466,0.12544686,0.60033536,1.0244607,False
-0.5040716,-1.4742107,-0.2347911,0.53963786,-0.7900044,-0.7083248,0.504565,-0.072508454,-0.9752419,-0.3443764,0.21861407,True
0.31207955,2.2501364,-2.1662254,-0.4884982,0.88278586,-0.61653274,-1.5915658,1.2541094,0.48666853,0.26089266,-0.6527664,False
-1.2160916,-0.07500253,-0.22400229,0.9310254,-0.96413547,-0.052895084,0.43160087,-0.77012116,-0.43374476,-1.0569093,0.20523822,True
-0.840546,1.6809453,-2.2430894,-0.1899311,0.3244521,0.28744185,-1.625773,0.059696756,0.23548669,0.442186,0.5191572,True
-0.8315168,0.18792668,-0.86896384,-0.027591199,-0.5269797,0.06627632,0.028999567,-1.6030471,-0.016782314,-1.5608412,1.3423163,True
-0.46365702,-0.3466448,0.6277472,-0.7099418,-0.11174373,0.24893983,0.28453338,0.21496916,-0.672873,-0.27856043,0.11756119,False
0.5330298,-0.19726877,-0.89457774,0.7761961,0.017999142,-1.4724282,-0.30433425,-0.3316386,-1.7571809,-0.9606011,0.6198756,True
-1.382475,0.7040625,-1.6543292,-1.5891104,-0.95872283,-0.62586766,-0.32125515,-0.97102785,1.0723017,-0.42998084,-0.04697141,True
-0.4428887,-0.766384,-0.22437465,-1.0700699,-0.2796923,-0.5061284,-0.033071205,-0.811117,0.09034008,-0.43299073,-0.73760897,True
-0.17033224,0.36212504,-0.89272,0.9791697,-1.1274475,-0.64848596,0.65093136,0.10278138,-0.3653892,-0.9410773,0.106080085,True
0.31553608,0.9564765,-0.08619968,-1.0379549,1.1367923,-0.0892472,-0.27802056,0.8843825,1.5965782,-0.45943746,-1.4539646,False
0.49137795,1.2357825,-2.080733,-0.9989004,1.3566473,-0.7859898,-1.6081368,0.61359626,0.8376255,0.28649032,-0.888767,False
1.2291496,-0.026679099,0.06440712,0.9769846,0.40781507,1.931231,0.9218591,0.9095218,-1.3714595,-0.32130015,-0.75846636,True
-0.3972782,-0.47639316,-0.23921643,-0.7990705,-1.0824349,-0.6484828,0.24574606,-1.3567997,0.83723354,-0.70923895,1.2390331,True
-0.34603888,-0.23091727,-0.639146,-0.19473892,-0.55360335,1.6857375,0.25531375,-1.1649683,-0.4856951,-0.16016889,1.334833,True
-0.38123918,1.6307335,-0.5137709,1.1861908,0.096092336,1.6317571,1.5493275,0.4367748,0.15497042,-0.034997664,-0.3715565,False
0.49328887,-0.34724155,-0.14199768,-0.32626554,-0.48959243,-1.8509216,-1.1441526,-1.465911,-0.5573235,-1.8922286,1.5051732,False
0.60953844,-0.6399609,1.622569,0.66751045,-0.49214473,-0.99538875,0.36589974,0.23365423,-0.50897235,-0.595262,0.4681784,False
-1.9986203,0.35224867,0.14078759,-0.53768486,0.5494587,0.48603255,-0.005937159,-1.2064455,2.4466426,0.15977535,-0.6009705,False
-1.2768589,1.8376656,-2.1843235,-1.1290035,0.5394489,-1.4906133,-2.078103,0.24175814,2.583485,0.4746832,-0.53689945,False
-1.3454244,-1.0492741,0.30192423,0.754155,-0.48709926,-0.52127534,-0.3153763,-0.35466355,-0.4318916,-0.22173363,-0.45063177,False
-0.4628992,-1.064538,0.5011708,0.079852045,0.024537727,-0.22069542,-0.63025254,-1.0845317,-1.7039528,-1.0765365,0.5715913,False
-0.08562438,-0.73906356,-0.48669255,-1.3199723,-0.76297104,0.4892686,0.048736356,-1.3430066,-0.7530136,0.9419695,0.47967282,True
-0.23619449,1.9055731,-2.0594163,-0.45868236,0.81204855,-0.6965242,-1.3591148,0.45266685,1.3740113,0.46950966,-0.36983338,False
0.34109664,0.5324578,0.61719537,1.2987423,-0.12333989,3.0795078,1.6257358,1.7007616,-1.1117868,-0.6206655,-1.2684152,False
-0.67731386,-0.36162394,-0.40041912,1.0889146,-0.36096245,0.9852913,1.226881,0.4724337,0.39321387,-1.1491368,-0.84849584,False
-0.73538756,-0.08745601,-1.1486351,-0.5540284,-0.30005237,-0.24230772,0.52196825,0.3503585,1.1910396,-0.10714209,-0.74197745,False
0.18114783,1.3786995,-1.2624682,-0.8899553,-0.58701956,0.007885188,-0.91539407,-1.5796381,0.8040975,0.22589062,0.96180576,True
0.9316133,-0.30685937,-0.49809027,2.5273962,0.8791149,0.69472057,1.5744376,1.4648881,-1.5189431,-0.40601912,-0.50005996,False
0.20356995,-0.54451466,2.090541,1.9248464,-0.23321089,1.8167727,0.74744076,1.5078422,-1.2783295,-0.22575209,-1.1476135,False
-0.75756675,0.29739615,-0.08756882,-1.1436167,-0.20372808,-0.41241306,-0.35326752,-1.2075456,-0.32019484,-0.31612617,1.5260854,False
-0.45047882,-0.8419217,0.7685361,-0.8687036,-0.12715933,-0.94783205,0.2462899,-0.65287197,-0.09139712,0.61037457,-0.052178174,True
-0.08874662,1.8216912,0.8990481,0.28440517,1.0537491,-0.50157046,-0.41364276,1.4607484,0.23029715,1.2797654,-0.13301417,False
-0.9746609,-1.3363447,-0.089713454,0.80183834,-0.13670811,-0.04433082,0.27092263,0.49891752,0.44374418,0.539636,-0.92375386,True
0.36745763,-0.36856735,-0.54515487,1.3935049,0.25540325,0.20484325,0.16378263,1.3888537,-2.0716116,-0.5551081,-1.4983989,True
-1.0566003,1.1403437,-0.8178003,-0.31623018,-0.7775451,0.63210016,0.9611107,-0.21851829,1.6637875,-0.57913554,0.017800778,True
-0.18683895,-1.2787926,-0.21010618,-0.9461993,-0.19705011,0.21196172,-0.85128784,-0.89793754,-2.1150925,-0.32205582,0.1739846,False
-0.6734322,0.7118375,-1.2337788,-0.2969167,-0.6486229,-0.012794763,-0.35938662,-1.8003329,0.2915097,0.31053913,1.7859071,True
-0.093810365,0.9945189,1.5883036,0.55675226,-0.29675156,0.26351815,0.58973145,-0.065442145,-1.8005655,-1.9387934,0.93697673,True
0.5664106,0.9089963,-1.3312023,-0.7826631,-0.040821,-0.55029935,0.15078297,-0.65588254,0.101803236,-1.388685,0.68170136,True
-0.75432783,0.86554015,-1.3352735,0.6787127,-0.02994132,-0.77190185,-0.1108845,-0.43805176,-0.16152897,-1.2493672,0.5587683,True
0.18822879,-1.253215,0.2523906,-0.92821634,-0.5794162,-0.7560076,0.025317315,-0.39428103,1.3229868,1.9591486,0.28653562,True
1.1386533,1.6695222,-0.5333651,-0.8982609,0.40762722,0.3240713,-0.65445024,0.61177915,1.3834203,-1.293725,-0.36128515,False
-0.34089607,-1.3341446,-0.41848558,1.907095,-0.004725922,0.97060597,1.4725816,1.7964289,-0.6873174,0.3787611,-2.1441758,False
-0.32196617,-0.748076,0.8161031,0.11967082,-0.38412178,0.41141546,0.33964032,-0.5550904,-0.667907,0.17526136,0.9757964,True
1.6593896,0.2951195,1.030661,-0.018058836,-0.7192086,-1.2090083,-0.7006355,-1.0983288,-1.8368533,-0.82611096,1.4019476,True
3.84477,0.5494824,1.9630063,-1.0853976,0.35960856,-0.6605499,-0.7637864,1.3845371,-1.8622882,0.9323252,0.42191455,True
-1.1968306,0.3013596,1.0818073,-1.3186531,1.1350826,-1.3062447,-0.48053974,0.58039314,0.63067794,0.3072298,-1.11093,False
-1.5010583,-1.1848505,-0.39486086,-0.7522552,-0.81437176,0.38474083,-0.40138397,-2.3391786,-0.5669164,-0.74643636,1.7898537,True
1.2330891,0.36010322,0.3526145,-0.8819124,0.66911095,-0.98730314,-1.8167435,0.25138062,0.7230609,1.5853372,0.9432246,True
0.12922046,-0.42052433,0.97725284,-0.35254765,-0.40116996,0.93716466,0.1385656,0.21752378,-0.23719263,0.7381549,-0.8789189,False
1.2474824,0.5633533,1.0558064,-0.3596197,1.2056286,-0.5370412,0.010735132,1.1285212,0.4388309,0.5564322,-0.5238057,False
-0.014027268,-1.6068165,-0.8844336,-0.85431963,-1.3348122,0.1788767,0.52522373,-1.3518101,-0.29539013,-0.38278407,-0.1894775,True
-0.7646446,-0.64553374,0.28610736,-1.1572294,-0.5214,0.26133513,-0.3959293,-1.5532752,-0.8081998,1.1400014,0.5808928,False
1.173399,1.8047483,-0.87674564,-1.7770619,1.3607516,-0.7927746,-1.3592411,1.3428966,1.1788856,0.56376994,-0.7767893,False
-0.23436514,-0.035517722,-0.17452747,2.1300619,-0.5417965,-0.10716036,0.20340359,0.43777868,1.236053,-0.40562928,0.8284789,True
3.9967654,2.4329662,1.7886384,-0.42395595,2.3373268,-1.2016817,-2.018845,2.0431855,-0.3527399,2.7219744,0.43897194,True
-0.7989212,-1.2077172,0.38270944,-0.992553,-0.566859,0.3452491,-0.033369847,-0.91115975,1.3277129,-0.4335259,0.47069657,False
-0.9235627,-0.6473667,-0.24684033,-1.0658494,0.26221222,0.12290862,0.0738716,-1.2050956,-0.49551842,-0.40838584,0.47201833,False
-0.16534111,1.1838623,-0.8824559,-1.0350484,-0.5194746,-0.12809893,-0.5965991,-0.9524899,1.0398667,-0.38095307,0.81798327,True
-1.8256738,-0.99904495,-0.65006053,-0.7909662,-0.6646073,0.5362291,0.2131727,-1.1889894,-1.6597594,-1.6207753,0.42141393,False
-1.8006622,-1.2979089,0.8939233,-0.5942215,-1.1540381,1.053046,-0.29387665,-0.84260124,2.448977,0.60603905,0.6132215,False
-0.3314958,-0.118531056,-0.41418537,-0.6969638,-1.0556315,1.0022078,0.22051218,-0.3441658,-0.029794171,-0.25348037,1.6308702,True
-0.4780892,1.069911,-0.23262069,-0.025102735,-1.3656577,0.03152068,0.6709623,-1.8575156,-1.0320728,-0.8563881,0.91551745,False
-0.90339583,-0.9957417,-0.30958873,1.2757312,0.23703803,1.8903054,1.1920837,0.50048184,0.1136421,-1.3163981,-1.6470213,False
-0.74750173,-1.6719104,-0.49150574,-1.4365702,-0.23551933,2.6522164,1.8526872,-1.7521267,-0.51677686,-2.192976,0.86552376,True
-0.5424765,1.3918991,-0.9749532,-1.1255009,0.72437835,-0.7284563,-1.0677631,0.120156795,1.7675967,0.026551604,-0.071900085,True
-0.96205837,-0.3110855,-0.29233792,0.9682589,-0.35693932,0.8481101,0.9391326,0.11537996,-0.42247224,0.77912635,0.5002081,False
-0.0010415763,-1.5348276,0.13983051,2.6012456,-0.72847307,1.2849865,0.61004555,0.5921782,-1.9611864,0.36695656,-0.30460274,False
0.33302706,0.17271906,-0.08483967,0.23793234,0.18958038,-0.18068868,-0.51842433,-0.38808018,0.29210272,0.34328315,1.2379068,True
-0.8577454,-1.006721,0.41514087,-0.14139825,0.21805361,0.9511853,0.5530921,-0.7808034,-0.43826452,0.06521177,0.37807277,True
0.5936558,2.5782735,-2.3875177,-0.8409534,1.5329401,0.044508547,-1.2808131,0.5514877,1.0296154,0.13374224,-0.7514977,False
1.1540444,0.9697859,-1.2509732,-0.37662974,0.3511756,-0.19599444,-0.8279071,1.1574259,0.69034946,0.97960734,-0.0072373524,False
