rent,ftotinc,eldch,yngch,age,occscore,sei,poverty,binaryClass
-0.7849373,-0.0525807,0.69074404,0.67862284,-1.3125489,-1.1763734,-0.69163024,-0.27102613,N
1.7927924,-0.15507817,-1.5261856,-1.5775996,-0.40823543,0.537754,-0.23845273,-0.5783893,N
-0.8378996,-0.20781642,-1.1812309,-1.1877031,0.32642102,0.3803882,1.3366596,0.32038343,P
-0.5732957,0.35027283,-1.458714,-1.545931,0.53840613,1.3750073,1.5227473,1.2306585,P
-0.57848024,-0.13106656,0.8165196,0.8151835,-1.3641253,-0.9880273,-0.96820855,-0.994467,N
1.1503031,-0.08323279,0.6561906,0.7244078,-1.4951941,-1.1010231,-1.0208614,-1.6045574,N
0.81053215,-0.07962194,0.91810215,0.7547167,0.0016600788,0.46714777,0.56949484,0.7907709,N
-0.61349624,-0.120198146,0.43467197,0.99531233,-0.96022826,-0.9516217,-0.7213744,1.0013777,N
0.26195198,-0.102051064,-1.7735393,-1.4285609,-0.42126346,0.40104294,-0.5779674,-0.59280115,P
-0.64257616,-0.34337232,0.61157364,0.80310637,-0.9365328,-1.1249276,-0.64931035,0.087536275,N
1.738149,0.0020822436,0.65007156,0.7122166,-0.5624236,0.4637674,0.8886436,0.51684815,P
0.09366993,-0.035362154,0.83327657,0.57004833,1.3575246,0.29392102,-0.31017333,-1.276591,N
-0.6954677,0.13019392,-1.1532596,-1.1589482,0.658513,1.1848625,1.3464037,1.3563421,P
-0.9034891,0.09658614,-1.0206361,-1.2251996,0.7221156,2.7911992,2.5407143,0.91113496,P
0.079777464,-0.32019153,0.81296116,0.7015163,-1.6088471,-1.0732038,-1.0904379,-1.9656831,N
1.6642637,-0.11531998,0.7850564,0.7465778,0.5487035,1.6088822,1.5992653,1.2773263,P
-0.9756992,-0.13879885,-1.5438542,-1.6288816,0.022043929,0.51468503,-0.41564414,-0.66507006,P
2.137714,0.0042464733,0.56503963,0.7160269,-0.7161238,0.8105875,0.13603845,-0.042913184,P
0.95594484,-0.18363799,0.65059763,0.83415985,-0.7295699,-1.0919353,-1.0914772,-0.040750623,N
3.272178,-0.13062097,0.6715533,0.8217854,-0.25040713,0.3594515,-0.10000534,1.2051889,P
0.67136574,-0.35550714,0.80041057,0.68734044,1.3239161,1.6829814,1.7626641,0.49687195,P
-0.8079077,0.14932197,-1.0225673,-1.1568624,0.627891,0.1883187,-0.31820568,-0.98827684,P
-0.7502204,-0.07729349,0.78757304,0.7051639,-1.2931749,-1.0826104,-1.1080178,-0.5015495,N
-0.8725692,-0.27578628,0.78496075,0.57276744,-1.5837027,-1.1768337,-0.92731684,0.065004036,N
2.081973,-0.06624858,0.7122727,0.7296406,-0.31640163,0.9271574,1.8402119,0.6780326,P
-0.90316296,-0.25863174,0.7638805,0.82281697,-0.67367136,0.26111066,-0.46441424,-0.8875557,P
1.1746112,-0.266371,0.7387447,0.45402867,-0.5967974,0.50977516,0.7510442,1.3179907,P
0.3173831,-0.02725637,-1.4107649,-1.4868681,-0.17177498,0.4241249,-0.25379103,-0.7619719,N
-1.1514392,0.10220715,0.7204996,0.80454665,0.93318915,1.3507973,1.3348708,1.0527028,P
-0.7368495,-0.027648658,0.9070254,0.76616305,-1.5930123,-1.0683252,-1.0422262,1.177288,N
-0.6550752,-0.12582013,0.710251,0.8587048,0.605116,0.5596613,0.7809048,1.2612817,P
0.25702563,-0.36544266,0.5808941,0.5373193,0.017235622,0.23314819,-0.49035794,-0.95061207,P
1.1666516,-0.17911068,-1.2787927,-1.626776,-0.015643274,0.3594164,-0.45926505,0.66345674,P
1.7925653,-0.16384976,0.86981815,0.6529882,0.62904,1.7909099,2.2389376,1.3303425,P
-0.7472306,-0.14616185,0.5211973,0.853629,-0.3417748,1.5379097,1.5667384,1.4482133,P
1.4703975,-0.13155468,0.5629377,0.90708137,-0.6926412,0.41172937,-0.12584685,1.2629228,P
-0.5250537,-0.17894012,-1.5814112,-1.6558173,-0.051286865,1.7878934,2.1376288,1.0931414,P
-0.8377226,0.03797452,-1.3370384,-1.5326785,-0.049646664,-1.1045488,-1.1112541,-0.41433766,N
1.5056041,-0.25002486,-1.4550531,-1.5142411,0.22990069,0.20627396,-0.6941247,-0.5903079,P
0.45889118,-0.13267322,0.5688499,0.65993345,1.7014793,0.3187692,1.8921729,-0.89391017,N
-0.6051028,-0.1839853,-1.4769258,-1.2432213,0.22947478,0.5969218,-0.25081655,-0.2562485,P
-0.6506866,-0.06332201,-1.3275546,-1.6690693,0.12531175,1.9090693,1.7967285,0.9998073,P
-0.8195672,-0.31895715,0.56433415,0.70554286,-1.0473334,-1.3155718,-0.93156636,-0.14584717,N
2.8741245,-0.008016624,-1.3276232,-1.5275635,0.08653623,0.67069346,0.6815964,1.0045316,N
0.7503154,-0.2347981,0.73770535,0.49289662,-1.3636724,-1.2804557,-1.1728584,-0.6793575,N
-0.74854803,-0.22761202,-1.403333,-1.4209222,0.5336683,1.6813512,2.1676505,0.83220416,P
3.2057173,-0.19335137,0.7020808,0.64250463,-1.0633337,-1.1631335,-0.95706904,-0.1913514,N
-0.78541696,-0.10804695,-1.547246,-1.3159131,0.20991187,1.2850165,1.2994623,1.1835443,P
-0.80858874,-0.1570581,0.9228734,0.87808406,-0.7939512,-1.0921679,-0.09791706,0.9358653,N
-0.75832564,0.021795906,-1.4146149,-1.4343284,0.017316699,1.0179088,0.6025683,0.14187059,P
2.320664,-0.046671018,0.6746658,0.880568,-0.40397373,1.5446925,2.1703525,0.09579838,N
-0.4512242,-0.14488852,-1.996985,-1.556026,-0.42646903,-1.2784702,-0.728178,-1.768862,N
1.1930515,-0.3438556,0.6260066,0.74029416,-1.2496434,-1.2401096,-1.118322,-0.8795127,N
-0.70968413,-0.19207862,0.6534813,0.65545535,-1.3587465,-0.9692552,-0.876109,-1.1942269,N
-0.8360314,-0.24720743,-1.71104,-1.4849735,-0.2879607,0.29270658,0.518705,-0.57404023,N
-0.5703896,7.5422053,0.5836246,0.7667014,-0.6291333,-0.5715426,-0.45396566,-1.9175363,P
-0.7073627,-0.2978177,-1.6117259,-1.5363662,-0.20242864,1.9624046,2.4684074,-0.06115952,P
2.968038,0.013676181,0.9334609,0.63123536,0.7890155,0.4097726,0.9315608,1.387662,P
-0.6533805,0.06347829,0.8483081,0.7726161,-0.9150066,-1.1942697,-0.77311563,0.96829665,N
-0.66750455,-0.15128013,0.6292727,0.87115717,1.5980653,-0.31868485,-0.47953576,-0.6521797,N
0.34065944,-0.007865921,0.5805818,0.5779923,1.8448648,0.41553465,-0.44284478,-0.96139234,N
-0.7075916,-0.20607668,-1.6205724,-1.6828926,-0.46290094,0.27609634,0.92415756,0.85217106,P
0.5417565,-0.069628544,0.6921919,0.8329935,-0.91795814,-1.3225753,-1.0705824,-1.2075722,N
1.9011127,-0.2623284,0.7242776,0.6841979,1.6151494,0.13895652,-0.1991609,0.37896678,N
0.97261333,-0.011155147,0.8834485,0.68034786,-1.3476262,-1.0157651,-0.66279304,0.34296733,N
3.4676049,0.36494362,0.8589097,0.77960277,0.072744906,0.6183995,0.7194744,1.1670072,P
-0.8305148,-0.07700342,0.6981421,0.8315684,-0.41020864,-1.131637,-0.85080296,1.2362211,N
0.6175326,-0.015465982,0.75286925,0.7782827,-0.50737756,0.31549975,0.8860634,1.2905043,P
-0.8398556,7.18044,0.6648226,0.4566154,-0.43976438,-0.44447,-0.54818785,-2.000005,N
-0.79364026,-0.054320462,-1.4330484,-1.273637,0.4619282,0.42597416,0.66850626,0.28539917,P
-0.504439,-0.050057553,-1.5251459,-1.5422947,0.47542548,1.4590964,2.0950124,-0.10258825,P
-0.8742643,-0.39131278,0.6474755,0.7443571,-1.0919323,-0.979362,-0.96443313,-1.0747931,N
-0.4834234,-0.14697568,-1.0438285,-1.16499,1.2883265,0.6189024,-0.52136374,1.0614406,P
0.28540725,-0.18238786,-0.9345626,-1.1054838,1.3190261,0.43403697,-0.3245643,-0.47949407,N
-0.88439107,-0.20924683,-1.364565,-1.2655234,0.9922428,0.21783246,-0.37118042,-0.19754681,P
-0.5245662,-0.015912496,-1.657267,-1.7732664,0.033079103,0.8468986,1.6596813,1.3664577,N
0.9964775,-0.24887872,0.54274905,0.6725076,-0.7511834,-0.4472552,-0.48169404,-0.007878751,N
-0.53002113,-0.07153929,-1.6344812,-1.6821754,-0.2838337,0.05489406,-0.8217019,-0.565152,P
0.4730984,-0.26661184,0.6999943,0.5317334,1.7275822,0.6608185,-0.196784,-1.1208687,N
0.69174546,-0.055013433,-1.3661397,-1.6203947,0.3576237,0.8135569,-0.14649439,-0.8078313,P
-0.9028404,-0.13570286,0.9528939,0.7579549,-1.3853449,-1.2287914,-0.94931895,-0.43384826,N
-0.69840646,-0.22636989,0.73602515,0.9023893,-0.90074474,-1.2178079,-1.1220531,-0.19447747,N
1.161048,-0.29600745,0.7603243,0.92695594,-0.11768413,0.098029785,-0.7919695,-1.1890961,P
-0.69616854,0.07704561,-1.6434157,-1.6433425,-0.16504805,0.705617,1.7544656,0.96714425,P
-0.9546502,-0.11359614,0.8428656,0.5621133,-1.2581139,-1.1059988,-0.8493496,0.6588444,N
0.77808017,-0.262514,0.6933788,0.772096,-1.1554356,-1.2253723,-0.94695073,-0.43369406,N
-0.6314845,-0.23616278,0.82140416,0.4793647,-1.2741784,-1.3163137,-0.6916524,-1.5661029,N
0.9382688,-0.26712674,0.8277312,0.5699997,-0.8899492,-0.39558774,-0.53436065,-1.429106,P
0.8125993,-0.21976627,0.69610775,0.7461505,2.1828358,-1.0893742,-1.0458757,-0.5096091,N
-0.7664143,-0.32513255,-1.4077284,-1.4892489,0.21459815,0.09288731,0.7472224,-0.7141323,P
-0.6267872,0.28028697,0.6879982,0.6300778,1.7549611,1.4551244,1.5090313,1.1671785,P
-0.6267893,-0.26151866,-1.2825197,-1.2652937,0.052930653,-0.110141106,0.6828438,1.4128759,N
1.532952,-0.09126345,0.4698395,0.9355293,1.2576455,0.47719643,-0.4616242,0.36275417,N
-0.76206523,-0.48239404,0.61267376,0.5994442,1.454287,-0.46401337,-0.5768766,1.2617277,P
-0.8100825,-0.12115879,0.666306,0.73011285,1.6221972,1.0557616,0.47455242,1.2952087,P
-0.70267475,-0.31430402,-1.5992217,-1.4213798,-0.115076706,0.32911092,0.7857635,1.1838927,P
-0.77384907,-0.13924046,0.6709159,0.75977063,-0.08895904,1.9858156,1.9399816,1.201932,P
1.3159323,-0.20540908,0.9075539,0.72776484,0.36561894,-0.58721435,-0.4994271,0.53323114,P
-0.7783117,-0.031637885,-1.159097,-0.9813708,1.035145,0.39031327,1.3163496,1.1691355,P
-0.6867495,-0.3434853,-1.3905008,-1.4151518,0.62228394,1.4182353,0.71819323,-0.19697051,P
-0.5633108,-0.2585703,0.914185,0.7696783,1.4807363,0.8606797,0.15446241,1.1615367,N
-0.94164735,-0.07740465,-1.3969524,-1.4961584,0.42707044,1.0529307,0.25315815,0.22856443,P
0.26718527,-0.42371994,0.7249036,0.66229576,-0.17456207,0.62544775,0.80178916,-1.7893226,N
-0.59040785,-0.1498917,0.79154044,0.7257312,2.3489575,-1.1979861,-1.0104684,-1.0844975,N
-0.6622836,-0.36703518,-1.4392464,-1.8386396,-0.58452684,-0.24410477,-0.42883745,-0.90419865,P
0.2608984,-0.316403,-1.2104641,-1.1120203,0.65497595,0.46685305,-0.28787613,-0.092517644,P
-0.57949036,-0.16011578,0.56859154,0.803616,-0.5949125,-0.7477219,-0.7682224,-1.344504,N
-0.55328476,-0.35178363,0.5033511,0.8955142,-0.41712862,0.36453384,1.4892352,1.2415292,P
-0.5502695,-0.16575956,-1.238,-1.3128943,0.20225725,0.9882368,0.3448747,0.5889976,P
-0.6949075,0.2398943,-1.3325609,-1.5407956,0.023776889,0.31647807,-0.7157804,1.0865494,N
1.6709435,-0.114933394,0.8013313,0.7910355,0.89426243,0.20238233,1.2044964,1.5716567,N
-0.6311272,0.042435024,-1.6156176,-1.1973981,0.7533449,1.4591732,1.9342384,1.1109099,P
-0.64785814,0.032849714,0.87916416,0.8958444,1.3978684,-1.2315199,-0.9953271,1.2085041,N
-0.7445147,0.13042647,0.7200167,0.74034756,1.3144507,-1.2189147,-0.9525229,1.1443145,N
-0.7947668,-0.004364878,-1.5306301,-1.4695729,-0.016726222,-0.23980975,-0.61145777,-0.8580875,N
-0.9098237,-0.17200288,-1.3350656,-1.3548476,0.7681531,0.1874024,0.77996,0.43832165,P
0.5164199,-0.17875409,0.8910602,0.5215021,-0.112746686,0.68731225,1.8202368,1.1868494,P
0.7945515,-0.01620704,0.47781396,0.7320441,0.9530405,-0.70564127,-0.41624916,-0.27245086,P
-0.72472316,-0.14186576,-1.5389085,-1.5694575,-0.14689614,1.5777639,2.0994828,1.1955761,P
0.8466441,-0.09878014,0.9172951,0.7420119,-0.36502808,0.4405044,-0.14602484,1.0860157,P
2.2777565,-0.016733497,-1.6584918,-1.6285357,-0.29372543,-0.3725426,-0.22949919,0.8276498,P
1.0676968,-0.0650078,0.6796585,0.72144914,1.0901302,0.45792314,0.6697061,-0.29573363,P
0.2590003,-0.14324701,0.5552082,0.573921,-0.083079174,0.46389323,0.9693079,-0.29743052,P
-0.6383956,0.03607087,0.52799857,0.78244746,1.3321704,0.26705733,-0.7241181,1.221746,P
0.24792714,-0.37765992,0.58857685,0.7565453,-1.7051234,-1.2680107,-1.0386697,-1.2473556,N
1.478076,0.08810565,0.6904658,0.72051847,-0.51163876,0.40473315,0.60660464,1.2575836,P
-0.7695627,-0.3019448,-1.5669111,-1.3850977,-0.13940606,1.151502,1.2848327,0.22693563,N
-0.70870656,-0.13893618,-1.5745198,-1.5661384,-0.02137293,1.0305777,0.43323544,-0.9930765,N
3.360302,-0.36500412,-1.3017435,-1.7058061,0.32258698,1.65862,1.3756104,-1.7746804,P
-0.72607094,-0.10503961,0.81897604,0.6776702,-1.0115448,-1.1781865,-1.1460627,0.06321162,N
1.6519245,-0.08908716,0.6636432,0.8033313,-1.3062048,-1.3227649,-0.6474601,-0.29268646,N
-0.68674845,0.450024,0.7745682,0.63255036,1.0718448,0.54020154,0.73833287,1.6094568,P
-1.033545,-0.10244516,0.67755485,0.7654002,-1.3924011,-1.427089,-1.0480723,-0.7422186,N
-0.6678983,0.07629021,-1.6533895,-1.5957813,-0.121355474,-1.1696823,-1.0567383,0.38500988,N
-0.78893673,0.10826394,0.57148457,0.6122099,0.53465605,0.8386777,-0.07761942,1.3833034,P
0.86715627,-0.3070154,0.7454375,0.7327836,1.4623972,1.2593976,0.6772107,-1.4668448,N
1.3576243,-0.21569154,0.5785166,0.72652733,-1.6223751,-1.1526673,-0.9434074,-0.79601026,N
-0.6436796,0.020486921,-1.7770934,-1.4703192,-0.37612525,0.2061927,1.319404,0.27736884,P
0.030738316,-0.17440754,1.0493593,0.6165203,0.8618775,-1.3164765,-1.0522441,-1.9738075,N
-0.9036598,-0.17286849,0.48008633,0.76840353,1.3363656,0.83435416,0.01089035,1.1856865,P
-0.8104129,-0.22983792,-1.2834681,-1.5841022,0.2905332,0.4943893,0.7700497,-0.7795986,P
1.5486265,-0.2653873,0.67907965,0.7894328,-0.5555052,0.52647495,1.354501,1.1643625,P
-0.52570254,-0.15429042,0.6549574,0.8040538,-0.99304557,-1.3094198,-0.98996776,-0.41767758,N
1.7892567,0.042427827,0.8244155,0.73807806,-0.5691715,0.8410059,-0.48472387,1.2037147,P
-0.73488814,0.14374672,-1.2299609,-1.2037764,0.4358437,0.3873241,0.8146298,1.4677964,P
2.5116487,-0.12794125,0.6307743,0.91361284,-0.8314789,-1.1186203,-1.1998905,-0.3658705,N
-0.56104326,0.004210051,-1.2550851,-0.9231204,0.99620616,0.57377946,-0.58299005,1.3023907,P
-0.7041955,-0.41621986,-1.0150917,-1.4039965,0.31468844,1.350788,1.9570885,0.40117246,N
-0.6392465,0.039121613,0.68753445,0.5293952,-0.562136,-0.9114049,0.05110549,1.33284,P
0.39288878,-0.2579548,0.75092435,0.63894594,-1.3710076,-1.137276,-1.133611,-2.0120122,N
2.0697684,-0.34002787,0.58824265,0.736886,1.5536966,1.240433,1.4785222,0.74969226,N
-0.5764793,-0.22270517,-1.2122873,-1.2289044,-0.22098766,0.97582245,0.34636986,-0.010781556,P
-0.82147354,0.065799266,0.6530614,0.6888792,1.8686056e-05,0.38231212,0.7021481,1.4046527,N
0.6266866,-0.21101564,-1.5825769,-1.6904595,-0.55768204,0.58162516,-0.008554038,-1.1455286,P
-0.5960514,-0.0722802,-0.93951845,-0.870601,1.4834776,0.63785964,0.71533394,1.2371136,N
-0.62871015,-0.14511305,-1.5158566,-1.3276088,0.36437196,0.42637825,-0.14854822,0.5684498,P
-0.81157786,0.25614074,0.6004487,0.62627137,-0.5208727,1.5577539,1.9812745,1.3149453,N
0.9137355,-0.09820119,-1.7121596,-1.6270794,-0.6315092,0.47822276,-0.08856539,0.12376961,P
-0.53750634,-0.05201547,-1.1973165,-1.6357251,0.22724259,0.28301352,-0.23629925,-0.72368443,P
-0.7197016,0.15896703,0.77492535,0.93291444,-1.1317552,-1.339308,-0.8618329,1.4287566,N
-0.550158,-0.17344047,0.8397143,0.82829607,1.5934336,0.11481906,-1.1090095,-0.35425687,N
-0.62303245,-0.2873868,0.8015207,0.75158954,-1.4896303,-1.2621769,-1.1555215,-1.4501227,N
-0.6157861,-0.2461097,-1.7470856,-1.6031399,-0.33144128,1.4016483,1.5170983,-0.21351019,P
1.1663595,-0.22752714,-1.4694396,-1.3502593,0.7123576,1.6014045,1.4156185,1.3268137,P
0.28321162,-0.19043133,0.64511526,0.7611225,2.3666358,-1.0531765,-0.9590599,-1.2204044,N
-0.7228651,-0.008075163,0.7427728,0.77615404,-0.24184498,0.60472643,0.31756085,0.39911816,P
0.061207652,-0.27923495,0.80470634,0.7890774,-0.20712757,0.42825878,0.5854263,0.7519255,P
0.6775033,-0.0420328,-1.3638842,-1.4207851,0.465143,0.23730335,-0.39422366,-0.096058406,P
-0.7111265,-0.03976918,-1.2948743,-1.5679364,0.5670024,0.6717645,-0.74555683,0.25890222,P
-0.5239042,6.8956857,0.8656649,0.5197988,1.7312405,1.082772,2.0229805,-2.0263395,N
-0.7791426,-0.13597652,-1.3214678,-1.1740978,0.3556296,0.7080632,-0.034777924,1.0816938,P
0.41148886,-0.18807252,0.81610477,0.71033096,-1.3576472,-1.2091935,-0.9609266,-0.86970216,N
-0.4581566,7.349616,0.66370505,0.7542457,-0.96598136,-1.1318097,-1.0692766,-2.0654879,N
0.61170816,-0.14364436,0.8042137,0.7426952,-0.9953405,-1.2576358,-1.3844775,-1.1428053,N
1.7405947,-0.16781184,0.85108906,0.88300943,1.5947444,0.231747,1.2820985,1.2387345,P
-0.7077856,-0.19828528,-1.5147271,-1.3510975,0.27032235,0.5324311,1.7070191,0.21547139,P
1.2168628,-0.18644914,-0.87622756,-0.9192838,1.2939513,0.091566294,0.6494037,1.4652463,P
-0.514552,-0.19807588,0.7912669,0.8992894,0.17924772,0.2582223,1.095653,1.4603692,P
-0.7920996,-0.24936695,-1.3165919,-1.5538948,-0.0019714236,-1.1237717,-1.0533686,0.4573565,N
-0.7880698,-0.18131903,0.6087473,1.0026214,1.1725383,-1.0642853,-0.907019,0.51265675,N
-0.645651,-0.09603014,-1.4711082,-1.4781058,0.9431046,1.0599134,1.5628852,1.2212191,P
1.339511,-0.33279002,0.7321611,0.90461886,0.8966525,0.42023647,0.60892504,0.0056764334,N
-0.6093302,-0.0721881,0.80275565,0.6685167,-1.2548741,-1.1705189,-1.0166085,-0.89709115,N
-0.56896585,-0.13647215,-1.2368305,-1.5089829,0.73534566,0.9683918,0.03956093,-0.020043254,N
0.1614252,0.01365304,-1.6260785,-1.594756,0.5666749,0.6801491,-0.27593297,-0.53912765,N
0.6393088,-0.06952285,-1.592409,-1.4087892,0.1660189,0.22657529,-0.8556252,-0.7807599,P
0.8399842,-0.307876,0.017302714,0.040986888,2.5182405,-1.4189985,-1.016171,-1.0251876,N
-0.5227204,0.13625953,-1.6942499,-1.5550297,-0.22245747,0.6115676,-0.23129633,1.1580838,N
-0.90465385,-0.21371484,-0.59690475,-0.5581695,1.7791098,-1.3302817,-0.89351785,0.86800164,N
1.0786195,-0.26849037,0.75431883,0.71096134,-1.4463835,-1.2065903,-1.031746,-0.1816911,N
1.8535898,-0.06303214,0.78632134,0.73652524,0.25134024,1.1383562,1.2050643,1.1606439,P
-0.66269505,-0.101562195,0.72907007,0.67227167,1.6571635,-1.0509989,-1.1140451,1.1658453,N
-0.7941429,-0.1819316,-1.636258,-1.2994299,0.009017602,-1.137096,-0.10667167,-0.8581759,P
-0.48223203,-0.2758624,0.7135682,0.8014072,1.6019815,0.7529714,0.049078614,-0.7754915,N
1.2715557,-0.24920397,0.9548358,0.7111233,-0.22190416,-0.39616448,-0.4742024,-0.2388778,P
0.18478498,-0.051951736,-1.5877484,-1.6969672,-0.48010767,0.8689096,-0.08454153,0.23932888,P
-0.6794179,-0.31393683,0.5098265,0.7756875,-1.0894637,-1.3893595,-0.9028451,-0.6078326,N
0.45316204,-0.051152073,-1.3715017,-1.5642781,-0.34797212,0.47234932,0.5534065,-0.5197437,P
-0.6753829,0.061121948,0.752175,0.71676344,-0.5080941,1.3472719,1.7033975,1.2162762,P
-0.9515829,-0.0064063296,-1.7857927,-1.3966054,-0.00290824,1.5279698,2.2551706,1.2286966,P
1.5140321,-0.37145,-1.3496245,-1.3621224,-0.05713384,-0.80462015,-0.7266283,0.02096539,N
-0.7141049,-0.14593199,-1.4652928,-1.5864509,0.06611433,0.4900348,0.55210626,-0.9003576,P
-0.86090636,-0.15118593,0.832175,0.7532072,-0.8298376,0.44667828,-0.39095104,-0.245057,P
-0.56281155,0.021774724,0.5690005,0.6937418,-1.1522913,-0.92362154,-0.7430608,1.1858442,N
-0.8793975,-0.18131524,-1.240892,-1.0178086,1.5641872,0.4685786,1.1966858,1.3129325,P
-0.79499227,-0.016130378,0.8905951,0.59472364,-0.81079763,-0.5117268,-0.7144186,1.0269978,N
0.8451055,-0.055085234,-1.4652992,-1.5005422,-0.014388505,0.42207873,1.441261,0.519336,N
0.24023761,-0.12518579,0.8420186,0.74474967,0.87521815,0.12821174,-0.8494515,1.351304,P
-0.041364998,-0.22030298,-1.3651475,-1.3511143,0.01505372,0.11620853,-0.66925776,-0.91203475,P
-0.6047444,0.11972798,-1.233016,-1.3245704,0.29886824,-0.46467802,-0.6493879,0.102365285,P
-0.5802396,0.1444422,0.71073747,0.88583046,-1.0757548,-1.2071431,-0.80169076,0.8886189,N
-0.6329601,-0.17361434,-1.2007614,-1.484164,1.2015585,1.0138085,-0.20217825,1.2064085,P
1.5772759,-0.019933142,-0.74278474,-0.55056536,1.9849142,-1.0518051,-0.90953565,1.3030182,N
-0.8726909,0.10295393,0.74788624,0.5278232,1.7733052,1.1689384,1.2905422,1.2491527,P
-0.9141779,7.3179092,0.58883977,0.63175803,-0.63059455,-0.6440625,-0.4965,-1.818901,P
0.52912223,-0.17592657,0.6688283,0.77961063,-0.50250673,1.4318749,1.7748275,0.33803898,P
-0.6311178,-0.29026812,0.5068264,0.80627424,-0.91374075,-1.0042042,-0.9329428,-0.78590286,N
0.8480152,0.0023969635,0.6154488,0.7269055,-1.5889561,-1.0181817,-0.94386154,1.0476009,N
-0.7630231,-0.13587382,-1.4143884,-1.2348632,-0.2750284,0.28339115,1.2878762,0.034970798,P
-0.97207874,-0.11299287,-1.6546773,-1.5448357,0.47466996,0.46953964,0.8767594,0.9512633,P
0.20184837,0.07604158,-1.4822547,-1.4595548,-0.26587418,-1.1861515,-0.9230069,-0.7808658,N
-0.5421537,-0.24301477,-0.47716838,-0.5558712,2.2375917,-0.9791107,-0.950903,1.2237777,N
-0.82556766,-0.04753171,-0.7194888,-0.25563374,1.5702424,-0.95546484,-1.1201937,0.87879926,N
1.3313198,-0.077409066,0.6790008,0.56989497,-0.03479129,0.42920154,-0.2601834,0.1003743,P
-0.5646555,-0.05132538,0.6373673,0.7091309,0.7670232,-0.392586,-0.4535766,-1.1219478,P
-0.71241903,-0.019769792,0.86477673,0.66848135,-0.9398415,-1.2280694,-0.8994947,1.3150055,N
-0.71457213,-0.058499023,-1.7731268,-1.5091262,-0.0031626597,0.26358357,-0.2684213,-0.041475073,P
1.2738777,-0.107335374,0.5511581,0.5415932,1.0170965,-1.4975345,-1.0091865,1.4170988,N
-0.77741194,-0.2843821,-0.8506418,-0.81300676,0.9153861,-0.6771634,-0.55921257,-1.1387572,N
-0.661014,-0.037063703,0.75227547,0.7890091,-1.2487284,-1.270207,-1.0720931,-1.412446,N
1.1479311,-0.074823536,-1.3308455,-1.2673941,-0.14094575,0.7679888,1.4617898,-0.119333714,N
-0.6190245,-0.35196692,0.7578491,0.6341677,1.6458431,1.8357201,0.9379854,1.3962915,N
-0.6224455,-0.17607264,0.62981284,0.64402205,1.0896715,0.26128316,-0.6956287,-0.6298288,P
5.7292337,0.06768435,0.6453354,0.5834072,-1.1779747,-1.4224082,-1.026943,1.2984066,N
-0.7674643,-0.06763638,0.69889486,0.90110695,-1.3456875,-1.1172295,-1.0490664,1.1876662,N
-0.7045434,-0.14827093,0.45044187,0.8405719,-0.8847195,-1.252895,-0.958163,-0.5165446,N
-0.77731776,-0.08869528,0.6253164,0.5744446,-1.1567717,-1.1628212,-1.0354131,0.6039607,N
-0.8952725,0.07917167,0.76400185,0.9328139,-0.7488568,0.3141828,-0.36765152,1.0928078,N
1.382421,-0.018516302,0.80772066,0.6861151,-0.6984712,-0.97093356,-0.92255384,-0.47828618,N
-0.7700708,-0.1608956,0.7183251,0.81286496,-1.0562176,-1.1675942,-1.0239351,0.13350764,N
0.67794114,-0.1604884,0.68932635,0.82945544,1.462216,0.40474358,-0.3734202,0.9037949,N
-0.7526145,-0.0588537,0.5910676,0.8991017,-0.97762793,-1.1841698,-1.232517,-0.33039784,N
0.16667858,-0.25091395,0.6001716,0.5031889,1.7213169,-0.6073363,-0.6844199,-0.6312574,P
-0.6889077,-0.044586055,-1.4313413,-1.5667297,-0.16095059,0.52870417,0.26176235,-0.5218465,P
1.5478066,-0.28101993,0.60584414,0.83507,-0.28179583,-0.05997841,-0.6299694,0.963409,P
3.0559616,-0.115462065,0.62753737,0.6818781,-1.1954203,-1.0373096,-1.1753653,1.2766999,N
1.3779118,-0.23682135,-1.6690288,-1.5227461,-0.7309084,0.4601184,-0.2969488,-0.10454863,P
1.2105927,-0.1285125,0.55605435,0.5941349,-1.4334233,-1.165873,-0.9221419,-1.488736,N
0.76244617,-0.06987946,0.86934626,0.88941765,-1.1729584,-1.2263765,-0.9161964,-0.015107505,N
-0.78135836,-0.083527386,0.48930216,0.7346421,1.0804484,0.12482417,-0.5418854,-1.4759324,P
1.4937752,-0.2890158,0.9419812,0.899345,0.3583475,-0.20891996,-0.67290217,0.20437306,P
0.4811927,-0.08450893,0.53390414,0.76881635,0.9695467,0.29558885,-0.39328116,0.48077545,N
-0.7310967,0.036481224,-1.3265519,-1.2728652,0.6210153,1.3671461,1.9234271,1.4329447,P
1.0349317,-0.047668785,0.60513216,0.70683926,-1.2743365,-1.1260545,-1.0768762,0.8746762,N
-0.5866438,-0.089699924,0.87024224,0.5517136,-1.5829326,-0.8406782,-0.9285923,-0.23798114,N
4.1857657,0.018783154,-1.3972595,-1.219377,0.16267371,-0.91522926,-1.0788223,1.0962164,N
-0.8457059,-0.06477931,-1.2246991,-1.2370104,1.0974466,1.5046977,1.351569,1.4067093,P
-0.94329363,-0.17086574,0.4524954,0.7072503,-0.7797587,1.2318096,0.7541563,0.9971845,P
1.2205284,0.045543402,0.9114549,0.7346128,-0.4857986,0.72126037,0.506033,-1.8352203,P
