age,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,SeriousDlqin2yrs
-0.084268436,-0.3071798,-0.2291235,-0.00986455,0
0.3655635,-0.0909857,2.053213,1.1889138,0
0.5333098,0.27587515,1.3124259,0.23833477,0
0.28517783,0.2465607,-0.06799113,0.78375435,0
0.9129511,0.19158019,-0.6995491,-0.1192528,0
-1.1234545,0.064263254,-0.16186488,-0.2290477,0
0.6034213,-0.42150855,-1.0884511,-0.4322253,0
-0.4871977,-0.9583927,-0.71492076,-0.2421867,1
-1.6854305,-0.94927937,-1.6228229,-0.88278556,0
-1.2644782,-0.33095664,-0.9228334,-0.71850353,0
-1.1224443,0.59729254,0.83016855,-1.0748136,1
-0.6293734,-0.12208685,0.793337,-0.055974334,1
1.0115116,0.4981071,2.1613665,4.487232,1
0.22121795,0.24051133,-0.7614352,-0.32980034,1
-0.6637997,-0.14954242,0.21866673,-0.96435946,0
0.97970873,0.54840463,-1.4444728,-0.14967689,1
1.2840517,1.4838598,0.58690566,-0.31248957,0
-1.3569596,-0.0875352,-1.0868614,-0.728199,1
-0.6170556,0.783526,0.61346805,-0.9783101,1
0.3147515,1.7034285,0.3630048,0.78847754,0
-0.44484365,-0.6143981,1.7866237,1.2238326,1
0.41132376,1.6247278,-0.24235621,-0.112198114,0
0.8459893,0.39614332,0.539305,-0.54252917,0
1.2318412,-0.3503889,-0.8802796,-0.8277347,0
-0.7283454,0.65975183,0.366712,2.4711359,1
-1.5847719,-0.62993145,-0.6989243,0.06163879,1
1.1660929,1.1725088,0.13949084,-0.16708736,0
0.77714,0.0197258,-0.34395957,-1.3098747,0
-0.7350432,-0.19793417,0.62075436,-1.1331108,0
0.040151868,0.94347835,-1.4624541,-0.65747565,1
0.4038294,0.8309697,-0.6377827,-0.20688857,0
0.5824868,0.0066467747,2.7965205,2.7228816,1
0.83212686,-0.30775306,-0.5680782,-0.83742636,0
-1.1312041,0.5986955,-1.0336251,-0.57109094,1
-1.3957157,-0.43693084,-0.972281,-0.7417556,0
-1.469402,-0.86672777,-0.70902586,-1.135844,1
-0.49525213,0.56125444,-0.41963533,1.2039323,1
0.2271192,-0.032663018,-0.21881449,-0.14015344,0
-0.26792213,-0.8962351,-0.17623025,0.19189183,0
-1.1195906,-0.8060774,-0.1947681,-0.5341532,1
-1.5362505,-0.47234252,-1.011798,-0.55102694,1
-0.73706686,-0.46522298,-0.61632407,-1.1588695,0
0.7007063,0.015817598,-1.2386048,-0.9434272,0
2.1965177,-0.4201085,1.5265906,0.69400555,1
-0.24304181,0.6292591,-0.019934572,-0.2891307,1
-1.1179943,-1.0206447,-0.031139545,-0.91163105,1
0.90468407,0.18317322,0.86089736,0.77656376,0
0.5198276,0.25946462,0.07650594,0.05192593,0
-0.43983322,0.29636753,-0.38819245,-0.076887816,1
-0.42123187,-0.17220667,-0.44817275,-0.07233703,1
0.28631893,-0.30222523,0.18608154,0.74582976,1
1.3625301,0.05396159,-0.7042153,-0.6869784,1
0.060457855,0.8017871,-1.5776789,-0.51496655,0
-2.0151088,3.7142384,-0.2474947,-1.0064635,1
1.164258,0.52839047,-0.2381058,-0.09084943,0
-1.3714713,-0.50722605,-1.4896791,-0.45831198,1
1.5694131,-0.6972295,0.73123974,0.035511557,0
-0.52464485,-0.1112545,-0.5524408,0.1609937,1
0.55817544,-1.225267,0.7211047,0.24508111,0
-0.14675659,-0.7923198,0.26255485,1.1760961,1
0.8787633,-0.04357396,-0.8279622,-0.9231575,1
0.5872281,-0.21561086,0.24635889,0.20399413,0
-0.7767745,-0.61249197,-0.37512258,0.8232555,1
-0.29480213,-0.15726943,-0.3498753,0.48552907,1
-1.2376828,0.7610115,0.255436,1.5384692,1
0.83594066,0.357237,0.911752,2.5935838,1
1.6941786,-1.1676898,-1.5187235,-0.31058747,0
-0.22276396,-0.6540221,-1.6361189,-0.63827807,1
1.7218121,0.10183023,-0.6939787,0.08578795,0
0.068773344,-0.3129021,0.7084211,0.9235406,0
-0.6742203,0.1736295,2.1387637,0.911079,1
0.46512613,-0.6082455,-1.2982712,-0.33010587,1
-1.0229993,-0.18725726,-0.8198798,-0.14618647,1
2.1026156,-0.34408984,1.3702662,0.042326096,0
-1.484694,0.30375746,0.27995768,-0.2977895,1
1.7002593,0.45447105,-0.74702626,0.44686046,0
-0.88603663,-0.902213,-1.2424594,-0.9417063,1
-0.3097239,-0.4309021,-0.51204777,0.021631323,1
0.44369698,0.26832673,-0.3516322,1.0718286,1
-0.9420303,-0.19033223,-0.97164917,-0.72922087,0
1.4502517,-0.33426368,-0.67510843,-0.86638105,0
-0.797696,5.356307,4.587587,18.970121,1
0.55002534,-0.09681666,1.0845413,1.9401755,1
0.08233757,-0.20582387,-0.6342989,-1.0297828,1
2.136105,-0.20520827,2.0434458,0.5418099,0
0.059795946,0.6789552,0.43368012,-0.30524796,1
-0.6630589,-0.28936473,-0.49803877,-0.5571781,1
-1.0808268,-0.44206876,1.2675276,0.61614573,0
-1.1769825,-0.4891437,-0.42312223,0.024056312,0
-0.23099236,5.734117,1.1064198,2.0411072,0
-0.586143,-0.40626726,1.3337119,-0.43204847,1
-1.6395911,-0.046516925,0.3815081,-0.8050957,1
-1.2568817,-0.3711087,-1.1724762,-0.8838109,1
-0.853045,-0.12186257,0.3533829,-0.8764666,1
-1.0606694,-1.1750953,-0.9460999,-0.4787999,0
0.8003699,-0.34702134,1.0134208,-0.7197345,1
0.94590425,0.2165652,1.0547711,0.89149785,0
-0.17790693,-0.6035343,-1.5920753,-0.43363053,1
0.49123314,-0.034314677,-0.5368851,-0.57229406,0
-0.45294082,0.3118055,-0.09723836,-0.64607894,0
-0.5490688,-0.3042733,-0.90706784,0.13838588,0
-0.97480273,-0.7031546,-0.82411885,-0.779543,1
0.5661345,0.5488523,-0.76751786,-0.6955904,0
2.2164032,0.07455014,2.1360753,-0.0077434145,0
-0.357428,1.2892009,-0.07035658,0.30290106,0
-0.6616581,0.2065576,-0.25758338,0.057805557,0
0.051507205,-0.6634276,0.89032906,-1.1625669,0
0.05900869,0.09608278,0.38134256,-0.22125995,1
0.21020547,-0.10336192,-0.8001685,1.013093,1
-0.79951495,-0.41660273,-1.2638608,-0.9727397,0
0.12787412,0.055624805,1.7255701,1.7011408,0
0.5168475,1.8739599,-0.24536595,0.3829666,1
0.9752785,0.0613672,3.9780478,0.16929142,0
1.1540807,-0.5648692,1.1364402,-0.051425472,1
0.081408575,0.14779207,0.5609257,1.2544409,0
-0.5369823,-0.3988064,-0.23284313,-0.8492395,1
-0.052834377,-0.241631,-0.7938545,-0.29602563,0
0.14755522,-0.14834821,-1.4064478,-0.05051665,0
1.8647203,-0.20979467,1.1301464,0.66437316,1
-0.89470357,-0.44226128,0.21561825,2.2320516,1
0.1773535,0.5719076,-0.63354754,0.5701504,0
-1.0108327,-0.9640175,0.10861997,-0.85912836,1
0.33428696,-0.17519845,-0.86365545,-0.9858374,1
-0.87712896,0.09974012,1.9539287,0.48596957,1
-0.5387995,-0.6323942,0.33685744,-0.21782798,1
-1.0320798,-0.11325732,0.80618334,0.02821282,1
-0.19581673,-0.546239,-1.1632762,-0.7531789,1
-1.0752208,0.46422377,0.14058155,-1.3336873,0
0.6236275,-0.69162214,0.9462623,0.33727425,1
0.34255946,-1.1120378,0.10154324,-0.1636926,0
0.898302,-0.05386257,-0.72474074,-1.4622791,1
1.7656753,-0.37375134,0.37956524,-0.112223625,0
-1.3524705,0.2724512,1.039389,-0.7588991,1
0.08422983,0.178731,1.1146654,-0.74423105,0
2.59247,2.1358128,3.7574592,3.970357,0
-0.33625877,-0.2318504,-0.1433406,-0.7251291,1
1.5834516,-0.43622142,-1.5011668,-0.8049802,0
0.16689238,-0.9659126,1.0296358,-0.8121689,0
-1.1771936,0.41707087,-0.28958777,-0.63559675,1
-1.9477866,-0.32629353,-0.9692645,-1.0011114,1
1.6559441,0.34424573,0.58657104,0.7184161,0
0.45844087,-0.23660326,1.0242921,0.8546461,0
0.65796584,1.0180858,1.7593086,0.43642023,1
-0.9950905,1.2773583,0.15244305,-0.73187375,0
0.3526593,-0.6928947,-0.47930735,-0.79427785,0
-0.8465126,-0.79297614,-0.016186893,-0.8865378,0
-0.8418111,0.4677168,-1.2690333,-0.14127472,1
0.27214384,-0.38216016,-0.1054285,-0.061654933,1
-0.630388,0.6107093,0.69279486,1.4259107,1
-0.42631918,-0.55438983,-0.03680016,2.5330055,0
1.3036528,0.44123513,0.74140406,1.094551,0
2.1258838,-0.50674736,0.22874413,0.9860852,1
-0.90439415,0.85788226,0.5548112,2.3549953,1
0.64593995,1.5477531,-0.47736663,0.8441752,1
0.103874,1.9540086,0.6001655,0.53025144,0
-0.4395404,-0.8746094,-0.17716168,1.7316254,1
0.67444706,-0.12906337,0.83581907,0.7075866,1
0.05203176,-0.1886216,0.24396206,0.27671182,1
-0.80665153,-0.10192673,-1.5484923,-0.33313933,1
-1.4380822,-0.48687917,1.3841046,-0.19618855,1
0.23585346,-0.16726315,0.113812014,0.88845813,1
-0.041630268,-0.1918878,0.99486744,-0.14365277,1
-0.23045872,0.17847288,-0.77128834,-0.0118187815,0
0.62611514,0.10993573,0.055624645,0.73488265,0
1.5224192,-0.35726792,0.17689762,-0.33889288,1
0.7798826,-0.8170266,0.025132172,-0.87377924,0
-0.07763569,-0.29870117,0.49865013,0.5643674,0
1.5978761,-0.4424572,-0.73509836,-0.66717005,0
1.2649522,-0.85995126,-0.20161158,-1.0301927,0
-0.87907755,0.36014497,0.5700671,0.43824223,0
-0.8911606,0.19469585,0.24649009,0.9425023,0
-0.38161162,-0.522366,-0.7483207,-0.9703915,1
-0.0018491298,-0.48581356,0.10020456,0.7600252,1
-0.45561215,-0.5232231,-0.3750346,0.8684895,0
-0.26062855,-0.35209805,-1.0474035,0.25803998,1
0.046117075,-1.0671682,-1.4675163,-0.7189795,1
-0.7101212,-0.9629402,-0.8819324,-0.95459706,0
0.6686111,0.013196662,0.40173167,-0.05854516,0
1.9484239,-0.31835663,0.4895385,-0.36052305,0
-1.4348708,-0.11769688,-0.43326318,0.088011876,0
-0.111388564,0.016843915,-0.35887212,1.6689521,1
1.281881,-0.9342576,-0.18092237,0.65831506,0
-0.011688426,-0.024771862,0.48180538,-0.42011562,0
-0.5561185,-0.49311456,0.10643456,0.20337449,0
-0.9425002,-0.41741258,0.72149354,0.16337968,0
0.15204376,0.36684516,-0.2722305,-0.7413536,0
1.9333549,-0.2719714,-0.6306924,-0.80526626,0
-0.09987754,0.6166416,-0.08246665,1.0204046,0
-1.1181481,1.9898549,0.7286652,0.72478765,0
0.80154073,-0.19517726,3.587221,-0.1096887,1
-1.093196,-0.07281934,-0.6219182,-0.95372695,0
-1.2881306,0.410767,0.5661471,0.8441896,1
-0.87248397,0.14039889,-1.033607,-0.86307806,1
1.323342,-0.08566796,0.8862671,0.47918448,1
-1.504313,-0.77532196,-1.2161683,-0.7060545,1
-0.93236375,-0.8391725,-0.16929154,-1.0200762,1
1.8465651,-0.21748707,1.9342552,0.65931785,0
0.43336397,-0.31482297,3.7778485,0.30735114,1
-1.2558353,-0.056830965,-0.093365684,0.7059263,1
1.921691,0.169862,0.8386049,0.9368809,0
0.55372465,1.7582165,-1.2980826,0.11361398,0
-1.4860069,-0.328085,-0.6999421,0.01226129,1
-1.5990417,-0.33501846,-0.60573447,-1.031584,0
-0.16428648,0.090663284,-0.53987664,0.08807473,0
-0.9779785,-0.94483346,0.10357349,-0.022450853,0
-0.48498857,0.0099801645,-0.34366733,-0.043391947,0
-0.9829421,0.272786,5.801281,-0.73290575,1
0.79942715,0.08991386,-0.62666047,-0.62882847,0
-0.80860174,-0.611328,-1.3776532,-1.0642834,1
1.0478323,-0.27481425,-0.26323658,-0.30938706,1
0.83780456,0.7473023,1.4803065,-0.020821365,1
-1.1585517,-0.43900505,-0.5799693,0.17737608,1
-0.98191106,-0.6558372,1.1409993,-0.019063354,0
0.08975133,1.0800772,0.79038644,1.5043616,1
-0.01636301,-0.49626666,2.6977372,0.7071948,0
-0.55151063,-0.4619067,2.6272936,-1.3589034,1
-1.3992562,-0.85118103,-0.0874144,-0.4181185,1
1.2724435,0.37172166,-0.24363777,0.21952064,1
-1.717671,-0.1477436,-0.41259474,-0.7297646,0
-0.43428406,-0.48605448,-0.9156302,-0.9954848,0
-0.35926422,-0.2876358,1.1699048,0.29256293,1
0.9890544,0.26300362,2.3403172,1.7821971,0
1.1723075,0.45289218,0.5733702,0.7012919,1
0.86917907,-1.1727768,0.9670508,0.13446707,0
-1.5116467,-0.5846143,-1.5271544,-0.669589,0
-0.037813306,-0.060689047,0.44548532,-0.3456002,0
0.61361676,-0.40393505,-0.83699584,-0.94895196,0
0.8715162,-0.2162681,-0.29321057,-0.07002187,1
1.1618088,0.030323546,-1.0634729,-1.062099,1
-0.32132444,0.18655026,1.8100818,0.20308022,0
-0.066393465,0.08859611,1.1788266,-0.011489661,0
-0.060058773,-0.15138203,-0.5330604,-0.17600554,0
0.54364353,-0.2613817,1.334857,0.83492446,1
3.6703312,-0.01435443,0.9307168,1.112943,0
-0.9610138,0.18605949,-0.38420498,1.1248395,0
0.9548128,-0.9783388,-0.7981025,-1.0279939,0
0.17499268,-0.32309926,0.34853974,0.785085,1
-0.9789192,-0.052824914,-0.039937187,-0.9073532,0
0.1724793,-0.74585533,-0.297589,-0.14912838,1
-0.6606009,-0.33326182,-1.001508,0.15707283,0
0.63075954,-0.45666403,0.34905654,0.9674395,0
2.736572,-0.06302851,1.2971333,-0.9883606,0
0.1778631,0.12307494,0.9401674,0.516672,0
-0.5783016,0.33103222,-0.41662812,-0.9920912,0
-0.36572403,-0.30048066,0.2794656,0.84592414,0
-0.60810965,-0.49662182,-1.5564556,-1.071476,1
0.98244035,0.07311839,-0.34248665,0.66846395,0
0.35115245,-0.28895986,-0.19659016,0.08772384,1
0.43917587,-0.49080265,-1.578588,-0.6948894,1
0.6710354,0.18627937,1.4158924,0.6326202,1
1.4030832,-0.85626435,-0.18839246,-0.5900725,0
0.6006286,1.2974069,0.54338545,-1.1316082,0
-0.8694819,1.5526177,0.88371605,0.9946951,0
1.0074165,0.39609113,-0.70452523,-1.0623432,0
0.6954586,0.3092915,0.10207509,-0.13929622,0
-0.9591212,-0.3666837,0.15329751,0.56559587,1
-0.7359592,0.36223084,-0.8731379,-1.0017781,1
0.08231437,-0.4810496,-0.956488,-0.20097765,1
0.076855615,-0.63683546,1.7377476,1.1515837,1
-0.22741479,-0.91352534,-0.40395314,-0.012200795,1
2.428001,0.025008544,-0.68844664,-1.0022099,0
-0.55150545,-0.13719441,-0.16151282,-0.21969534,0
0.23603614,0.6904841,-0.013795912,0.16274904,0
-1.0017829,0.09018208,-1.0650895,-0.91614604,1
1.9283423,-0.7877556,1.674186,-0.37584555,0
0.16993123,1.0507561,1.2968154,2.9610274,1
0.8413359,-0.56877327,-0.72139156,-0.8552296,0
-0.41829145,0.4641026,-0.1644353,-0.14689846,0
0.054052327,-0.55932784,0.51176685,0.44855136,1
-0.268939,0.07992378,0.12928787,-0.973467,0
-0.03479716,-0.20880723,0.13324139,0.9127999,1
-0.75104547,0.16222562,-0.32316342,-0.013330257,0
1.0047181,-0.3217554,0.3166263,0.10011022,0
0.31669644,3.4947255,1.9054353,0.5843431,0
1.8509355,0.35100842,-0.2891888,1.6275406,0
-1.5277832,-0.2764851,-1.3028891,-0.8634645,1
0.6469022,-0.5395501,-0.502718,0.23483966,0
0.048574515,-0.3455055,-1.0084155,-0.84284097,1
0.6283806,-0.36498857,-0.5915322,-0.74039924,1
1.6772783,-0.18513766,1.0615047,0.9918267,1
0.3543997,0.044409543,-0.12768674,-0.1425345,0
-0.69472045,-0.52709424,-0.48085564,-0.6574068,0
-1.8549727,-0.45030227,-1.5246375,-0.9941149,1
0.97320837,-0.67678,-0.7275568,-1.2463524,0
2.681968,-0.49553052,0.77821445,-0.17874682,0
0.8207665,-1.2989705,0.7694089,-0.95009923,0
0.88326037,0.12543513,0.72811556,-0.22833383,0
1.9929775,0.33598408,-0.17953771,0.22240551,0
0.30283433,0.29601285,-0.15094452,0.5895973,0
-0.5147244,-0.20592758,0.6933071,0.9720502,0
0.45332026,0.17779256,-0.4416558,-0.8338844,1
0.6692854,0.58530426,-0.40187708,1.0071137,0
0.55184776,1.5376035,0.3136274,-1.0172577,1
0.55040354,0.021405242,0.07526182,2.2097013,1
0.35144553,-0.6005961,-0.4821785,-0.53173035,1
-0.088810265,-0.5152285,-0.09169394,-0.10910976,0
-1.6241267,-0.5444871,-1.4092573,-1.016127,1
-0.24653624,-1.0644183,-0.1325266,-0.2784604,0
-1.7054359,-1.0915959,-0.60652477,-0.85450506,1
-0.039475508,0.12846355,-0.10655314,0.4022087,0
0.0033250153,-0.2305294,-0.11518319,0.7784798,0
-0.24192372,-0.044617414,-0.4199599,-0.007334195,0
-1.0459305,-0.4033573,-0.78727347,-0.9767392,1
-0.8692986,-0.20400986,-0.22837894,-0.47983643,1
0.85077244,-0.7953821,1.7284145,2.0971165,1
0.84896815,-0.16318092,-0.86199844,0.58751965,1
0.02008681,-0.379462,-0.69310534,-0.095697805,0
0.52241695,0.16635583,3.7043648,-0.012930628,1
0.22316253,0.47285694,-0.12048896,0.14483838,1
0.12092325,-0.31157017,-0.19023973,-0.53337514,1
0.38149703,-0.2563114,0.3762479,-0.252707,0
1.7409632,-0.255598,-0.21257529,0.998273,1
-0.50380635,0.25880933,2.9289377,-0.33592242,1
-0.59100676,-0.7093683,-0.8942862,-1.048018,0
1.2552853,0.25307807,-0.44519708,-1.1228417,0
0.77905935,-0.37701827,-0.47557765,-0.058340542,0
1.3366065,0.6111562,0.21785533,0.4557076,0
-1.4227155,-0.538046,-0.06649813,-1.2134304,0
-0.7986898,-0.2211931,-0.96738094,-1.0470568,1
0.66033953,-0.14010723,0.3843058,-0.08653763,0
0.8316773,-0.5367766,-1.0236669,-0.8907805,0
-0.9090075,-0.43964654,0.48371536,-1.007312,0
-0.5228346,0.9019786,1.3064029,0.6914451,0
1.1099885,0.44949728,0.298344,-0.1662747,0
-1.9209932,-0.09493634,-1.206342,-0.94882786,1
0.5526317,0.11374472,-0.5808569,1.7924818,1
1.1772643,0.35855,0.7819972,-0.069536,0
0.803668,0.36617818,3.8188448,2.126478,0
-0.6709462,0.2487528,-0.3817424,-0.60801035,1
0.26401988,1.1991862,0.21792048,0.16450796,1
-0.67806846,0.106966764,0.28388676,-0.7424155,0
-0.8637592,-0.46097016,-0.86204165,-0.49795264,1
-1.6326926,-0.8373512,-0.49312124,-0.9016678,0
-0.110969126,0.9362696,-0.32731897,0.8381934,1
-0.8372172,-0.10114786,0.5181117,0.9204222,0
-1.5340155,-0.27957255,-1.410021,-1.2370763,0
-0.6532641,-0.46021283,-0.6203157,-1.0338373,0
0.83460194,0.11199978,0.6307101,-0.46887404,1
0.548544,-0.3265263,1.1729385,1.2078705,1
0.46547365,0.50011325,0.14030662,0.7054372,1
0.69943357,0.67552423,2.2892275,1.7054548,0
1.3259106,0.8993851,-0.849834,-0.56861186,0
0.8491938,0.2524231,-1.2728747,-0.6730519,0
1.3590624,0.1365534,-0.8211876,1.4414244,0
1.4471405,-0.23939419,0.7841212,0.2153868,0
1.4567877,0.98749477,-0.16107818,-0.13187768,1
-1.1038079,-0.16001251,-0.7016769,-0.7630627,0
0.705969,0.82657015,0.015378296,-0.0014553182,0
2.9680505,-0.35914534,0.7368996,-0.8645179,0
-0.26127577,0.49251813,2.8843143,1.5529796,0
1.2491776,-0.46233204,-0.48383224,-0.47511247,0
0.6719821,5.990084,-0.47631332,0.72580826,0
-0.2047866,-0.7419399,-0.8347693,-0.69121367,0
1.4008104,-0.54166174,1.3589176,1.0647124,1
3.2252083,0.9480872,1.3204781,-0.39373899,1
-0.33492628,-0.40050152,-0.6811414,-0.6787073,1
2.7278862,-1.2151583,0.30274445,-0.43247154,0
0.5325082,0.23063308,-0.04742077,0.9865774,0
-0.6076485,-0.522871,-0.75359416,-0.9204275,1
-0.7612467,-0.99738455,-0.5454722,-1.2414323,0
-1.9236975,-0.84040266,-0.6621536,-0.92005986,1
-0.43998718,0.117248036,0.23850553,-1.0613406,1
-0.22339159,-0.23255827,-0.35326245,-0.052725058,0
1.536145,-0.8486589,-0.76466453,0.29841635,0
0.87428474,-0.6971888,-0.3862568,0.029191013,1
-0.8141683,-1.0168409,0.3262502,-0.38864413,0
0.37033093,0.55575544,0.06494801,0.5738505,0
-0.9455303,-0.42079827,-0.60436875,-0.17370483,0
0.4693759,-0.19772193,0.60261226,0.9522469,1
-1.7384052,-1.1860652,-1.3360507,-1.0521009,1
-0.47974813,-0.38274372,-0.45640168,-0.37059933,0
-0.6730309,-0.5108553,-0.8168352,-0.6571733,0
2.5190783,0.70968074,-1.3518047,-0.4568216,0
-1.4120964,-0.70045406,-1.3896832,-0.8467003,0
-0.95868444,-0.32065532,-1.0149133,-0.5070926,0
-0.27610913,-0.52898777,-0.8196138,0.8664532,1
-1.3961492,-0.8617859,-0.035775185,0.37965468,1
-0.2309463,-0.106101885,-0.49649653,-0.7791917,0
0.6653519,-0.56719357,0.15001865,-0.0882743,0
-0.5347292,-0.4770965,-0.62684995,2.1089716,0
0.06365329,0.15324312,-0.1659221,0.89908373,0
0.64812064,-0.70251536,-0.09814061,-0.36731336,0
0.012674391,1.0797558,0.22536877,0.4861851,1
-1.1913756,-0.15735283,-0.93454415,-0.82248926,1
0.4750203,1.4092939,1.252169,1.6945614,0
-1.8033528,-1.0240282,-1.0914887,-0.8558187,1
1.715259,0.07152503,-0.81627405,-1.2062254,1
-0.7383629,6.2954245,1.8780744,-1.027858,0
-0.0076701045,-0.4719031,-0.73972434,0.22092701,0
1.9947951,0.44806188,-0.69685006,0.48471108,0
-1.0513607,0.58384097,0.12349295,-0.33747962,0
-0.34728536,0.78640765,-0.20900738,1.5464666,0
0.9704168,-0.82630485,0.3240327,-0.94803524,0
-0.23747611,0.8764761,-0.75127804,0.6458773,0
-1.1130097,-0.46509135,0.07498452,-0.07211665,1
-0.1403768,0.08311747,1.4464593,0.83228666,1
-1.1075476,-0.39212835,0.062207133,0.8674166,0
-0.4308356,0.7100226,-0.19297077,-0.0803553,1
0.31338188,-0.62235326,-0.6763669,0.1657372,0
0.16440667,2.2423904,-0.3869614,1.5494734,0
-0.4599129,-0.10463804,0.39212862,-0.10369158,0
-1.6607373,-0.017615214,-0.055464767,-0.8169087,1
-0.009547934,-0.12441818,-0.6695098,-0.018161505,1
0.23468398,-0.11441171,0.16598752,0.7358204,0
-0.36714694,0.08008663,-0.5368384,-1.0427891,1
-0.9389535,-0.36174613,-0.96710914,-0.66693485,0
-0.6998074,0.28118655,-0.6431677,-0.050749887,1
0.6009324,-0.07614042,-0.6224251,0.13814922,1
-0.25055635,14.6874895,1.47057,0.5089637,0
-0.23515454,-1.1365376,-1.5772097,-0.96295553,1
-1.5525693,-0.6866596,-0.28707132,-0.90304536,0
-0.9370706,0.018740475,-1.2048151,-0.86832106,1
0.8585545,-0.32810122,0.61995184,0.14994991,0
1.3781173,0.17398691,1.1518426,0.54467213,0
1.3118329,1.3885303,1.2192454,0.995041,1
-1.4503036,0.07624349,-0.7164017,0.2669753,1
1.1426992,2.8582668,-0.1963489,-0.9819824,0
-1.1760039,-0.6017308,-0.89099026,-0.99089587,1
-0.7091285,-0.55801547,-0.74229354,-0.029353272,0
0.7579973,-0.6552432,-1.2682507,-1.0173781,1
0.6868772,0.7395559,0.021966636,0.7134478,1
-1.6563692,-0.20102286,-0.62474006,-0.7355416,0
-0.44472963,0.1461663,-0.322964,-0.55948555,1
0.9123968,1.0436497,0.71816856,-0.44808412,0
0.26270083,1.0017458,1.0152714,-0.030084927,0
0.5484573,2.1577728,0.88881403,-0.56261504,0
-1.1853256,0.01284498,-1.3357145,-0.65583956,1
-1.0214254,-0.626008,-0.51138616,0.08078787,1
-1.769516,-0.4631244,-1.3482202,-0.74834657,1
1.4605315,0.8885846,-0.7149466,-0.61708784,0
-0.5295612,-0.1788382,-0.81761247,-0.5710326,0
-0.46632046,-0.3594935,-1.7801015,-0.82680666,0
-0.05829516,-0.048154585,0.77970225,-0.80390954,0
-0.3598002,-0.350498,-0.264847,-1.2665057,1
0.79166365,-0.6536174,-0.5952532,-0.091692574,0
-0.35732698,-0.6902889,-1.1076906,-0.16426302,1
-1.1708596,-0.112194,-0.097534165,-0.61275834,0
-0.19961667,-0.57005554,-0.79044,-0.15689185,0
-1.225348,-0.6466103,-0.9069197,-1.0516573,1
-0.57677567,0.41987664,0.5709119,0.2675449,1
1.2540238,-0.63721776,-0.21847177,-0.6669861,0
-1.0340476,-0.50578654,-0.6497429,-0.4556562,1
0.9677021,0.15740082,0.29057693,-0.804909,0
-0.10555331,-0.13839087,0.3214506,0.5309397,1
-0.61458,-0.13044432,-0.74800944,-0.08015654,1
0.9879954,0.82048345,1.0684878,0.79205877,0
-1.1258672,-0.50448895,-1.4079478,-0.6944461,0
-1.4578512,-0.4582451,-0.8093647,-1.012591,1
-1.1900156,-0.27165318,-1.3086272,-0.91453457,1
-1.0253336,0.031228721,1.1195978,-0.5744812,1
2.1899304,-0.6127463,-0.2581218,-1.2246767,0
1.9585378,-0.5224334,0.18618618,-0.6548985,0
-0.5411725,0.2745,0.121284194,0.6585353,0
0.29591137,0.2654132,0.022819914,-0.18540314,0
-0.08347459,-0.35739762,0.92787075,1.4031887,0
2.478927,-0.81409705,-0.7684455,-0.6359685,0
1.4162062,1.030906,0.18911278,0.46154726,0
1.4159294,-0.47194868,0.33368912,-0.029373307,1
-1.3557457,0.38806894,0.6990044,-0.99219084,0
-0.5715835,-0.6560634,0.061179403,-0.17242002,0
-2.0703359,0.15106773,-0.7259215,-1.1352369,0
-0.22646193,2.0983725,0.9836738,1.8726401,0
0.5046031,-0.12114901,0.74586433,2.6538243,1
-1.0221914,-0.7785789,1.9090465,-0.014834678,1
-0.45244625,-0.30482388,0.5266585,-1.0096443,0
0.64725935,0.7399722,-0.11155188,-0.051597953,0
-0.015636086,-0.66293204,0.5066759,-0.04052068,0
-0.9147425,-0.15774344,-0.5906915,0.8587571,1
1.8614182,-0.7042102,-0.6849079,-0.73226917,0
-0.6791298,-0.58825433,-1.1269388,-0.42837688,1
0.6726374,-0.62638134,-1.2478025,-0.97375023,1
-0.23117143,-0.23734565,-0.65377086,-1.2512553,0
-1.1078931,4.6412663,-0.39601707,0.2885801,1
1.3678383,0.5494033,0.28265414,-0.6925367,0
-0.0015072525,-0.41810316,0.9326695,0.032154117,1
1.089699,0.021568373,-0.4293114,0.13661255,1
-0.49170613,-0.5284484,1.0480188,2.575911,1
1.2670591,-0.51846516,1.3915759,0.6529173,1
1.3288908,1.5876753,-1.0280714,-1.2972729,1
0.9106082,-0.45288986,1.5990719,0.2773026,0
0.3380734,0.4230011,0.2190884,-0.040107675,0
3.7102785,0.18509781,1.051109,-1.152929,1
0.5189104,-0.9914818,-1.3381218,-0.8624423,1
0.034102175,-0.9586365,0.7977707,0.5611221,1
-0.40469292,-0.33644694,0.6929451,-0.051484745,1
0.8179376,-0.76930416,1.4251457,0.4282743,0
-0.099472284,-0.6758437,-0.17161754,-0.24086753,1
0.054774627,-0.47367677,-0.42678687,-1.3981558,1
0.58385265,0.1368394,-0.5991844,-0.94610584,1
1.350513,-0.53229207,-0.40961197,-0.14248794,0
1.786879,-1.0849539,-1.0650083,-0.30883545,0
-0.96068823,0.5836214,0.24401888,1.9421562,0
-1.7741677,-0.9183447,-1.9445906,-0.70602065,1
-0.100130394,0.7922487,0.56487477,3.012355,1
2.5023324,-0.6589462,0.84866387,-0.78883064,1
0.58620083,-0.0920019,0.28756687,-0.29997164,0
