lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,label
-0.11320269,-0.42619187,1.3478556,-1.9488004,-0.946196,1.0818781,-0.5679362,0.86103934,-1.173544,0.70812774,0.2167204,-0.18896008,-1.383934,-0.3699146,-0.18319814,0.12648611,-0.4216642,-1.6407896,1
0.45460504,1.0142387,-0.6407414,-1.4252329,-0.20853966,0.41029102,-1.2236531,-0.077673614,-1.0032977,-0.5995327,0.31701273,-0.8705839,0.09250796,-0.016772658,0.47020844,1.090873,-0.9954215,-0.6584264,1
0.78919196,1.0891681,-0.55901295,-0.64051145,-0.1392864,-0.7145628,2.958392,0.122818895,3.1508796,-0.74546593,-0.80680245,0.21501687,-0.87266076,-0.4454596,0.5222193,-0.44383714,-0.1539857,-0.6522281,0
0.9549888,-0.06256497,0.71161073,-0.30322906,-0.8436417,-0.45480293,-1.1147113,-0.3053341,-0.91137326,0.16133049,-0.19856215,-0.54996794,0.11856258,-0.012042686,0.049553394,-0.6195675,0.2616226,0.27058592,1
-1.3720913,-0.590061,-1.837822,1.88703,-0.1914562,1.0185636,-0.93700445,-0.3778409,-0.4792312,0.6168455,0.7689579,0.57150245,0.53442025,-0.05155836,-0.27489087,-3.341312,-1.604036,-0.050532814,1
1.6439188,0.7928656,-1.425771,-0.97481585,-1.7197604,-1.0758022,-1.2432811,-2.3593822,-0.6505345,-0.3924685,-0.44552702,-0.8102319,-1.3437049,-0.47046325,-0.57709444,0.8365776,0.28257507,2.191644,0
-0.5999149,-0.83610857,-0.66301006,0.16979338,0.47898144,1.9529376,0.8040069,3.1537557,0.6229088,0.4710844,0.059738547,-0.5500174,0.35777083,0.26209462,0.5400782,0.72808266,0.21087475,0.09530592,0
-0.4035083,0.17556474,0.53310037,0.37003744,-0.42450154,-0.18922609,0.30212247,-1.4058962,0.9577966,-0.34450474,0.03580427,0.31750655,1.1257386,0.15020129,-0.20722419,-0.584759,-0.08342208,2.9046273,0
1.3509182,0.9972172,-1.1702313,-1.6228639,-1.1453259,0.33217546,-0.43314636,-0.841875,0.461258,-0.21402524,0.03525071,-1.5081472,-1.7996914,-0.49721,-0.6468497,0.25387612,-0.21621832,-1.1000105,1
-0.49689966,-0.2438286,1.25897,0.29906756,1.7140085,-0.21459757,2.587595,-1.3061783,1.8813723,0.14617038,-1.2100086,0.71350324,0.8461602,0.20394486,0.7613956,-0.17568171,0.6563986,0.10983959,1
0.9283941,1.2176279,-1.2897595,-1.5322219,-0.23434116,-0.46901545,-0.6018108,0.32110596,-1.3812006,0.07568771,-0.55066854,-0.34355026,0.68829054,-0.34758824,-0.45811558,-0.035388097,0.4704956,0.5602912,1
-1.3493466,-1.58208,0.3206229,-0.46649736,1.593054,-0.70879865,-0.46002346,-0.58489436,-0.60612017,-0.06622319,-0.25175464,1.9185634,-0.37641254,-1.9703064,-0.47008336,0.39402544,-0.6812532,-0.16568387,0
-0.38682738,-0.77116406,0.21504536,-0.98658556,1.660675,-0.66271836,0.8290338,-0.976598,1.4031781,1.1605856,0.67038417,-0.02908945,0.24117386,-0.1765661,-0.16019404,0.32539797,-0.05054605,-0.31818807,0
-0.7920805,-0.32843342,1.0805786,-1.7511828,-0.5071944,-1.625124,0.91896075,-0.14744551,1.8174864,-1.3589469,-0.29647088,-0.90040994,-0.75757104,-0.46097684,-0.7393867,0.035455957,-0.8500365,0.15305717,1
1.9881935,2.023354,-2.8557796,-2.0856924,-0.8283644,-1.0588768,1.4671834,-0.08722508,2.0686796,0.47612095,0.14795944,0.11059715,0.67497265,-0.17063916,2.263005,0.7810433,-0.2781613,-0.50256497,1
0.1883401,0.7931842,-0.58003753,0.63089275,0.71798956,1.7154273,-0.15330349,-1.183766,0.32577568,-0.39592636,0.586041,-0.6801267,-0.6530348,-0.48428255,-0.7405045,-0.57762337,0.029117865,-1.3092904,1
-1.3804743,-1.1244931,-0.8972287,-1.4734304,0.82395196,0.9256959,0.15871018,-0.5254613,-0.10902343,-0.22359629,-0.59912413,0.562145,-1.0534399,1.9600794,-0.15726188,-0.50602305,-0.6438978,-0.2309598,1
0.28709006,1.2116667,0.25036442,-0.013027638,0.42285132,1.9810148,2.5586605,0.05246958,2.2639546,-0.55738735,0.14942665,-0.8468548,-0.56828594,-0.6908679,1.2633513,-0.5342541,-1.5079184,0.22997677,0
1.1328027,1.7102286,-1.7038541,-0.5067761,1.3700459,-0.8105569,-0.3274976,-0.80005485,-1.8938551,0.71184707,0.7898523,1.8383074,-0.393793,-0.48350862,-0.08719492,1.458172,-0.4210378,3.8054094,1
2.0761626,1.4425869,-0.18239331,-0.011552453,-0.852468,-0.26709569,-0.33995092,0.47121567,0.5298571,-0.9467802,-0.013391681,-0.91330385,-1.472358,-0.64544356,-0.16926078,-0.49008018,-0.23678978,-0.9176255,0
-0.19596374,-1.4613144,2.0280743,-2.4628801,-0.8003373,1.6855309,2.0941556,-1.6130949,2.8498437,0.3980338,0.0012002587,-1.1387677,-1.2828798,-0.42406756,0.5295259,-2.389874,-2.479063,-1.293185,0
-0.71048886,-0.9375318,-1.6411258,-0.44901794,0.42671168,0.47129756,-0.79039437,-0.4642733,0.20304114,0.19885892,-1.083328,0.6860145,1.9706743,-0.08139506,-0.10348517,2.0091152,1.1513253,0.44178823,0
1.0385387,2.1067069,-0.21935785,-0.84242254,-1.4363775,-0.73019916,-0.4060874,-0.24693325,-0.78658295,-0.060059488,-0.14598852,-1.1351256,-0.90771765,0.9316209,1.4554856,-0.11413551,-0.1645199,-0.8359618,0
-1.2499723,-0.8223171,-0.42380995,-0.67810714,-0.2361961,0.97995776,0.5127402,-1.0183157,0.6748087,-0.51240295,0.27131343,-1.1292442,-0.54198664,-0.65944433,0.30411282,-0.30763617,-0.5155226,-0.8289246,0
0.22249818,-0.6147319,0.6050453,1.0040616,2.024501,0.41481733,-1.1447068,-1.3417828,1.2053643,-0.43395478,-0.330705,2.616643,1.0376804,0.029393286,0.7196143,0.15171635,-1.0696799,0.05784905,1
0.60188615,1.1269627,1.8107383,-0.5212922,0.7994996,-0.04389496,-0.8345026,-1.1861887,0.17250869,0.19068097,-0.16023484,-0.8009546,0.3862676,-0.15970403,-0.30327556,-0.6364558,-0.5464982,-0.52350736,0
1.7677774,1.3168699,1.5154417,-0.18911357,-0.56578076,-1.9171827,1.1465456,-0.5285368,2.5757797,1.791949,1.3128811,-5.3584576e-05,-0.36740607,-0.25432816,0.5548362,-0.6686673,0.1680659,-0.43419257,0
2.3290927,1.5089288,1.3235413,-0.91548526,-1.6510439,-1.0703228,-0.17330322,-0.3144933,-1.2962232,0.4148198,-0.072248876,-1.115929,-0.94652855,-1.314265,0.040827535,0.3018781,-1.9287949,-1.3388051,0
-1.0872818,-1.559683,-0.27001777,0.80503494,0.09299749,-1.2023427,0.2860381,2.238042,-0.5334553,-1.4553461,-0.42239338,-0.67789495,1.1073828,0.8113997,0.021499515,0.44167358,-1.4269233,0.8329238,0
-1.349872,-1.3607159,1.324917,0.91713965,-0.5889639,2.0154178,-0.15246074,-0.14053974,-0.26822886,0.041799445,0.23230366,0.0842388,0.42856368,0.16517064,-0.23494403,0.24319196,-0.479813,-0.72919476,0
-0.6654106,-0.13309354,1.0169721,-0.45253116,-0.084121644,-2.1973252,-0.2864893,-1.4129193,-1.2640195,0.21507463,0.14790106,-1.0606291,0.15005508,0.10968843,0.6706724,3.9614425,3.5501707,-1.4706421,1
-1.9610673,0.057878226,2.8331523,0.5055987,0.9804478,0.92772496,0.01670847,-0.5393417,0.23563379,-0.49503842,-1.3995912,0.7954554,-0.46751335,0.5848342,0.5415971,-0.31470582,-0.7336553,-1.2161112,0
1.8749173,1.8125725,-0.51818323,-0.61299205,-0.71671224,-0.70569503,-0.63031596,-1.0424393,0.17791912,-0.46843857,0.24802184,-0.59541196,-0.5737994,-0.20281672,0.27334803,0.72630394,0.6537695,1.4787765,0
0.27013505,0.6035999,-1.1722434,-0.33261007,-0.7891869,0.14203054,3.733248,1.9327064,3.929911,0.70099163,-0.6030313,-1.0887429,-0.6005057,-0.48559844,-0.043972064,-0.019020483,-1.0205173,-0.0028310493,1
-2.2216232,-1.2986672,-0.25492206,0.86317426,0.39535645,2.7635686,-0.342986,-1.599992,-0.09700018,-0.8136499,-0.823528,0.62874234,0.7415995,-0.015473723,-0.6705209,-0.20928723,-0.5639588,-0.22387728,1
-1.1973774,-0.6271951,-2.1774585,0.5786632,-0.26411578,-1.5088013,-0.72376657,2.225555,-0.18969262,0.17148867,-0.6094864,0.49206758,-0.043794215,2.5186863,1.1854031,-0.33233508,0.30982065,-0.58990824,0
-0.74396753,-0.72937876,1.076023,-1.2242377,-0.013752639,-1.7523508,-1.2636901,0.69071907,0.05766976,0.1957835,-0.36910367,-0.5070337,-0.27584046,0.93973917,-0.15221712,0.006136462,-0.4821617,-0.24248366,1
1.4082965,0.90819323,-0.5796432,0.31066227,0.5762048,1.1975737,-0.4133798,-0.03686993,1.1049991,1.0681925,1.5245138,-0.4493211,0.6769487,-0.5161075,4.95814,-0.20395276,-0.6659036,-0.11391473,0
0.04456848,0.4076584,-0.9466871,-1.5713761,-0.2212236,0.70731074,-0.087089375,0.51920414,-0.5967077,-0.06730534,1.1034796,-0.56708956,-0.87839043,0.8809774,-0.15245919,-0.5411279,-1.4087746,-0.6514484,0
-1.4405099,-0.8585258,2.3729346,0.92462873,0.7632462,-0.52282417,-1.0777216,-0.51791644,-0.5740802,-0.55663896,0.059505682,0.7150421,1.8055027,1.2422186,0.12608534,0.07898863,-0.6130779,-0.4939427,1
-1.4408696,-1.7538937,-0.11686168,-0.7850551,-0.92495096,-0.1413018,-0.7975073,-0.75342655,-0.639885,-0.61856806,-0.2174708,-1.822086,-0.52529943,-0.11067283,-0.63524574,-0.4876916,-0.56600875,-0.8693454,0
0.5688384,-0.44861758,-0.158921,0.47098622,0.22914314,-0.96172816,-1.1197686,0.90629596,-0.9851153,-0.22281422,-0.10979514,0.14503446,0.16064626,-0.18854229,-0.47776207,0.2612514,-0.21370938,1.2247795,1
-0.362176,0.39792573,-0.51265216,-1.3956025,-1.7973204,-0.15507233,1.2068789,-0.21775326,2.0669951,0.35486424,-1.2469215,-1.1898032,0.32690954,-0.74460137,0.13087156,1.0738242,-0.26179683,-0.5321474,0
0.9693759,-0.9445313,-0.78775394,-0.33546007,-0.08686167,-1.6922448,-0.3566163,2.4491546,-0.23063648,-0.031524904,-0.16915122,-0.2608238,-0.59749115,0.13581598,-0.020709157,-0.6472752,-0.21793488,0.41275054,0
-2.140141,-2.207287,0.9439518,0.8419156,-0.020943709,0.36634374,-1.0942532,-0.408382,-0.7291708,-0.1043491,-0.56545484,-0.43378857,0.45522097,0.041452706,-0.7784318,0.010548025,-0.3225577,0.060328513,0
-1.0360475,-0.2971294,0.31026095,0.35508984,0.4018541,0.51603585,-0.38858232,1.5348482,-0.8741486,0.10736874,0.068023026,-0.25711328,0.55241907,-0.12278038,-1.040508,-2.5972435,-1.9186683,-0.24476615,0
-1.661625,-1.4550736,-0.7726953,-0.71654093,0.0027016401,-0.57697934,-0.909709,-1.450882,-0.97050464,-0.10901968,-0.4172183,0.00393641,-0.3835163,0.92707515,1.523062,-0.65948224,-0.024190888,-1.4058077,1
0.72191286,1.7054839,-0.35244387,-0.39217806,0.026937336,-0.43412903,-0.4895533,1.2328259,-0.12027007,-0.203287,-0.23042664,0.24830501,0.41773927,0.028904408,-0.8592309,-0.06561303,-0.41133398,0.41919106,0
0.28379744,0.18050599,-1.544703,-0.596318,-0.8671847,-0.006630838,-1.0148795,-0.14070064,-2.2534971,-0.5654648,0.09656095,-1.1421145,0.5642952,-0.85811937,-0.6336335,-0.18098779,0.67024475,-0.7302638,0
0.017485946,0.67373216,-0.51932436,-0.25327766,-0.20497966,-0.6977313,0.069759324,0.19981101,-0.5379668,1.1612537,-0.21475214,0.37938517,-0.3828864,0.20737416,0.4744993,-0.4424529,-0.3936492,-0.8664185,1
-1.1672565,-0.54657835,-0.36523527,1.0008004,0.1556642,-0.62342894,-0.21763739,1.6396027,-1.4120299,-0.68823075,-0.78283936,0.13124608,0.31268972,0.5707844,-0.91358376,0.06901148,-0.09400147,-0.72830796,1
2.0259545,1.4637675,-0.37537563,-1.0604146,-0.44553527,-0.2731693,0.49529204,1.6969873,1.5006878,0.019316763,0.2829217,-0.6073695,-0.51680416,0.37035063,-1.0111339,0.23551324,-0.3928339,-0.63440907,0
-0.6828711,-0.14529335,0.8570062,0.4840399,3.3944697,1.5491376,-1.2236869,0.29557306,-0.69945204,-0.37640288,0.69311225,-0.7768557,0.8309641,-0.8026411,-0.80229497,-0.866971,-0.8361515,1.1527483,0
0.113585666,-0.1727907,0.12097606,-0.4953475,-0.29851574,-2.2547584,-0.3055127,5.675289,0.41682637,0.75163835,11.638287,-1.2388968,-0.2334735,-1.0804254,-0.1910087,-0.11155,0.22066587,-0.9889185,0
1.179323,1.7781315,0.4058177,-0.99916106,-0.8438401,-1.2259164,-0.73851603,1.0324965,-0.38184503,-1.4100156,-0.38135123,-1.5189908,-1.0986407,0.45071948,0.2577769,0.81862205,0.6829327,-0.7709747,0
1.5297714,2.4515755,0.22631507,-1.3819324,0.9972621,0.72790587,-1.5527596,-0.09102973,-1.2478423,-0.6130823,-0.8957168,1.0248771,-0.50292575,0.14010487,-0.04798478,0.08392002,0.11990976,0.5636984,0
-0.79940253,-1.5034231,-0.33067068,-1.2172655,-0.974571,-1.9052117,-0.67291677,-1.4154084,-1.6601003,0.5359802,0.31447166,-0.43236175,-1.4632418,0.5643889,1.0020812,-0.09367515,2.4793591,-0.6160215,0
2.3198962,1.5025768,-0.9611356,-0.66900086,-1.202097,0.63902014,0.98794305,-0.82107115,0.34331173,-0.99692214,0.0001962781,-1.3264307,-1.1304258,0.1873182,-0.06962964,1.1600273,0.65731955,-1.1114708,0
1.4920229,1.1506913,0.06086889,-0.7483573,0.43924302,-0.11520821,-1.1976439,0.38189417,-0.7798841,0.31801045,0.41420594,-1.2357259,-1.1184369,-0.17696002,1.6337204,0.020907879,-0.61539495,-0.95997006,1
0.8113874,1.4823079,0.5405213,-0.10299933,1.3494968,0.6372206,-1.3026272,1.127553,-0.8113496,0.2902041,0.09581618,0.4586773,0.574353,0.20037508,-0.2041944,0.10660763,-0.21346663,-0.49993587,1
-0.027171075,0.97838044,-2.189972,-0.19677882,-0.71698314,-0.3273508,-1.18411,-0.22133943,-0.49093026,0.21074083,0.075230435,-1.5105524,-1.3205093,-0.11715989,-1.0246104,-0.15771645,0.88227254,-0.11711264,1
-1.171168,-0.8146969,0.08904898,0.2231332,0.8027503,2.2349489,-1.0939177,-0.45260182,-0.6989727,0.5176703,-0.4835971,-0.11322093,-1.7464263,5.4056096,1.085982,-0.3533966,-0.88728464,-0.49356282,0
-0.85887516,-0.6563016,-0.6919029,-1.0632266,-0.7969362,-1.0353535,0.49506596,0.8929558,0.008003429,-0.3822301,-0.2695984,-0.27905542,-0.45601144,-0.40934938,-0.22777343,-0.75797683,-0.6763381,-0.94776285,0
-0.5759922,-0.50721234,0.18467492,1.0251838,-0.06440309,-0.83775413,-0.026347637,-0.24087435,0.031778913,1.7350484,0.43821496,0.28590536,0.40554476,0.06389955,-0.56309766,-0.12963033,-0.082476586,1.8466349,1
1.4986079,0.8145259,-0.8071153,-0.17900594,0.9703124,-0.7603058,-1.0670469,-1.220051,-1.590513,0.3343783,-1.039148,-0.02065494,0.38476387,0.13169062,1.4673158,0.17167869,0.17244896,-0.80893874,0
-1.1722624,-1.077044,-0.38387087,2.6088746,0.2836275,6.1955204,2.5896606,-0.04922059,2.5284522,0.17650558,-0.26866043,0.93019164,1.7519519,0.13217998,-0.28473395,-0.3157692,0.039411724,1.263908,1
0.99630034,1.3351581,0.59935635,-0.1290476,0.5954604,-0.9700624,-0.20921084,-1.2059275,0.042215675,0.055341914,1.2930654,-0.17984289,0.34383148,0.23390439,0.08625901,-0.13176152,0.24734466,0.64327157,1
-0.18434775,0.11922091,-0.3274751,-0.9068074,-0.20396736,3.508892,1.5821054,-0.3797968,1.7119434,-1.3786796,-0.36902216,-0.2598452,-1.1275758,-0.16335642,-0.3991521,0.63829803,0.19852331,-0.91681266,1
1.7920055,1.9757156,-0.86323065,-0.8166926,-0.43047595,-0.39725336,1.4534667,0.30796766,1.973015,-0.72184074,-0.78978837,0.074943006,-0.43620604,0.5583416,-0.3821822,-0.97249687,-0.6179511,-1.1850946,1
0.14139941,0.0927097,-0.5091083,-1.0485773,-0.58481586,1.9708228,-0.5602333,1.2350229,-0.94342464,0.96599686,-0.6753014,-0.48518842,-0.906484,0.34104088,-0.1881395,-0.38095355,-1.3212138,-0.5995408,1
-1.7321684,-1.3415617,0.74042994,-1.5478649,-1.2983086,-0.9012851,-0.39447612,-0.6475419,-0.18393187,-0.29043344,-0.05106783,-1.3835413,-1.9299116,-0.4548195,-0.37296963,0.21083708,-0.81121594,-0.817806,0
-0.98407257,-0.9965683,0.1305923,-1.2509018,-0.69881797,0.98401856,1.413727,1.5571399,0.34624094,0.07418729,-0.038967803,-0.8453415,-0.6161233,0.091501474,-0.23917627,0.47494584,0.72415996,0.56351745,1
-1.7953843,-0.8299725,0.10238987,-0.31266862,-0.88833547,-1.2472587,0.08447558,-1.0289396,-0.8240899,0.08686475,-0.1492469,-0.5310445,-1.1551332,-0.81262344,0.20902029,-0.66031194,-0.3370777,-0.7422911,0
-0.5909966,-0.6575908,-0.10183895,-0.548517,-0.52999234,-0.7826876,0.16619433,-0.13159768,0.19128615,0.026954412,-0.6308955,-0.9652283,-0.618523,-0.20977578,-0.28190786,0.3187296,0.38918373,0.058271796,0
0.4936437,1.2333136,-0.29730216,-0.12658924,-0.22251445,-0.7409848,1.1771746,3.2085056,1.9177425,-1.2267435,-0.16213766,-1.2514311,-0.54535556,-0.73221886,-0.5525558,-0.23318061,-1.1118065,-0.26091814,1
0.50705636,0.77194417,-0.8288294,-2.0030496,-1.1517456,-1.2698873,-0.89099467,-0.4391311,-0.26546213,0.3924373,0.16820413,-0.32018256,-1.4551439,-0.25615376,0.6331397,0.36877537,-0.2647176,-0.3673327,1
-0.8483952,-0.030132513,1.4099566,0.22506982,-0.26926416,1.6010013,-1.2988315,1.0804365,-0.22136998,-0.29569656,-0.22414865,-0.3010036,-0.45930043,-1.0520542,0.06376299,-0.4263883,0.014933705,-0.2783927,0
0.9049252,-0.25380048,0.7766158,1.4516635,0.99220186,0.35201347,-1.2651515,0.29513377,-0.7830192,-0.5432842,-0.31946376,0.5683226,0.7906481,-0.005918026,-0.43358195,0.056279197,-0.2715402,0.09285331,1
1.4702778,0.74286693,-1.080474,0.8383435,1.0582503,0.010407463,-1.3678749,0.3008268,-0.6891956,-0.18936327,-0.046886384,0.11365716,1.2068417,-0.06949848,-0.1864308,-0.6920032,-0.20866916,0.10256484,0
1.4245547,2.3739119,-0.76695734,1.2310935,-0.6595595,0.6441089,0.5236778,-0.20344242,-0.12323338,-0.7313861,0.42000484,0.12934458,0.007977724,0.020468831,-0.0035773218,0.5309179,0.054192275,0.19747686,0
0.97852683,0.880707,-0.8597609,-0.54619575,-0.5412593,-0.6067307,-0.3202309,-0.7541271,-0.25809544,1.2745047,0.73132324,-0.37251234,-2.0290575,-0.380584,0.34398815,-1.1263454,-0.7916966,-0.3685517,1
-0.45354712,-0.3073501,-0.3352763,2.7923024,3.7169204,-0.26166606,-0.89434046,-0.14119118,-0.46510398,0.478922,-0.19045368,3.7504792,0.5498691,-0.37503624,0.49356583,0.72764766,0.13957831,1.9416963,1
-0.24777639,0.4142061,-2.9949424,-1.5225737,-1.6826948,1.0025845,-1.4119138,-0.51661456,-0.7905544,-0.9156401,0.1211551,-1.5801418,-1.841745,-0.6392013,-1.0513653,-0.16886419,-0.18276384,-0.5921346,1
-0.5389432,-0.33328015,0.004906684,0.10606569,-0.02084124,0.5061355,-0.5653888,-0.848493,-0.27387315,-0.48065305,-1.1977707,0.34879318,-0.97100246,-0.52066815,0.072906256,-1.0031877,-0.39572838,-0.7327002,1
-1.199168,-0.98902214,-0.6842417,-0.7343631,1.0761673,-1.2392012,1.9842956,-0.91458416,1.8608357,-0.28156492,0.13404627,-0.0011399947,0.9327296,-0.13036111,0.43499687,0.17512645,0.21094564,-0.79526675,1
-1.0430822,-2.3860564,-0.56275946,0.3302902,0.09355967,-0.32898068,0.22637507,-0.68001074,0.6139512,-0.48096395,-0.35340053,-0.16132285,-0.5006051,-0.17085293,-0.7982508,-0.6673789,-0.16971947,-0.5481986,1
0.16537252,0.09490012,0.34997752,-1.2503078,-1.0113475,0.4609533,0.88408655,-0.65360475,-0.5208627,-0.42398125,-0.86793697,-1.2456757,-0.6623247,-0.714779,0.24278954,-0.026874363,0.46142715,0.4145847,1
1.8227654,1.8470601,-0.21311474,-1.6971359,-0.9779181,0.13120069,4.278893,-0.38382748,-0.32958275,-0.82140017,0.40921736,-0.14989394,-1.9503465,0.25615263,-0.3594405,-0.45744574,-0.9248595,-1.22694,0
0.490619,0.2036157,-0.39301795,-0.8827343,-0.6770428,-2.1503742,0.15499842,-0.16738361,0.08190906,-0.07605477,-0.8080691,-1.1685183,-1.0736743,-0.68023777,-0.1311191,-0.16481806,0.8790463,-0.099451885,0
-0.8630887,-0.4263959,0.2568318,0.9909961,0.06514986,-1.1854446,0.96222067,0.03095898,-0.16127339,-0.2027648,-0.10237217,-0.11928707,1.2447016,0.07358226,-0.091843545,-0.48476934,-1.1342198,-0.9046975,0
2.1834393,1.292223,-1.1178472,-0.8001677,-1.3467997,0.4822208,-0.50831765,-0.59796137,0.03845962,0.1858502,-0.56798345,-0.6949961,-1.5380037,-0.76271176,-0.093183056,-1.0633752,0.67120504,-0.8290905,0
1.0333917,1.2504979,0.4515667,-0.37832946,0.9010685,-0.021220803,-1.338968,0.17437063,-0.6238713,0.1676544,0.0046703815,-0.5072241,-1.306893,-0.4049121,2.374486,-0.03864053,-0.65252936,-0.89170516,1
-0.7379886,-0.058529213,1.3563467,0.8615848,0.89287925,-0.4323539,0.081806466,0.14933762,0.028574213,-0.21714476,-0.53065705,0.11417502,1.7184147,0.2692802,-0.35971344,0.04096827,-0.69995224,0.6258961,0
-0.8232133,-0.97216165,-1.1605346,0.35889623,-1.0813248,-0.5306894,-0.19922736,0.09908678,-0.051582634,-0.39541596,0.35907185,0.012524337,-0.084736794,1.4976051,0.18222348,-0.4016016,-0.84653795,-0.14471546,0
0.99687076,1.3610253,-0.3958202,-1.215138,-1.1862844,-0.33140743,0.59571415,-0.06791765,2.3860674,0.62787735,0.34865683,-0.85105026,-0.63810134,-0.8047773,0.14907521,1.0677836,0.9136028,-0.30435944,0
-1.7224427,-2.0065947,0.2972951,0.5548442,0.67422366,-0.06718424,0.42067733,0.082969725,0.2735101,-1.1301597,-1.5548571,-0.543434,0.15021154,-0.9745512,-0.3230777,-0.3481682,0.8719957,1.3675687,0
-0.86786926,-1.076675,0.024920255,0.31775284,-0.8777541,-0.9402452,-0.93680716,-0.32126614,-0.005982399,-0.6825046,-1.2319176,0.451614,0.35562053,-0.34079918,-0.14975443,-0.16484323,0.28291458,1.1420445,0
-0.19679415,0.214535,0.7707716,0.088942595,-0.3570034,-0.74544644,2.1439703,1.8337814,1.8672695,-0.07052368,-0.1718381,-1.425724,-0.9352309,-0.22646445,-1.0085595,-0.90604997,0.13040963,0.017831862,0
-0.37250352,-0.90927553,-2.0761404,0.15475488,0.07381557,2.4417362,0.19986448,0.15859345,-0.3721802,-0.11111435,-0.29020917,-0.190034,0.5735415,0.4849302,-0.21838999,-1.4940236,-1.4016588,-0.24910878,0
-0.21124423,-0.42155915,0.8039975,0.7037277,0.04248565,-0.02569595,0.04388064,-1.30351,-0.9428418,-0.17469294,-0.20759702,-0.6054408,0.69651186,-0.5635987,0.092404604,-1.2464799,-1.20557,-1.8205956,1
-0.43018523,0.33760464,0.39887404,2.3226426,0.23491621,3.6562495,0.38712233,-0.62420577,2.040041,-0.21565682,-0.3686325,0.78421557,1.7744914,-1.2478657,-0.74790716,-1.2657521,-0.19180968,0.54401845,1
0.22685036,0.07751694,-2.1897454,-0.7452749,-0.64117813,0.13718477,-2.1640294,0.37619033,-1.0283501,-0.68209475,-0.644795,-0.1544646,-0.37584838,-0.1124492,-0.09501691,-0.23800102,0.21337216,1.5538027,0
-1.4817772,-1.3983089,-2.0691218,-1.2734265,-0.9198878,-1.0046872,1.4920259,-1.2168983,1.1854372,-0.402158,-0.22729948,-0.2662884,-1.1159898,0.123597085,-0.23988208,0.12992612,-1.2146001,-0.33008915,0
-0.4758155,-0.96288997,1.3383951,1.5243914,0.745605,0.22296578,-0.5251756,-0.9975327,0.34125564,0.50977755,0.011912942,-2.0293198,-2.4149656,8.079952,2.254634,2.9068909,3.0480535,-1.3281032,1
-0.0993374,1.2311637,1.5163375,1.9856672,1.0113516,-1.9709921,3.4808056,-1.3253224,3.4258122,0.283129,0.10944769,0.34519613,1.1500397,-1.4254731,0.8760742,0.30418643,-0.13445807,0.9025313,0
0.2328318,0.5023117,0.005157098,-0.85776,0.20682985,-1.0066664,-0.5448061,-0.29521528,-0.24979015,-0.9427481,-0.51259166,-0.42520142,-1.6624613,-0.6252386,-0.46404687,-0.111979894,-0.90731627,-0.657862,1
-1.1179047,-0.91148025,-0.03127244,-1.1632996,-1.9245214,2.3069904,-0.013628781,2.1842284,0.48111227,-0.043896712,-0.09717769,-1.4270642,-1.8317077,-0.95851237,-0.050078303,-0.8558666,-1.4442351,-0.66787064,1
-1.3469812,0.027980715,-0.13220258,1.3922069,0.04483673,0.38687873,0.6481503,0.19913095,-0.424349,-0.058307543,-0.5320857,0.8939856,0.97237235,-0.4104951,-0.22460476,0.599954,0.7152512,-1.6595614,0
-1.1047304,-0.8765149,-2.4277632,-1.8525419,-1.8232955,1.3614708,-0.62920076,-0.13771576,-1.5486434,-0.13838375,-0.4319772,-1.4515314,-1.727118,-0.14358912,-0.5724526,0.7243253,0.9554937,-1.1563259,1
-1.2236253,-1.3227578,-0.29088867,2.8329136,2.2812023,0.5278917,1.6373589,-0.5237485,1.3207369,0.3404359,-0.434135,-0.9034278,1.3533323,-0.15014607,-0.35291788,2.313007,-0.92975295,0.5796462,1
-1.1500793,-0.58161676,-0.1896575,0.6158612,1.597798,0.38153586,-0.9229083,-0.5249803,-0.18533483,-0.13761047,1.3202415,2.3218963,-1.2486084,-0.5996958,0.5086952,0.32613528,-0.6592467,0.33372664,0
0.8313471,0.5542294,-0.84641904,-0.83832735,-1.5032563,-1.0162549,0.029976608,0.3169168,0.056922793,-0.23583081,0.14310604,-0.73062205,-0.23439303,-1.0209568,-0.68283415,-0.45128843,-0.8103919,-0.18852066,1
-0.9126703,-1.5517347,-0.5737312,1.0564016,0.63056016,1.7754954,1.1480206,-1.3377125,0.6039111,0.34869966,-0.33696324,0.3902161,1.0531013,-0.33385792,0.028649747,-0.50923437,-1.0527052,1.5766063,1
-0.5121203,-0.9561484,1.0407912,-0.18893826,2.0543158,0.01968497,3.4324489,-1.3711934,2.9715087,0.22299358,-0.2137734,1.6920197,0.30826825,0.033073194,2.0894246,0.7278584,-0.6932222,-0.7093029,1
0.5887376,0.6512581,1.990097,0.21659845,-0.9422855,0.23753643,-1.0682253,-0.36713192,-0.29418388,-0.31817693,-0.71131575,-0.8408294,0.5498169,0.41839308,-0.41470534,0.6226965,0.42084143,0.5511131,1
0.48868927,-0.18237919,-1.0114527,-0.5180005,-0.7741276,0.6298712,-0.5267905,0.17695862,-0.6272068,-0.640001,-0.43798712,-0.17316574,-0.2523492,-0.14342652,-0.1665441,0.8418268,0.32971138,-1.0457919,0
