lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
0.7935625,0.36307395,-0.2989782,0.5156798,0.43574387,-1.5848315,-0.15771794,1.8001066,-0.34014475,0.306538,1.123446,-0.7321372,0.49678853,-1.6189559,-0.86992764,-0.5226991,2.0715425,1.1706436,-0.6249592,-0.74871427,0.15824288,-2.648271,-2.1988585,-0.37388074,1
0.007502705,-0.5389341,-0.15841337,1.4075428,-0.8096547,-0.9126984,0.8570498,2.5785918,-1.2179712,0.332624,-1.2157958,-0.48575428,-0.3814033,0.7924223,-1.1559682,1.8896188,1.5419555,0.67168665,0.6610177,0.6381619,0.17910013,0.2580709,-0.7223053,-0.68786585,1
-0.80322564,-0.9446858,-0.5817652,-0.889446,-1.5381715,0.23703966,-1.722002,2.1200156,-0.19964874,-1.6807661,0.23206523,-0.34587303,0.4607132,-1.5273255,-1.5428996,-1.5817422,0.6789116,-0.07681507,0.40112224,-0.39815193,0.15253985,0.18092959,0.49923348,-1.2705181,0
0.6146504,-0.9067893,0.4639375,-0.19223961,0.17402512,-0.3739854,0.638314,-2.082138,-0.14712429,1.1730313,0.77146745,-1.1659425,-0.11229569,-1.3582098,-0.086983636,-0.101165414,1.3724205,-0.012389958,0.49537298,0.061869383,-1.7595487,-0.9258026,-1.3144886,-1.1903512,0
-0.9724114,-1.3144634,0.5268443,-0.1386432,1.077861,1.1010594,0.26562315,-1.8944849,2.124228,-1.5325966,0.8514372,0.6213498,-1.2296958,-0.8922124,2.958532,0.06737155,-0.16445309,3.1508124,1.0914139,0.50455076,0.09480957,-0.35727412,-1.1007762,-0.15679878,0
-0.37700206,0.6109833,-1.8592523,-1.6123809,0.9701,1.0866004,1.0145048,0.6861307,-0.86228216,3.545773,-0.74500465,-0.4453799,1.5363557,-1.6003635,0.9396622,1.0819602,-2.1387901,1.2311436,1.5152564,0.17945838,-1.0667721,0.54897326,0.24453709,0.33835146,0
-1.4309195,-0.66869617,2.003425,1.3442307,1.0758904,-2.9905648,0.67853934,1.3894141,1.0537288,0.7499488,0.10347439,-0.2463851,0.7767494,-1.2448475,-0.10688013,0.35869443,-0.76285386,1.3975078,-0.5704286,-0.6730467,1.9332824,-0.5051888,0.14508218,-0.830183,1
2.0475032,-2.6757936,1.497524,-0.006818965,0.13222152,0.95124024,1.3221096,-0.19995081,-0.00021886826,-0.9366871,0.84960175,0.23473561,-1.4772949,0.2032733,1.6473467,-1.9380004,-2.4619722,-0.062708244,1.0664076,-0.7137403,7.4711695,3.9992967,5.788029,3.482693,0
-0.4996811,-0.5711725,-0.72615004,-1.3145018,-0.92419124,-1.4931909,1.1300087,-0.5377118,1.0458724,0.4258796,0.46550745,1.7919669,-0.32193643,0.8476852,0.52120787,0.49242097,-0.08468497,0.86305135,-0.68980235,0.03147486,0.1048975,0.7678211,-0.52271307,0.38281357,0
0.36163804,0.74133056,1.4319344,-0.9906907,0.4240438,-0.117312804,0.018491149,-1.9883844,-0.54616654,0.52359736,0.8703218,1.3141774,-0.48611832,-1.4067904,0.92990786,0.17837653,0.47063768,-0.35458905,-0.57907546,-1.0599926,0.24502775,1.630568,-0.37023473,0.9967687,1
-1.5208535,0.41081256,1.5193832,0.2574194,-0.98049176,-0.5738023,0.6492962,2.2087865,0.19888225,-0.46749952,-0.47385335,-1.3355186,-1.6804321,2.1326137,-1.6583865,0.7874639,0.4054956,-0.5890733,-0.31938314,0.24341622,-0.1799153,1.582634,-1.4728692,-0.09302868,1
0.4023731,-0.039105937,0.35648963,0.11876108,-0.9680159,-0.47396058,1.1367291,1.4680253,1.96424,-0.6847106,-0.52201307,-0.74885166,-0.44459328,-2.6486435,-1.4917132,2.0070667,-1.1503581,-0.20027873,-0.66822433,0.31468993,-0.70180327,0.0799008,-0.6717768,0.24131835,0
0.5512242,-0.62832206,-1.4210676,0.40251976,0.26337498,-1.3904445,0.1506013,-0.87858766,0.056176007,-0.03488394,2.0643637,-0.99105126,1.1016315,0.31096214,-0.6265155,-0.8838798,-0.41497904,1.4790311,-0.15000364,-0.39671677,-1.2182499,-1.2691239,-1.1865432,-0.43117166,1
0.34299356,-0.36175406,-1.2633152,-1.0240929,0.4749007,0.18893614,1.7330285,-2.9557545,1.5457442,0.92389077,0.7447664,-0.023728073,0.3917641,0.5713973,-0.6717426,-1.0543145,1.6515648,-0.5684027,-0.18621218,-0.24019855,0.34013796,1.2769718,-0.004575193,0.08025557,0
-0.35500225,-1.9879388,0.09486267,-0.5789399,2.4339437,-0.4683591,-0.30716968,0.2159209,0.19494592,-1.3990544,-1.8297677,-0.5394197,-2.1761322,-1.5008976,0.90445876,-1.61822,0.17905024,0.33917928,-0.19414504,-0.53207624,0.43335494,-0.23868121,-0.19301617,-0.5825829,0
-0.995446,0.098564625,-0.08755319,0.05268757,-1.6079179,0.95760727,-0.48742968,0.758435,-0.79481685,1.2933648,0.13044313,0.09384471,0.51953274,0.613498,-1.4441745,1.8917683,-0.8887805,-1.2087394,-0.89779127,-0.019014627,0.408279,-0.35349575,-0.69794655,-0.31296015,1
-0.75834846,-0.9916748,-0.7830996,2.8903155,1.9565377,0.66202426,0.25076696,-1.2434887,-1.6391274,2.4351966,0.5233005,-0.20453954,1.4279529,-0.6108465,-0.52639985,0.5586805,1.2931894,0.24697953,-0.23812011,-0.47662127,2.6999505,-0.2795226,0.5313057,-0.38952386,0
0.80802125,-1.0751083,-0.45042273,-0.7001674,1.2118187,0.30711964,0.5398549,-0.3308437,0.40535897,0.30738568,2.1637993,-1.9406492,1.6041121,1.8591202,1.0478367,-2.265071,-1.933573,0.40265873,1.9183388,-1.3398943,0.62581664,0.7015735,0.251571,-0.4208336,0
-0.07069954,-2.1215506,-0.8759393,0.42026794,0.022081852,-0.2662883,-0.9067731,-1.4982488,-0.8388761,-0.41992706,-0.9346609,1.067146,-1.4956319,1.4845531,-0.38550392,-0.47912246,-1.0534953,-0.8542396,-1.1300486,-1.5740777,-0.6160539,0.32082388,0.16838342,-0.7135783,0
1.0322129,0.54189205,-1.4289716,-0.8606734,2.5855975,-0.85196084,0.47042203,-2.6183894,-1.1847814,-3.044324,-1.0103942,0.7824644,-1.3036501,0.9192175,0.84154594,-0.19271153,-0.7639287,3.039928,2.1091406,0.44267604,-1.0363075,-0.4780504,0.8852931,-0.33923247,0
1.4848117,0.9448388,-0.17546804,-0.063306436,0.4569146,1.5834465,1.7268697,1.2064497,-0.9019422,-0.9871733,1.6399437,0.48098707,-0.4288629,-2.3425417,2.6603549,0.014348872,-0.90338355,-0.2878299,-0.24898687,-0.76273274,-0.32113132,3.0592074,1.3669413,1.6396546,1
0.07281566,-1.7252023,1.2107104,-0.26584792,0.1961528,-1.4110308,-2.239112,1.1899664,-1.7437764,-0.72716457,0.3982569,-0.47031996,0.12521592,-0.75726175,-1.913806,-2.2403042,-2.206297,0.15192127,-0.820035,-0.6125728,-1.4040856,-1.305262,-1.6739889,-2.1465874,1
0.20586786,0.12497017,0.01754576,-0.34377852,0.282726,-1.2104521,-0.53942406,0.09373054,-0.17152941,0.5676371,1.0930325,0.21339291,0.5549717,-0.8746711,-0.04708883,-1.4926975,-1.4503318,-0.2260313,-0.16735144,0.060729563,0.114046276,0.023017794,-0.332618,-1.2988106,0
-0.28009728,0.17369956,1.0177673,4.1377587,-0.012406096,3.5970423,0.72337544,-1.3566889,0.020085962,-0.505968,0.9155687,-0.35595918,-1.1574345,-0.46299016,-0.2056809,-2.1077049,-1.3647999,-1.1840103,-0.5298835,0.114191025,0.85708934,-0.9603598,-1.3611289,-1.3771955,0
-1.3916323,-0.30372217,-0.44124523,-1.5501199,-0.43262157,-1.7515761,0.9176077,-0.8097999,-0.83435243,0.31025183,-0.16009277,-1.2419534,2.947003,0.03484849,0.8217544,-0.57717466,2.8545094,-0.19172052,-0.55692196,0.060040563,-1.3312972,-0.98934454,-1.0806687,0.19685104,1
0.8989713,-0.14488041,-0.5892636,-2.2389948,-0.12393855,-0.69288063,0.083362535,-1.3876113,0.18895142,1.0424064,1.3481246,0.8845697,-0.4747701,2.3734548,0.6919245,1.7046264,-2.250897,-1.1446857,-0.4784928,0.2372444,0.15844703,-0.77833986,-0.16424355,-0.49115863,0
-0.39602244,1.4359046,-1.6729181,-0.12249231,0.90561056,0.013215583,0.7974439,-0.29954714,0.4865908,-0.28161252,-0.7260437,2.2250717,-0.42602625,-0.012455463,6.525919,-0.3263265,1.7566184,0.747314,-0.089147,-0.25965434,-0.76058203,1.4841259,0.1458085,-0.6989362,0
1.6675334,0.17519975,-0.50591886,-2.0464475,-0.08801806,0.7418499,-0.79163706,-0.1431999,0.9278403,0.12050593,1.3171657,0.11277127,0.3240263,1.646907,-1.5182496,-0.4143226,-2.2923713,1.0636605,0.6343051,-0.17516865,0.48833588,-0.5761346,-0.6443247,0.65158665,0
-1.5494158,0.10273075,0.08961342,2.6578574,-1.7032756,0.739326,1.0390918,0.83681,-1.6539555,0.4963916,-2.1987808,-1.8126538,-0.24674022,-0.2926485,-0.9776718,-1.4476825,1.3158517,0.80625814,-1.437931,-0.5340579,1.3294406,-1.7731732,-1.4329481,1.5069907,1
1.155505,1.9500852,-1.7058884,-0.50554466,1.392092,0.87071323,0.93583715,-0.22286747,2.200159,0.59611785,-2.3994482,3.569895,-0.43514854,1.3661742,2.6288037,0.19893512,0.14722273,-0.16323006,-0.04833415,-0.16176702,-0.17479905,3.5755844,1.0040463,1.7724192,1
0.16676798,-0.6693377,1.1960425,0.31396592,-0.5294936,-0.7286049,0.24739718,-2.2415788,-0.046509206,0.16736674,0.18062222,-0.41251135,1.3840688,1.8373697,-0.7433917,-1.0474919,-0.7149401,-0.6784496,-0.42358333,0.28310633,0.06590149,1.4230586,0.09365825,0.44021577,0
-1.4181515,1.6915301,-1.6490352,-0.033519134,0.18684793,1.0090858,-0.7478698,0.34431666,0.5067457,0.31339628,-0.33010587,-0.37133154,-0.32004446,1.3183471,0.0826731,2.414595,-1.0135548,0.8029158,0.70904195,0.71712685,-0.1781286,-0.32656413,0.5151521,-1.3034163,0
-0.4933742,-0.6629087,-0.08274789,-0.19194311,1.1072719,0.5823252,-0.86174464,0.38353497,0.47409934,0.5758689,-1.3587086,0.05195731,-0.2352232,-0.7026765,-0.6624315,-0.08808036,-0.20423222,1.245414,0.68573093,-0.23795837,-0.7103205,-2.2166142,-0.30857214,0.030762985,0
-1.1263858,0.06309909,0.9609171,-0.2184883,-1.0239699,0.16414553,-1.9425147,2.2010405,0.9228923,-1.1291201,-0.6329278,0.53256714,0.5576726,0.048781842,-0.89228797,1.018225,-1.9205775,-0.24527848,-1.0659004,-0.26653922,0.008402288,-0.39058197,-0.54453725,-1.2798429,1
0.43351346,-1.9503902,-1.2923787,0.407205,-0.17405349,-0.88832515,-1.033361,1.2021427,-0.6029054,-0.35737157,0.39572787,-0.2170496,-1.7435489,0.49389434,0.022510171,0.54054165,-0.9955555,-0.22579442,-0.8166593,1.2245215,-0.8466073,-0.005732745,-0.423369,-1.5367563,1
-0.9510626,-0.6601733,0.5691712,-0.7049545,1.9756716,0.9062444,0.5956992,1.087922,1.580389,2.1972017,-0.51063156,1.2588538,2.0814986,0.5213035,0.44629323,-2.274119,-1.1144094,-0.13313496,0.43501946,-1.6207336,-0.97826254,3.6274107,1.9037309,-0.07886845,1
2.8674903,0.41224787,-1.347956,0.7237731,0.009706795,-1.0202312,0.7909163,1.6344037,-0.7865827,-1.0375676,0.97489387,-0.8447119,1.4762527,0.797927,-1.2328004,0.46916798,0.22623433,-2.309509,-1.2394668,0.48323295,0.21356946,-0.65722024,-1.4624287,-1.484972,0
0.112582564,0.5234965,0.5988678,0.48958963,-1.7024459,0.186625,-0.5629621,-1.5378401,-0.27109453,-1.0012746,0.1444689,-1.3324236,0.439298,0.88620836,-0.54993254,0.98106784,1.0059679,-0.9128407,-0.9813644,-1.1913135,0.50856817,1.1938742,0.8858734,0.5995619,1
-0.23761901,-0.18065968,0.6677768,-1.6022129,-1.1007488,-1.7771705,1.668803,1.3688191,-1.6073415,2.6209993,-0.7361315,-0.4530816,-0.9403225,-1.9885217,-1.8986348,-0.69840616,1.6820277,1.0451556,-1.4739015,-0.62053454,-1.5550318,0.022629857,-1.7575656,-2.6060371,0
-0.5920707,-1.4643265,-0.14451534,0.391558,-1.3854519,-0.038701594,-2.3454056,0.24365425,0.018980563,-1.5009233,1.2199764,-0.3558802,-0.81938225,1.0011805,0.9924706,-1.6432878,1.2801344,-0.82552016,-0.8315034,1.6043487,-0.3965447,-1.2344944,-1.2535582,-0.07619065,0
1.315211,0.88095826,-0.00924623,0.29591215,-0.62326795,-0.8274542,0.78140324,-1.752582,-2.6747587,0.64700264,1.3307475,0.31820697,-1.2136064,1.537638,-1.0896736,-0.06697099,1.4535836,-0.6654706,-0.3408932,0.083097756,0.24341771,-1.4616516,-0.43466774,-0.25133586,0
-0.30957144,-0.89920425,-1.2908967,0.056441367,0.39997455,-0.0008853376,-0.12174209,-1.8209298,-0.15622121,-1.6746035,0.94218564,0.6967244,-0.16408709,-0.12062304,-0.12760371,1.2644686,1.3935045,-0.108103245,-0.4674666,0.28337562,1.3366429,-0.0031292886,0.5978493,1.3327514,1
0.1895025,-0.33778125,1.1962771,0.59011185,-0.9985568,0.6550751,1.2421535,-0.16514999,-1.5849319,-1.6965244,0.34526232,0.26544732,-0.16733074,1.1321375,2.1611938,0.17363402,0.062158644,-1.5200133,-0.780445,0.8209782,-0.38667756,-1.0894425,-0.92798126,-0.14409226,0
-0.11058664,-0.35218424,0.23036468,-0.46399885,0.8991238,0.7845615,0.07370022,-0.4583221,0.063222274,0.07052331,1.3899224,-0.51371956,2.410663,1.1040947,2.1432714,-0.010038018,1.9740789,-0.77019024,0.74503714,0.77249616,-1.0053089,-0.63952315,-0.54385096,-0.7381847,1
-0.7228709,0.2034933,-0.78944844,-0.65511286,1.208409,2.5753639,0.6650346,0.87666816,-1.6845009,-0.8697869,2.3181314,2.2003198,1.1693369,-1.8138611,2.1018333,1.5145339,-1.4240499,2.2401443,3.0459104,-0.7330223,-0.7450772,1.3072321,2.7860043,1.6919085,0
-0.8037469,-0.2918408,-0.30445236,-0.52107906,-2.274417,-0.7858697,-2.7857358,2.1891446,-0.19133508,-1.2556485,1.0370665,-0.048630387,-1.646163,-0.39645228,-0.72143275,-0.9943752,-0.31593665,-0.24914272,0.0027002394,-0.42070287,-1.7942892,-0.16141385,-1.3615923,-0.5250001,1
-1.0995915,-0.9659378,-1.7219468,-0.26113704,1.6910874,-0.80834407,0.3734061,-0.5713791,-1.4954053,0.8000682,-0.017333023,1.3113352,-0.14775807,0.6891806,0.07237741,1.5423632,0.6122656,-1.1079215,0.09915173,-1.1104295,1.1784604,-0.16105188,-0.01427722,0.17120233,1
-0.34475917,0.20771837,-0.2994048,-2.2637372,-0.5041002,0.61315984,0.6927192,-0.10652363,-1.0170746,2.3099866,2.2955728,0.27176782,-0.18555158,2.534851,0.9680902,-0.19173902,1.1419175,-0.28063878,-1.7821066,-0.13063645,-0.2521536,-0.04327242,0.4246147,0.37928367,0
-0.5413667,0.033932373,0.46269864,0.85192376,1.912845,-0.44242013,-0.34958434,0.8591405,1.1461157,-0.84003216,-1.171463,-1.0897686,-1.8009864,0.7177151,0.4799649,0.064555824,-0.5943402,-0.29645598,0.38658875,0.7405235,3.6189103,0.95470095,2.3409612,0.67655814,1
0.18614289,-1.1899717,0.18988204,-0.3332075,0.26728445,-0.9710624,0.15929863,-1.5130723,-0.03113474,0.027574524,1.2894078,0.28057492,-2.0999184,-2.1231518,-0.8327798,-0.4549182,0.2066941,-0.88093364,-1.2854205,-0.4799717,-0.5457068,-0.95339286,-1.2334247,-1.3103716,1
-0.16264263,0.13726795,0.478037,-1.3264744,-0.22543555,0.2662813,0.122967064,-0.73166496,1.2130606,-0.14255947,-1.2882633,-0.109323725,0.8185746,-1.8425691,-1.520551,0.7987823,1.4654902,0.08800216,-1.3860391,-0.10550982,0.16677068,-0.060997546,0.10219212,-0.10309571,0
-0.39900702,1.3506045,-2.6334019,-0.82931596,-0.8888408,0.31679052,-0.2018563,1.1598318,0.5735325,-0.07796177,-0.30391824,2.3124893,-0.5084372,-0.9907901,-0.5654593,-0.020637393,-0.4877507,0.06497432,0.08014804,0.18744078,0.74569595,0.7948612,-0.007730067,1.7368772,0
2.3627713,-0.7259939,2.423819,-0.29670435,2.6888983,3.4727087,0.750162,0.10051528,-0.15858883,0.21502033,-0.41364014,0.30805534,0.20481497,-2.6193504,1.968362,0.36535382,0.33768392,-0.66074944,0.18681738,-0.37327236,3.5621011,1.6366107,-0.35802937,0.6567001,0
0.45942816,0.47476512,-2.2487974,0.26686954,-1.3939168,1.850191,-1.4081568,1.8662765,2.1157658,0.18200633,-1.0583719,2.1350996,1.2595863,1.9539915,7.710666,-0.20692451,0.85837716,-0.07496703,0.19387436,0.30874422,-0.58643925,3.2766955,1.7359396,2.1872923,1
1.540834,1.2788248,0.76939607,0.4087857,0.970755,-0.44640273,0.43465337,1.8600283,-0.14269415,-0.31351545,-0.34314358,-0.04831052,0.4003734,-0.15082619,-0.18851465,-2.1262038,-1.7777082,0.5917107,1.3365794,-1.5617782,-0.42576915,-0.4799295,0.6189778,0.32669055,1
1.9996293,-0.8953189,-0.31932995,-0.65952706,0.7017132,2.4601352,-0.48658141,-1.175122,1.2771995,-0.47666806,1.2758548,-1.2898642,2.395619,0.7492829,-0.39199162,-1.8521755,-1.6475543,1.7315993,1.2480075,0.97257954,2.156919,2.835135,1.9652803,2.7471967,1
-0.3861653,-2.0242813,1.0054488,-0.12691581,-1.3972416,-1.3883142,1.3923054,-0.42378315,0.46772647,-0.5898194,0.53097624,-0.07696301,0.025486767,-1.1023022,0.24855311,-0.755301,0.1385842,1.5012363,0.7327161,-0.9093497,-1.0902932,-1.061323,-0.87966514,-0.21216127,1
1.0188584,-0.5571796,-1.0536163,2.107961,-0.008065164,0.17978518,-1.246727,0.16062975,-0.0060966015,2.0146103,2.2324727,1.0696386,-1.139055,-2.6190588,0.67186403,-1.0655221,1.5825624,5.22248,4.7865057,-0.17070173,-0.11104852,-1.6807767,2.711003,3.0713444,1
-0.7285489,0.9259909,-0.71844316,-0.15967548,-0.3830725,0.21628875,-0.6237981,-0.9067152,-0.43502438,-0.4230625,2.0793839,0.9717893,0.6115532,1.5733753,0.41396648,1.7432685,-1.6614726,-0.93199503,0.41379464,0.8743992,1.087651,0.93314135,-0.35221562,-0.9072807,1
0.2572978,-3.0712452,-0.7993319,-0.5176318,-1.2773821,1.0446177,-1.8809733,0.5362438,1.2549161,-0.97380024,1.3239787,-2.8250828,0.99530005,0.33774886,-1.9094875,0.9688247,-0.9743174,-1.0014133,1.6399724,-0.7071693,-1.4055451,0.02136273,0.100652754,-0.09600049,1
-0.7008904,-1.4452972,0.018300265,-0.36006567,-0.72880137,0.23274067,0.4905038,-0.68068534,0.49245727,2.9976468,2.6998825,0.96110773,0.3904141,0.875568,0.22691372,-0.45744735,0.81873345,-0.48420948,-0.24937718,-0.70438224,1.1389751,1.0747446,0.034671485,-1.4884224,0
0.39046836,-0.9263843,-0.22324377,0.83532894,-0.33355394,-1.4686418,2.7082586,2.090711,0.95591766,0.6801702,-1.8749688,1.5515411,-0.035630047,2.3242302,-1.0952128,0.62132883,-0.14236724,0.06716508,0.025213331,0.6315156,-0.68272704,0.3020914,-0.7506119,0.009383604,1
-1.1375346,-1.3339665,-1.0330688,0.374917,0.85883117,-0.14342186,0.61791605,0.14385775,-0.66577846,0.45489696,0.021573544,0.65904593,-1.7052327,-0.6062819,-0.5335346,0.6509487,-0.5285598,0.6824977,-1.142196,-0.015239805,-0.5817765,0.037587233,-0.3163209,0.926586,1
0.9096659,-2.4184866,-0.11390519,-1.3522336,-1.1831295,-0.22876345,1.7458496,1.1320881,1.6839197,-1.2625412,-0.7468564,-1.0822675,1.2036047,0.6924906,2.340146,0.95999753,-2.374952,8.565214,8.02848,-1.0560114,0.25016218,-0.69908226,3.729307,3.2715669,1
2.4038074,1.9587138,-0.23630679,-0.26749754,-1.268911,-0.6354877,0.72807586,-0.4359296,3.0828576,-0.9429608,0.8699182,-1.1475338,-3.6162705,-2.0294025,1.3040875,0.5732379,1.6245497,-0.5900461,0.21743536,-0.3755451,-0.81150985,-0.9724889,0.5015377,-0.45134655,0
-0.4979201,-0.022127628,1.9768564,0.2264351,-1.1186761,2.4923074,-1.3390379,1.0682075,3.663065,-0.6625856,0.22719549,-1.0512605,0.45544147,-0.7988064,-0.9436426,0.5482639,-1.4488262,0.32857096,3.2009957,1.7791886,-0.56863546,-1.6349518,1.2758272,2.3325334,0
-0.374495,0.6677512,-1.1091126,-1.1904285,0.62454104,-0.4515991,1.5610006,-0.10136366,-1.0000175,0.8952131,-1.6643821,0.22221702,0.84699625,-1.390883,-1.8381526,0.59149295,1.6375039,-0.61122495,-0.80140483,0.11577374,-1.0838708,0.63725996,-0.4513932,-1.3410468,1
0.24895646,-0.2595152,-1.1600928,-0.23656368,0.7409306,-0.5431376,-1.786123,-0.30501464,-1.2484761,1.8912729,0.275001,-0.04387118,0.960121,-0.69450736,0.58080614,0.49123147,0.6937627,0.24667928,-0.45254692,1.2333555,-0.2362357,-0.5585774,-0.74999785,-0.74862754,0
2.1255162,-1.5010521,-0.3459383,-0.31830353,-1.735278,0.48427883,-2.8296337,1.797435,1.5608001,-1.1838708,-1.6918023,-0.060880393,0.5722304,-2.0322025,0.5224379,-1.0875975,-0.70604354,2.3084369,2.9424365,2.616624,0.082057446,0.037626415,1.5150121,1.7886976,0
-0.6682515,-1.7136865,0.33933836,0.51848674,-0.6318965,0.11407694,-0.9427488,0.05946824,-1.3679698,-0.5321289,-1.2798774,0.783196,-1.0119821,-1.3102009,4.170569,-0.2785881,2.33332,1.0862614,1.0330067,-0.71120906,-0.19604564,1.0679433,1.8255587,0.30960608,1
-0.7489752,1.0815425,0.21524312,1.1968377,0.053440094,-0.53383124,-0.8329131,-1.3883613,-1.6448579,0.21344459,0.31160498,1.2287439,0.6183733,-1.8874207,-0.55428183,1.7006425,-0.38767892,0.16108829,-0.85909164,0.469154,0.37714964,-0.8278472,-0.47114995,-0.8434054,1
-0.34587717,0.3475592,1.3607384,-0.30078322,0.89779276,-0.7444744,-0.5635977,-1.2278104,-0.9913185,-0.45238,-1.1483734,1.9719303,-0.18233988,0.88806576,-0.1938414,-0.3221177,0.4492671,-0.07535372,-0.3822592,1.2763762,-0.617552,-0.16906977,-0.57797766,-0.60306597,0
0.1720834,0.3599934,1.9523776,0.5973675,-1.3758767,-0.06922719,-1.3771946,-2.3831367,-0.12875545,0.565469,1.4104604,0.7234757,-1.9352243,-0.5721569,3.710046,-0.6001893,0.33372968,3.5404096,4.2081823,0.5683956,0.71858895,0.69208324,3.7426705,2.5495088,0
-0.5776626,1.4633431,0.93413866,-1.0010692,-1.2276536,-0.7356764,-0.68937695,0.8208168,0.6485594,-0.5563792,-1.1713593,-0.35616863,-2.2096958,1.2484463,0.284978,0.5652836,0.7870881,-0.37866163,-0.85235107,-0.83824104,-0.48891604,0.763669,1.0523701,-0.10924208,0
1.5591819,2.379797,-0.63140935,-0.3522963,1.071886,-0.40565634,1.6511105,-0.8730942,-1.6121919,0.8641287,0.042938616,-0.19070616,-1.2302926,1.0938689,-0.641853,1.3340493,-0.05486697,-0.4550176,0.075054646,0.029629618,-0.8538301,-0.97610784,-1.0471735,-1.3805927,1
0.25187743,1.3895543,-0.969403,-0.34377098,-2.3177435,2.4353747,0.5329022,0.54297495,0.4008084,0.850719,2.0173576,-0.7994277,-0.0012834668,-0.7510516,-2.4109707,-0.8635016,0.84053755,-1.9641873,-0.34078798,-0.21766683,-1.4320147,1.5382301,-0.527468,-0.2775916,0
-1.4911454,-0.60780656,1.2292652,-0.099126875,0.1992695,-1.4772412,3.0571692,-0.02771467,-1.4102728,1.0159572,-0.043126777,0.6541245,0.8269912,1.782996,-1.5543017,-0.9960934,0.37946364,-0.49986303,-0.5463232,-0.52145815,-0.823637,-1.7961864,0.06690206,0.12543224,1
-0.77567565,-0.83992314,-0.4001279,1.314287,0.28287065,0.042339638,0.40726155,0.97096974,0.7284776,-0.78239447,1.4965111,1.0035304,0.68748844,-0.2617266,1.2744825,-0.27464557,-0.67723167,0.3050984,0.63665926,0.5750329,0.26287213,2.7776365,0.37579194,0.13958064,1
0.1260494,1.2615728,-0.3856995,-0.08426529,1.2631824,0.9943694,-0.50246805,-2.2325857,1.6518273,-0.55619556,-0.27614975,0.15094936,1.1668047,-0.2586292,-0.9732587,-0.3531978,-0.30673522,-0.28873977,-1.0202973,0.08978981,1.121714,-1.3500576,-1.9715759,0.32573542,0
-0.34597224,-0.7854011,1.4787372,-0.24526954,-1.1617138,1.6610811,-0.35962588,-0.010305978,-1.1216509,-0.008164167,0.8523315,-1.4592168,0.33040464,1.1781461,0.8720994,-0.22098294,-1.3673934,0.28907156,-0.22654174,-0.11621207,-1.492092,-2.2511718,-0.29981795,-0.035328507,1
-1.1450095,-1.0086783,-1.4272591,-0.67077845,0.020024866,0.47167915,-0.6083847,-0.5537424,0.7108999,1.1407623,-1.354818,1.1092197,-1.8799701,1.2448237,1.259346,-1.2370627,-0.109182,0.6860858,1.2899696,0.23342597,-0.7038245,-1.2123642,1.3378193,1.2165866,0
0.13859832,-1.2750905,-0.56195873,-1.3606498,0.5515415,0.20000194,0.22536796,0.45284837,-1.6715325,-0.42874816,0.48500898,0.18311012,0.076520205,1.4980885,-0.22506598,-0.2887538,2.4827366,0.682155,0.4577335,-0.10013886,-1.3863335,-0.82425165,-0.5633615,-0.85628515,0
-0.33969748,0.91482085,0.8573184,-0.40530103,1.0376818,0.2622776,0.33863688,1.91702,-0.0346393,1.1564778,-1.022041,1.2501408,0.9212686,-1.4094479,0.3377615,1.1392103,1.2601532,-0.95010865,-1.0024557,0.26463512,-0.87050414,-0.4131234,-0.6530042,-0.344513,0
1.7947083,0.56105775,-0.24961758,0.48818278,-0.4930293,1.0351802,-0.63593173,-1.5028055,0.97407675,0.9180584,0.42174134,1.6531045,0.2446414,-1.830947,0.69655645,0.97258186,1.3532945,0.07170805,0.28995502,-0.3290866,0.14682247,1.1487278,2.0036824,1.8174174,1
-1.4201746,1.7896807,-1.2264936,-1.2688117,2.2276378,-0.09314561,0.7679753,-1.2492306,0.14551519,0.115909934,-0.026600748,1.4070493,-0.4458256,1.757333,0.51836115,0.6343707,0.97924817,-1.0156212,1.641,0.7004324,0.2959357,1.464689,0.4925993,-0.91417575,0
0.14513317,1.3787256,0.88001776,-2.1837237,-1.8417239,-0.49859864,-0.6729057,-0.3644963,0.008605003,-0.25859264,0.9080632,3.458634,0.29201096,-2.3860064,-0.18897685,-1.0717914,-1.2550708,-0.3120492,-1.0923444,0.73962617,-0.4484243,3.3793216,1.6252482,1.6301696,1
-0.33250505,0.17688423,-0.30604145,0.6506467,1.5871595,0.046102762,-1.4781667,-0.85157895,-0.6743722,-0.043995768,-1.1161628,0.74791664,1.1675951,-0.7910534,1.9478526,-2.081811,1.4919094,3.5030756,3.6983645,-1.0530137,0.43715492,0.2683494,1.386627,1.7733555,1
0.15651031,-0.7125593,1.8554082,-0.926523,-0.38124162,1.4042387,1.2070074,1.4761868,1.4095894,0.15811543,-0.8742566,0.19069284,-0.41817793,0.030941546,0.08039284,-0.39198276,-0.25147933,0.38221076,0.40662456,-0.76950264,0.74382985,2.8309813,0.45039448,1.2806566,1
