P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
-1.6658326,4.433311,0.77564263,2.234158,-0.8371353,-0.37332582,-1.8482013,-0.69675183,0.332515,0.6359722,4.341478,0.23836887,0.48052156,1.622847,-1.5858104,N
1.0656444,-0.3909828,-0.9909326,-1.1109515,1.0727674,-0.8763031,1.0906696,0.7063839,-0.3635825,-1.2955422,0.5225042,-0.19606441,0.024332225,0.4917873,-1.5164794,P
-0.19358681,-0.2863379,-0.25625503,-0.515427,0.18915293,-0.5511205,-0.01106216,-0.2674737,-0.53351796,-0.16681823,-1.0761166,0.33461297,-0.39307114,-0.36511457,0.24215186,N
-0.6694061,-0.3325634,-0.6406841,0.024782628,0.5636905,0.2085565,0.34518912,-0.5223232,-1.158525,-0.61897576,-0.39459157,0.22131635,-0.09859279,-0.024599165,0.30974793,N
-0.21787126,-0.4541179,-0.15072307,0.24214634,-0.17687078,-0.7303748,-0.5702932,-0.015312463,-0.7838815,-0.5010311,-0.16648863,0.515523,-0.9013276,-0.3399922,-0.4247663,N
1.0375869,-0.8228049,-0.2053941,-0.45924824,0.68560654,0.21559373,0.30082822,0.058543354,-0.30338556,-0.62960535,0.047193766,-0.2887208,0.13802567,0.6098279,0.2246501,N
0.94514835,-0.4369753,-1.4080584,-1.4610445,1.0945277,-0.43421352,0.4050871,0.38978654,0.21951944,0.7478664,-0.32619482,0.022464275,-0.3769674,0.039967548,-0.58058655,P
0.3463631,0.11277055,0.4249731,-0.3605925,0.76394784,-0.09047964,1.2339282,0.09621721,-0.74856496,2.8940277,-0.3801055,0.45090538,0.7733864,1.264259,0.6509216,P
2.0215461,-0.47391897,-0.44712153,-1.1368004,0.30014268,-0.19366279,0.65140384,-0.30477908,1.133288,0.32078066,-0.08948722,0.35639024,-1.0221823,-0.4951346,-0.11077991,N
-0.25712943,-0.18315423,-1.4384835,-0.8395772,0.105923116,-0.35218394,0.63997936,0.07952443,0.10856187,-0.5208716,-0.29909694,0.048576623,-0.08643031,-0.9067764,1.861502,P
-1.3664616,-0.1876885,0.034536883,0.9625765,-0.07671727,0.6367827,0.087789066,0.2070045,-0.62372315,-0.16338137,-0.537663,0.07635304,-0.3907737,-0.54447454,0.78507674,N
0.47189948,-0.51429456,-0.16365601,0.44109905,-0.020341188,-0.5556431,-0.23350562,-0.76354766,-1.3073244,0.41166693,0.17547601,0.69666153,-0.24328014,2.4360228,0.5408825,N
-1.4655114,-0.3918484,1.8116342,1.8300456,-1.3585863,0.13732222,-1.293041,-0.5011873,-0.43969238,-0.35089156,-0.0022459626,0.58677864,0.17441529,-0.105300575,0.67416936,N
-0.27324975,-0.10324015,0.04827559,1.2292335,-0.6474097,1.2542245,-0.4304575,0.080599874,0.392476,-0.2245909,-0.49639446,-0.01614666,0.19157967,0.7535023,0.68120843,N
0.8173093,-0.4335417,-1.152708,-1.5823319,0.4718316,-0.5680373,0.67148477,-1.1876338,-0.1553736,0.90730274,-0.16672383,0.6451434,0.5160127,0.522369,0.71462405,P
-1.3567048,0.050741315,0.97119415,1.0523857,0.2068452,-0.6886469,-0.7886259,-0.55263424,0.07671863,0.7029389,-0.43434924,-0.25951964,-0.71133614,0.29928184,1.7528299,N
-1.0819497,-0.5882738,0.08272748,0.3540294,-0.6665342,0.9615393,-0.16526467,0.06008728,-0.94423485,-0.12834796,-0.24565843,0.8354806,-0.6620162,-0.8255678,0.3861687,N
0.6486451,-0.5759067,-0.225438,0.29018483,0.19816904,-0.049409896,0.033960596,3.0522187,-0.4328797,-0.8859043,-0.12106034,0.3417687,0.1976378,-0.18652827,-0.9993126,N
0.63422936,0.0600563,-0.21479301,-0.55167145,0.21578461,-0.6321274,1.1488783,-0.9473257,0.2578003,-0.23865472,0.2564188,0.30801785,-0.83381146,-0.2392537,-0.9318869,N
0.29004392,-0.29077524,2.0638702,0.9043136,-0.4555396,-0.11298101,0.0022442937,-0.86266243,-1.1764636,1.5728873,-0.614851,-0.11346001,0.4753923,0.11347467,-1.1536666,N
1.7160708,-0.76556194,0.40060198,-0.63025206,1.5815376,0.34760597,1.3185737,-1.0527616,0.114948004,1.0320237,-0.41625088,-0.38524073,-1.0144506,-0.20014758,0.42189053,N
-0.54228914,-0.6141051,-0.33874136,-1.0812141,0.6195229,0.047761798,0.6416505,-0.7173346,0.16620696,0.62806165,-0.20847207,-0.008759439,-1.5149925,-0.58261234,-0.031219482,P
-1.7852948,0.3919573,0.7995321,2.73805,-1.6869801,1.6489642,-0.764892,0.015855253,-0.7285529,-0.7460066,-0.7186358,0.7847624,0.86012244,-0.7899723,0.6800237,N
-0.05196292,0.03170371,-1.1993511,-0.49754196,0.36267373,-0.3368697,-0.41960576,0.7928817,1.2915972,-0.10921624,-0.08897644,0.048990384,0.46460402,-0.5125806,-0.72811294,N
2.261762,-0.2875466,-0.3730023,-2.0538168,0.24763775,-0.93516505,-0.1090523,6.179313,0.49747735,1.8631885,-0.91856223,0.67892253,1.9450719,-1.6967359,1.703758,P
-0.6069613,-0.5556263,-0.46081588,0.054318964,-0.5043312,-0.65583813,0.10088523,2.4017158,-0.6006554,0.19435401,-0.91580343,0.46538097,-0.080607355,-0.11963679,1.9657394,N
0.5256484,-0.31306165,-0.5002172,-1.0254858,1.6634641,-0.5888317,2.2698865,0.35167694,0.14143196,-0.3364541,-0.6160237,-0.07058239,-1.2218117,1.1636968,-0.6107678,P
0.3738646,-0.19813311,2.7061522,0.08256441,0.23513582,-0.21820733,0.082969844,0.63458633,-0.6228033,-0.22138049,-0.3040658,0.28358966,-0.85831165,0.07446456,-1.2721047,P
-0.741456,0.5503832,-0.6386535,-0.88555217,0.40388697,-0.25539917,0.054914117,0.5663913,-0.3789006,0.9144255,-1.0723809,0.98845875,-1.5019226,0.3681594,0.8696894,P
-1.9096466,-0.39240417,0.33254457,0.9780463,0.011605628,-0.32731903,-0.4849075,0.90657383,-0.69997853,0.4520221,-0.50017995,-0.084206164,2.0263202,0.20444383,-1.4807842,N
-0.95502317,-0.79024374,0.21761738,0.19588402,1.1307207,-0.53770703,0.4506298,-0.7446929,-0.76648813,0.7087117,-0.25217664,-0.18382323,0.6160689,-0.023283437,0.56114244,N
-1.3897645,-0.39201438,-0.20587748,-0.31353003,-1.4077463,-0.12652619,-1.1123953,-1.2562009,0.5942396,-1.0034511,0.358283,0.82777214,-0.32290757,-1.6775894,0.8919569,P
0.3360237,-0.61886686,-0.56325746,-0.30464995,1.2668169,-0.7726782,1.0069976,-0.505973,-0.4689391,-0.46623445,-0.14225039,0.96501505,-0.20715499,2.326235,-0.25088346,N
0.08691488,2.8286023,-0.019736722,0.05053225,1.0987548,-0.09816919,0.7736808,-1.0732415,-0.892853,0.027149722,1.4802271,0.66047436,0.31595427,0.2970013,-1.6599718,N
0.24373499,-0.27020955,-0.17873627,-0.19173902,-0.3024441,-0.6226798,-0.04975772,0.32706892,0.40373334,-0.1272128,-1.0588377,0.6055398,-0.550243,-0.14574647,-0.68287575,P
0.01590544,-0.2673672,0.9512222,0.3234287,-0.09640361,-0.33868793,-0.7545708,-0.001682762,0.5896406,-0.30679825,-0.40065998,0.51902646,0.09307028,-1.1606724,0.42217955,P
-0.94412845,-0.36177522,0.2921821,1.0587401,-1.1561623,1.5075742,0.35208958,-0.1638903,-0.87077445,0.26067296,-0.3355208,0.32812327,0.71927226,0.5386252,-0.20449008,N
-1.2628938,-0.45220464,-0.68900543,-0.7334149,0.20203617,-0.30881125,-0.5300388,0.65399677,0.5891465,1.3238622,-0.5432883,0.3825213,1.5695848,-1.1829163,1.3317765,N
-1.7196227,-0.76728404,1.7485557,2.723386,-2.0777218,1.951873,-2.2224889,1.447335,1.0476727,-0.07650185,0.19995832,0.6247472,0.2990851,-0.371476,0.527299,P
3.6947114,-0.49018264,-0.06672251,-1.5581921,1.3768791,0.31363085,1.340033,-1.145466,-1.4807775,1.2348691,0.22129226,0.6401076,-1.031041,-1.9955745,1.8067471,N
1.6112654,-0.17035699,-1.764514,-0.89575624,1.4429915,-0.28835994,1.9952332,0.0650398,-0.319355,-0.36596414,0.37122437,-0.036781967,-0.31911498,0.27796724,0.09250231,P
0.15558755,0.025638014,0.8990295,0.049382657,-0.10690671,-1.2148603,-0.06959758,-0.62496257,-1.1858585,-0.14201683,0.05337739,0.6137997,-0.8403099,-0.5725976,0.44493937,N
-0.020511866,-0.19228885,-0.359055,-0.07199752,0.40804133,-0.4083936,0.54364604,-0.86237866,-0.28170034,0.69375896,0.3141963,0.476898,0.118364155,0.11852056,-0.21488395,P
-0.0074442625,-0.20981702,1.8208449,-0.10531319,0.24223438,0.5217309,0.5160973,-1.3306618,-0.5182093,-0.20970681,-0.17065322,0.63904357,-0.7060807,2.0069451,1.484107,N
-0.07852763,-0.19032845,0.27353844,0.661647,-0.34234238,0.04997553,-0.6089932,0.29662943,1.2012439,-0.86958075,-0.6323142,0.32646653,-0.117122546,-0.34028006,0.5794065,N
0.07247776,-1.0790693,1.2768955,0.24748358,0.75787616,-0.63501585,0.50982726,-1.1846648,-0.33556086,-0.09596707,0.058760256,0.34018144,-0.99121594,2.4011858,-1.4271932,N
-0.39785382,1.1298586,-0.7477704,-0.8217802,0.24979609,-0.48267084,0.721508,-1.2608554,-0.40112096,0.20527792,0.8194128,0.42745894,-1.1487836,1.9711351,0.33123288,P
0.4526373,-0.03610179,1.6311963,1.389375,-2.3213859,-0.046911687,-2.8323023,-0.1513502,2.6699197,1.8078055,-0.2031143,-0.089435995,-0.6368439,-1.1198,-1.7487843,N
-0.27010354,-0.23649865,-1.0940435,-0.8172134,1.495517,-1.0571414,1.0039897,-1.2251356,-0.6346122,-0.5730236,0.34217453,-0.015455425,-0.12822634,0.3476517,0.20077363,P
0.82867134,-0.12510799,-0.88473886,-1.0522813,0.5545201,-0.6872908,1.6392164,0.9572594,0.55093884,-0.5096605,-0.66601944,-3.4661067,-0.17314921,3.3116896,0.18741736,P
-0.042197704,1.6551448,-0.4052338,-0.16175303,-1.0430461,-0.3003506,-1.4347911,0.26363647,1.5210836,-0.29291242,1.3097806,-1.673367,1.8023782,-0.014314346,-0.63394433,P
-0.33566183,-0.52891016,1.7946639,2.2179675,-1.5569146,1.3264806,-1.3962752,-0.3319863,-0.88559645,0.1667944,0.18554997,0.12262879,0.42682502,-0.48037398,-1.3548857,N
0.5265285,-0.102651864,0.18062091,-0.8043535,0.4540674,-0.6291309,-0.026164025,-0.28589946,0.7392733,-0.08573666,0.26733607,0.015831232,0.027950997,-0.90283835,-0.82996005,P
0.4943275,-0.17014782,-0.35263532,-0.19563587,0.9790768,0.4775056,0.807937,0.34027454,-0.030641094,-0.5105562,-0.7003081,-1.3867118,0.48691383,1.023699,-0.7125235,P
-1.6705188,-0.097713605,0.90403134,0.9663092,0.9014338,-0.8660569,0.09315778,-0.62052345,-0.45445776,0.24210416,-0.39992687,-0.0997152,-0.264507,-1.0228119,-1.9658773,N
0.47881502,-0.048220724,-0.51038885,1.1293572,1.3524072,-0.20761164,-0.06348789,-0.73893005,-1.034166,0.3416748,-0.57745194,0.23693812,0.24776354,-0.15513778,2.0010138,N
-0.9824431,1.5943956,-0.28121674,0.14453465,0.4914271,-0.2692573,0.3546917,-0.5354129,-0.76023215,1.7966361,2.2214627,0.2667694,1.4462341,0.75496113,1.9314396,N
-1.791089,-0.6800467,2.0984466,2.316467,-1.4474283,1.4775755,-0.8764626,-0.0886348,-1.1618822,0.2995317,-0.38227186,0.15135734,-0.76135135,-0.46037722,0.47581354,N
-0.18517072,-0.3959157,0.029985808,0.8882314,-1.2705144,-0.48377344,-1.4119518,-1.030066,-0.027695224,-0.23686385,-0.12411383,0.161249,0.3494963,-1.1177856,1.4152379,N
1.9129138,-0.5952127,-0.7449974,0.10587782,0.3376451,-0.31401217,0.9167419,0.0026919246,1.0781863,-0.7059517,0.033664465,-0.33429193,1.706933,0.40949446,-1.1666199,P
0.041969102,-0.3767935,-0.07264459,-0.3387763,0.65698177,-0.20113909,1.549897,0.28934565,0.4135857,0.50720406,-0.9603983,0.25614905,0.19547686,-0.8319582,0.9756439,P
-0.674264,-0.7382566,0.27142033,0.3591948,0.54178643,-0.6672622,-0.5625227,-0.08448527,-0.5733253,0.29423565,-0.29100034,-0.4315279,0.08619436,-0.065117955,0.96697557,N
-1.1566255,6.38731,0.3745151,1.0171524,0.4191929,-0.63102293,0.13377115,-0.7689313,-0.888129,0.33703658,6.3439612,0.49768013,-0.33912036,0.81313884,1.2429407,N
-0.48257047,2.5972545,-0.9608602,-0.6048944,0.5799494,-0.7120453,0.5045489,0.21723306,-0.7268902,0.58570707,2.8918176,-3.1552799,1.3433883,3.2890327,0.9770386,N
0.61568135,-0.4697216,0.008251905,-1.0838678,0.7185834,-0.16374949,1.8051198,1.0715885,0.2551708,-0.14918733,0.12600198,0.6206259,0.0044633597,0.527865,-0.10934991,N
-0.684779,-0.17897491,-0.5703746,-0.3874426,-1.4325408,1.1489356,0.8647518,-0.6148011,0.7707845,-0.5846003,-0.45449275,0.2232757,-0.3586096,-0.5587105,-0.54427975,P
0.01580242,-0.24386574,0.08037716,0.6680275,-0.6872988,0.3845104,-0.69274616,0.8135156,0.036544047,-0.412205,-0.04313588,0.37482864,0.006137032,-0.6706288,-0.25611204,N
-0.7460354,5.1043873,0.022472948,0.9353333,-0.12814666,0.21008036,-0.30197203,-0.908105,-0.56296885,1.538362,4.5761695,0.4009089,1.836697,-0.1088016,-1.7157317,N
1.0237772,-0.5686488,-0.68718755,-0.3919398,0.7765565,-0.513325,1.0251967,-0.113732696,-0.46897098,3.729126,-0.7005335,0.23820722,1.4548904,2.9293137,1.6856756,N
1.2025825,-0.56101066,0.6614585,0.121157646,-0.14287329,-0.6506103,-0.3283096,1.4175392,-0.66264564,0.40447733,-0.5574509,0.6910856,0.2929707,-0.8144088,1.2305927,N
0.5574555,0.6461647,-0.3782695,0.99023527,0.17977706,-0.37562466,-0.13671444,1.2693375,-0.6143155,0.27518493,-0.021091789,0.6430218,1.1014863,0.41227797,0.56227255,N
0.5156524,-0.5892257,-1.479933,-0.8683189,1.2360808,-0.40723848,2.3027263,-0.12333056,-0.37999827,-0.5637573,-1.0799189,0.11328222,-2.38782,1.3576355,-1.2590182,P
1.0392442,-0.6748704,0.90223897,0.8635063,-0.04494448,-1.1139057,0.21348351,-0.91500247,-0.060943913,-0.43876678,-0.57090247,0.6063458,-0.505267,0.13409412,-0.10272597,N
0.4936785,-0.23362043,-0.9960251,-1.1853915,0.70223594,-0.81243527,1.6924782,1.0216672,0.29645377,-0.20972538,-0.5706887,1.0448967,-0.50953764,0.72052985,-0.78736925,P
1.4868529,-0.49676645,-0.28359044,1.3152431,0.18385491,-0.4768076,-1.1240807,-0.80655885,-0.41791585,-0.52272713,-0.897576,-0.5436791,0.5913668,0.012284696,-1.0090522,N
-0.29128075,-0.18914671,0.31963018,0.48583817,-0.4414364,-0.720385,-0.5567181,1.1488868,0.109480396,-0.69863766,-0.8238095,0.15730643,-0.26269484,0.3054629,0.26186743,N
-1.2765603,0.44778162,1.5928658,1.6106128,-0.40708324,0.080730274,-0.7874458,-1.3287084,-0.5010624,0.16085392,0.14139447,-0.17488244,0.33003062,0.09934117,0.15325144,N
0.29413027,-0.5896066,-1.2317178,-1.3235589,0.56421685,0.025179327,0.9329363,0.7577411,0.5506796,-0.94447744,-0.44758746,-0.333418,-0.4996131,-0.5972775,0.083130434,P
0.32838914,-0.21744747,1.5068024,-1.0974575,0.46125308,-0.4127783,-0.10053457,-0.5411257,0.43327612,-0.25325793,0.41241074,0.7180728,0.7666722,-1.2894807,0.38756084,P
0.42061466,-0.57788616,-0.4607204,-0.81484056,1.0504612,-0.4908669,0.4739205,-1.0335277,-0.99824905,-1.2443893,-0.6848284,-3.774248,1.0733428,1.7570207,-1.7985682,N
-1.62599,4.7119474,-0.4920344,0.8687148,0.3727477,0.026419774,-0.07141337,-1.069082,-0.5854143,-0.013435274,4.306845,0.35213172,-0.08909252,-0.02460137,0.40553552,N
8.389903,0.84549403,0.4558636,2.33667,-3.883882,-0.6637956,-3.966463,-1.4294689,-1.2767644,3.447275,0.1263169,0.80138075,0.7523941,-0.92195463,1.7993013,N
-0.54815584,-0.11487475,0.24166223,0.5391387,-0.16084255,-0.625134,-1.0921733,0.120846346,0.593233,-0.5632237,-0.31464127,1.0091777,0.33571765,-0.9069852,1.2578435,P
-0.7586196,-0.6224332,-1.2252724,0.10680887,0.6439101,-1.1229146,0.23411758,-0.059789784,-0.8553086,-0.51282966,-0.9174947,-0.0338794,-0.45899862,-0.78908193,-1.6683785,N
1.0718728,-0.14070287,-1.2632926,-1.7254704,-0.18545768,-0.52069485,-0.29538506,1.6675847,0.8800977,0.7093091,-0.9588138,0.2591245,1.9507751,0.48850882,1.5454724,N
-1.1400659,-0.12779702,0.55833805,-0.10006505,-2.422294,-0.018740058,-3.030126,0.12119727,2.5696433,0.83203745,0.51420105,-3.3046327,3.4709053,-0.6544199,-0.33599526,P
-0.76694727,-0.41114137,-0.13494937,0.467511,0.4096278,0.15421955,0.03815843,-0.39765415,-0.45786417,-0.80667806,-0.90735537,-0.2627958,0.23247704,-1.5878186,-0.39238003,P
-1.6099942,-0.9344392,0.5496645,1.5253578,0.36829838,0.868418,-0.22791067,-0.68902266,-0.33484942,-0.71451664,-0.41056606,-0.24370255,0.47060853,-0.4909461,0.7791387,N
-0.29403967,-0.48003694,-0.7537763,-0.80185485,-1.0046704,0.09744209,-0.21784705,3.1455226,1.0537871,-0.59440035,-0.58377606,0.14324047,0.26226467,-0.85012996,-0.20807272,P
-0.9997732,0.67183197,0.69371086,0.649021,-0.7610088,0.033568792,-0.6712591,0.40215918,0.81916726,-0.24818212,1.5706015,-0.45366827,1.47606,-0.4149541,1.0991371,P
0.6884388,-0.21817318,-0.44779775,-0.86881137,-0.64782244,-0.18476912,-0.023580533,0.5817086,0.845079,0.52340066,0.19559947,-1.6357586,1.0463276,1.3684853,-0.6308723,P
0.677372,-0.11842653,-0.53600305,-0.87216824,0.8213707,-0.73730254,0.5954151,-0.6269388,0.56561977,-0.53651905,-0.15082923,0.3820524,0.116325736,-0.30527586,1.2862865,N
0.40119004,6.2866035,-0.47884265,0.7493525,1.2905279,-0.7395619,1.2580453,-0.69452727,-0.6770661,-0.6785698,6.5670376,-0.42112422,-0.99565053,-1.4063143,-1.7196975,N
0.16202587,-1.2346466,-0.729896,-1.0553212,1.4003208,-0.58060515,0.5851103,-0.14364968,-0.11728667,-0.9030484,-0.8884369,-0.545856,-0.50217366,1.236341,0.7936106,P
-0.37612972,-0.6067919,-0.48579788,0.32773894,0.1788573,-0.17250697,0.48486528,2.3552377,-0.246672,0.07206723,-0.5894417,0.60274816,-1.0956155,-0.8832534,1.783955,N
0.31353894,-0.55919886,-0.07625651,-1.1090292,1.2324611,-0.35246342,0.9181321,-0.3031825,-0.2480915,-0.22093925,-0.51167643,0.43495363,-1.2335588,2.3297007,-1.4729009,P
0.6905447,-0.5229069,-0.14052941,0.016406536,0.7457247,-0.3703659,1.4577781,-1.0541497,-0.5584807,-0.90302074,-0.2579851,-0.09337416,-1.9377971,-0.61388975,-0.43357545,P
-1.4467111,4.958196,-0.0414629,-0.5467329,0.747334,-0.25735927,0.72318554,-0.7688056,-1.2824745,-0.28497437,5.203189,-0.051799744,-0.38962427,1.0509795,-2.164175,N
-0.23983759,-0.2714994,-1.0773194,-0.644702,0.5205641,-0.5948585,0.69603795,-0.1838713,0.55310994,-0.51529723,-0.033733726,0.920853,0.22328737,-0.8566203,0.6334776,P
-1.3541081,0.012400836,1.8944867,2.306092,-1.4913412,1.1788306,-1.4140526,-0.18185073,-0.90228045,-0.57856524,-0.83988464,0.31885454,-0.99184585,-0.95536035,-0.20281771,N
-0.6294889,-0.8665442,0.16370252,0.6833818,0.92169595,0.045976043,-0.037364267,-0.90586996,-1.1432385,0.8609819,-0.43784314,0.106788516,-0.35147864,0.013081908,2.306004,N
-0.85783726,-0.15950668,1.2468587,1.1395595,-0.2929446,0.39846185,-1.29722,-0.18598086,-0.298831,0.016093671,-0.49572518,0.8297548,0.6271956,-0.42544842,1.2488618,P
-1.0896192,-0.5066019,0.33119124,-0.7925218,0.38328686,-0.7555646,0.01131887,-0.21616083,-0.60721576,0.1872865,-0.005567014,0.6348479,0.25153667,0.42089206,-1.3938196,N
-0.44908497,2.8486955,-0.54328984,0.31842718,0.7472255,-0.51630306,0.9897264,0.48610753,-0.09992271,-0.62004024,3.602415,-0.38532627,-0.5768406,0.7748022,-0.0445413,N
0.15827973,-0.35318345,0.57168067,-0.022915423,-0.070607215,0.09322253,0.24589735,-1.1686003,-1.5668616,-0.73306173,-0.3376684,0.24791819,-0.7210514,-0.59505767,-1.0605083,P
-0.90298814,-0.5316669,-0.053703576,-0.069309525,-0.04672429,0.121198624,-0.3920482,-0.017409533,-0.07602835,-0.14290568,-0.5187818,-0.28965524,0.21670996,-0.70083654,0.44734785,P
0.031525597,-0.046940982,-0.4656087,-0.6545857,0.70122206,-0.12613311,0.3563159,-0.24844725,0.038877882,-0.28725043,-0.04655239,0.38972828,-0.45536003,-0.49675894,-0.047971606,P
-0.10167699,0.2797131,0.09841781,0.72705996,-0.06604457,-0.26354057,-0.0021911263,0.34266132,-0.2398259,0.016073793,1.1700504,-0.025876522,0.99389577,-0.39155036,-0.12447386,N
0.7228315,0.2663353,-0.0034907907,0.24079199,-0.5254398,-0.6227607,-0.22665256,-0.5715275,-0.44511527,-0.5480846,0.057242796,0.32871923,-0.1352353,-0.32397687,-1.5939398,P
-0.70249736,-0.4886415,0.021538444,-0.19319192,0.60487545,0.07363878,0.6047472,-1.1032816,0.09825568,-0.7546028,-0.8058765,0.41249466,-1.0625372,-0.4613864,-0.6563858,P
0.8023132,-0.16246915,-1.6176776,-1.479792,1.7803761,-0.22029388,2.476757,-0.3817533,-1.3105032,-0.97774255,-0.16976702,-0.029159993,0.17561653,6.188323,-1.1971645,P
0.39921734,-0.2727679,-0.5542657,-0.91100496,0.07539314,-0.80849826,0.17500293,-0.22138187,-0.06278899,0.52817595,-0.8508774,0.4659295,1.4841523,0.3252892,1.0769497,P
0.5275969,-0.17624176,-0.8654388,-0.7204447,-0.69766825,-0.497971,-0.23054308,0.03382261,-0.009670436,-0.7851043,-0.45864034,0.17400779,0.06981162,-0.53207314,0.57903045,P
0.7261888,-0.27911007,-0.9775776,-1.7836349,0.9802131,0.16548768,1.2729163,-1.247617,0.36571956,-0.52803284,-0.8628403,-0.24320635,-1.9795582,-0.56149864,-0.99271584,P
-1.198842,-0.3826721,0.9468746,2.6878626,-0.8138508,2.0308983,0.16497317,-0.503598,-0.77776587,0.25935715,-0.77130044,0.66511333,-0.87319005,0.3231813,0.2575512,N
0.68337274,-0.016707331,-2.2492495,-2.0482397,1.7377477,-0.4608714,2.2434106,-0.58894515,-0.47311252,-0.1975812,-0.4544939,0.41460586,-1.6899575,0.0074817836,0.44748238,P
-1.5881124,2.564155,-0.6081391,1.6196141,0.11546104,0.24029012,-0.09572894,-0.3582351,-1.0251073,-0.168324,2.4135249,-0.122885585,0.1936513,0.7177275,-0.7206939,N
0.29994282,-0.3508728,-1.4855739,-1.126424,0.60736644,0.007657945,1.3765359,2.5850222,0.13658524,-0.6455171,-0.15410465,0.19972272,-0.2266285,-0.17218614,0.21485156,P
-0.0047086934,-0.44569647,-1.128608,-1.8687446,-3.73083,1.9923596,-2.357479,-0.13465965,5.082934,-0.9522506,0.18193033,0.45853585,1.8900204,0.21691173,1.1595109,P
0.27800632,0.47714123,0.42370844,-0.23940364,0.12372488,-0.5429537,0.15518156,0.18131924,-0.51039404,-0.337825,-0.4924016,-0.19504762,-0.3569755,-1.1285404,0.04164178,P
-0.62474096,-0.4827006,0.7061385,0.4259024,-0.4361061,-0.14016162,-1.6791633,0.08171338,-0.51279664,-0.32522196,-0.6566739,0.26922736,-0.5696889,-0.4836006,-0.5555678,N
-0.09668778,-0.3890426,0.9876529,0.1417593,1.1401163,-0.23870844,0.9265508,-0.8645037,-0.9818165,0.24633917,-0.022995085,0.43774235,-0.4287743,-0.08433911,1.0817428,N
-1.4087622,3.8889346,-0.056329384,0.26783684,0.2155824,-0.37427357,0.017840162,-0.027045205,-0.92798334,-0.014287122,3.4482703,0.3401535,0.25986016,-0.15286869,1.2848389,N
-1.3230071,1.2451891,0.76598287,0.8398565,-0.047201082,-0.08875305,-0.1897702,-0.6310859,-0.7760924,-0.48698455,0.6102283,0.2055577,0.3632685,0.10390516,0.057533115,N
0.58332694,-0.16575213,0.01732447,-1.3977329,0.059045553,-0.5309054,0.7487948,-1.1094744,0.23690832,-1.4118686,-0.2077052,0.8622699,-2.1547942,0.873067,-0.42359608,P
0.7667113,-0.47635344,-1.4066613,-0.40290684,0.7604854,-0.8544897,1.907754,0.7172433,0.95985895,-0.9328917,-0.5870431,0.22743957,-1.5240442,1.6972388,-1.0324199,P
-0.422871,-0.51147884,-0.08324376,-0.025556937,0.16149682,0.025386468,-0.053975854,-0.78021586,-0.46942663,-0.19502044,-0.7117977,0.6467891,1.2470645,-0.4731537,-1.3543067,P
-0.017358512,-1.0267205,-0.25921118,-0.4099272,0.055681147,-0.12294823,0.3005672,-0.02624005,1.1852969,0.06463197,-0.59079814,-0.50857925,-0.3436169,-0.13595347,-1.1746442,P
1.2596724,-0.37207526,-0.38467687,-1.9340153,0.9633647,-0.3154173,1.9365771,-0.90774,-0.5161143,0.43314034,0.11872372,0.13411158,-1.7805325,-1.377985,-0.1166542,P
0.30647042,-0.16103542,-1.5789574,-1.5142155,1.4037986,-0.06355351,1.7637062,-0.7018564,-0.7978735,-0.8314471,-0.65744054,0.6771187,-1.9599464,0.29864082,-0.8520214,P
0.19719276,0.32812646,-0.58629596,-0.08319974,-0.26258847,-0.42576554,-0.35249627,0.67233324,0.51805234,-0.608127,-0.6105285,0.5406153,0.38111675,-0.37474722,2.0467908,N
-0.45782137,-0.34428516,0.03377974,0.43872863,-0.57229936,-0.8376664,-1.1712313,1.0002015,0.25055054,0.06249784,-0.03539163,-0.00029866397,0.6454513,-1.018027,-0.58034647,P
1.6616986,0.29285547,-1.1070056,-0.60533166,1.0985303,-0.27195302,2.012941,-0.7363307,-0.2593748,0.093824774,-0.24538378,0.57023335,4.1204967,4.1903453,-1.1542183,P
0.1849027,-0.16284354,-1.3719094,-1.3028778,0.9634114,-0.5432418,0.94548136,-0.23001947,0.31803203,-0.948305,0.021339983,0.25109527,-1.112307,0.110665485,-0.5158967,P
0.84411865,-0.5874264,-1.0354376,-0.40468976,0.81641763,0.15790269,0.16155174,0.49155608,0.46977496,0.44404998,-0.5413071,0.32025543,0.35581976,-0.3924684,0.64120543,P
1.5687133,-0.5979495,-1.3717883,-1.4542799,0.9686312,-0.9162893,0.9882651,0.94416165,-0.2421658,-0.9808558,-0.7625563,-7.8268914,3.5889623,3.8755264,-1.1067852,P
-1.9541667,0.71852934,0.74469924,0.9637632,-0.08312297,-0.2738689,-1.7188826,-0.5508265,-1.2969229,0.6544096,1.5177927,-0.16997018,-0.71358436,0.051774766,-1.0921235,N
-2.6390235,3.812332,0.42336297,2.0449114,0.42048222,-0.9108138,-0.6640821,0.2530028,-0.904423,-0.6098052,3.2895036,0.51427513,-0.10731624,0.025450736,-1.1875687,N
-0.6372777,-0.23864582,2.479093,3.976531,-1.3144202,-0.32937428,-1.6073868,-0.27095634,-0.938493,1.2949677,-0.8362491,0.22333379,0.30609596,-1.0691268,0.9306555,N
0.61337477,-0.6184505,-1.2008963,-0.926814,1.2946718,-0.5781859,0.5422318,0.14317429,-0.7200824,-0.1772066,-0.4760755,0.54110396,-1.2043078,0.37244886,-1.6071033,N
